,loss,accuracy,val_loss,val_accuracy,Mod_Params
0,0.9012527465820312,0.5026738047599792,0.7971400618553162,0.589486837387085,100.0
1,0.7354530692100525,0.6501145958900452,0.7155119180679321,0.6983729600906372,100.0
2,0.32955652475357056,0.893048107624054,1.0730112791061401,0.732791006565094,256.0
3,0.15892252326011658,0.9503437876701355,1.0994253158569336,0.7227784991264343,3.0
4,0.10580560564994812,0.96867835521698,1.4193395376205444,0.6551939845085144,0.2
5,0.09311039000749588,0.96867835521698,1.6726998090744019,0.5788485407829285,64.0
6,0.07399812340736389,0.9816653728485107,1.5316134691238403,0.6163954734802246,7.0
