,Symbol,ShortVolume,TotalVolume,Market
20100609,A,154704,826835,Q
20100609,AA,4517951,10471470,Q
20100609,AACC,3900,5127,Q
20100609,AAI,330321,1000514,Q
20100609,AAN,56739,204561,Q
20100609,AAON,6199,10375,Q
20100609,AAP,54335,419708,Q
20100609,AAPL,5118396,13299265,Q
20100609,AAR,2800,13725,Q
20100609,AATI,8885,99244,Q
20100609,AAU,15575,58275,Q
20100609,AAV,41473,119855,Q
20100609,AAWW,16441,51715,Q
20100609,AAXJ,68886,90919,Q
20100609,AB,54750,99462,Q
20100609,ABA,623,1543,Q
20100609,ABAT,54551,233843,Q
20100609,ABAX,24849,69034,Q
20100609,ABB,265902,469814,Q
20100609,ABBC,800,2153,Q
20100609,ABC,363288,781708,Q
20100609,ABCB,11643,21103,Q
20100609,ABCD,100,2560,Q
20100609,ABCO,8367,14406,Q
20100609,ABCW,9749,16217,Q
20100609,ABD,25148,80383,Q
20100609,ABFS,47018,88207,Q
20100609,ABG,37723,61513,Q
20100609,ABII,17397,37639,Q
20100609,ABIO,3700,45302,Q
20100609,ABK,9339093,49839609,Q
20100609,ABKpZ,1816,11124,Q
20100609,ABM,20672,55167,Q
20100609,ABMD,17409,119681,Q
20100609,ABR,2393,45820,Q
20100609,ABT,662989,2084315,Q
20100609,ABTL,18688,72925,Q
20100609,ABV,15978,92107,Q
20100609,ABV.C,100,1300,Q
20100609,ABVT,10169,32069,Q
20100609,ABWpA,2530,4230,Q
20100609,ABX,841853,2217614,Q
20100609,ACAD,40791,202429,Q
20100609,ACAP,3285,5585,Q
20100609,ACAS,4806714,8910901,Q
20100609,ACAT,12005,35360,Q
20100609,ACC,57558,162858,Q
20100609,ACCL,822,3422,Q
20100609,ACE,453654,1132855,Q
20100609,ACET,4680,15168,Q
20100609,ACF,110314,290978,Q
20100609,ACFC,2063,2783,Q
20100609,ACFN,15388,22020,Q
20100609,ACG,22111,195047,Q
20100609,ACGL,459491,576947,Q
20100609,ACGY,33682,71116,Q
20100609,ACH,53494,118759,Q
20100609,ACHN,17749,39119,Q
20100609,ACI,525803,1732996,Q
20100609,ACIW,13844,21984,Q
20100609,ACL,48472,114562,Q
20100609,ACLI,15041,27159,Q
20100609,ACLS,92290,239902,Q
20100609,ACM,91126,184879,Q
20100609,ACMR,5450,9850,Q
20100609,ACN,640618,1375731,Q
20100609,ACO,7060,16315,Q
20100609,ACOM,28164,72563,Q
20100609,ACOR,54113,114777,Q
20100609,ACPW,7067,20527,Q
20100609,ACTG,13739,83131,Q
20100609,ACTI,11557,29437,Q
20100609,ACTL,7500,24486,Q
20100609,ACTS,5652,41864,Q
20100609,ACTU,21650,49707,Q
20100609,ACU,5200,6350,Q
20100609,ACUR,2685,31395,Q
20100609,ACV,30422,139994,Q
20100609,ACWI,145501,148529,Q
20100609,ACWX,2213,22404,Q
20100609,ACXM,134307,479413,Q
20100609,ACY,1156,2588,Q
20100609,ADAM,100,408800,Q
20100609,ADBE,465434,1370964,Q
20100609,ADC,8570,24102,Q
20100609,ADCT,386742,880399,Q
20100609,ADEP,2970,5700,Q
20100609,ADES,5098,6428,Q
20100609,ADG,3518,14218,Q
20100609,ADGE,5400,15991,Q
20100609,ADI,288333,1263899,Q
20100609,ADK,11841,18193,Q
20100609,ADK.WS,1000,1100,Q
20100609,ADLR,28559,116361,Q
20100609,ADM,295848,797224,Q
20100609,ADMpA,12166,19854,Q
20100609,ADP,821164,1376551,Q
20100609,ADPI,3000,118803,Q
20100609,ADPT,314601,545772,Q
20100609,ADRD,813,7236,Q
20100609,ADRE,8240,28893,Q
20100609,ADRU,927,2450,Q
20100609,ADS,72201,240905,Q
20100609,ADSK,442404,1797262,Q
20100609,ADTN,149853,210249,Q
20100609,ADUS,5982,8350,Q
20100609,ADVS,16379,25116,Q
20100609,ADX,7415,38472,Q
20100609,ADY,6300,11680,Q
20100609,AE,200,200,Q
20100609,AEA,44265,127245,Q
20100609,AEB,5312,18675,Q
20100609,AEC,22849,58190,Q
20100609,AED,7828,33486,Q
20100609,AEE,146376,330758,Q
20100609,AEF,3875,18612,Q
20100609,AEG,157270,1840931,Q
20100609,AEH,9425,25200,Q
20100609,AEHR,3957,11126,Q
20100609,AEIS,69292,222265,Q
20100609,AEL,8185,41798,Q
20100609,AEM,208907,515138,Q
20100609,AEN,29469,64756,Q
20100609,AEO,809190,1743258,Q
20100609,AEP,602088,1551490,Q
20100609,AEPI,12082,31798,Q
20100609,AEPpA,3260,5452,Q
20100609,AER,52577,430929,Q
20100609,AERG,141222,285107,Q
20100609,AES,1501692,2541054,Q
20100609,AESpC,300,5153,Q
20100609,AET,331222,1134015,Q
20100609,AEV,10295,24961,Q
20100609,AEY,4600,7800,Q
20100609,AEZ,103708,353575,Q
20100609,AEZS,651850,2028196,Q
20100609,AF,84850,205370,Q
20100609,AFAM,9498,24068,Q
20100609,AFB,1900,9197,Q
20100609,AFC,3750,11765,Q
20100609,AFCE,4933,12683,Q
20100609,AFE,550,1710,Q
20100609,AFF,38843,72415,Q
20100609,AFFX,255548,465502,Q
20100609,AFFY,39262,82430,Q
20100609,AFG,19587,78999,Q
20100609,AFK,701,2107,Q
20100609,AFL,445065,1216308,Q
20100609,AFOP,6275,11711,Q
20100609,AFP,600,800,Q
20100609,AFSI,7362,22556,Q
20100609,AGAM,16281,35417,Q
20100609,AGC,7554,50325,Q
20100609,AGCO,203436,423867,Q
20100609,AGD,26229,88947,Q
20100609,AGEN,87727,610735,Q
20100609,AGG,142684,287929,Q
20100609,AGII,6800,19496,Q
20100609,AGL,18780,191461,Q
20100609,AGM,16040,57870,Q
20100609,AGN,108361,459007,Q
20100609,AGNC,122163,280964,Q
20100609,AGO,320469,907300,Q
20100609,AGOpB,1860,4150,Q
20100609,AGOpE,4296,11723,Q
20100609,AGOpF,2475,8845,Q
20100609,AGP,49743,134189,Q
20100609,AGQ,31170,122783,Q
