,Symbol,ShortVolume,TotalVolume,Market
20100513,A,371485,1263738,Q
20100513,AA,5659187,15307414,Q
20100513,AACC,4125,9769,Q
20100513,AAI,422726,1068249,Q
20100513,AAN,51279,143733,Q
20100513,AAON,8982,19037,Q
20100513,AAP,113803,248533,Q
20100513,AAPL,3782802,9883082,Q
20100513,AAR,3300,9021,Q
20100513,AATI,28732,122142,Q
20100513,AAU,68956,162494,Q
20100513,AAV,32200,172159,Q
20100513,AAWW,13467,46670,Q
20100513,AAXJ,12730,27651,Q
20100513,AB,25159,102901,Q
20100513,ABAT,74162,209654,Q
20100513,ABAX,28350,44756,Q
20100513,ABB,229723,617535,Q
20100513,ABBC,5230,14861,Q
20100513,ABC,325098,895046,Q
20100513,ABCB,19203,33112,Q
20100513,ABCD,6200,14400,Q
20100513,ABCO,1310,13081,Q
20100513,ABCW,28140,57857,Q
20100513,ABD,16346,59716,Q
20100513,ABFS,39270,65799,Q
20100513,ABG,9950,23310,Q
20100513,ABII,1264,3159,Q
20100513,ABIO,61914,146666,Q
20100513,ABK,2318623,7007300,Q
20100513,ABM,8792,19925,Q
20100513,ABMD,13522,27832,Q
20100513,ABR,12993,67353,Q
20100513,ABT,833173,2407055,Q
20100513,ABTL,86375,1531035,Q
20100513,ABV,25145,61136,Q
20100513,ABV.C,300,3000,Q
20100513,ABVT,7805,38619,Q
20100513,ABWpA,2125,5625,Q
20100513,ABX,1233188,2752120,Q
20100513,ACAD,38205,264890,Q
20100513,ACAP,2963,6463,Q
20100513,ACAS,843881,1830467,Q
20100513,ACAT,14518,29621,Q
20100513,ACC,70954,360111,Q
20100513,ACCL,250,5208,Q
20100513,ACE,442811,1005642,Q
20100513,ACET,24637,59260,Q
20100513,ACF,70209,811510,Q
20100513,ACFN,14923,29223,Q
20100513,ACG,48814,246206,Q
20100513,ACGL,45442,84104,Q
20100513,ACGY,16930,35114,Q
20100513,ACH,126911,258716,Q
20100513,ACHN,90176,175128,Q
20100513,ACI,944826,1841185,Q
20100513,ACIW,10292,23651,Q
20100513,ACL,48307,218606,Q
20100513,ACLI,2725,5300,Q
20100513,ACLS,162517,401381,Q
20100513,ACM,50711,373946,Q
20100513,ACMR,14559,35427,Q
20100513,ACN,318865,1356026,Q
20100513,ACO,5000,14167,Q
20100513,ACOM,15355,25321,Q
20100513,ACOR,43670,89973,Q
20100513,ACPW,28410,148411,Q
20100513,ACTG,40068,111243,Q
20100513,ACTI,6700,29043,Q
20100513,ACTL,7442,12899,Q
20100513,ACTS,10240,37902,Q
20100513,ACTU,28924,325787,Q
20100513,ACUR,5787,24463,Q
20100513,ACV,44514,164456,Q
20100513,ACWI,204522,445002,Q
20100513,ACWX,10030,13328,Q
20100513,ACXM,95209,570589,Q
20100513,ACY,8715,14045,Q
20100513,ADAM,7491,25560,Q
20100513,ADAT,12100,40760,Q
20100513,ADBE,675742,1578466,Q
20100513,ADC,4800,11740,Q
20100513,ADCT,662015,1118439,Q
20100513,ADEP,5050,10725,Q
20100513,ADES,14600,34606,Q
20100513,ADG,1300,6075,Q
20100513,ADGE,4700,19600,Q
20100513,ADGF,10300,18420,Q
20100513,ADI,263988,823058,Q
20100513,ADK,707,3407,Q
20100513,ADLR,66944,96899,Q
20100513,ADM,503178,972101,Q
20100513,ADMpA,15598,134577,Q
20100513,ADP,300414,962540,Q
20100513,ADPI,3739,8689,Q
20100513,ADPT,96328,251612,Q
20100513,ADRA,450,2030,Q
20100513,ADRD,942,2122,Q
20100513,ADRE,4330,40303,Q
20100513,ADRU,1342,1842,Q
20100513,ADS,76846,188205,Q
20100513,ADSK,221930,811206,Q
20100513,ADTN,80683,119835,Q
20100513,ADUS,6901,23909,Q
20100513,ADVS,4753,9776,Q
20100513,ADX,1100,24924,Q
20100513,ADY,39015,89082,Q
20100513,AE,400,4800,Q
20100513,AEA,69173,128921,Q
20100513,AEB,5797,14245,Q
20100513,AEC,12307,54681,Q
20100513,AED,6372,11497,Q
20100513,AEE,128524,349692,Q
20100513,AEF,13781,25100,Q
20100513,AEG,62058,166157,Q
20100513,AEH,10732,29918,Q
20100513,AEHR,4200,6985,Q
20100513,AEIS,89198,303024,Q
20100513,AEL,61094,112872,Q
20100513,AEM,218682,600963,Q
20100513,AEN,42101,143010,Q
20100513,AEO,487013,1243937,Q
20100513,AEP,292275,711071,Q
20100513,AEPI,4400,9401,Q
20100513,AEPpA,3124,6433,Q
20100513,AER,85376,285468,Q
20100513,AERG,240694,784828,Q
20100513,AES,281957,1001743,Q
20100513,AESpC,600,52571,Q
20100513,AET,357934,941900,Q
20100513,AETI,4477,14023,Q
20100513,AEV,19936,31908,Q
20100513,AEY,11683,27787,Q
20100513,AEZ,213339,557816,Q
20100513,AEZS,2748715,6762099,Q
20100513,AF,45456,103598,Q
20100513,AFAM,91063,195464,Q
20100513,AFB,4838,14516,Q
20100513,AFC,3684,6344,Q
20100513,AFCB,288,288,Q
20100513,AFCE,15517,29232,Q
20100513,AFE,476,876,Q
20100513,AFF,20445,49388,Q
20100513,AFFM,100,800,Q
20100513,AFFX,215322,314069,Q
20100513,AFFY,25853,64029,Q
20100513,AFG,177156,294666,Q
20100513,AFK,3190,4990,Q
20100513,AFL,188017,574151,Q
20100513,AFOP,4140,18345,Q
20100513,AFP,840,2350,Q
20100513,AFSI,26770,46187,Q
20100513,AGA,100,100,Q
20100513,AGAM,28200,145070,Q
20100513,AGC,8700,61738,Q
20100513,AGCO,158260,671347,Q
20100513,AGD,45703,212663,Q
20100513,AGEN,569049,2181940,Q
20100513,AGG,48810,193333,Q
20100513,AGII,5489,16917,Q
20100513,AGL,9467,31437,Q
