,Symbol,ShortVolume,TotalVolume,Market
20100429,A,246349,620560,Q
20100429,AA,3861551,10392649,Q
20100429,AACC,6497,8097,Q
20100429,AAI,675871,1510227,Q
20100429,AAME,600,2400,Q
20100429,AAN,37653,259775,Q
20100429,AAN.A,500,500,Q
20100429,AAON,9430,13080,Q
20100429,AAP,156893,339276,Q
20100429,AAPL,5537695,9998286,Q
20100429,AAR,5500,9435,Q
20100429,AATI,34381,97468,Q
20100429,AAU,24340,74079,Q
20100429,AAV,14519,86387,Q
20100429,AAWW,42404,138206,Q
20100429,AAXJ,13389,42145,Q
20100429,AB,28436,297801,Q
20100429,ABA,4325,8270,Q
20100429,ABAT,132705,375273,Q
20100429,ABAX,15521,30415,Q
20100429,ABB,228634,1690788,Q
20100429,ABBC,12305,34656,Q
20100429,ABC,433689,1203751,Q
20100429,ABCB,22218,91095,Q
20100429,ABCD,12800,18600,Q
20100429,ABCO,3954,16317,Q
20100429,ABCW,119098,364418,Q
20100429,ABD,18021,68654,Q
20100429,ABFS,102061,187057,Q
20100429,ABG,337983,609701,Q
20100429,ABII,3168,21826,Q
20100429,ABIO,482309,1412434,Q
20100429,ABK,3136796,11839924,Q
20100429,ABKpZ,100,347,Q
20100429,ABM,4867,19205,Q
20100429,ABMD,10771,24165,Q
20100429,ABR,56785,90699,Q
20100429,ABT,1342610,3118927,Q
20100429,ABTL,3000,19777,Q
20100429,ABV,33804,78655,Q
20100429,ABV.C,100,5250,Q
20100429,ABVA,900,1000,Q
20100429,ABVT,9050,39205,Q
20100429,ABWpA,2848,2948,Q
20100429,ABX,1813734,3991015,Q
20100429,ACAD,50671,249836,Q
20100429,ACAP,5659,8798,Q
20100429,ACAS,1659032,4393561,Q
20100429,ACAT,6770,41805,Q
20100429,ACC,82037,383375,Q
20100429,ACCL,8730,16589,Q
20100429,ACE,305611,1156812,Q
20100429,ACET,9498,31326,Q
20100429,ACF,96475,279977,Q
20100429,ACFC,700,950,Q
20100429,ACFN,36475,53877,Q
20100429,ACG,55717,281177,Q
20100429,ACGL,64189,135899,Q
20100429,ACGY,13594,40994,Q
20100429,ACH,71098,114613,Q
20100429,ACHN,27261,155314,Q
20100429,ACI,1078850,2145393,Q
20100429,ACIW,53331,169959,Q
20100429,ACL,23036,175158,Q
20100429,ACLI,7170,20341,Q
20100429,ACLS,141938,371106,Q
20100429,ACM,18831,72751,Q
20100429,ACMR,8973,24473,Q
20100429,ACN,317391,929809,Q
20100429,ACO,15950,30137,Q
20100429,ACOM,41622,102185,Q
20100429,ACOR,198003,338636,Q
20100429,ACPW,9636,79014,Q
20100429,ACTG,26847,67951,Q
20100429,ACTI,55432,137554,Q
20100429,ACTL,9935,33459,Q
20100429,ACTS,18050,65976,Q
20100429,ACTU,11614,37873,Q
20100429,ACU,3900,13472,Q
20100429,ACUR,64856,197131,Q
20100429,ACV,38626,232913,Q
20100429,ACWI,26798,80102,Q
20100429,ACWX,11604,18782,Q
20100429,ACXM,157865,222840,Q
20100429,ACY,600,1200,Q
20100429,ADAM,1800,6529,Q
20100429,ADAT,27656,152573,Q
20100429,ADBE,1259295,2963511,Q
20100429,ADC,19420,37252,Q
20100429,ADCT,250718,555529,Q
20100429,ADEP,86420,196591,Q
20100429,ADES,1430,2996,Q
20100429,ADG,2200,7500,Q
20100429,ADGE,1360,4540,Q
20100429,ADGF,4400,9570,Q
20100429,ADI,613363,1105008,Q
