,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20110914,A,933170,0,1240739
20110914,AA,2551327,4075,6300989
20110914,AADR,700,0,700
20110914,AAME,200,0,530
20110914,AAN,20012,0,71247
20110914,AAON,4483,0,9195
20110914,AAP,75506,0,149441
20110914,AAPL,2360826,1000,5222263
20110914,AAT,35700,0,52320
20110914,AATI,23365,0,125440
20110914,AAU,4750,0,31560
20110914,AAV,32025,1300,63471
20110914,AAWW,8293,0,24202
20110914,AAXJ,9877,0,28936
20110914,AB,27630,0,139576
20110914,ABAT,82932,0,229583
20110914,ABAX,7990,0,12141
20110914,ABB,194355,0,516356
20110914,ABBC,1374,0,2974
20110914,ABC,120655,0,247993
20110914,ABCB,1474,0,6449
20110914,ABCD,400,0,4100
20110914,ABCO,147868,0,156000
20110914,ABCS,100,0,100
20110914,ABCW,2564,0,27025
20110914,ABD,16033,0,59075
20110914,ABFS,18167,0,66691
20110914,ABG,51537,0,111829
20110914,ABH,21700,0,58424
20110914,ABIO,16250,0,33456
20110914,ABM,5300,0,78496
20110914,ABMD,5809,0,161099
20110914,ABR,836,0,7786
20110914,ABT,433584,14045,1217807
20110914,ABTL,400,0,3420
20110914,ABV,185457,0,428635
20110914,ABV.C,100,0,312
20110914,ABVT,8705,0,12827
20110914,ABWpA,100,0,800
20110914,ABX,869820,26503,1705939
20110914,ACAD,30965,0,72290
20110914,ACAS,292457,0,1028013
20110914,ACAT,3100,0,29835
20110914,ACC,64200,0,369889
20110914,ACCL,19859,0,36642
20110914,ACE,120254,100,508991
20110914,ACET,16597,0,28013
20110914,ACFN,28538,0,89357
20110914,ACG,93451,0,203748
20110914,ACGL,102145,8500,169803
20110914,ACH,16700,0,67698
20110914,ACHN,62265,0,125416
20110914,ACI,457362,0,932653
20110914,ACIW,33443,0,60179
20110914,ACK,600,0,600
20110914,ACLS,79771,0,225029
20110914,ACM,46514,0,159558
20110914,ACMR,100,0,1088600
20110914,ACN,286512,0,1153186
20110914,ACO,11750,0,14481
20110914,ACOM,102719,10715,228552
20110914,ACOR,24242,0,39842
20110914,ACP,5944,0,16652
20110914,ACPW,28618,0,60743
20110914,ACTG,83101,0,145174
20110914,ACTV,4000,0,17988
20110914,ACU,100,0,200
20110914,ACUR,2400,0,13658
20110914,ACW,58241,0,133863
20110914,ACWI,210839,0,521242
20110914,ACWX,200,0,26710
20110914,ACXM,62242,0,134991
20110914,ACY,655,0,2254
20110914,ADAT,10075,0,28728
20110914,ADBE,312933,600,941408
20110914,ADC,8587,0,38874
20110914,ADEP,900,0,1000
20110914,ADES,2198,0,4898
20110914,ADGE,273,0,5303
20110914,ADGF,4270,0,11011
20110914,ADI,451256,24240,726243
20110914,ADK,3540,0,7575
20110914,ADLR,700,0,40495
20110914,ADM,358583,53520,680742
20110914,ADP,259761,200,479471
20110914,ADPI,1512,0,2312
20110914,ADRE,1209,0,15444
20110914,ADRU,543,0,743
20110914,ADS,50949,0,82435
20110914,ADSK,226583,0,543469
20110914,ADTN,97200,0,164366
20110914,ADUS,100,0,500
20110914,ADVS,4591,0,7971
20110914,ADX,19235,0,77479
20110914,ADY,3638,0,16212
20110914,AE,100,0,100
20110914,AEA,46674,0,118761
20110914,AEB,1050,0,4358
20110914,AEC,26145,0,41275
20110914,AED,4550,0,11336
20110914,AEE,231523,0,387951
20110914,AEF,5038,0,16228
20110914,AEG,193936,0,294981
20110914,AEGR,2300,0,5600
20110914,AEH,6908,0,20956
20110914,AEHR,3899,0,17620
20110914,AEIS,25128,0,60549
20110914,AEL,27305,0,47297
20110914,AEM,102631,500,206441
20110914,AEN,5391,100,18616
20110914,AEO,318102,0,1018912
20110914,AEP,295875,0,848857
20110914,AEPI,7913,0,9418
20110914,AEPpA,4702,0,5507
20110914,AER,8399,0,174588
20110914,AERG,3060,0,15667
20110914,AERL,1450,0,17650
20110914,AES,493987,200,1175594
20110914,AESpC,400,0,1405
20110914,AET,670195,3100,1377244
20110914,AETI,400,0,1469
20110914,AEV,5571,0,17056
20110914,AEZS,244676,0,605211
20110914,AF,83083,0,122583
20110914,AFAM,4006,0,12478
20110914,AFB,1470,0,14235
20110914,AFC,1915,0,5593
20110914,AFCB,200,0,800
20110914,AFCE,13692,0,23109
20110914,AFF,3374,0,6506
20110914,AFFX,179245,0,286024
20110914,AFFY,15408,0,57524
20110914,AFG,8996,0,33595
20110914,AFK,1750,0,5915
20110914,AFL,343927,475,622959
20110914,AFOP,1604,0,4104
20110914,AFQ,800,0,3862
20110914,AFSI,5811,0,31952
20110914,AFT,27396,0,48746
20110914,AG,193227,5310,556349
20110914,AGA,6235,0,8255
20110914,AGC,29009,0,56447
20110914,AGCO,290383,0,407561
20110914,AGD,11923,0,40861
20110914,AGEN,15000,0,121756
20110914,AGG,221086,0,320694
20110914,AGII,2495,0,6810
20110914,AGL,24725,0,50703
20110914,AGM,800,0,7111
20110914,AGN,176709,0,438941
20110914,AGNC,1488376,0,2812113
20110914,AGO,192185,0,484046
20110914,AGOpE,641,0,3203
20110914,AGOpF,225,0,225
20110914,AGP,165509,0,275196
20110914,AGQ,86375,9796,254857
20110914,AGRO,22300,0,37715
20110914,AGU,94544,9610,141241
20110914,AGYS,19967,0,31130
20110914,AGZ,3396,0,5507
20110914,AH,19484,0,88062
20110914,AHC,3400,0,21739
20110914,AHCI,100,0,8600
20110914,AHGP,531,0,2979
20110914,AHL,44300,0,141446
20110914,AHLpA,1225,0,1600
20110914,AHS,15792,0,51234
20110914,AHT,35465,0,138059
20110914,AHTpA,400,0,1004
20110914,AHTpE,900,0,2150
20110914,AHY,100,0,500
20110914,AI,3650,0,16571
20110914,AIA,3131,0,6481
20110914,AIG,660797,100,1195474
20110914,AIG.WS,2000,0,22022
20110914,AIM,200,0,400
20110914,AIMC,22628,0,166396
20110914,AIN,7300,0,9907
20110914,AINV,295369,0,774237
20110914,AIQ,14220,0,49844
20110914,AIR,37462,0,69302
20110914,AIRM,900,0,5500
20110914,AIS,91823,0,283935
20110914,AIT,5434,0,18524
20110914,AIV,204313,0,854745
20110914,AIVpU,500,0,102800
20110914,AIVpV,800,0,1000
20110914,AIVpZ,200,0,600
20110914,AIXG,32598,0,46170
20110914,AIZ,177109,0,495880
20110914,AJG,54283,0,109416
20110914,AKAM,589577,0,1143511
20110914,AKE,200,0,200
20110914,AKO.B,5113,0,5356
20110914,AKP,1100,0,6931
20110914,AKR,4752,0,88242
20110914,AKRX,141904,0,357465
20110914,AKS,870336,100,1921640
20110914,AL,11475,0,46166
20110914,ALB,55047,0,133147
20110914,ALC,3583,0,6912
20110914,ALCO,200,0,2107
20110914,ALD,7199,0,25875
20110914,ALE,9500,0,20238
20110914,ALEX,10882,0,21900
20110914,ALG,2820,0,8713
20110914,ALGN,21133,0,66097
20110914,ALGT,30756,0,75678
20110914,ALIM,6200,0,12071
20110914,ALJ,34630,0,75496
20110914,ALK,49891,0,99152
20110914,ALKS,40942,0,97439
20110914,ALL,370499,0,1131756
20110914,ALLB,100,0,500
20110914,ALLT,41944,219,89384
20110914,ALLYpA,4800,0,798103
20110914,ALLYpB,18780,0,300175
20110914,ALM,900,0,2524
20110914,ALN,100,0,3045
20110914,ALNC,512,0,1028
20110914,ALNY,19086,0,62501
20110914,ALOG,2956,0,22226
20110914,ALOT,120,0,1835
20110914,ALPpN,200,0,121639
20110914,ALPpO,500,0,1323
20110914,ALPpP,650,0,8410
20110914,ALR,46570,0,87500
20110914,ALSK,68758,0,112111
20110914,ALT,1264,0,2314
20110914,ALTE,18300,0,26492
20110914,ALTH,129230,0,309239
20110914,ALTI,3700,0,32639
20110914,ALTR,687711,300,1948570
20110914,ALU,2587826,8200,6383423
20110914,ALV,66528,0,91178
20110914,ALVR,16200,0,31552
20110914,ALX,100,0,100
20110914,ALXA,4636,0,52548
20110914,ALXN,67634,0,335349
20110914,AM,15800,0,25947
20110914,AMAC,4432,0,6582
20110914,AMAG,12977,0,33777
20110914,AMAP,4100,0,10850
20110914,AMAT,2117568,1700,6835859
20110914,AMCC,78370,0,199018
20110914,AMCN,2300,0,124199
20110914,AMCX,15507,0,36587
20110914,AMD,3303923,24100,7356422
20110914,AME,42235,0,67462
20110914,AMED,24335,0,58699
20110914,AMG,40788,0,58792
20110914,AMGN,320823,1200,802294
20110914,AMIC,100,0,100
20110914,AMID,6400,0,15324
20110914,AMJ,118989,20599,211569
20110914,AMKR,209887,200,377306
20110914,AMLN,42170,0,187696
20110914,AMLP,271035,102720,404809
20110914,AMN,5504,0,22337
20110914,AMOT,210,0,210
20110914,AMOV,2558,0,3404
20110914,AMP,175959,0,283701
20110914,AMPE,6564,0,27352
20110914,AMPL,3300,2500,4125
20110914,AMPpA,2244,0,6005
20110914,AMR,2437540,15400,4563824
20110914,AMRB,1000,0,2500
20110914,AMRC,10071,0,23106
20110914,AMRI,4261,0,277774
20110914,AMRN,101243,0,443615
20110914,AMRS,6311,0,17623
20110914,AMSC,248722,0,454025
20110914,AMSF,1035,0,2074
20110914,AMSG,9165,0,14273
20110914,AMSWA,3798,0,14014
20110914,AMT,275194,0,506257
20110914,AMTD,692463,0,1109596
20110914,AMTG,3400,0,25650
20110914,AMWD,4574,0,4574
20110914,AMX,225338,0,887307
20110914,AMZN,906046,800,1684786
20110914,AN,31692,0,60579
20110914,ANAC,24000,0,51200
20110914,ANAD,37772,0,114463
20110914,ANCI,6850,0,13250
20110914,ANCX,200,0,500
20110914,ANDE,6611,0,16472
20110914,ANDS,34658,0,64223
20110914,ANEN,4357,0,10874
20110914,ANF,243668,0,462337
20110914,ANGO,1927,0,4749
20110914,ANH,216658,0,347276
20110914,ANIK,500,0,9148
20110914,ANLY,3570,0,4947
20110914,ANN,135659,100,282769
20110914,ANO,400,0,7080
20110914,ANR,366932,29700,1240073
20110914,ANSS,44191,0,97025
20110914,ANTH,29866,0,374319
20110914,ANV,54896,1200,87148
20110914,ANW,78221,0,268789
20110914,ANX,180047,26607,1118504
20110914,AOA,1200,0,3487
20110914,AOB,46479,0,96465
20110914,AOD,177991,0,474183
20110914,AOI,21251,0,72283
20110914,AOK,997,0,2815
20110914,AOL,286009,0,604995
20110914,AON,116987,0,218457
20110914,AONE,187958,0,614342
20110914,AOR,400,0,998
20110914,AOS,40350,0,78525
20110914,AOSL,3537,0,7034
20110914,AP,400,0,800
20110914,APA,345422,400,1349561
20110914,APAC,22419,0,53964
20110914,APAGF,200,0,850
20110914,APApD,2424,0,41215
20110914,APC,416477,0,1006917
20110914,APD,88250,0,325265
20110914,APEI,9112,0,43627
20110914,APF,800,0,1448
20110914,APFC,200,0,600
20110914,APH,51311,0,155806
20110914,API,500,0,15975
20110914,APKT,336354,0,1066601
20110914,APL,27399,0,61686
20110914,APO,56447,0,97544
20110914,APOG,31940,0,45008
20110914,APOL,76349,0,148393
20110914,APP,1600,0,25042
20110914,APPY,2778,0,9048
20110914,APRI,9025,0,41345
20110914,APSA,200,0,450
20110914,APT,14200,0,19150
20110914,APTS,2203,0,6003
20110914,APU,11308,0,21135
20110914,ARAY,64558,0,729126
20110914,ARB,30372,0,35383
20110914,ARBA,148542,0,192260
20110914,ARC,5100,0,23515
20110914,ARCC,384307,0,638562
20110914,ARCI,4427,0,5654
20110914,ARCL,100,0,1900
20110914,ARCO,158767,0,296200
20110914,ARCP,1600,0,2100
20110914,ARDNA,100,0,100
20110914,ARE,11621,0,166497
20110914,AREX,18374,0,34388
20110914,AREpC,400,0,400
20110914,ARG,39596,0,62609
20110914,ARGN,12163,0,26240
20110914,ARHpB,2710,0,3273
20110914,ARI,5260,0,25661
20110914,ARIA,364344,0,921724
20110914,ARII,6143,0,10503
20110914,ARJ,17349,0,90698
20110914,ARK,7180,0,47677
20110914,ARKR,500,0,600
20110914,ARLP,7321,0,11280
20110914,ARMH,796267,0,1796273
20110914,ARNA,262261,18500,655146
20110914,ARO,176703,0,449696
20110914,AROW,3222,0,5537
20110914,ARQL,5292,0,17977
20110914,ARR,403796,0,1006909
20110914,ARRS,141858,0,408150
20110914,ARRY,14957,0,77758
20110914,ART,18830,0,96053
20110914,ARTC,10933,0,57042
20110914,ARTNA,1300,0,7930
20110914,ARTW,2800,0,10700
20110914,ARTX,5300,0,7390
20110914,ARUN,479936,0,924948
20110914,ARW,57871,0,146310
20110914,ARWR,5900,0,12996
20110914,ARX,8582,0,19082
20110914,ARY,3212,0,6884
20110914,ASA,5785,0,25250
20110914,ASBC,123040,0,435985
20110914,ASCA,137557,0,248197
20110914,ASCMA,1105,0,2705
20110914,ASEA,740,0,1640
20110914,ASEI,3777,0,9292
20110914,ASG,11031,0,35192
20110914,ASGN,16296,0,41186
20110914,ASH,104973,0,187496
20110914,ASI,10194,0,30416
20110914,ASIA,93556,0,178583
20110914,ASM,3000,0,8250
20110914,ASMI,1962,0,5462
20110914,ASML,681283,0,1291459
20110914,ASNA,55658,0,121737
20110914,ASP,1305,0,2339
20110914,ASPS,3000,0,9833
20110914,ASR,800,0,9570
20110914,ASRV,340,0,1540
20110914,ASTE,7947,0,10495
20110914,ASTI,33500,0,89603
20110914,ASTM,45430,0,126266
20110914,ASTX,24390,0,208256
20110914,ASX,65984,0,126886
20110914,ASYS,23132,0,50395
20110914,AT,33806,0,67886
20110914,ATAI,200,0,1400
20110914,ATAX,3555,0,14180
20110914,ATEA,800,0,3430
20110914,ATEC,11798,0,31444
20110914,ATHN,185866,0,498816
20110914,ATHX,7991,0,16310
20110914,ATI,526604,100,744579
20110914,ATK,13250,0,25887
20110914,ATLO,1100,0,1300
20110914,ATLS,23976,0,39154
20110914,ATMI,4757,0,7057
20110914,ATML,1595926,108584,2863171
20110914,ATNI,1300,0,2185
20110914,ATNY,1075,0,2675
20110914,ATO,15575,0,86653
20110914,ATPG,135478,100,380813
20110914,ATR,6603,0,15921
20110914,ATRC,2702,0,9209
20110914,ATRI,200,0,300
20110914,ATRN,1250,0,6121
20110914,ATRO,700,0,3575
20110914,ATSG,27918,0,106727
20110914,ATT,12620,0,34140
20110914,ATU,48016,0,79707
20110914,ATVI,1577445,31867,2124624
20110914,ATW,49157,0,126734
20110914,ATX,2966,0,3866
20110914,AU,61375,500,136628
20110914,AUDC,21300,0,83697
20110914,AUMN,13730,0,46892
20110914,AUO,414524,0,590572
20110914,AUQ,165480,3500,538560
20110914,AUSE,2192,0,2566
20110914,AUTC,8361,3360,44106
20110914,AUTH,51791,0,147681
20110914,AUXL,41843,0,64190
20110914,AUY,888819,14181,2224871
20110914,AUpA,200,0,200
20110914,AV,2876,0,23897
20110914,AVA,11323,0,45622
20110914,AVAV,9862,0,17894
20110914,AVB,101624,300,316820
20110914,AVCA,460,0,460
20110914,AVD,14487,0,33714
20110914,AVEO,11392,0,18007
20110914,AVF,19194,0,29883
20110914,AVGO,412747,0,1072917
20110914,AVID,11126,0,17287
20110914,AVII,127361,0,347728
20110914,AVK,5242,0,22112
20110914,AVL,113780,2100,254355
20110914,AVNR,301494,600,893254
20110914,AVNW,23032,0,65442
20110914,AVP,489198,0,2164966
20110914,AVT,141302,0,226565
20110914,AVTR,15325,0,41162
20110914,AVX,8846,0,21591
20110914,AVY,112219,0,205805
20110914,AWAY,2695,0,52185
20110914,AWC,13815,0,37186
20110914,AWF,14834,0,43945
20110914,AWH,29993,0,114689
20110914,AWI,4000,0,8375
20110914,AWK,117568,2700,228166
20110914,AWP,60584,0,101028
20110914,AWR,22199,0,29363
20110914,AXAS,185860,200,473637
20110914,AXDI,200,0,500
20110914,AXE,22150,0,41606
20110914,AXJL,150,0,666
20110914,AXK,1820,0,4607
20110914,AXL,272970,0,655313
20110914,AXP,540188,100,958453
20110914,AXS,111329,200,143861
20110914,AXTI,109546,0,189974
20110914,AXU,45065,500,102120
