,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20111216,A,217604,0,387230
20111216,AA,5221648,0,13303692
20111216,AACC,1496,0,2496
20111216,AADR,130,0,440
20111216,AAME,279,0,279
20111216,AAN,22599,100,107799
20111216,AAON,17061,0,20537
20111216,AAP,138240,0,162405
20111216,AAPL,1151731,200,2632646
20111216,AAR,6250,0,55428
20111216,AAT,10846,0,96455
20111216,AATI,6700,0,27124
20111216,AAU,63074,1300,161213
20111216,AAV,15398,0,50905
20111216,AAVX,350,0,700
20111216,AAWW,84242,0,139727
20111216,AAXJ,273261,0,302983
20111216,AB,29570,100,162496
20111216,ABAX,14141,0,15909
20111216,ABB,279140,0,834369
20111216,ABC,490043,0,745122
20111216,ABCB,2200,0,3741
20111216,ABCD,1400,0,9770
20111216,ABCO,38074,0,71424
20111216,ABCS,1600,0,1600
20111216,ABD,26902,0,112714
20111216,ABFS,58569,0,193334
20111216,ABG,7200,0,58244
20111216,ABH,21400,0,49798
20111216,ABIO,1500,0,8725
20111216,ABL,200,0,300
20111216,ABM,21207,0,57082
20111216,ABMD,56341,0,253646
20111216,ABR,1800,0,14548
20111216,ABT,774486,100,2099967
20111216,ABV,333884,0,652470
20111216,ABVA,500,0,1429
20111216,ABVT,10100,0,39504
20111216,ABWpA,418,0,1921
20111216,ABWpB,4182,0,14320
20111216,ABX,657408,1000,1783140
20111216,ACAD,46241,0,95425
20111216,ACAS,513440,0,987344
20111216,ACAT,6786,0,9750
20111216,ACC,28438,0,93863
20111216,ACCL,2200,0,10056
20111216,ACE,129096,0,271863
20111216,ACET,11948,0,24929
20111216,ACFC,100,0,6363
20111216,ACFN,7404,0,12204
20111216,ACG,78950,0,287853
20111216,ACGL,109652,0,549767
20111216,ACH,26873,0,58292
20111216,ACHC,16100,0,38470
20111216,ACHN,234071,0,455337
20111216,ACI,554584,100,1110902
20111216,ACIW,56524,3100,79063
20111216,ACLS,18499,0,72100
20111216,ACM,37263,0,104319
20111216,ACN,1813691,100,4806479
20111216,ACO,9426,300,17320
20111216,ACOM,97529,0,237352
20111216,ACOR,53058,0,132850
20111216,ACP,4400,0,22436
20111216,ACPW,133573,0,402097
20111216,ACTG,53917,0,155471
20111216,ACTS,900,0,3794
20111216,ACTV,93101,0,398128
20111216,ACUR,1250,0,12949
20111216,ACW,55300,0,109573
20111216,ACWI,95674,0,454385
20111216,ACWX,135517,0,223489
20111216,ACXM,59579,0,93013
20111216,ADAT,16500,0,29244
20111216,ADBE,2012526,100,3442250
20111216,ADC,800,0,2721
20111216,ADEP,1143,0,5909
20111216,ADES,11281,0,43851
20111216,ADGF,5000,0,9503
20111216,ADI,247423,0,490776
20111216,ADK,1589,0,1589
20111216,ADM,345144,0,939995
20111216,ADP,246548,0,504521
20111216,ADPI,10852,0,56235
20111216,ADRA,271,0,1467
20111216,ADRE,6414,0,18418
20111216,ADS,106153,0,212397
20111216,ADSK,184101,0,475990
20111216,ADTN,64995,0,110465
20111216,ADVS,24620,0,43303
20111216,ADX,17040,0,78273
20111216,ADY,1890,0,6355
20111216,AE,400,0,2515
20111216,AEA,43210,0,120605
20111216,AEB,1967,0,13825
20111216,AEC,18389,0,80700
20111216,AED,12336,0,20991
20111216,AEE,131652,0,365672
20111216,AEF,13051,0,31661
20111216,AEG,152360,0,339556
20111216,AEGN,50906,0,64986
20111216,AEGR,3100,0,8400
20111216,AEH,15959,0,27695
20111216,AEIS,54615,0,85408
20111216,AEL,15016,0,25187
20111216,AEM,111380,0,421300
20111216,AEN,34607,0,88754
20111216,AEO,232527,0,503810
20111216,AEP,253036,0,584826
20111216,AEPI,2200,0,2300
20111216,AEPpA,2040,0,3240
20111216,AER,30054,0,64587
20111216,AERG,32953,26153,111522
20111216,AERL,1708,0,21356
20111216,AES,491576,0,1127464
20111216,AESpC,900,0,900
20111216,AET,299392,0,651453
20111216,AETI,8890,0,14690
20111216,AEV,6995,0,18635
20111216,AEY,5105,0,13797
20111216,AEZS,125123,0,579762
20111216,AF,278434,0,444712
20111216,AFAM,18087,0,27389
20111216,AFB,1550,0,29017
20111216,AFC,1184,0,4654
20111216,AFCE,6650,0,13280
20111216,AFF,3827,0,6227
20111216,AFFX,150132,0,433366
20111216,AFFY,341898,11248,1285719
20111216,AFG,17500,0,60623
20111216,AFK,300,0,3700
20111216,AFL,310623,100,580616
20111216,AFOP,1400,0,2006
20111216,AFQ,1431,0,2298
20111216,AFSI,754496,11461,875952
20111216,AFT,17492,0,94305
20111216,AG,371447,2220,658281
20111216,AGC,15294,0,48326
20111216,AGCO,241391,0,518490
20111216,AGD,28793,0,77200
20111216,AGEN,2533,0,13425
20111216,AGG,361092,0,659951
20111216,AGII,3420,0,19551
20111216,AGM,900,0,6350
20111216,AGN,165733,100,336627
20111216,AGNC,1474553,0,3473397
20111216,AGO,144038,0,471688
20111216,AGOpB,263,0,2063
20111216,AGOpE,2239,0,4699
20111216,AGOpF,600,0,925
20111216,AGP,119007,0,189021
20111216,AGQ,241950,0,727473
20111216,AGRO,11460,0,41658
20111216,AGU,46957,500,101159
20111216,AGX,2297,0,10067
20111216,AGYS,8000,0,112040
20111216,AGZ,11423,0,19385
20111216,AH,56943,100,109785
20111216,AHC,3200,0,7571
20111216,AHGP,2122,0,13037
20111216,AHL,14975,0,61235
20111216,AHLpA,550,0,1530
20111216,AHS,17001,0,37298
20111216,AHT,45416,0,116808
20111216,AHTpD,7655,0,8355
20111216,AHTpE,490,0,3200
20111216,AI,9246,0,14733
20111216,AIA,730,0,1922
20111216,AIG,794650,0,1408864
20111216,AIG.WS,7800,0,31152
20111216,AIMC,11108,0,65016
20111216,AIN,16490,0,32264
20111216,AINV,395215,0,1264494
20111216,AIQ,9748,2048,33592
20111216,AIR,85090,0,226790
20111216,AIRM,10346,0,25397
20111216,AIRT,700,0,1942
20111216,AIS,531856,83775,1161560
20111216,AIT,10147,0,44023
20111216,AIV,86083,0,330969
20111216,AIVpT,100,0,100
20111216,AIVpU,122,0,572
20111216,AIVpY,1000,0,1200
20111216,AIVpZ,500,0,1000
20111216,AIXG,10252,0,32849
20111216,AIZ,46198,0,62869
20111216,AJG,57261,0,85408
20111216,AKAM,252516,0,1094832
20111216,AKO.B,100,0,100
20111216,AKP,900,0,9499
20111216,AKR,9725,0,31718
20111216,AKRX,213248,0,331379
20111216,AKS,1457343,14000,3256395
20111216,AL,28391,0,136155
20111216,ALB,94435,0,166224
20111216,ALC,758,0,3192
20111216,ALCO,1760,0,2852
20111216,ALD,5250,0,13988
20111216,ALE,4150,0,26388
20111216,ALEX,20942,0,42375
20111216,ALG,1600,0,2800
20111216,ALGN,42513,0,209538
20111216,ALGT,8092,0,23785
20111216,ALIM,27250,4500,126308
20111216,ALJ,27894,0,55917
20111216,ALK,65210,100,102090
20111216,ALKS,47761,0,144384
20111216,ALL,565163,0,928093
20111216,ALLT,77893,750,145044
20111216,ALLYpA,48945,0,603084
20111216,ALLYpB,13500,0,65450
20111216,ALM,200,0,2912
20111216,ALNC,400,0,1536
20111216,ALNY,60693,0,152026
20111216,ALOG,3533,0,5763
20111216,ALOT,300,0,800
20111216,ALPpN,571,0,2211
20111216,ALPpO,270,0,1070
20111216,ALPpP,400,0,1520
20111216,ALR,19539,0,87876
20111216,ALSK,105114,0,670367
20111216,ALT,622,0,4384
20111216,ALTE,47468,100,84440
20111216,ALTH,40111,0,111039
20111216,ALTI,700,0,21011
20111216,ALTR,697029,0,1141157
20111216,ALU,3303376,0,9043443
20111216,ALV,22507,0,41023
20111216,ALVR,500,0,36140
20111216,ALX,700,0,2600
20111216,ALXA,47474,18810,278104
20111216,ALXN,126129,100,410212
20111216,AM,8245,0,35305
20111216,AMAG,6480,0,10547
20111216,AMAP,8671,0,15101
20111216,AMAT,1020724,0,2493814
20111216,AMBO,300,0,4000
20111216,AMBT,600,0,900
20111216,AMCC,74392,0,99856
20111216,AMCF,2400,0,7252
20111216,AMCN,300,0,6710
20111216,AMCX,33448,0,166005
20111216,AMD,1618740,0,2740412
20111216,AME,32777,0,67456
20111216,AMED,30549,0,96572
20111216,AMG,31229,0,56116
20111216,AMGN,1490092,14219,4153143
20111216,AMID,2360,0,5059
20111216,AMJ,211822,43401,290220
20111216,AMKR,143167,0,393415
20111216,AMLN,216472,0,366218
20111216,AMLP,492199,197624,597877
20111216,AMNB,5426,0,16949
20111216,AMOT,300,0,1800
20111216,AMOV,900,0,2220
20111216,AMP,833639,0,1051810
20111216,AMPE,20758,1086,90978
20111216,AMPpA,123,0,485
20111216,AMR,3104687,0,11257028
20111216,AMRC,12732,700,22486
20111216,AMRI,18060,0,39928
20111216,AMRN,262745,0,559661
20111216,AMRS,6709,0,20483
20111216,AMS,400,0,3550
20111216,AMSC,46017,0,195793
20111216,AMSF,2302,0,6202
20111216,AMSG,15605,0,64578
20111216,AMSWA,16058,5100,28453
20111216,AMT,330356,0,881624
20111216,AMTD,437239,0,965304
20111216,AMTG,11636,0,58393
20111216,AMWD,1500,0,3800
20111216,AMX,228544,0,688037
20111216,AMZN,654847,150,1483242
20111216,AN,94471,0,173422
20111216,ANAC,4100,0,12600
20111216,ANAD,28650,0,119629
20111216,ANAT,1265,0,6465
20111216,ANCX,1557,0,3257
20111216,ANDE,20636,0,36120
20111216,ANEN,3300,0,77102
20111216,ANF,214672,0,373424
20111216,ANGI,31109,0,88174
20111216,ANGN,2383,0,6931
20111216,ANGO,700,0,4521
20111216,ANH,343378,0,833868
