,Symbol,ShortVolume,TotalVolume,Market
20100603,A,129400,460003,Q
20100603,AA,5343207,10997332,Q
20100603,AACC,2704,26799,Q
20100603,AAI,406064,967333,Q
20100603,AAME,1540,5870,Q
20100603,AAN,615169,768023,Q
20100603,AAN.A,100,200,Q
20100603,AAON,4471,9836,Q
20100603,AAP,40901,157328,Q
20100603,AAPL,5256601,10431126,Q
20100603,AAR,1475,2325,Q
20100603,AATI,17710,544550,Q
20100603,AAU,17980,30440,Q
20100603,AAV,71688,269879,Q
20100603,AAWW,28335,56590,Q
20100603,AAXJ,21544,50403,Q
20100603,AB,33403,78495,Q
20100603,ABA,8800,16185,Q
20100603,ABAT,43740,126509,Q
20100603,ABAX,21636,30685,Q
20100603,ABB,126199,702650,Q
20100603,ABBC,24543,33832,Q
20100603,ABC,413109,1856034,Q
20100603,ABCB,5963,9397,Q
20100603,ABCD,7850,24761,Q
20100603,ABCO,4734,8242,Q
20100603,ABCW,11844,19054,Q
20100603,ABD,26578,97682,Q
20100603,ABFS,55437,103744,Q
20100603,ABG,195320,230051,Q
20100603,ABII,28204,140977,Q
20100603,ABIO,35899,84179,Q
20100603,ABK,3124379,9935407,Q
20100603,ABKpZ,200,1100,Q
20100603,ABL,5730,25730,Q
20100603,ABM,35690,179450,Q
20100603,ABMD,25643,71483,Q
20100603,ABR,14352,51689,Q
20100603,ABT,462103,1039434,Q
20100603,ABTL,55264,2352221,Q
20100603,ABV,42670,76497,Q
20100603,ABV.C,230,2130,Q
20100603,ABVT,20514,82104,Q
20100603,ABWpA,1830,3280,Q
20100603,ABX,706565,2105921,Q
20100603,ACAD,16283,112781,Q
20100603,ACAP,13598,17230,Q
20100603,ACAS,6813855,23908705,Q
20100603,ACAT,9000,33978,Q
20100603,ACC,25930,101462,Q
20100603,ACCL,6699,26031,Q
20100603,ACE,96207,534782,Q
20100603,ACET,14776,64894,Q
20100603,ACF,36235,92540,Q
20100603,ACFC,394,794,Q
20100603,ACFN,14989,38660,Q
20100603,ACG,83795,353872,Q
20100603,ACGL,18584,76627,Q
20100603,ACGY,26951,114088,Q
20100603,ACH,48721,90709,Q
20100603,ACHN,40641,137345,Q
20100603,ACI,769788,1391782,Q
20100603,ACIW,8389,35457,Q
20100603,ACL,129021,208618,Q
20100603,ACLI,15064,31158,Q
20100603,ACLS,148696,306669,Q
20100603,ACM,80492,345058,Q
20100603,ACMR,3380,23980,Q
20100603,ACN,244995,780299,Q
20100603,ACO,9686,19635,Q
20100603,ACOM,23401,88627,Q
20100603,ACOR,55154,89805,Q
20100603,ACPW,8212,27445,Q
20100603,ACTG,35267,77244,Q
20100603,ACTI,27177,74901,Q
20100603,ACTL,1576,11299,Q
20100603,ACTS,33592,60392,Q
20100603,ACTU,32490,92187,Q
20100603,ACU,3019,4586,Q
20100603,ACUR,7938,13708,Q
20100603,ACV,45888,79496,Q
20100603,ACWI,11956,14144,Q
20100603,ACWX,3390,10766,Q
20100603,ACXM,68328,204138,Q
20100603,ADAT,1100,29259,Q
20100603,ADBE,914835,3175210,Q
20100603,ADC,18943,30977,Q
20100603,ADCT,375139,843572,Q
20100603,ADEP,1400,4550,Q
20100603,ADG,2900,5762,Q
20100603,ADGE,4800,12687,Q
20100603,ADGF,9700,20353,Q
20100603,ADI,782875,1614058,Q
20100603,ADK,9500,21110,Q
20100603,ADLR,17575,81089,Q
20100603,ADM,273013,849627,Q
20100603,ADMpA,1725,16335,Q
20100603,ADP,270125,490313,Q
20100603,ADPI,955,4855,Q
20100603,ADPT,204793,360895,Q
20100603,ADRA,1200,4854,Q
20100603,ADRE,5668,25510,Q
20100603,ADRU,230,1659,Q
20100603,ADS,217927,271033,Q
20100603,ADSK,223391,700895,Q
20100603,ADTN,157976,265088,Q
20100603,ADVS,8268,17810,Q
20100603,ADX,7056,43741,Q
20100603,ADY,8300,16174,Q
20100603,ADZ,17220,30808,Q
20100603,AE,2900,4900,Q
20100603,AEA,39980,144282,Q
20100603,AEB,880,9108,Q
20100603,AEC,2000,30946,Q
20100603,AED,5005,8581,Q
20100603,AEE,192802,378601,Q
20100603,AEF,5673,17447,Q
20100603,AEG,92003,371453,Q
20100603,AEH,4500,36244,Q
20100603,AEHR,9500,13301,Q
20100603,AEIS,139186,171074,Q
20100603,AEL,36413,97145,Q
20100603,AEM,227035,405021,Q
20100603,AEN,35512,64910,Q
20100603,AEO,867981,2688144,Q
20100603,AEP,352060,700690,Q
20100603,AEPI,1059,8159,Q
20100603,AEPpA,5376,9776,Q
20100603,AER,53953,320637,Q
20100603,AERG,51206,95046,Q
20100603,AES,1038635,2345255,Q
20100603,AESpC,1750,4599,Q
20100603,AET,472378,1335396,Q
20100603,AETI,6121,7442,Q
20100603,AEV,1607,10509,Q
20100603,AEY,3500,5900,Q
20100603,AEZ,191073,386296,Q
20100603,AEZS,1146868,2764897,Q
20100603,AF,24448,56284,Q
20100603,AFAM,8260,31749,Q
20100603,AFB,5704,18960,Q
20100603,AFC,8505,10310,Q
20100603,AFCB,1800,1800,Q
20100603,AFCE,4656,10829,Q
20100603,AFE,300,507,Q
20100603,AFF,3719,23044,Q
20100603,AFFM,100,700,Q
20100603,AFFX,182303,269112,Q
20100603,AFFY,35317,74930,Q
20100603,AFG,22416,64653,Q
20100603,AFK,2450,4934,Q
20100603,AFL,448201,791531,Q
20100603,AFO,100,100,Q
20100603,AFOP,11180,26771,Q
20100603,AFP,2300,2698,Q
20100603,AFSI,9210,22829,Q
20100603,AGA,500,729,Q
20100603,AGAM,35160,46692,Q
20100603,AGC,10575,44655,Q
20100603,AGCO,165807,244343,Q
20100603,AGD,28034,107311,Q
20100603,AGEN,62797,511815,Q
20100603,AGF,200,200,Q
20100603,AGG,208804,347520,Q
20100603,AGII,4378,32895,Q
20100603,AGL,12247,46582,Q
20100603,AGM,35307,74879,Q
20100603,AGN,190165,465830,Q
20100603,AGNC,125199,440819,Q
20100603,AGO,217467,835897,Q
20100603,AGOpB,1145,2965,Q
20100603,AGOpE,3470,9505,Q
20100603,AGOpF,2200,8857,Q
20100603,AGP,154150,393018,Q
20100603,AGQ,42145,106862,Q
20100603,AGT,18323,161862,Q
20100603,AGU,142623,341999,Q
20100603,AGYS,26686,64020,Q
20100603,AGZ,5014,10712,Q
20100603,AH,2600,47560,Q
20100603,AHC,22566,47670,Q
20100603,AHCI,7899,18689,Q
20100603,AHD,13384,39565,Q
20100603,AHGP,5563,7709,Q
20100603,AHII,900,3900,Q
20100603,AHL,19891,212931,Q
20100603,AHLpA,1100,11610,Q
20100603,AHPI,511,511,Q
20100603,AHS,5515,38403,Q
20100603,AHT,52914,174375,Q
20100603,AHTpA,113,113,Q
20100603,AHTpD,1895,2395,Q
20100603,AI,5615,10311,Q
20100603,AIA,4258,6921,Q
20100603,AIB,378227,1416366,Q
20100603,AIG,561477,2262827,Q
20100603,AIGpA,18415,33615,Q
20100603,AIMC,8992,54886,Q
20100603,AIN,13156,30532,Q
20100603,AINV,285394,552768,Q
20100603,AIPC,55839,117240,Q
20100603,AIQ,6096,21556,Q
20100603,AIR,32661,62481,Q
20100603,AIRM,17138,28638,Q
20100603,AIRT,8839,10229,Q
20100603,AIS,94969,156890,Q
20100603,AIT,16639,66348,Q
20100603,AIV,333366,397155,Q
20100603,AIVpT,305,1005,Q
20100603,AIVpY,300,1000,Q
20100603,AIXG,34228,64973,Q
20100603,AIZ,75271,313408,Q
20100603,AJG,67169,136819,Q
20100603,AKAM,855944,2329150,Q
20100603,AKF,300,5180,Q
20100603,AKNS,103330,297647,Q
20100603,AKO.A,400,400,Q
20100603,AKO.B,100,11200,Q
20100603,AKR,14023,30275,Q
20100603,AKRX,203835,968014,Q
20100603,AKS,2397108,4510187,Q
20100603,AKT,1300,4945,Q
20100603,ALAN,111601,192639,Q
20100603,ALB,71690,129418,Q
20100603,ALC,900,7760,Q
20100603,ALCO,406,1224,Q
20100603,ALE,5489,19829,Q
20100603,ALEX,42370,71887,Q
20100603,ALF,1295,3105,Q
20100603,ALG,12542,36035,Q
20100603,ALGN,210693,409944,Q
20100603,ALGT,19576,54895,Q
20100603,ALIM,17583,38463,Q
20100603,ALJ,5350,40525,Q
20100603,ALK,62339,129802,Q
20100603,ALKS,86944,132092,Q
20100603,ALL,174672,723488,Q
20100603,ALLB,7794,7994,Q
20100603,ALLT,3650,8250,Q
20100603,ALM,5067,11117,Q
20100603,ALN,9425,21269,Q
20100603,ALNC,222,422,Q
20100603,ALNY,34202,61190,Q
20100603,ALO,100,100,Q
20100603,ALOG,1280,3485,Q
20100603,ALOT,100,200,Q
20100603,ALPpN,1995,3695,Q
20100603,ALQ,3555,6625,Q
20100603,ALSK,93641,180163,Q
20100603,ALT,1705,4015,Q
20100603,ALTE,14702,52182,Q
20100603,ALTH,153464,444129,Q
20100603,ALTI,22278,122503,Q
20100603,ALTR,1087127,2128602,Q
20100603,ALU,2597617,4077332,Q
20100603,ALV,157241,220972,Q
20100603,ALVR,39371,184640,Q
20100603,ALX,355,852,Q
20100603,ALXA,11708,39970,Q
20100603,ALXN,153532,583558,Q
20100603,ALY,27490,140825,Q
20100603,ALZ,1700,8671,Q
20100603,AM,20572,49001,Q
20100603,AMAC,6100,10000,Q
20100603,AMAG,64726,109181,Q
20100603,AMAT,2171628,5286096,Q
20100603,AMB,122518,281889,Q
20100603,AMBpO,400,400,Q
20100603,AMCC,107066,272873,Q
20100603,AMCF,32741,64035,Q
20100603,AMCN,1508,25763,Q
20100603,AMD,3878956,8993425,Q
20100603,AME,34469,149152,Q
20100603,AMED,21307,52165,Q
20100603,AMG,17676,63299,Q
20100603,AMGN,1631673,2932031,Q
20100603,AMIE,24600,58620,Q
20100603,AMIN,840,13241,Q
20100603,AMJ,215776,266056,Q
20100603,AMKR,321027,599132,Q
20100603,AMLN,323579,520588,Q
20100603,AMMD,361184,546354,Q
20100603,AMN,3700,8012,Q
20100603,AMNB,281,481,Q
20100603,AMOT,1341,2141,Q
20100603,AMP,174767,448092,Q
20100603,AMPH,689,1089,Q
20100603,AMPL,5089,10062,Q
20100603,AMPpA,2159,3369,Q
20100603,AMR,4686901,8637172,Q
20100603,AMRB,3031,5963,Q
20100603,AMRI,12085,20679,Q
20100603,AMRN,17775,87546,Q
20100603,AMS,600,5800,Q
20100603,AMSC,127322,231483,Q
20100603,AMSF,33511,65479,Q
20100603,AMSG,10307,20830,Q
20100603,AMSWA,3352,7402,Q
20100603,AMT,447064,974301,Q
20100603,AMTD,575170,879349,Q
20100603,AMWD,1377,4847,Q
20100603,AMX,105500,381068,Q
20100603,AMZN,1022515,1831472,Q
20100603,AN,465365,1124326,Q
20100603,ANAD,69658,207319,Q
20100603,ANAT,900,1800,Q
20100603,ANCI,16736,34545,Q
20100603,ANDE,9091,20630,Q
20100603,ANDS,25600,103101,Q
20100603,ANEN,7032,13243,Q
20100603,ANF,1111456,1991634,Q
20100603,ANGN,1899,4996,Q
20100603,ANGO,10261,18381,Q
20100603,ANH,246880,477003,Q
20100603,ANHpA,200,200,Q
20100603,ANIK,2000,3190,Q
20100603,ANN,225311,465751,Q
20100603,ANO,76766,153105,Q
20100603,ANPI,15348,48252,Q
20100603,ANR,670259,1712534,Q
20100603,ANSS,34354,296500,Q
20100603,ANSW,9656,25254,Q
20100603,ANTH,100,793,Q
20100603,ANTP,1000,5850,Q
20100603,ANV,39642,100469,Q
20100603,ANW,32607,142441,Q
20100603,ANX,61766,192148,Q
20100603,AOB,86590,210247,Q
20100603,AOD,168524,556135,Q
20100603,AOI,96490,596541,Q
20100603,AOK,110,4891,Q
20100603,AOL,51729,162524,Q
20100603,AOM,760,2207,Q
20100603,AON,127784,277122,Q
20100603,AONE,254949,558148,Q
20100603,AOR,875,3445,Q
20100603,AOS,60287,108155,Q
20100603,AOSL,4911,9603,Q
20100603,AP,200,733,Q
20100603,APA,1934549,3640094,Q
20100603,APAC,20337,39698,Q
20100603,APAGF,871,1771,Q
20100603,APB,1930,8070,Q
20100603,APC,1139248,4743588,Q
20100603,APCVZ,153260,490532,Q
20100603,APD,95931,175903,Q
20100603,APEI,27485,140822,Q
20100603,APF,1100,13507,Q
20100603,APFC,200,1100,Q
20100603,APH,28008,135969,Q
20100603,API,6100,34300,Q
20100603,APKT,164596,777738,Q
20100603,APL,78129,226804,Q
20100603,APOG,16555,44993,Q
20100603,APOL,428194,1028488,Q
20100603,APP,88789,212821,Q
20100603,APPA,27610,45856,Q
20100603,APPY,58666,176505,Q
20100603,APSG,19959,47174,Q
20100603,APT,26020,44987,Q
20100603,APU,9472,30473,Q
20100603,APWR,104946,331595,Q
20100603,APX,3700,14014,Q
20100603,AQQ,560,960,Q
20100603,ARAY,41758,65752,Q
20100603,ARB,30283,61082,Q
20100603,ARBA,115187,251783,Q
20100603,ARBX,900,111400,Q
20100603,ARCC,222089,679565,Q
20100603,ARCL,200,3242,Q
20100603,ARD,263269,510138,Q
20100603,ARE,22042,44790,Q
20100603,AREX,24149,106814,Q
20100603,AREpC,200,350,Q
20100603,ARG,77835,565994,Q
20100603,ARGN,6925,20503,Q
20100603,ARHpB,146,829,Q
20100603,ARI,6400,10852,Q
20100603,ARIA,175277,502234,Q
20100603,ARII,25077,34460,Q
20100603,ARJ,5600,9925,Q
20100603,ARK,18862,37643,Q
20100603,ARKR,400,2166,Q
20100603,ARL,200,1891,Q
20100603,ARLP,17154,37211,Q
20100603,ARM,576861,1178170,Q
20100603,ARMH,318135,660543,Q
20100603,ARNA,961319,2042686,Q
20100603,ARO,754890,1229184,Q
20100603,AROW,1369,3700,Q
20100603,ARP,26310,45855,Q
20100603,ARQL,129624,204349,Q
20100603,ARRS,58290,157022,Q
20100603,ARRY,35044,105880,Q
20100603,ARSD,1100,1900,Q
20100603,ARST,37607,103873,Q
20100603,ART,26300,67061,Q
20100603,ARTC,9313,91861,Q
20100603,ARTG,129198,452646,Q
20100603,ARTNA,611,2028,Q
20100603,ARTX,1839,5592,Q
20100603,ARUN,751864,1662529,Q
20100603,ARW,66430,168954,Q
20100603,ARWR,189672,405046,Q
20100603,ARYX,24986,128287,Q
20100603,ASA,5326,14374,Q
20100603,ASB,3400,8213,Q
20100603,ASBC,78105,254255,Q
20100603,ASBI,100,280,Q
20100603,ASCA,45661,203550,Q
20100603,ASCMA,418,2609,Q
20100603,ASEI,4690,15601,Q
20100603,ASF,24271,62402,Q
20100603,ASFI,926,24696,Q
20100603,ASFN,511,3090,Q
20100603,ASG,1932,24156,Q
20100603,ASGN,5817,14123,Q
20100603,ASGR,5483,18882,Q
20100603,ASH,68424,147257,Q
20100603,ASI,1400,8100,Q
20100603,ASIA,106806,184302,Q
20100603,ASMI,15425,26954,Q
20100603,ASML,145472,552484,Q
20100603,ASP,2975,6727,Q
20100603,ASPS,27810,69146,Q
20100603,ASR,4658,7062,Q
20100603,ASTC,53685,162191,Q
20100603,ASTE,10705,19614,Q
20100603,ASTI,4720,30311,Q
20100603,ASTM,4987,47273,Q
