,Symbol,ShortVolume,TotalVolume,Market
20100430,A,162617,633195,Q
20100430,AA,3659915,9995410,Q
20100430,AACC,1945,12041,Q
20100430,AAI,601810,1250610,Q
20100430,AAME,375,3650,Q
20100430,AAN,34073,110278,Q
20100430,AAON,9451,21286,Q
20100430,AAP,157061,274204,Q
20100430,AAPL,4473413,8902588,Q
20100430,AAR,7897,11438,Q
20100430,AATI,35968,69390,Q
20100430,AAU,44000,134467,Q
20100430,AAV,8300,76793,Q
20100430,AAWW,22604,109159,Q
20100430,AAXJ,22010,42301,Q
20100430,AB,33459,144202,Q
20100430,ABA,500,2855,Q
20100430,ABAT,197025,421882,Q
20100430,ABAX,102823,150951,Q
20100430,ABB,302206,1104992,Q
20100430,ABBC,21603,41682,Q
20100430,ABC,314603,792983,Q
20100430,ABCB,69226,135639,Q
20100430,ABCD,3600,8307,Q
20100430,ABCO,1805,5971,Q
20100430,ABCW,121172,228786,Q
20100430,ABD,64649,115081,Q
20100430,ABFS,47346,113187,Q
20100430,ABG,66157,203985,Q
20100430,ABI,100,10200,Q
20100430,ABII,3599,9553,Q
20100430,ABIO,111423,462629,Q
20100430,ABK,8998777,29871852,Q
20100430,ABKpZ,5447,11407,Q
20100430,ABM,6096,25782,Q
20100430,ABMD,21107,44580,Q
20100430,ABR,78188,147461,Q
20100430,ABT,1347902,2867135,Q
20100430,ABTL,8740,19765,Q
20100430,ABV,32870,77202,Q
20100430,ABV.C,1200,4000,Q
20100430,ABVT,6950,17550,Q
20100430,ABWpA,2795,3695,Q
20100430,ABX,2449426,4434121,Q
20100430,ACAD,64970,253583,Q
20100430,ACAP,6521,16986,Q
20100430,ACAS,2418019,4996762,Q
20100430,ACAT,5500,17480,Q
20100430,ACC,37556,94692,Q
20100430,ACCL,2044,9544,Q
20100430,ACE,218023,550995,Q
20100430,ACET,7469,21164,Q
20100430,ACF,64749,336890,Q
20100430,ACFC,4836,10037,Q
20100430,ACFN,8650,21748,Q
20100430,ACG,32555,192065,Q
20100430,ACGL,51580,152481,Q
20100430,ACGY,13428,37413,Q
20100430,ACH,108004,169754,Q
20100430,ACHN,22424,69514,Q
20100430,ACI,552130,938332,Q
20100430,ACIW,15886,62108,Q
20100430,ACL,48768,168074,Q
20100430,ACLI,5200,20811,Q
