,Symbol,ShortVolume,TotalVolume,Market
20100521,A,297559,1009211,Q
20100521,AA,3946757,13870533,Q
20100521,AACC,710,6522,Q
20100521,AAI,537878,1024074,Q
20100521,AAN,110494,627424,Q
20100521,AAON,7091,11290,Q
20100521,AAP,237052,813344,Q
20100521,AAPL,6071539,16481756,Q
20100521,AAR,9200,17036,Q
20100521,AATI,11800,41233,Q
20100521,AAU,69592,243389,Q
20100521,AAV,26030,158906,Q
20100521,AAWW,120219,284433,Q
20100521,AAXJ,26274,61871,Q
20100521,AB,55154,151189,Q
20100521,ABA,710,1830,Q
20100521,ABAT,88012,293955,Q
20100521,ABAX,12445,70818,Q
20100521,ABB,491463,1355505,Q
20100521,ABBC,8845,28566,Q
20100521,ABC,447289,1077035,Q
20100521,ABCB,19879,46858,Q
20100521,ABCD,11811,25940,Q
20100521,ABCO,8216,16030,Q
20100521,ABCW,24137,68416,Q
20100521,ABD,45682,77483,Q
20100521,ABFS,82839,160742,Q
20100521,ABG,61881,118800,Q
20100521,ABII,16684,28211,Q
20100521,ABIO,61543,143918,Q
20100521,ABK,5862919,15474226,Q
20100521,ABL,2400,4500,Q
20100521,ABM,13388,50518,Q
20100521,ABMD,56750,145645,Q
20100521,ABR,69402,175671,Q
20100521,ABT,1362981,3425119,Q
20100521,ABTL,33925,69540,Q
20100521,ABV,77117,177726,Q
20100521,ABV.C,100,700,Q
20100521,ABVT,24454,118256,Q
20100521,ABWpA,922,3981,Q
20100521,ABX,1105677,2831037,Q
20100521,ACAD,55134,295326,Q
20100521,ACAP,2600,8400,Q
20100521,ACAS,1983041,7684095,Q
20100521,ACAT,7731,24892,Q
20100521,ACC,68230,306119,Q
20100521,ACCL,25399,110136,Q
20100521,ACE,224403,1433576,Q
20100521,ACET,21034,63218,Q
20100521,ACF,61852,205853,Q
20100521,ACFC,100,500,Q
20100521,ACFN,13073,35673,Q
20100521,ACG,80655,369584,Q
20100521,ACGL,70349,164327,Q
20100521,ACGY,25904,130604,Q
20100521,ACH,77534,177466,Q
20100521,ACHN,11480,83779,Q
20100521,ACI,546138,1847828,Q
20100521,ACIW,6045,24085,Q
20100521,ACL,208138,773046,Q
20100521,ACLI,3000,31700,Q
20100521,ACLS,166370,546944,Q
20100521,ACM,52801,204117,Q
20100521,ACMR,4817,49839,Q
20100521,ACN,448743,2624115,Q
20100521,ACO,6145,10522,Q
20100521,ACOM,18505,68134,Q
20100521,ACOR,75345,137281,Q
20100521,ACPW,16138,65474,Q
20100521,ACTG,29975,87722,Q
20100521,ACTI,21800,60931,Q
20100521,ACTL,10952,19662,Q
20100521,ACTS,13170,60861,Q
20100521,ACTU,38409,105614,Q
20100521,ACU,2050,8689,Q
20100521,ACUR,28107,63108,Q
20100521,ACV,144412,280004,Q
20100521,ACWI,13945,42084,Q
20100521,ACWX,39799,65127,Q
20100521,ACXM,48157,158413,Q
20100521,ACY,435,1335,Q
20100521,ADAM,3820,16978,Q
20100521,ADAT,32348,77734,Q
20100521,ADBE,731481,1832744,Q
20100521,ADC,14262,51254,Q
20100521,ADCT,333616,845186,Q
20100521,ADEP,550,6923,Q
20100521,ADES,935,2535,Q
20100521,ADG,1300,10715,Q
20100521,ADGE,6944,16644,Q
20100521,ADGF,1700,4918,Q
20100521,ADI,814772,1613826,Q
20100521,ADK,3304,4404,Q
20100521,ADLR,62604,168905,Q
20100521,ADM,469427,1307707,Q
20100521,ADMpA,7811,34237,Q
20100521,ADP,369994,891396,Q
