,Symbol,ShortVolume,TotalVolume,Market
20100503,A,108106,381190,Q
20100503,AA,8844014,18444077,Q
20100503,AACC,412,3587,Q
20100503,AAI,676847,1547194,Q
20100503,AAN,32198,157263,Q
20100503,AAN.A,100,300,Q
20100503,AAON,8466,13566,Q
20100503,AAP,81400,165452,Q
20100503,AAPL,3686733,7988799,Q
20100503,AAR,1987,4387,Q
20100503,AATI,29994,81273,Q
20100503,AAU,44831,97450,Q
20100503,AAV,11580,76945,Q
20100503,AAWW,30993,219934,Q
20100503,AAXJ,13579,25731,Q
20100503,AB,50205,113385,Q
20100503,ABA,1881,5040,Q
20100503,ABAT,211616,793749,Q
20100503,ABAX,36448,62787,Q
20100503,ABB,188749,824016,Q
20100503,ABBC,16696,32521,Q
20100503,ABC,285510,654507,Q
20100503,ABCB,22608,43178,Q
20100503,ABCD,2680,20400,Q
20100503,ABCO,3049,6974,Q
20100503,ABCW,32746,87974,Q
20100503,ABD,31505,96242,Q
20100503,ABFS,32586,112513,Q
20100503,ABG,55964,97710,Q
20100503,ABII,3500,11200,Q
20100503,ABIO,150022,407492,Q
20100503,ABK,17086408,54670812,Q
20100503,ABKpZ,5975,27617,Q
20100503,ABL,300,1000,Q
20100503,ABM,14806,24527,Q
20100503,ABMD,43259,162019,Q
20100503,ABR,23167,48571,Q
20100503,ABT,696578,3001948,Q
20100503,ABTL,4800,11600,Q
20100503,ABV,19890,57019,Q
20100503,ABV.C,200,2258,Q
20100503,ABVT,12046,22940,Q
20100503,ABWpA,2385,3610,Q
20100503,ABX,1179796,2362035,Q
20100503,ACAD,68590,217106,Q
20100503,ACAP,5275,8195,Q
20100503,ACAS,1354873,3267446,Q
20100503,ACAT,11575,38905,Q
20100503,ACC,23433,223726,Q
20100503,ACCL,5104,15787,Q
20100503,ACE,294637,648541,Q
20100503,ACET,8216,22155,Q
20100503,ACF,75507,318955,Q
20100503,ACFN,5100,25787,Q
20100503,ACG,30900,235611,Q
20100503,ACGL,33839,84919,Q
20100503,ACGY,13366,32289,Q
20100503,ACH,33763,89443,Q
20100503,ACHN,16300,52333,Q
20100503,ACI,1077546,1587627,Q
20100503,ACIW,11950,39539,Q
20100503,ACL,38326,192014,Q
20100503,ACLI,9934,15985,Q
20100503,ACLS,177331,416241,Q
20100503,ACM,26923,84101,Q
20100503,ACMR,15500,100233,Q
20100503,ACN,247556,520177,Q
20100503,ACO,15806,28643,Q
20100503,ACOM,30292,89300,Q
20100503,ACOR,33691,102499,Q
20100503,ACPW,700,18603,Q
20100503,ACTG,90081,274553,Q
20100503,ACTI,6520,27230,Q
20100503,ACTL,3569,11141,Q
20100503,ACTS,24753,37826,Q
20100503,ACTU,27853,64964,Q
20100503,ACU,420,5285,Q
20100503,ACUR,71337,147637,Q
20100503,ACV,46054,131077,Q
20100503,ACWI,36846,50394,Q
20100503,ACWX,88251,95634,Q
20100503,ACXM,20761,151097,Q
20100503,ACY,1147,3177,Q
20100503,ADAM,1897,20672,Q
20100503,ADAT,78254,234207,Q
20100503,ADBE,499814,2086110,Q
20100503,ADC,6000,26369,Q
20100503,ADCT,128425,360043,Q
20100503,ADEP,16904,36954,Q
20100503,ADES,1200,3818,Q
20100503,ADG,13995,25165,Q
20100503,ADGE,3882,7442,Q
20100503,ADGF,4914,7414,Q
20100503,ADI,420138,977333,Q
20100503,ADK,1700,8179,Q
20100503,ADLR,46736,82684,Q
20100503,ADM,585396,2342041,Q
20100503,ADMpA,65628,75363,Q
20100503,ADP,171647,500097,Q
20100503,ADPI,8559,25716,Q
20100503,ADPT,48723,188534,Q
20100503,ADRA,1565,4230,Q
20100503,ADRD,889,3097,Q
20100503,ADRE,29470,63980,Q
20100503,ADRU,1000,1875,Q
20100503,ADS,196969,479294,Q
20100503,ADSK,378397,883235,Q
20100503,ADTN,53372,120929,Q
20100503,ADUS,3400,7800,Q
20100503,ADVS,11669,33250,Q
20100503,ADX,9700,47147,Q
20100503,ADY,5661,32357,Q
20100503,AE,2400,5800,Q
20100503,AEA,126342,631052,Q
20100503,AEB,100,5115,Q
20100503,AEC,15321,45367,Q
20100503,AED,1100,5710,Q
20100503,AEE,248121,498963,Q
20100503,AEF,6335,23168,Q
20100503,AEG,103984,416126,Q
20100503,AEH,2026,14366,Q
20100503,AEHR,1182,7390,Q
20100503,AEIS,37585,223374,Q
20100503,AEL,47084,128789,Q
20100503,AEM,322107,687362,Q
20100503,AEN,61733,270352,Q
20100503,AEO,437400,1333461,Q
20100503,AEP,508563,1615903,Q
20100503,AEPI,2749,10832,Q
20100503,AEPpA,3966,6821,Q
20100503,AER,81204,435382,Q
20100503,AERG,205600,415331,Q
20100503,AES,1058927,2740436,Q
20100503,AESpC,6158,10158,Q
20100503,AET,534996,2631822,Q
20100503,AETI,800,2510,Q
20100503,AEV,9780,21961,Q
20100503,AEY,2774,15886,Q
20100503,AEZ,439404,868228,Q
20100503,AEZS,1603300,3159568,Q
20100503,AF,74310,111436,Q
20100503,AFAM,16333,47083,Q
20100503,AFB,3455,26437,Q
20100503,AFC,2500,13166,Q
20100503,AFCB,1301,1301,Q
20100503,AFCE,11584,30822,Q
20100503,AFE,500,1600,Q
20100503,AFF,18782,56296,Q
20100503,AFFM,200,600,Q
20100503,AFFX,166219,439841,Q
20100503,AFFY,9164,14793,Q
20100503,AFG,64482,180288,Q
20100503,AFK,730,2080,Q
20100503,AFL,210731,966595,Q
20100503,AFOP,14787,49964,Q
20100503,AFP,600,700,Q
20100503,AFSI,20128,85328,Q
20100503,AGA,410,510,Q
20100503,AGAM,2831,18326,Q
20100503,AGC,11140,47140,Q
20100503,AGCO,68704,292162,Q
20100503,AGD,29122,79601,Q
20100503,AGEN,607798,1616899,Q
20100503,AGG,21150,361834,Q
20100503,AGII,7256,72584,Q
20100503,AGL,12913,63594,Q
20100503,AGM,56780,119485,Q
20100503,AGM.A,400,400,Q
20100503,AGN,131198,508894,Q
20100503,AGNC,118882,230942,Q
20100503,AGO,143895,323562,Q
20100503,AGOpB,2625,6260,Q
20100503,AGOpE,1100,5429,Q
20100503,AGOpF,2250,5250,Q
20100503,AGP,160438,250746,Q
20100503,AGQ,80292,143188,Q
20100503,AGT,100733,417264,Q
20100503,AGU,149622,348270,Q
20100503,AGX,300,500,Q
20100503,AGYS,93363,397703,Q
20100503,AGZ,2698,6098,Q
20100503,AHC,28800,75121,Q
20100503,AHCI,12242,18095,Q
20100503,AHD,12500,52497,Q
20100503,AHGP,2204,11375,Q
20100503,AHII,9100,21585,Q
20100503,AHL,14454,71308,Q
20100503,AHLp,1168,2223,Q
20100503,AHS,36376,82338,Q
20100503,AHT,111410,281124,Q
20100503,AHTpA,1465,1570,Q
20100503,AHTpD,900,1100,Q
20100503,AI,1685,8711,Q
20100503,AIA,2016,4399,Q
20100503,AIB,338510,1274019,Q
20100503,AIG,1730953,3805557,Q
20100503,AIGpA,39280,68828,Q
20100503,AIM,300,2404,Q
20100503,AIMC,13231,41083,Q
20100503,AIN,14142,35949,Q
20100503,AINV,275173,986175,Q
20100503,AIPC,21883,45783,Q
20100503,AIQ,9589,60090,Q
20100503,AIR,22737,61201,Q
20100503,AIRM,20859,33166,Q
20100503,AIRT,3217,3952,Q
20100503,AIS,42500,195123,Q
20100503,AIT,15702,62006,Q
20100503,AIV,706313,1663153,Q
20100503,AIVpG,2493,4513,Q
20100503,AIVpU,150,1350,Q
20100503,AIVpY,200,300,Q
20100503,AIXG,250330,799847,Q
20100503,AIZ,147719,280557,Q
20100503,AJG,47845,100041,Q
20100503,AKAM,589777,1361515,Q
20100503,AKF,5000,19458,Q
20100503,AKNS,66617,210543,Q
20100503,AKO.B,1250,1650,Q
20100503,AKP,1224,8737,Q
20100503,AKR,36725,81014,Q
20100503,AKRX,45395,143758,Q
20100503,AKS,2097624,5089321,Q
20100503,AKT,5000,20390,Q
20100503,ALAN,32940,91325,Q
20100503,ALB,67884,424795,Q
20100503,ALC,1325,7414,Q
20100503,ALCO,1680,3554,Q
20100503,ALE,18999,32661,Q
20100503,ALEX,16464,49405,Q
