,Symbol,ShortVolume,TotalVolume,Market
20100408,A,253737,851004,Q
20100408,AA,3583745,9350613,Q
20100408,AACC,6706,6959,Q
20100408,AAI,889059,2020319,Q
20100408,AAN,24431,76516,Q
20100408,AAON,5154,8848,Q
20100408,AAP,184395,533473,Q
20100408,AAPL,4853976,9315242,Q
20100408,AAR,7875,12250,Q
20100408,AATI,17040,80325,Q
20100408,AAU,18250,88708,Q
20100408,AAV,23955,113653,Q
20100408,AAWW,44400,203089,Q
20100408,AAXJ,12860,26516,Q
20100408,AB,41540,136386,Q
20100408,ABA,2030,4790,Q
20100408,ABAT,94725,270974,Q
20100408,ABAX,5482,11808,Q
20100408,ABB,81598,373600,Q
20100408,ABBC,1100,3265,Q
20100408,ABC,463981,1029753,Q
20100408,ABCB,4145,5751,Q
20100408,ABCD,12447,29265,Q
20100408,ABCO,2400,22301,Q
20100408,ABCW,31461,63413,Q
20100408,ABD,8149,64896,Q
20100408,ABFS,109552,203699,Q
20100408,ABG,37241,84461,Q
20100408,ABII,23418,160389,Q
20100408,ABIO,913768,2073553,Q
20100408,ABK,2554621,7918976,Q
20100408,ABM,5744,26954,Q
20100408,ABMD,27878,53179,Q
20100408,ABR,116597,212101,Q
20100408,ABT,489448,1779377,Q
20100408,ABTL,59497,77628,Q
20100408,ABV,36785,249620,Q
20100408,ABV.C,100,1540,Q
20100408,ABVT,31446,163787,Q
20100408,ABWpA,2325,4125,Q
20100408,ABX,1305374,2481386,Q
20100408,ACAD,38188,175726,Q
20100408,ACAP,5366,17565,Q
20100408,ACAS,731360,1905619,Q
20100408,ACAT,600,7012,Q
20100408,ACC,22109,58763,Q
20100408,ACCL,4179,13142,Q
20100408,ACE,136756,369967,Q
20100408,ACET,10978,25476,Q
20100408,ACF,206838,326903,Q
20100408,ACFC,650,1570,Q
20100408,ACFN,4935,9480,Q
20100408,ACG,98211,231320,Q
20100408,ACGL,13975,51610,Q
20100408,ACGY,74155,107002,Q
20100408,ACH,47548,139706,Q
20100408,ACHN,31676,118029,Q
20100408,ACI,571311,1110621,Q
20100408,ACIW,5895,17335,Q
20100408,ACL,62900,228717,Q
20100408,ACLI,4112,11348,Q
20100408,ACLS,423640,1195998,Q
20100408,ACM,28734,109055,Q
