,Symbol,ShortVolume,TotalVolume,Market
20100524,A,464045,739292,Q
20100524,AA,3054656,8277190,Q
20100524,AACC,4674,12384,Q
20100524,AAI,290470,709680,Q
20100524,AAME,1200,3250,Q
20100524,AAN,84738,574495,Q
20100524,AAON,6835,11286,Q
20100524,AAP,155051,372129,Q
20100524,AAPL,4620736,11533394,Q
20100524,AAR,1150,3475,Q
20100524,AATI,8851,22480,Q
20100524,AAU,12800,39269,Q
20100524,AAV,19925,113886,Q
20100524,AAWW,27130,78501,Q
20100524,AAXJ,11090,33280,Q
20100524,AB,35032,91774,Q
20100524,ABA,2344,5142,Q
20100524,ABAT,71449,223287,Q
20100524,ABAX,17595,38830,Q
20100524,ABB,348678,866784,Q
20100524,ABBC,2400,22011,Q
20100524,ABC,301418,785694,Q
20100524,ABCB,6639,49394,Q
20100524,ABCD,4500,21205,Q
20100524,ABCO,4502,9528,Q
20100524,ABCW,13600,30947,Q
20100524,ABD,35000,63322,Q
20100524,ABFS,66622,129561,Q
20100524,ABG,10819,38476,Q
20100524,ABII,10168,19912,Q
20100524,ABIO,21775,72600,Q
20100524,ABK,2837298,9970164,Q
20100524,ABL,1300,3300,Q
20100524,ABM,5899,40900,Q
20100524,ABMD,30203,83354,Q
20100524,ABR,8961,24792,Q
20100524,ABT,1370341,3213002,Q
20100524,ABTL,85140,173251,Q
20100524,ABV,32841,100941,Q
20100524,ABVT,7300,31365,Q
20100524,ABWpA,3500,7122,Q
20100524,ABX,1161926,2107135,Q
20100524,ACAD,70840,271559,Q
20100524,ACAP,14581,29017,Q
20100524,ACAS,1110017,2710069,Q
20100524,ACAT,4941,13196,Q
20100524,ACC,45151,103179,Q
20100524,ACCL,8607,35989,Q
20100524,ACE,120799,1533971,Q
20100524,ACET,5550,59937,Q
20100524,ACF,512955,605865,Q
20100524,ACFC,1380,2780,Q
20100524,ACFN,20016,36906,Q
20100524,ACG,84838,400594,Q
20100524,ACGL,65565,102062,Q
20100524,ACGY,14016,72194,Q
20100524,ACH,113029,214471,Q
20100524,ACHN,900,21600,Q
20100524,ACI,406887,1220109,Q
20100524,ACIW,5303,11799,Q
20100524,ACL,52527,299273,Q
20100524,ACLI,9100,47216,Q
20100524,ACLS,111544,331636,Q
20100524,ACM,59974,201403,Q
20100524,ACMR,1985,57635,Q
20100524,ACN,245854,731436,Q
20100524,ACO,5363,14354,Q
20100524,ACOM,14329,28825,Q
20100524,ACOR,45872,205643,Q
20100524,ACPW,21701,37798,Q
20100524,ACTG,16937,56628,Q
20100524,ACTI,41405,58786,Q
20100524,ACTL,7229,11998,Q
20100524,ACTS,9604,35824,Q
20100524,ACTU,13365,78503,Q
20100524,ACU,10036,18636,Q
20100524,ACUR,17251,40114,Q
20100524,ACV,33810,87331,Q
20100524,ACWI,6000,12610,Q
20100524,ACWX,9573,15975,Q
20100524,ACXM,66972,156632,Q
