,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20120202,A,237306,0,407086
20120202,AA,3495729,0,7570366
20120202,AACC,1200,0,1800
20120202,AAME,200,0,8026
20120202,AAN,51270,1000,101191
20120202,AAON,2020,0,5655
20120202,AAP,76618,0,270855
20120202,AAPL,771283,330,1917468
20120202,AAT,30526,0,56058
20120202,AAU,21434,3084,69746
20120202,AAV,37495,1000,349029
20120202,AAWW,13269,0,110718
20120202,AAXJ,48059,0,83227
20120202,AB,72193,0,175096
20120202,ABAX,6082,0,12764
20120202,ABB,242195,0,513580
20120202,ABC,287876,0,532955
20120202,ABCB,5200,0,210664
20120202,ABCO,17473,0,84199
20120202,ABD,27471,0,144992
20120202,ABFS,16647,0,24832
20120202,ABG,18291,0,56282
20120202,ABH,22751,0,131542
20120202,ABIO,52313,44713,108018
20120202,ABM,8887,0,19644
20120202,ABMD,217910,0,411325
20120202,ABR,7690,0,24540
20120202,ABT,699452,0,2493753
20120202,ABTL,2631,0,91431
20120202,ABV,266112,0,450300
20120202,ABVT,1400,0,7550
20120202,ABWpA,578,0,2056
20120202,ABWpB,100,0,1150
20120202,ABX,509347,4500,1342104
20120202,ACAD,146137,0,462232
20120202,ACAS,332770,0,616272
20120202,ACAT,35827,0,85175
20120202,ACC,28495,0,91534
20120202,ACCL,1677,0,9740
20120202,ACE,160162,0,460976
20120202,ACET,26520,0,61230
20120202,ACFC,400,0,2816
20120202,ACFN,31506,0,37695
20120202,ACG,52648,0,382153
20120202,ACGL,17945,0,101388
20120202,ACH,35961,0,50751
20120202,ACHC,3300,0,14523
20120202,ACHN,520410,0,894742
20120202,ACI,1418223,0,3990561
20120202,ACIW,10906,0,67752
20120202,ACLS,180501,0,693889
20120202,ACM,165603,0,332312
20120202,ACN,302910,0,574741
20120202,ACNB,900,0,2294
20120202,ACO,16640,0,25602
20120202,ACOM,97595,0,196616
20120202,ACOR,37394,0,111952
20120202,ACP,11915,0,29194
20120202,ACPW,31625,0,102500
20120202,ACRX,2000,0,10700
20120202,ACTG,11289,0,31879
