,Symbol,ShortVolume,TotalVolume,Market
20100108,A,876480,1150557,Q
20100108,AA,5449352,14188076,Q
20100108,AAC,1650,6366,Q
20100108,AACC,300,500,Q
20100108,AAI,775181,1741889,Q
20100108,AAME,100,100,Q
20100108,AAN,12256,34788,Q
20100108,AAON,1000,13216,Q
20100108,AAP,64419,134980,Q
20100108,AAPL,3054637,6558523,Q
20100108,AAR,3187,8967,Q
20100108,AATI,29454,110311,Q
20100108,AAU,49341,150864,Q
20100108,AAV,13377,161143,Q
20100108,AAWW,13355,105104,Q
20100108,AAXJ,40790,45140,Q
20100108,AB,108466,165106,Q
20100108,ABA,1650,2638,Q
20100108,ABAT,296173,905817,Q
20100108,ABAX,23563,36640,Q
20100108,ABB,461597,946081,Q
20100108,ABBC,7578,11241,Q
20100108,ABC,267685,1106951,Q
20100108,ABCB,2079,2786,Q
20100108,ABCD,200,4520,Q
20100108,ABCO,3034,8037,Q
20100108,ABCW,49970,100025,Q
20100108,ABD,5837,35119,Q
20100108,ABFS,21547,148483,Q
20100108,ABG,12900,39456,Q
20100108,ABII,1600,11284,Q
20100108,ABIO,2030,15043,Q
20100108,ABK,1246589,4947222,Q
20100108,ABKpZ,500,1000,Q
20100108,ABL,534,1834,Q
20100108,ABM,3900,40406,Q
20100108,ABMD,40761,160129,Q
20100108,ABR,37012,93672,Q
20100108,ABT,538878,1436332,Q
20100108,ABTL,700,4900,Q
20100108,ABV,25529,48422,Q
20100108,ABV.C,100,1000,Q
20100108,ABVT,10740,24037,Q
20100108,ABWpA,2241,2741,Q
20100108,ABX,896420,2408565,Q
20100108,ACAD,154383,713088,Q
20100108,ACAP,4764,8564,Q
20100108,ACAS,1829335,5017214,Q
20100108,ACAT,300,3855,Q
20100108,ACC,5913,23276,Q
20100108,ACCL,1500,4332,Q
20100108,ACE,161570,640816,Q
20100108,ACET,81569,160550,Q
20100108,ACF,463237,812084,Q
20100108,ACFC,6600,9740,Q
20100108,ACFN,3847,20868,Q
20100108,ACG,91939,635158,Q
20100108,ACGL,28309,48970,Q
20100108,ACGY,6200,17530,Q
20100108,ACH,78578,235195,Q
20100108,ACHN,60003,167948,Q
20100108,ACI,888884,1737642,Q
20100108,ACIW,6200,13852,Q
20100108,ACL,439893,1143554,Q
20100108,ACLI,800,2200,Q
20100108,ACLS,235689,713663,Q
20100108,ACM,136820,292378,Q
20100108,ACMR,2771,5003,Q
20100108,ACN,272991,1285507,Q
20100108,ACO,2046,9770,Q
20100108,ACOM,4700,108505,Q
20100108,ACOR,94124,211452,Q
20100108,ACPW,32867,191771,Q
20100108,ACS,84183,202541,Q
20100108,ACTG,18857,30760,Q
20100108,ACTI,1500,5818,Q
20100108,ACTL,5091,10858,Q
20100108,ACTS,38199,79159,Q
20100108,ACTU,10037,45150,Q
20100108,ACV,115139,311481,Q
20100108,ACWI,35187,151819,Q
20100108,ACWX,3915,20242,Q
20100108,ACXM,18593,59993,Q
20100108,ACY,1545,6371,Q
20100108,ADAT,7700,18217,Q
20100108,ADBE,290244,1162109,Q
20100108,ADC,3698,9698,Q
20100108,ADCT,344008,639204,Q
20100108,ADEP,10408,22899,Q
20100108,ADES,10300,17250,Q
20100108,ADG,1600,6755,Q
20100108,ADGE,3900,4300,Q
20100108,ADGF,1539,6139,Q
20100108,ADI,93856,408181,Q
20100108,ADK,2200,5000,Q
20100108,ADK.WS,2450,2450,Q
20100108,ADLR,13700,43948,Q
20100108,ADM,519115,1350619,Q
20100108,ADMpA,3938,12135,Q
20100108,ADP,222609,437989,Q
20100108,ADPI,3400,4900,Q
20100108,ADPT,11800,72544,Q
20100108,ADRA,2001,4122,Q
20100108,ADRD,500,5464,Q
20100108,ADRE,26752,40198,Q
20100108,ADS,190006,265500,Q
20100108,ADSK,664057,1064991,Q
