,Symbol,ShortVolume,TotalVolume,Market
20100610,A,211121,587662,Q
20100610,AA,3058005,8689167,Q
20100610,AACC,22474,40871,Q
20100610,AAI,379687,743161,Q
20100610,AAN,28315,88490,Q
20100610,AAON,6490,13655,Q
20100610,AAP,96775,415911,Q
20100610,AAPL,5420424,11783679,Q
20100610,AAR,1300,4355,Q
20100610,AATI,8700,66243,Q
20100610,AAU,11000,55248,Q
20100610,AAV,20930,105336,Q
20100610,AAWW,15767,61353,Q
20100610,AAXJ,9700,53376,Q
20100610,AB,40078,117864,Q
20100610,ABAT,116031,326881,Q
20100610,ABAX,62332,92370,Q
20100610,ABB,253894,1471581,Q
20100610,ABBC,6318,11518,Q
20100610,ABC,201345,617266,Q
20100610,ABCB,12600,21677,Q
20100610,ABCD,3766,22866,Q
20100610,ABCO,9364,38644,Q
20100610,ABCW,3100,7401,Q
20100610,ABD,51273,137652,Q
20100610,ABFS,55774,105523,Q
20100610,ABG,24814,46559,Q
20100610,ABII,10008,69060,Q
20100610,ABIO,2550,20279,Q
20100610,ABK,2209801,10885553,Q
20100610,ABKpZ,4100,18450,Q
20100610,ABL,839,839,Q
20100610,ABM,23160,55787,Q
20100610,ABMD,12871,49618,Q
20100610,ABR,31431,151928,Q
20100610,ABT,893986,2025525,Q
20100610,ABTL,1320,55635,Q
20100610,ABV,28714,86502,Q
20100610,ABVT,11140,28147,Q
20100610,ABWpA,3009,3491,Q
20100610,ABX,1190858,2373598,Q
20100610,ACAD,77114,257721,Q
20100610,ACAP,1485,6510,Q
20100610,ACAS,1842913,3537528,Q
20100610,ACAT,5493,14185,Q
20100610,ACC,45211,70329,Q
20100610,ACCL,15200,20387,Q
20100610,ACE,145761,389830,Q
20100610,ACET,16853,36258,Q
20100610,ACF,69500,306371,Q
20100610,ACFC,1700,5050,Q
20100610,ACFN,16300,22000,Q
20100610,ACG,129847,329616,Q
20100610,ACGL,27018,56242,Q
20100610,ACGY,57868,107562,Q
20100610,ACH,106940,206281,Q
20100610,ACHN,10925,39950,Q
20100610,ACI,473506,987342,Q
20100610,ACIW,2600,17087,Q
20100610,ACL,90354,182871,Q
20100610,ACLI,16160,24544,Q
20100610,ACLS,81636,312522,Q
20100610,ACM,22562,105002,Q
20100610,ACMR,3550,32480,Q
20100610,ACN,280456,877155,Q
20100610,ACO,4900,12166,Q
20100610,ACOM,80782,190143,Q
20100610,ACOR,85500,195146,Q
20100610,ACPW,7150,30753,Q
20100610,ACTG,18084,100443,Q
20100610,ACTI,2700,21550,Q
20100610,ACTL,12155,19645,Q
20100610,ACTS,7447,20125,Q
20100610,ACTU,20200,35266,Q
20100610,ACUR,8200,27927,Q
20100610,ACV,93772,237563,Q
20100610,ACWI,21343,36406,Q
20100610,ACWX,2705,355853,Q
20100610,ACXM,72285,171173,Q
20100610,ACY,1766,1866,Q
20100610,ADAM,2100,7290,Q
20100610,ADAT,900,15400,Q
20100610,ADBE,362023,1403538,Q
20100610,ADC,8650,16531,Q
20100610,ADCT,238288,405187,Q
20100610,ADEP,1500,4619,Q
