,Symbol,ShortVolume,TotalVolume,Market
20100608,A,329508,1160010,Q
20100608,AA,3297973,9892893,Q
20100608,AACC,77310,152864,Q
20100608,AAI,517531,989044,Q
20100608,AAME,700,700,Q
20100608,AAN,53101,211842,Q
20100608,AAON,6294,8549,Q
20100608,AAP,94968,460387,Q
20100608,AAPL,7055725,15042193,Q
20100608,AAR,7965,13730,Q
20100608,AATI,13570,37250,Q
20100608,AAU,30600,92954,Q
20100608,AAV,56544,187006,Q
20100608,AAWW,19984,87192,Q
20100608,AAXJ,9679,103767,Q
20100608,AB,30273,100860,Q
20100608,ABA,160,3787,Q
20100608,ABAT,92480,216016,Q
20100608,ABAX,22603,49927,Q
20100608,ABB,757112,1468402,Q
20100608,ABBC,6499,28428,Q
20100608,ABC,451981,949769,Q
20100608,ABCB,9050,26949,Q
20100608,ABCO,22077,38653,Q
20100608,ABCW,3900,13650,Q
20100608,ABD,63456,151622,Q
20100608,ABFS,46394,74175,Q
20100608,ABG,37702,99523,Q
20100608,ABII,13475,20425,Q
20100608,ABIO,16890,54827,Q
20100608,ABK,12807097,36061899,Q
20100608,ABKpZ,650,4500,Q
20100608,ABM,102692,644729,Q
20100608,ABMD,70396,105912,Q
20100608,ABR,29813,92739,Q
20100608,ABT,830802,2493924,Q
20100608,ABTL,13682,51224,Q
20100608,ABV,22544,103786,Q
20100608,ABVT,21238,114008,Q
20100608,ABWpA,2900,3920,Q
20100608,ABX,1424480,3836043,Q
20100608,ACAD,65677,294163,Q
20100608,ACAP,3900,11700,Q
20100608,ACAS,1881317,5698557,Q
20100608,ACAT,11473,42896,Q
20100608,ACC,132250,256109,Q
20100608,ACCL,7198,18182,Q
20100608,ACE,230729,628702,Q
20100608,ACET,21277,43150,Q
20100608,ACF,180378,544155,Q
20100608,ACFC,3300,3700,Q
20100608,ACFN,3330,21928,Q
20100608,ACG,59446,394771,Q
20100608,ACGL,66258,124134,Q
20100608,ACGY,21260,57863,Q
20100608,ACH,49033,104473,Q
20100608,ACHN,20595,57431,Q
20100608,ACI,415528,917662,Q
20100608,ACIW,20564,37357,Q
20100608,ACL,72672,141493,Q
20100608,ACLI,7529,9229,Q
20100608,ACLS,190634,566603,Q
