,Symbol,ShortVolume,TotalVolume,Market
20100104,A,178826,604030,Q
20100104,AA,4513856,11010466,Q
20100104,AAC,3989,13091,Q
20100104,AACC,1700,4300,Q
20100104,AAI,558810,1585341,Q
20100104,AAN,47050,149068,Q
20100104,AAON,8914,16940,Q
20100104,AAP,300943,495306,Q
20100104,AAPL,3148759,7216104,Q
20100104,AAR,1900,5363,Q
20100104,AATI,15111,96775,Q
20100104,AAU,23700,91995,Q
20100104,AAV,62920,285941,Q
20100104,AAWW,16782,105788,Q
20100104,AAXJ,175837,196753,Q
20100104,AB,124879,245928,Q
20100104,ABA,990,5179,Q
20100104,ABAT,168438,473141,Q
20100104,ABAX,9301,23615,Q
20100104,ABB,209967,463139,Q
20100104,ABBC,200,1600,Q
20100104,ABC,173809,384471,Q
20100104,ABCB,2000,11058,Q
20100104,ABCD,10626,13199,Q
20100104,ABCO,6442,46146,Q
20100104,ABCW,816,16361,Q
20100104,ABD,30605,101989,Q
20100104,ABFS,151118,415692,Q
20100104,ABG,11542,22909,Q
20100104,ABII,5345,11420,Q
20100104,ABIO,1000,21777,Q
20100104,ABK,1291613,4487284,Q
20100104,ABKpZ,1500,3150,Q
20100104,ABM,18600,38224,Q
20100104,ABMD,14788,38842,Q
20100104,ABR,6030,45417,Q
20100104,ABT,414652,1452597,Q
20100104,ABTL,20900,53080,Q
20100104,ABV,53231,126732,Q
20100104,ABV.C,100,600,Q
20100104,ABVT,9882,48789,Q
20100104,ABWpA,1150,2608,Q
20100104,ABX,1136250,3245387,Q
20100104,ACAD,18900,188677,Q
20100104,ACAP,2811,8344,Q
20100104,ACAS,776106,1784247,Q
20100104,ACAT,850,36082,Q
20100104,ACC,21661,153156,Q
20100104,ACCL,5518,24518,Q
20100104,ACE,129286,689420,Q
20100104,ACET,19171,33347,Q
20100104,ACF,31661,117281,Q
20100104,ACFN,10609,52099,Q
20100104,ACG,139981,437069,Q
20100104,ACGL,33533,276536,Q
20100104,ACGY,31340,77929,Q
20100104,ACH,82212,175292,Q
20100104,ACHN,23946,147627,Q
20100104,ACI,354038,1020212,Q
20100104,ACIW,7860,15786,Q
20100104,ACL,1632413,5449389,Q
20100104,ACLI,4160,7596,Q
20100104,ACLS,106848,303932,Q
20100104,ACM,47747,212418,Q
20100104,ACMR,9384,17568,Q
20100104,ACN,327822,932131,Q
20100104,ACO,3193,13461,Q
20100104,ACOM,5300,26566,Q
20100104,ACOR,26819,181533,Q
20100104,ACPW,1000,41566,Q
