,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20110913,A,378553,0,724178
20110913,AA,2116078,500,5089175
20110913,AACC,100,0,500
20110913,AADR,100,0,100
20110913,AAME,300,0,400
20110913,AAN,9556,0,22282
20110913,AAON,3830,0,6230
20110913,AAP,45961,0,116775
20110913,AAPL,1671300,500,4014170
20110913,AAR,790,0,2690
20110913,AAT,5065,0,7827
20110913,AATI,65237,0,474828
20110913,AAU,21900,0,55541
20110913,AAV,32437,100,70176
20110913,AAWW,4387,0,37390
20110913,AAXJ,22878,0,31605
20110913,AB,42028,0,97406
20110913,ABAT,117267,0,270844
20110913,ABAX,3676,0,6176
20110913,ABB,193031,0,521790
20110913,ABBC,648,0,1048
20110913,ABC,115430,0,192848
20110913,ABCB,3743,0,7435
20110913,ABCD,3290,0,10411
20110913,ABCO,21385,0,28841
20110913,ABCW,3500,0,7059
20110913,ABD,6200,0,33148
20110913,ABFS,15783,0,121016
20110913,ABG,35383,0,65160
20110913,ABH,2800,0,19312
20110913,ABIO,5450,0,16558
20110913,ABM,8810,0,27569
20110913,ABMD,13428,0,33934
20110913,ABR,1000,0,4700
20110913,ABT,372235,0,837732
20110913,ABTL,315,0,415
20110913,ABV,52254,0,168510
20110913,ABV.C,100,0,500
20110913,ABVT,3887,0,6624
20110913,ABWpA,2930,0,5530
20110913,ABX,772809,6000,1233330
20110913,ACAD,28664,0,64188
20110913,ACAS,310069,0,665583
20110913,ACAT,48441,9700,71688
20110913,ACC,62647,0,221378
20110913,ACCL,10447,0,30947
20110913,ACE,84328,0,177633
20110913,ACET,18834,0,41092
20110913,ACFC,1657,0,11521
20110913,ACFN,19284,0,46947
20110913,ACG,89648,0,222492
20110913,ACGL,100937,0,1471292
20110913,ACH,17956,0,46310
20110913,ACHN,40266,0,72776
20110913,ACI,429530,0,866441
20110913,ACIW,7737,0,14637
20110913,ACLS,98698,0,283371
20110913,ACM,173248,0,600691
20110913,ACMR,1967,0,4913
20110913,ACN,355915,0,583291
20110913,ACO,1121,0,3770
20110913,ACOM,366669,37072,1058728
20110913,ACOR,21759,0,81586
20110913,ACP,4204,0,9854
20110913,ACPW,7236,0,26511
20110913,ACTG,45295,0,100936
20110913,ACTS,3400,0,6820
20110913,ACTV,1200,0,4250
20110913,ACUR,11577,0,24835
20110913,ACW,45927,0,266258
20110913,ACWI,67595,0,83098
20110913,ACWX,12069,0,43117
20110913,ACXM,75358,0,181468
20110913,ACY,300,0,3550
20110913,ADAT,11500,0,26843
20110913,ADBE,563521,100,1072598
20110913,ADC,9852,0,42977
20110913,ADEP,200,0,500
20110913,ADES,565,0,1930
20110913,ADGE,550,0,950
20110913,ADI,167782,0,305518
20110913,ADK,500,0,1875
20110913,ADLR,3500,0,26315
20110913,ADM,179273,0,487634
20110913,ADP,159435,0,266269
20110913,ADPI,1433,0,5340
20110913,ADRE,1355,0,9609
20110913,ADS,54987,0,132067
20110913,ADSK,416621,0,691426
20110913,ADTN,79309,0,141461
20110913,ADUS,1300,0,2600
20110913,ADVS,5041,0,8339
20110913,ADX,13872,0,51782
20110913,ADY,2100,0,7011
20110913,AE,900,0,1300
20110913,AEA,14681,0,57905
20110913,AEB,2108,0,4493
20110913,AEC,29927,0,64177
20110913,AED,3586,0,8138
20110913,AEE,115305,0,339448
20110913,AEF,6651,0,24890
20110913,AEG,150998,0,220948
20110913,AEGR,150,0,450
20110913,AEH,14289,0,22813
20110913,AEIS,31622,0,54096
20110913,AEL,16674,0,27255
20110913,AEM,104744,400,262925
20110913,AEN,1655,1000,17321
20110913,AEO,221769,0,370195
20110913,AEP,381158,0,803134
20110913,AEPpA,2817,0,3896
20110913,AER,18903,0,85978
20110913,AERG,100,0,23837
20110913,AERL,500,0,6435
20110913,AES,348980,0,1211393
20110913,AESpC,2200,0,2520
20110913,AET,531037,0,1367196
20110913,AEV,8095,0,24314
20110913,AEY,100,0,600
20110913,AEZS,98568,0,267184
20110913,AF,30619,0,52255
20110913,AFAM,45999,0,58166
20110913,AFB,9992,0,33064
20110913,AFC,7467,0,9396
20110913,AFCE,2141,0,7086
20110913,AFE,800,0,1650
20110913,AFF,4450,0,88640
20110913,AFFM,300,0,300
20110913,AFFX,55865,0,92371
20110913,AFFY,21076,0,83666
20110913,AFG,8300,0,27153
20110913,AFL,251877,100,539473
20110913,AFQ,200,0,1126
20110913,AFSI,11108,0,53846
20110913,AFT,4392,0,8853
20110913,AG,89894,15605,307209
20110913,AGA,4800,0,8200
20110913,AGC,15816,0,59749
20110913,AGCO,211435,0,293890
20110913,AGD,18678,0,46552
20110913,AGEN,23600,0,126432
20110913,AGG,173339,0,279046
20110913,AGII,4518,0,8366
20110913,AGL,15224,0,63603
20110913,AGM,888,0,5378
20110913,AGN,144159,0,389969
20110913,AGNC,858656,100,1585583
20110913,AGO,148012,0,384525
20110913,AGOL,200,0,200
20110913,AGOpB,1600,0,4260
20110913,AGOpE,3100,0,10735
20110913,AGOpF,635,0,1035
20110913,AGP,212153,0,673568
20110913,AGQ,87616,100,339143
20110913,AGRO,2305,0,15766
20110913,AGU,66703,6252,116886
20110913,AGX,231,0,459
20110913,AGYS,11276,0,36510
20110913,AGZ,1618,0,5802
20110913,AH,16628,0,35281
20110913,AHC,10600,0,19300
20110913,AHCI,1800,0,21425
20110913,AHGP,650,0,2400
20110913,AHL,8380,0,26695
