,Symbol,ShortVolume,TotalVolume,Market
20100419,A,259048,709298,Q
20100419,AA,6906092,15064648,Q
20100419,AACC,120,1420,Q
20100419,AAI,1676559,2242913,Q
20100419,AAME,381,881,Q
20100419,AAN,101912,302194,Q
20100419,AAN.A,500,1600,Q
20100419,AAON,5300,14072,Q
20100419,AAP,108064,248850,Q
20100419,AAPL,3373558,9237241,Q
20100419,AAR,805,5824,Q
20100419,AATI,19156,75034,Q
20100419,AAU,6466,63422,Q
20100419,AAV,28138,108171,Q
20100419,AAWW,20635,137575,Q
20100419,AAXJ,96709,132612,Q
20100419,AB,62004,206868,Q
20100419,ABA,5873,6949,Q
20100419,ABAT,223010,522184,Q
20100419,ABAX,10073,23446,Q
20100419,ABB,112501,407804,Q
20100419,ABBC,9980,15380,Q
20100419,ABC,483854,1393699,Q
20100419,ABCB,28204,54057,Q
20100419,ABCD,22090,41864,Q
20100419,ABCO,5157,15203,Q
20100419,ABCW,36528,55063,Q
20100419,ABD,56528,113716,Q
20100419,ABFS,104627,617111,Q
20100419,ABG,103146,154296,Q
20100419,ABII,7391,59678,Q
20100419,ABIO,85944,186070,Q
20100419,ABK,30792157,79136944,Q
20100419,ABKpZ,3589,5939,Q
20100419,ABM,4988,16392,Q
20100419,ABMD,99596,253471,Q
20100419,ABR,29028,99532,Q
20100419,ABT,1396846,2673223,Q
20100419,ABTL,7700,29929,Q
20100419,ABV,24948,72619,Q
20100419,ABV.C,200,1200,Q
20100419,ABVT,7175,75450,Q
20100419,ABWpA,2916,4862,Q
20100419,ABX,984674,1836591,Q
20100419,ACAD,62418,346020,Q
20100419,ACAP,6626,14426,Q
20100419,ACAS,3567248,8079973,Q
20100419,ACAT,9800,41957,Q
20100419,ACC,7229,69394,Q
20100419,ACCL,3765,10600,Q
20100419,ACE,61409,493377,Q
20100419,ACET,69099,111969,Q
20100419,ACF,51146,249761,Q
20100419,ACFC,1741,2627,Q
20100419,ACFN,8750,21600,Q
20100419,ACG,58322,256845,Q
20100419,ACGL,44061,114809,Q
20100419,ACGY,46067,63995,Q
20100419,ACH,46959,130568,Q
20100419,ACHN,32311,75590,Q
20100419,ACI,1980739,3997112,Q
20100419,ACIW,14767,36441,Q
20100419,ACL,23269,96187,Q
20100419,ACLI,4180,16785,Q
20100419,ACLS,99490,588132,Q
20100419,ACM,49120,134366,Q
20100419,ACMR,11596,91780,Q
20100419,ACN,193352,920491,Q
20100419,ACO,6510,17976,Q
20100419,ACOM,17651,73501,Q
20100419,ACOR,44302,138557,Q
20100419,ACPW,24925,88017,Q
20100419,ACTG,24400,48015,Q
20100419,ACTI,9218,52025,Q
20100419,ACTL,4054,14862,Q
20100419,ACTS,24553,62261,Q
20100419,ACTU,15065,53096,Q
20100419,ACU,900,3401,Q
20100419,ACUR,430120,1002739,Q
20100419,ACV,151621,1063774,Q
20100419,ACWI,15129,40603,Q
20100419,ACWX,7634,52559,Q
20100419,ACXM,48628,125044,Q
20100419,ACY,1400,3150,Q
20100419,ADAT,15422,65722,Q
20100419,ADBE,410893,2039042,Q
20100419,ADC,3942,19748,Q
20100419,ADCT,283450,714142,Q
20100419,ADEP,4400,8153,Q
20100419,ADES,4740,14340,Q
20100419,ADG,24471,33471,Q
20100419,ADGE,5830,11630,Q
20100419,ADGF,600,7250,Q
20100419,ADI,292968,892843,Q
20100419,ADK,4593,7350,Q
20100419,ADLR,120895,288371,Q
20100419,ADM,412784,926995,Q
20100419,ADMpA,5587,17405,Q
20100419,ADP,412329,776311,Q
20100419,ADPI,1900,7084,Q
20100419,ADPT,35432,118509,Q
20100419,ADRA,714,1821,Q
20100419,ADRD,1820,3199,Q
20100419,ADRE,14958,50414,Q
20100419,ADS,74789,116186,Q
20100419,ADSK,545854,2481982,Q
20100419,ADTN,85121,399606,Q
20100419,ADUS,2500,6790,Q
20100419,ADVS,2725,9742,Q
20100419,ADX,22250,66220,Q
20100419,ADY,11948,32138,Q
20100419,AEA,28477,130157,Q
20100419,AEB,2906,26423,Q
20100419,AEC,10920,44747,Q
20100419,AED,4135,21960,Q
20100419,AEE,110715,458726,Q
20100419,AEF,12773,25919,Q
20100419,AEG,144066,345762,Q
20100419,AEH,5965,15408,Q
20100419,AEHR,11515,35897,Q
20100419,AEIS,31543,75897,Q
20100419,AEL,25471,121042,Q
20100419,AEM,306899,534114,Q
20100419,AEN,304061,562752,Q
20100419,AEO,459936,1134731,Q
20100419,AEP,216174,1459287,Q
20100419,AEPI,12100,25380,Q
20100419,AEPpA,4511,16687,Q
20100419,AER,109324,407699,Q
20100419,AERG,356266,618848,Q
20100419,AES,1404628,3046038,Q
20100419,AESpC,2246,4651,Q
20100419,AET,338298,1268258,Q
20100419,AETI,1500,4845,Q
20100419,AEV,3700,31805,Q
20100419,AEY,674,1274,Q
20100419,AEZ,186483,604523,Q
20100419,AEZS,1521126,3534441,Q
20100419,AF,81028,141979,Q
20100419,AFAM,9195,29366,Q
20100419,AFB,1800,11943,Q
20100419,AFC,3700,18174,Q
20100419,AFCE,12083,53893,Q
20100419,AFE,600,2000,Q
20100419,AFF,6700,40578,Q
20100419,AFFM,400,900,Q
20100419,AFFX,131425,336122,Q
20100419,AFFY,31849,64618,Q
20100419,AFG,28470,93251,Q
20100419,AFK,2479,8578,Q
20100419,AFL,124982,538812,Q
20100419,AFOP,430,18856,Q
20100419,AFSI,20144,43416,Q
20100419,AGA,150,500,Q
20100419,AGAM,8212,29852,Q
20100419,AGC,20391,56930,Q
20100419,AGCO,142607,242209,Q
20100419,AGD,43464,83521,Q
20100419,AGEN,325483,1211955,Q
20100419,AGF,278,1078,Q
20100419,AGG,74737,452808,Q
20100419,AGII,22800,161223,Q
20100419,AGL,6356,51310,Q
20100419,AGM,42420,105806,Q
20100419,AGM.A,813,1500,Q
20100419,AGN,109280,477803,Q
20100419,AGNC,65763,142529,Q
20100419,AGO,333367,1029707,Q
20100419,AGOpE,300,5459,Q
20100419,AGOpF,220,3120,Q
20100419,AGP,71169,270579,Q
20100419,AGQ,57504,116141,Q
20100419,AGT,174209,269767,Q
20100419,AGU,274933,634242,Q
20100419,AGX,200,400,Q
20100419,AGYS,3066,36457,Q
20100419,AGZ,3860,13492,Q
20100419,AHC,4465,27440,Q
20100419,AHCI,2035,14164,Q
20100419,AHD,7515,59050,Q
