,Symbol,ShortVolume,TotalVolume,Market
20100624,A,359087,981004,Q
20100624,AA,3945237,9681465,Q
20100624,AACC,3400,5800,Q
20100624,AAI,366811,702845,Q
20100624,AAN,58907,151232,Q
20100624,AAON,1436,3436,Q
20100624,AAP,89944,176814,Q
20100624,AAPL,4180766,10428014,Q
20100624,AAR,1400,7460,Q
20100624,AATI,23337,40002,Q
20100624,AAU,1000,3305,Q
20100624,AAV,21200,99342,Q
20100624,AAWW,18982,41672,Q
20100624,AAXJ,52696,67783,Q
20100624,AB,35632,115103,Q
20100624,ABA,1736,3674,Q
20100624,ABAT,26848,51741,Q
20100624,ABAX,20368,71458,Q
20100624,ABB,144848,717712,Q
20100624,ABBC,2565,39525,Q
20100624,ABC,199683,697886,Q
20100624,ABCB,2100,6428,Q
20100624,ABCD,5730,37829,Q
20100624,ABCO,6745,9975,Q
20100624,ABCW,16984,23742,Q
20100624,ABD,48475,90033,Q
20100624,ABFS,17301,117739,Q
20100624,ABG,64888,137473,Q
20100624,ABII,13832,20564,Q
20100624,ABIO,6500,33912,Q
20100624,ABK,441597,3399766,Q
20100624,ABM,38939,75234,Q
20100624,ABMD,21402,32462,Q
20100624,ABR,34362,129888,Q
20100624,ABT,662529,1488333,Q
20100624,ABTL,12993,43991,Q
20100624,ABV,21995,44639,Q
20100624,ABVA,100,1898,Q
20100624,ABVT,13594,31140,Q
20100624,ABWpA,200,2020,Q
20100624,ABX,713097,1515277,Q
20100624,ACAD,8471,94833,Q
20100624,ACAP,2196,4896,Q
20100624,ACAS,673727,1743658,Q
20100624,ACAT,3749,10118,Q
20100624,ACC,24245,46442,Q
20100624,ACCL,3208,5508,Q
20100624,ACE,288501,1226030,Q
20100624,ACET,7067,17865,Q
20100624,ACF,135086,396958,Q
20100624,ACFC,1200,3700,Q
20100624,ACFN,12777,16660,Q
20100624,ACG,74319,366432,Q
20100624,ACGL,28200,44756,Q
20100624,ACGY,9865,40126,Q
20100624,ACH,39422,110822,Q
20100624,ACHN,2783,16908,Q
20100624,ACI,475718,1493526,Q
20100624,ACIW,7906,16106,Q
20100624,ACL,54489,135147,Q
20100624,ACLI,14418,21696,Q
20100624,ACLS,352482,734232,Q
20100624,ACM,36916,109888,Q
20100624,ACMR,3927,13568,Q
20100624,ACN,387717,1611701,Q
20100624,ACO,1628,5605,Q
20100624,ACOM,29174,65561,Q
20100624,ACOR,64444,127641,Q
20100624,ACPW,18102,65320,Q
20100624,ACTG,28816,55637,Q
20100624,ACTI,17460,45988,Q
20100624,ACTL,5532,16618,Q
20100624,ACTS,18193,22110,Q
20100624,ACTU,16878,38558,Q
20100624,ACU,700,3670,Q
20100624,ACUR,14645,24100,Q
20100624,ACV,63234,138473,Q
20100624,ACWI,15745,22980,Q
20100624,ACWX,8097,37354,Q
20100624,ACXM,39814,167036,Q
20100624,ACY,1136,3236,Q
20100624,ADAM,7700,18063,Q
20100624,ADAT,19716,85504,Q
20100624,ADBE,1670046,7223571,Q
20100624,ADC,21865,50814,Q
20100624,ADCT,208800,395206,Q
20100624,ADEP,1100,1200,Q
20100624,ADES,1200,4488,Q
20100624,ADG,165370,645095,Q
20100624,ADGE,38119,79560,Q
20100624,ADGF,700,7103,Q
20100624,ADI,187496,461432,Q
20100624,ADK,12620,16840,Q
20100624,ADLR,62167,165287,Q
20100624,ADM,549712,1807788,Q
20100624,ADMpA,11024,16236,Q
20100624,ADP,446053,1382613,Q
20100624,ADPI,2800,17100,Q
20100624,ADPT,60658,125050,Q
20100624,ADRE,700,17733,Q
20100624,ADRU,650,1344,Q
20100624,ADS,241309,328529,Q
20100624,ADSK,638771,1689417,Q
20100624,ADTN,98629,149870,Q
20100624,ADUS,2950,4990,Q
20100624,ADVS,4101,10557,Q
20100624,ADX,13150,58912,Q
20100624,ADY,18983,32004,Q
20100624,ADZ,1360,1660,Q
20100624,AE,500,500,Q
20100624,AEA,33162,80084,Q
20100624,AEB,10395,15632,Q
20100624,AEC,5631,23479,Q
20100624,AED,2531,7223,Q
20100624,AEE,148511,284839,Q
20100624,AEF,6351,19568,Q
20100624,AEG,34728,116991,Q
20100624,AEH,13192,22824,Q
20100624,AEHR,2000,7134,Q
20100624,AEIS,36724,85330,Q
20100624,AEL,127969,309317,Q
20100624,AEM,159045,418786,Q
20100624,AEN,3428,46597,Q
20100624,AEO,857070,1921887,Q
20100624,AEP,398242,961751,Q
20100624,AEPI,3200,9100,Q
20100624,AEPpA,2100,5310,Q
20100624,AER,131371,283149,Q
20100624,AERG,70753,140495,Q
20100624,AES,435013,1536996,Q
20100624,AESpC,1700,4400,Q
20100624,AET,356726,718574,Q
20100624,AEV,6542,22426,Q
20100624,AEY,4457,10157,Q
20100624,AEZ,84752,287647,Q
20100624,AEZS,386745,749195,Q
20100624,AF,45495,78816,Q
20100624,AFAM,30194,43317,Q
20100624,AFB,11096,19320,Q
20100624,AFC,3184,3884,Q
20100624,AFCE,2590,11464,Q
20100624,AFE,740,1252,Q
20100624,AFF,11059,29510,Q
20100624,AFFX,205372,312597,Q
20100624,AFFY,401685,1575167,Q
20100624,AFG,17428,60437,Q
20100624,AFK,4536,9716,Q
20100624,AFL,371800,803496,Q
20100624,AFOP,2565,19901,Q
20100624,AFSI,17141,58555,Q
20100624,AGAM,26972,34772,Q
20100624,AGC,4292,42683,Q
20100624,AGCO,253878,461846,Q
20100624,AGD,25149,156150,Q
20100624,AGEN,54023,189482,Q
20100624,AGG,215134,384435,Q
20100624,AGII,1800,15216,Q
20100624,AGL,22698,73056,Q
20100624,AGM,39544,82421,Q
20100624,AGN,135109,425242,Q
20100624,AGNC,269591,520185,Q
20100624,AGO,217634,1006050,Q
20100624,AGOpB,733,7863,Q
20100624,AGOpE,6800,17424,Q
20100624,AGOpF,350,9893,Q
20100624,AGP,45967,146496,Q
20100624,AGQ,54724,103180,Q
20100624,AGT,44120,122925,Q
20100624,AGU,218466,288953,Q
20100624,AGX,1000,1306,Q
20100624,AGYS,4404,17633,Q
20100624,AGZ,1215,6553,Q
20100624,AH,17554,52006,Q
20100624,AHB,800,800,Q
20100624,AHC,3200,26248,Q
20100624,AHCI,3768,57153,Q
20100624,AHD,22500,75500,Q
20100624,AHGP,2500,16403,Q
20100624,AHII,2842,6676,Q
20100624,AHL,29382,106412,Q
20100624,AHLpA,400,4625,Q
20100624,AHS,32282,62353,Q
20100624,AHT,55629,117922,Q
20100624,AHTpA,219,436,Q
20100624,AHTpD,1460,2060,Q
20100624,AI,2200,13834,Q
20100624,AIA,2014,7324,Q
20100624,AIB,461331,1332652,Q
20100624,AIG,560562,1409531,Q
20100624,AIGpA,31542,42371,Q
20100624,AIMC,15683,72766,Q
20100624,AIN,73749,439196,Q
20100624,AINV,276690,906299,Q
20100624,AIPC,232996,714399,Q
20100624,AIQ,3300,7294,Q
20100624,AIR,39432,56916,Q
20100624,AIRM,5547,8920,Q
20100624,AIRT,345,1740,Q
20100624,AIS,145800,393373,Q
20100624,AIT,9695,49767,Q
20100624,AIV,148735,301853,Q
20100624,AIVpU,400,2400,Q
20100624,AIVpV,100,100,Q
20100624,AIXG,39254,67418,Q
20100624,AIZ,104740,283872,Q
20100624,AJG,85835,141631,Q
20100624,AKAM,970888,1887805,Q
20100624,AKF,1600,12714,Q
20100624,AKNS,5700,94921,Q
20100624,AKO.A,138,300,Q
20100624,AKP,2678,3028,Q
20100624,AKR,12196,39128,Q
20100624,AKRX,105379,388510,Q
20100624,AKS,1375660,2734241,Q
20100624,AKT,2592,21424,Q
20100624,ALAN,9775,59700,Q
20100624,ALB,54512,115535,Q
20100624,ALC,6400,13487,Q
20100624,ALCO,390,790,Q
20100624,ALE,3558,9710,Q
20100624,ALEX,31192,83601,Q
20100624,ALG,4598,10341,Q
20100624,ALGN,42589,134959,Q
20100624,ALGT,12906,32985,Q
20100624,ALIM,72689,75689,Q
20100624,ALJ,27217,39798,Q
20100624,ALK,20444,98361,Q
20100624,ALKS,106199,166810,Q
20100624,ALL,299320,1070440,Q
20100624,ALLT,7300,20897,Q
20100624,ALM,1104,7879,Q
20100624,ALNC,200,404,Q
20100624,ALNY,19485,56423,Q
20100624,ALOG,2300,5710,Q
20100624,ALOY,124701,676574,Q
20100624,ALPpN,2122,3676,Q
20100624,ALPpP,990,1090,Q
20100624,ALQ,300,1973,Q
20100624,ALSK,79704,179544,Q
20100624,ALTE,20900,161176,Q
20100624,ALTH,57148,185867,Q
20100624,ALTI,83582,209158,Q
20100624,ALTR,605772,953204,Q
20100624,ALU,1314049,4036427,Q
