,Symbol,ShortVolume,TotalVolume,Market
20100623,A,149007,385636,Q
20100623,AA,4492007,11564224,Q
20100623,AACC,8000,16246,Q
20100623,AAI,535310,1409057,Q
20100623,AAN,52035,176666,Q
20100623,AAON,3192,9304,Q
20100623,AAP,54873,127020,Q
20100623,AAPL,4070594,12093083,Q
20100623,AATI,3018,19478,Q
20100623,AAU,2070,18470,Q
20100623,AAV,8073,90310,Q
20100623,AAWW,14640,30941,Q
20100623,AAXJ,19361,35942,Q
20100623,AB,32976,85490,Q
20100623,ABA,3550,7620,Q
20100623,ABAT,49364,102127,Q
20100623,ABAX,16734,64098,Q
20100623,ABB,179383,1283977,Q
20100623,ABBC,6038,11824,Q
20100623,ABC,231963,873683,Q
20100623,ABCB,6715,21667,Q
20100623,ABCD,9700,36387,Q
20100623,ABCO,4091,14978,Q
20100623,ABCW,9434,21433,Q
20100623,ABD,37244,168849,Q
20100623,ABFS,56544,151735,Q
20100623,ABG,51225,342732,Q
20100623,ABI,1250,6950,Q
20100623,ABII,9635,43863,Q
20100623,ABIO,8007,42717,Q
20100623,ABK,265869,2463392,Q
20100623,ABM,11240,36931,Q
20100623,ABMD,16810,28210,Q
20100623,ABR,16756,53897,Q
20100623,ABT,695076,1865396,Q
20100623,ABTL,4620,30904,Q
20100623,ABV,42988,104307,Q
20100623,ABVT,23059,33670,Q
20100623,ABWpA,2066,6060,Q
20100623,ABX,572594,1412195,Q
20100623,ACAD,8025,56652,Q
20100623,ACAP,4006,7906,Q
20100623,ACAS,1062776,2265773,Q
20100623,ACAT,12777,23027,Q
20100623,ACC,29056,55135,Q
20100623,ACCL,205863,228123,Q
20100623,ACE,362381,1094137,Q
20100623,ACET,10916,23597,Q
20100623,ACF,169294,248273,Q
20100623,ACFC,1700,6432,Q
20100623,ACFN,4200,18500,Q
20100623,ACG,13509,284868,Q
20100623,ACGL,32465,75562,Q
20100623,ACGY,25699,68381,Q
20100623,ACH,11750,61687,Q
20100623,ACHN,7550,22501,Q
20100623,ACI,662181,1381858,Q
20100623,ACIW,4600,23876,Q
20100623,ACL,41604,191137,Q
20100623,ACLI,17602,37103,Q
20100623,ACLS,169353,435463,Q
20100623,ACM,41791,97525,Q
20100623,ACMR,10502,25035,Q
20100623,ACN,396363,1388899,Q
20100623,ACO,1089,4389,Q
20100623,ACOM,31865,108416,Q
20100623,ACOR,81546,204808,Q
20100623,ACPW,8500,70958,Q
20100623,ACTG,15812,57151,Q
20100623,ACTI,21379,54854,Q
20100623,ACTL,6885,8951,Q
20100623,ACTS,18800,32290,Q
20100623,ACTU,9589,30063,Q
20100623,ACUR,14006,28485,Q
20100623,ACV,74640,237935,Q
20100623,ACWI,11105,123329,Q
20100623,ACWX,6419,21907,Q
20100623,ACXM,33024,110933,Q
20100623,ACY,2200,3350,Q
20100623,ADAM,4900,13360,Q
20100623,ADAT,1000,7128,Q
20100623,ADBE,3645375,13955222,Q
20100623,ADC,11500,15740,Q
20100623,ADCT,161768,384418,Q
20100623,ADEP,200,1050,Q
20100623,ADES,100,600,Q
20100623,ADG,24398,67641,Q
20100623,ADGE,19642,48076,Q
20100623,ADI,344474,872139,Q
20100623,ADK,1920,2020,Q
20100623,ADLR,57264,99020,Q
20100623,ADM,517496,983984,Q
20100623,ADMpA,12137,19981,Q
20100623,ADP,438875,806082,Q
20100623,ADPI,8219,29819,Q
20100623,ADPT,97311,142196,Q
20100623,ADRA,400,3750,Q
20100623,ADRD,1700,6850,Q
20100623,ADRE,5113,14814,Q
20100623,ADRU,739,1500,Q
20100623,ADS,126255,209416,Q
20100623,ADSK,800810,1845261,Q
20100623,ADTN,60525,98705,Q
20100623,ADUS,1450,3250,Q
20100623,ADVS,12839,18228,Q
20100623,ADX,12050,45978,Q
20100623,ADY,9494,24517,Q
20100623,AE,200,200,Q
20100623,AEA,33630,105204,Q
20100623,AEB,2537,4838,Q
20100623,AEC,12700,82485,Q
20100623,AED,6235,13065,Q
20100623,AEE,87459,200540,Q
20100623,AEF,2970,11720,Q
20100623,AEG,64095,157076,Q
20100623,AEH,11829,23789,Q
20100623,AEIS,20246,44865,Q
20100623,AEL,195884,319310,Q
20100623,AEM,148633,507695,Q
20100623,AEN,52349,152806,Q
20100623,AEO,555915,1005000,Q
20100623,AEP,389413,1332131,Q
20100623,AEPI,4200,6000,Q
20100623,AEPpA,2780,13260,Q
20100623,AER,7274,24797,Q
20100623,AERG,95758,217890,Q
20100623,AES,505965,1092274,Q
20100623,AESpC,5860,12420,Q
20100623,AET,621576,1488883,Q
20100623,AEV,13334,21372,Q
20100623,AEY,2470,4670,Q
20100623,AEZ,108913,374813,Q
20100623,AEZS,595071,1255524,Q
20100623,AF,53936,121063,Q
20100623,AFAM,10123,18398,Q
20100623,AFB,6084,15922,Q
20100623,AFC,1900,4617,Q
20100623,AFCE,3970,14298,Q
20100623,AFE,205,905,Q
20100623,AFF,5125,33489,Q
20100623,AFFM,300,500,Q
20100623,AFFX,204300,357851,Q
20100623,AFFY,910842,2112240,Q
20100623,AFG,58245,111617,Q
20100623,AFK,200,350,Q
20100623,AFL,372868,817159,Q
20100623,AFO,200,200,Q
20100623,AFOP,2682,16145,Q
20100623,AFSI,27789,54868,Q
20100623,AGAM,13300,115640,Q
20100623,AGC,8861,42799,Q
20100623,AGCO,180612,264675,Q
20100623,AGD,119661,377109,Q
20100623,AGEN,75913,276481,Q
20100623,AGG,115898,200283,Q
20100623,AGII,3240,13649,Q
20100623,AGL,17542,51030,Q
20100623,AGM,45040,100678,Q
20100623,AGN,174415,436393,Q
20100623,AGNC,227910,454205,Q
20100623,AGO,180174,349835,Q
20100623,AGOpB,3792,10641,Q
20100623,AGOpE,4433,9733,Q
20100623,AGOpF,100,2100,Q
20100623,AGP,20044,65168,Q
20100623,AGQ,131540,203524,Q
20100623,AGT,54569,134501,Q
20100623,AGU,155337,266705,Q
20100623,AGX,590,990,Q
20100623,AGYS,5970,24769,Q
20100623,AGZ,2464,11009,Q
20100623,AH,14881,43413,Q
20100623,AHC,6810,27337,Q
20100623,AHCI,7157,37357,Q
20100623,AHD,31858,55228,Q
20100623,AHL,35850,135281,Q
20100623,AHLpA,500,752,Q
20100623,AHS,11708,29657,Q
20100623,AHT,56026,176050,Q
20100623,AHTpA,215,913,Q
20100623,AHTpD,2135,5595,Q
20100623,AI,2551,14011,Q
20100623,AIA,500,2068,Q
20100623,AIB,893962,2113784,Q
20100623,AIG,675350,1503741,Q
20100623,AIGpA,12185,18380,Q
20100623,AIM,1600,2100,Q
20100623,AIMC,14121,155208,Q
20100623,AIN,8783,45192,Q
20100623,AINV,216075,499772,Q
20100623,AIPC,145763,628890,Q
20100623,AIQ,7152,12172,Q
20100623,AIR,23165,57380,Q
20100623,AIRM,10105,14105,Q
20100623,AIRT,675,1461,Q
20100623,AIS,144020,331093,Q
20100623,AIT,23183,93056,Q
20100623,AIV,148985,300614,Q
20100623,AIVpT,2700,4650,Q
20100623,AIVpV,898,1398,Q
20100623,AIXG,75674,154842,Q
20100623,AIZ,114619,224869,Q
20100623,AJG,41374,73040,Q
20100623,AKAM,675112,1516105,Q
20100623,AKF,3100,21222,Q
20100623,AKNS,39241,131062,Q
20100623,AKP,1770,6912,Q
20100623,AKR,27150,70802,Q
20100623,AKRX,42862,165820,Q
20100623,AKS,1754485,3728700,Q
20100623,AKT,14700,33210,Q
20100623,ALAN,35336,65686,Q
20100623,ALB,45489,142677,Q
20100623,ALC,1100,2220,Q
20100623,ALCO,600,2600,Q
20100623,ALE,6507,14161,Q
20100623,ALEX,20146,74774,Q
20100623,ALF,1990,4190,Q
20100623,ALG,1600,11235,Q
20100623,ALGN,111773,177347,Q
20100623,ALGT,19959,46680,Q
20100623,ALIM,13337,21136,Q
20100623,ALJ,22700,44821,Q
20100623,ALK,46369,177275,Q
20100623,ALKS,47060,190008,Q
20100623,ALL,591354,1293561,Q
20100623,ALLT,1200,9000,Q
20100623,ALM,1700,31967,Q
20100623,ALN,2950,15140,Q
20100623,ALNC,200,400,Q
20100623,ALNY,25185,56086,Q
20100623,ALOG,1300,4299,Q
20100623,ALOT,1100,2570,Q
20100623,ALOY,800,1027,Q
20100623,ALPpN,2034,5459,Q
20100623,ALQ,600,2607,Q
20100623,ALRN,145487,309653,Q
20100623,ALSK,63021,127980,Q
20100623,ALT,36292,36591,Q
20100623,ALTE,19802,70064,Q
20100623,ALTH,79200,196042,Q
20100623,ALTI,14675,92273,Q
20100623,ALTR,1370457,2139647,Q
20100623,ALU,967706,3735664,Q
20100623,ALV,40091,95289,Q
20100623,ALVR,54785,172610,Q
20100623,ALX,100,100,Q
20100623,ALXA,15200,72651,Q
20100623,ALXN,40803,79001,Q
20100623,ALY,35394,95897,Q
20100623,ALZ,1721,2146,Q
20100623,AM,58175,203758,Q
20100623,AMAG,9037,16582,Q
