,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20111101,A,441906,0,1381650
20111101,AA,5784927,3100,12597378
20111101,AACC,1975,0,4479
20111101,AAN,36733,100,99646
20111101,AAON,3052,0,7178
20111101,AAP,57339,0,123461
20111101,AAPL,1503011,2790,4689292
20111101,AAR,500,0,11629
20111101,AAT,17484,0,48246
20111101,AATI,13546,0,40035
20111101,AAU,28010,0,67010
20111101,AAV,32000,0,105037
20111101,AAWW,13985,0,55485
20111101,AAXJ,38190,0,71406
20111101,AB,44844,0,194463
20111101,ABAT,87783,0,293772
20111101,ABAX,10709,0,32509
20111101,ABB,319511,0,1488368
20111101,ABC,252790,200,388266
20111101,ABCB,11185,0,12522
20111101,ABCD,5436,0,7354
20111101,ABCO,15162,0,53294
20111101,ABCS,900,0,900
20111101,ABCW,3974,0,17059
20111101,ABD,26848,0,54163
20111101,ABFS,51820,0,99657
20111101,ABG,27796,0,107243
20111101,ABH,42760,0,71759
20111101,ABIO,1000,0,2729
20111101,ABM,10014,0,32008
20111101,ABMD,46351,0,177436
20111101,ABR,3881,0,14481
20111101,ABT,696219,600,1930867
20111101,ABTL,57800,0,116313
20111101,ABV,129474,0,220968
20111101,ABVT,12336,0,33497
20111101,ABWpA,317,0,2917
20111101,ABWpB,2700,0,6050
20111101,ABX,805158,21980,1400473
20111101,ACAD,18864,10200,73967
20111101,ACAS,638572,0,1158908
20111101,ACAT,3575,0,17973
20111101,ACC,80837,0,110004
20111101,ACCL,20325,0,30175
20111101,ACE,183358,500,361614
20111101,ACET,17761,0,35911
20111101,ACFC,328,0,1578
20111101,ACFN,2900,0,7686
20111101,ACG,124703,0,239785
20111101,ACGL,71878,0,367410
20111101,ACH,41340,0,78617
20111101,ACHC,300,0,300
20111101,ACHN,57379,0,116568
20111101,ACI,1230790,138653,3024607
20111101,ACIW,32066,0,121621
20111101,ACLS,108245,0,264437
20111101,ACM,32246,0,79494
20111101,ACMR,4150,0,24203
20111101,ACN,271651,300,772463
20111101,ACO,8765,100,21754
20111101,ACOM,115766,0,234743
20111101,ACOR,53950,0,72170
20111101,ACP,3500,0,10255
20111101,ACPW,150679,0,385460
20111101,ACTG,52082,0,90345
20111101,ACTS,10900,0,15000
20111101,ACTV,6589,0,71524
20111101,ACUR,8392,0,42063
