,Symbol,ShortVolume,TotalVolume,Market
20100625,A,201914,780834,Q
20100625,AA,3027844,9302070,Q
20100625,AACC,31129,37440,Q
20100625,AAI,439146,1245209,Q
20100625,AAME,1701,2801,Q
20100625,AAN,68930,105126,Q
20100625,AAON,6800,33049,Q
20100625,AAP,66481,170402,Q
20100625,AAPL,2433770,7535412,Q
20100625,AAR,1200,3400,Q
20100625,AATI,30804,61359,Q
20100625,AAU,12600,20305,Q
20100625,AAV,7945,82100,Q
20100625,AAWW,43839,80588,Q
20100625,AAXJ,10973,34493,Q
20100625,AAp,100,585,Q
20100625,AB,22250,124721,Q
20100625,ABAT,101206,153710,Q
20100625,ABAX,4291,36593,Q
20100625,ABB,162775,598928,Q
20100625,ABBC,22748,78933,Q
20100625,ABC,232197,756951,Q
20100625,ABCB,35331,63226,Q
20100625,ABCD,34517,98414,Q
20100625,ABCO,11676,36676,Q
20100625,ABCW,11100,37111,Q
20100625,ABD,46820,111672,Q
20100625,ABFS,91536,318853,Q
20100625,ABG,34189,162568,Q
20100625,ABII,10322,19035,Q
20100625,ABIO,2700,25678,Q
20100625,ABK,1614373,4742542,Q
20100625,ABM,26321,73101,Q
20100625,ABMD,41890,96659,Q
20100625,ABR,10190,35411,Q
20100625,ABT,606242,2428474,Q
20100625,ABTL,1400,30769,Q
20100625,ABV,11057,27985,Q
20100625,ABVA,100,200,Q
20100625,ABVT,18818,42488,Q
20100625,ABWpA,3310,4210,Q
20100625,ABX,1175496,2329210,Q
20100625,ACAD,40979,134116,Q
20100625,ACAP,7166,10236,Q
20100625,ACAS,750121,1612080,Q
20100625,ACAT,50394,95159,Q
20100625,ACC,34384,73874,Q
20100625,ACCL,12937,32023,Q
20100625,ACE,491831,1351348,Q
20100625,ACET,6566,27685,Q
20100625,ACF,157059,336986,Q
20100625,ACFC,380,5197,Q
20100625,ACFN,4110,19430,Q
20100625,ACG,38947,276237,Q
20100625,ACGL,27010,66641,Q
20100625,ACGY,9205,50294,Q
20100625,ACH,27051,72691,Q
20100625,ACHN,11780,24575,Q
20100625,ACI,349015,777534,Q
20100625,ACIW,22010,56740,Q
20100625,ACL,79344,312538,Q
20100625,ACLI,14318,19470,Q
20100625,ACLS,601045,1265199,Q
20100625,ACM,40026,176768,Q
20100625,ACMR,19900,29263,Q
20100625,ACN,2800371,5988026,Q
20100625,ACO,4834,8641,Q
20100625,ACOM,43828,120778,Q
20100625,ACOR,60485,132534,Q
20100625,ACPW,9400,34943,Q
20100625,ACTG,34756,78220,Q
20100625,ACTI,47186,128278,Q
20100625,ACTL,18825,43566,Q
20100625,ACTS,9750,16400,Q
20100625,ACTU,54200,94764,Q
20100625,ACU,400,1825,Q
20100625,ACUR,5788,33833,Q
20100625,ACV,92016,152062,Q
20100625,ACWI,22660,46659,Q
20100625,ACWX,9651,26672,Q
20100625,ACXM,59372,203072,Q
20100625,ACY,564,1364,Q
20100625,ADAM,2500,11575,Q
20100625,ADAT,500,32724,Q
20100625,ADBE,1334195,4454593,Q
20100625,ADC,8330,32986,Q
20100625,ADCT,297941,722951,Q
20100625,ADEP,1100,2900,Q
20100625,ADES,900,3800,Q
20100625,ADG,57678,158388,Q
20100625,ADGE,25827,107630,Q
20100625,ADI,176242,879920,Q
20100625,ADK,2100,3400,Q
20100625,ADLR,254778,790534,Q
20100625,ADM,368719,1118262,Q
20100625,ADMpA,4990,9130,Q
20100625,ADP,601011,1326488,Q
20100625,ADPI,8138,25937,Q
20100625,ADPT,144640,431823,Q
20100625,ADRE,2859,13624,Q
20100625,ADRU,2178,2878,Q
20100625,ADS,257015,636533,Q
20100625,ADSK,587650,1482658,Q
20100625,ADTN,45163,110499,Q
20100625,ADUS,465,865,Q
20100625,ADVS,28004,35063,Q
20100625,ADX,11450,31114,Q
20100625,ADY,6431,29900,Q
20100625,AE,300,600,Q
20100625,AEA,67621,134346,Q
20100625,AEB,6388,10551,Q
20100625,AEC,23222,80270,Q
20100625,AED,16084,22184,Q
20100625,AEE,182052,320824,Q
20100625,AEF,8466,17697,Q
20100625,AEG,62427,136297,Q
20100625,AEH,9756,18318,Q
20100625,AEHR,1200,21432,Q
20100625,AEIS,40110,117813,Q
20100625,AEL,1006552,1851402,Q
20100625,AEM,118257,490230,Q
20100625,AEN,23185,52652,Q
20100625,AEO,674770,1633390,Q
20100625,AEP,299867,666239,Q
20100625,AEPI,7221,27068,Q
20100625,AEPpA,3300,4250,Q
20100625,AER,18718,90919,Q
20100625,AERG,161930,319614,Q
20100625,AES,431290,977534,Q
20100625,AET,274882,913856,Q
20100625,AEV,8334,12450,Q
20100625,AEY,5865,8665,Q
20100625,AEZ,154527,395165,Q
20100625,AEZS,332141,663815,Q
20100625,AF,65000,160923,Q
20100625,AFAM,6886,22866,Q
20100625,AFB,10224,20649,Q
20100625,AFC,1850,6695,Q
20100625,AFCE,23700,47468,Q
20100625,AFF,14500,34205,Q
20100625,AFFX,140305,281731,Q
20100625,AFFY,282927,877240,Q
20100625,AFG,16889,58756,Q
20100625,AFK,1095,2245,Q
20100625,AFL,276674,621450,Q
20100625,AFOP,6800,23402,Q
20100625,AFP,500,600,Q
20100625,AFSI,18942,43487,Q
20100625,AGAM,97545,150944,Q
20100625,AGC,2200,41772,Q
20100625,AGCO,74598,148586,Q
20100625,AGD,144618,678183,Q
20100625,AGEN,38515,149495,Q
20100625,AGG,181794,285622,Q
20100625,AGII,26017,47914,Q
20100625,AGL,34477,86078,Q
20100625,AGM,53727,132102,Q
20100625,AGN,63499,189396,Q
20100625,AGNC,538104,1157295,Q
20100625,AGO,229899,839922,Q
20100625,AGOpB,1895,4336,Q
20100625,AGOpE,1200,8210,Q
20100625,AGOpF,810,16241,Q
20100625,AGP,72781,110686,Q
20100625,AGQ,50724,149129,Q
20100625,AGT,154293,325308,Q
20100625,AGU,109639,219817,Q
20100625,AGX,862,2027,Q
20100625,AGYS,12386,45448,Q
20100625,AGZ,5102,7640,Q
20100625,AH,14583,66848,Q
20100625,AHC,40543,76962,Q
20100625,AHCI,11697,64655,Q
20100625,AHD,17868,46578,Q
20100625,AHGP,2282,11483,Q
20100625,AHII,600,4245,Q
20100625,AHL,32426,111593,Q
20100625,AHLpA,356,356,Q
20100625,AHS,38266,55866,Q
20100625,AHT,71512,158751,Q
20100625,AHTpA,2180,4180,Q
20100625,AHTpD,1005,4660,Q
20100625,AI,18262,29868,Q
20100625,AIA,2533,5162,Q
20100625,AIB,482440,952418,Q
20100625,AIG,688092,1800880,Q
20100625,AIGpA,56022,96626,Q
20100625,AIM,4218,4618,Q
20100625,AIMC,64749,262440,Q
20100625,AIN,32922,173132,Q
20100625,AINV,319114,611812,Q
20100625,AIPC,213913,681244,Q
20100625,AIQ,6800,19158,Q
20100625,AIR,24805,62008,Q
20100625,AIRM,12251,17170,Q
20100625,AIRT,1400,3545,Q
20100625,AIS,191027,592331,Q
20100625,AIT,46000,93851,Q
20100625,AIV,120674,243006,Q
20100625,AIVpT,500,1400,Q
20100625,AIVpU,3250,3250,Q
