,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20111110,A,470552,0,874546
20111110,AA,1978229,0,5562081
20111110,AACC,1815,0,2315
20111110,AAN,12065,0,37299
20111110,AAON,5800,0,7698
20111110,AAP,359406,0,690777
20111110,AAPL,2036708,900,7850640
20111110,AAR,800,0,3544
20111110,AAT,66751,0,92064
20111110,AATI,153790,0,293843
20111110,AAU,8400,0,38370
20111110,AAV,70600,700,102170
20111110,AAWW,10958,0,17796
20111110,AAXJ,54540,2180,109672
20111110,AB,34100,0,105339
20111110,ABAT,84632,1600,281637
20111110,ABAX,954,0,7734
20111110,ABB,125450,1200,455458
20111110,ABC,181017,0,270825
20111110,ABCB,3749,0,8005
20111110,ABCD,2850,0,3151
20111110,ABCO,2445,100,10155
20111110,ABCS,500,0,1000
20111110,ABCW,4800,0,8420
20111110,ABD,16240,1640,25807
20111110,ABFS,8563,0,106377
20111110,ABG,27200,100,43379
20111110,ABH,12148,0,22759
20111110,ABIO,599,0,1399
20111110,ABM,9244,0,101165
20111110,ABMD,17368,0,114125
20111110,ABR,1542,0,13375
20111110,ABT,666850,0,1251931
20111110,ABTL,8400,0,10400
20111110,ABV,137665,100,1096136
20111110,ABV.C,100,0,100
20111110,ABVA,300,0,300
20111110,ABVT,6020,0,9705
20111110,ABWpA,300,0,1700
20111110,ABWpB,19113,0,19113
20111110,ABX,459878,10500,1024129
20111110,ACAD,10900,0,107660
20111110,ACAS,755203,0,1495478
20111110,ACAT,6822,0,22168
20111110,ACC,25484,0,52888
20111110,ACCL,6453,0,31890
20111110,ACE,51048,300,203319
20111110,ACET,15603,2500,22837
20111110,ACFN,19316,0,33925
20111110,ACG,156732,0,252890
20111110,ACGL,64599,0,132010
20111110,ACH,21240,0,39114
20111110,ACHN,33364,0,128970
20111110,ACI,539851,100,1141493
20111110,ACIW,7438,0,27326
20111110,ACLS,31814,0,104742
20111110,ACM,55150,0,379936
20111110,ACMR,200,0,6000
20111110,ACN,117674,0,507287
20111110,ACNB,389,0,589
20111110,ACO,1483,0,4157
20111110,ACOM,87160,0,163889
20111110,ACOR,69703,0,89255
20111110,ACP,100,0,4650
20111110,ACPW,106700,100,202446
20111110,ACRX,100,0,1100
20111110,ACTG,32371,17104,259076
20111110,ACTV,4950,0,6682
20111110,ACU,500,0,500
20111110,ACUR,18094,0,30554
20111110,ACW,90074,0,286449
20111110,ACWI,50250,0,395821
20111110,ACWX,99710,0,440134
20111110,ACXM,9708,0,21856
20111110,ACY,400,0,700
20111110,ADAT,18193,0,42252
20111110,ADBE,714100,90797,2676393
20111110,ADC,16059,0,22836
20111110,ADEP,2200,0,3665
20111110,ADES,2220,0,24115
20111110,ADGE,5600,0,5800
20111110,ADGF,2500,0,5435
20111110,ADI,172476,0,349693
20111110,ADK,2893,0,8695
20111110,ADLR,19241,0,50887
20111110,ADM,266113,0,451261
20111110,ADP,129657,0,240152
20111110,ADPI,32777,0,135994
20111110,ADRD,748,0,6276
20111110,ADRE,775,0,10877
20111110,ADRU,200,0,622
20111110,ADS,30786,0,93900
20111110,ADSK,156297,0,540958
20111110,ADTN,12706,0,34211
20111110,ADUS,12000,0,18760
20111110,ADVS,6319,0,13868
20111110,ADX,15015,0,34338
20111110,ADY,200,0,2400
20111110,AE,1700,0,5108
20111110,AEA,38432,0,106127
20111110,AEB,1240,0,8676
20111110,AEC,21905,0,85922
20111110,AED,3949,0,17524
20111110,AEE,268725,3619,381565
20111110,AEF,4924,0,14650
20111110,AEG,23665,600,159573
20111110,AEGN,2000,0,12120
20111110,AEGR,17779,0,25145
20111110,AEH,8089,0,26443
20111110,AEIS,27529,0,51193
20111110,AEL,31690,0,51301
20111110,AEM,111370,1500,242225
20111110,AEN,9910,0,22824
20111110,AEO,408396,300,1457632
20111110,AEP,295697,100,746814
20111110,AEPI,300,0,527
20111110,AEPpA,2575,0,4439
20111110,AER,12777,0,62561
20111110,AERG,2800,100,52075
20111110,AERL,47852,0,61943
20111110,AES,135162,0,464953
20111110,AESpC,3504,0,6557
20111110,AET,235766,0,448975
20111110,AETI,1125,0,1500
20111110,AEV,3662,0,14087
20111110,AEY,200,0,300
20111110,AEZS,258782,0,583921
20111110,AF,51959,0,141968
20111110,AFAM,7894,0,19832
20111110,AFB,2472,0,8158
20111110,AFC,3742,0,4072
20111110,AFCE,11474,0,22927
20111110,AFE,600,0,800
20111110,AFF,7095,0,9450
20111110,AFFX,82575,547,144344
20111110,AFFY,43312,0,177489
20111110,AFG,32497,0,54989
20111110,AFK,1636,0,2682
20111110,AFL,262750,100,710224
20111110,AFOP,1400,0,3384
20111110,AFQ,651,0,1329
20111110,AFSI,5481,0,27465
20111110,AFT,4100,0,12923
20111110,AG,126807,7070,303916
20111110,AGA,408,0,6908
20111110,AGC,7715,0,43530
20111110,AGCO,142230,0,223884
20111110,AGD,6945,0,25147
20111110,AGEN,1166,0,19518
20111110,AGF,1000,0,1500
20111110,AGG,320392,0,544852
20111110,AGII,2600,0,40924
20111110,AGL,15253,0,37871
20111110,AGM,6490,0,12790
20111110,AGN,120354,0,331043
20111110,AGNC,596774,100,1318106
20111110,AGO,226656,0,449845
20111110,AGOpB,1700,0,3300
20111110,AGOpE,2189,0,2867
20111110,AGOpF,850,0,2635
20111110,AGP,354023,0,407827
20111110,AGQ,159911,0,711575
20111110,AGRO,7449,0,24006
20111110,AGU,86234,3300,144209
20111110,AGX,8728,0,14243
20111110,AGYS,23124,0,41922
20111110,AGZ,10626,0,14235
20111110,AH,21098,4200,125454
20111110,AHGP,11960,0,29655
20111110,AHL,19545,0,108552
20111110,AHPI,100,0,100
20111110,AHS,12657,0,27720
20111110,AHT,116016,0,258623
20111110,AHTpA,100,0,2000
20111110,AHTpD,717,0,3092
20111110,AHTpE,700,0,2420
20111110,AI,2650,0,13265
20111110,AIA,200,0,3390
20111110,AIG,557803,0,1052876
20111110,AIG.WS,11913,0,32582
20111110,AIM,837,0,3037
20111110,AIMC,15480,0,21436
20111110,AIN,6980,0,11434
20111110,AINV,285353,0,647574
20111110,AIQ,13377,0,39891
20111110,AIR,7604,0,36968
20111110,AIRM,9742,0,54107
20111110,AIS,66300,0,217962
20111110,AIT,7456,0,13103
20111110,AIV,159908,0,264522
20111110,AIVpT,100,0,100
20111110,AIVpV,500,0,500
20111110,AIVpY,300,0,300
20111110,AIVpZ,800,0,1000
20111110,AIXG,15800,0,28332
20111110,AIZ,79958,0,189084
20111110,AJB,200,0,200
20111110,AJG,21809,0,45625
20111110,AKAM,591664,0,1113489
20111110,AKN,8700,0,10700
20111110,AKO.B,10000,0,10000
20111110,AKP,200,0,1602
20111110,AKR,8100,0,12565
20111110,AKRX,105086,0,210850
20111110,AKS,1306878,2900,3018165
20111110,AL,10820,0,32333
20111110,ALB,64465,0,81433
20111110,ALC,404,0,3025
20111110,ALCO,418,0,2618
20111110,ALD,48969,0,56101
20111110,ALE,5124,0,10075
20111110,ALEX,25459,0,91629
20111110,ALG,200,0,1013
20111110,ALGN,101500,0,125286
20111110,ALGT,5845,0,8423
20111110,ALIM,17396,7090,46759
20111110,ALJ,34260,0,79590
20111110,ALK,16607,0,35428
