,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20120416,A,158435,0,415654
20120416,AA,3212831,200,6787984
20120416,AACC,1200,0,3100
20120416,AAME,100,100,500
20120416,AAN,18238,300,31296
20120416,AAON,3006,0,5465
20120416,AAP,32946,0,128847
20120416,AAPL,3917420,120,13068544
20120416,AAT,4584,0,7830
20120416,AAU,7000,2200,41158
20120416,AAV,21395,100,58166
20120416,AAWW,6783,0,10698
20120416,AAXJ,31094,0,242857
20120416,AB,14311,0,27636
20120416,ABAX,9194,0,12892
20120416,ABB,77666,0,460312
20120416,ABC,291898,0,584029
20120416,ABCB,3000,0,5100
20120416,ABCD,315,0,4515
20120416,ABCO,20133,0,40915
20120416,ABCS,400,0,500
20120416,ABD,82966,0,196399
20120416,ABFS,17202,0,66205
20120416,ABG,8100,0,31919
20120416,ABH,13366,0,34838
20120416,ABM,18586,0,47929
20120416,ABMD,45291,0,66319
20120416,ABR,1800,0,2600
20120416,ABT,443131,0,1237061
20120416,ABTL,24929,0,67668
20120416,ABV,216179,0,333201
20120416,ABV.C,941,0,2449
20120416,ABVT,10115,5200,30556
20120416,ABWpA,1300,0,1800
20120416,ABWpB,588,0,2188
20120416,ABX,598441,34041,1306685
20120416,ACAD,18844,0,68318
20120416,ACAS,235725,0,500343
20120416,ACAT,28619,0,69455
20120416,ACC,25037,0,170653
20120416,ACCL,2400,0,6278
20120416,ACE,46252,0,119482
20120416,ACET,3300,0,26762
20120416,ACFN,48776,0,95430
20120416,ACG,60621,0,308639
20120416,ACGL,103458,400,155014
20120416,ACH,4697,0,18948
20120416,ACHC,15900,0,55233
20120416,ACHN,82389,0,237845
20120416,ACI,1959143,0,3692057
20120416,ACIW,14911,0,36542
20120416,ACLS,24501,0,162598
20120416,ACM,72914,0,117181
20120416,ACN,227271,0,559701
20120416,ACO,4650,0,7236
20120416,ACOM,66554,0,137337
20120416,ACOR,29800,0,78754
20120416,ACP,4040,0,8573
20120416,ACPW,26008,0,53456
20120416,ACTG,26774,0,57313
20120416,ACTS,300,0,3950
20120416,ACTV,13670,0,36907
20120416,ACU,102,0,324
20120416,ACUR,5245,0,23450
20120416,ACW,35637,0,124333
20120416,ACWI,36722,0,63496
20120416,ACWX,16900,0,31323
20120416,ACXM,32705,0,65602
20120416,ADAT,5932,0,15668
20120416,ADBE,191476,0,444821
20120416,ADC,1897,0,10009
20120416,ADEP,600,0,7940
20120416,ADES,7629,0,13859
20120416,ADGE,1100,0,4376
20120416,ADGF,6984,0,49645
20120416,ADI,138419,0,410502
20120416,ADK,5400,0,13711
20120416,ADM,195249,0,802886
20120416,ADP,94694,100,210687
20120416,ADRD,800,0,3637
20120416,ADRE,1199,0,11837
20120416,ADRU,500,0,740
20120416,ADS,79160,0,145708
20120416,ADSK,448009,100,634255
20120416,ADTN,40042,0,199124
20120416,ADUS,300,0,1600
20120416,ADVS,11749,0,13565
20120416,ADX,6665,0,47036
20120416,ADY,83848,0,199219
