,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20120315,A,251467,13700,410922
20120315,AA,4161003,0,9982095
20120315,AACC,500,0,1500
20120315,AAME,700,0,1100
20120315,AAN,23888,750,40249
20120315,AAON,9022,0,13970
20120315,AAP,67659,0,296349
20120315,AAPL,7151246,1438,14839376
20120315,AAT,36151,0,56473
20120315,AAU,39503,900,215027
20120315,AAV,53019,1700,88821
20120315,AAWW,64848,0,84682
20120315,AAXJ,12063,0,34620
20120315,AB,68605,0,169771
20120315,ABAX,6562,0,16081
20120315,ABB,336466,2881,922069
20120315,ABC,121883,0,516850
20120315,ABCB,9709,0,11163
20120315,ABCD,439,0,1739
20120315,ABCO,11543,0,32088
20120315,ABD,161210,0,530747
20120315,ABFS,3625,0,16376
20120315,ABG,14370,0,28034
20120315,ABH,6500,0,18101
20120315,ABIO,1010,0,4357
20120315,ABM,12931,0,37807
20120315,ABMD,116403,0,192130
20120315,ABR,33666,0,72293
20120315,ABT,925785,0,1973173
20120315,ABTL,28100,0,114643
20120315,ABV,135526,0,435343
20120315,ABV.C,100,0,600
20120315,ABVT,2900,100,11150
20120315,ABWpA,1295,0,2688
20120315,ABWpB,200,0,600
20120315,ABX,1454485,27937,2856329
20120315,ACAD,78510,0,195135
20120315,ACAS,347717,600,4250665
20120315,ACAT,71281,0,98931
20120315,ACC,22346,0,34306
20120315,ACCL,6801,0,30010
20120315,ACCU,2960,0,3660
20120315,ACE,188993,0,511596
20120315,ACET,9389,0,67815
20120315,ACFC,400,0,1800
20120315,ACFN,23055,0,52282
20120315,ACG,342977,0,883747
20120315,ACGL,20906,0,101819
20120315,ACH,16900,0,38535
20120315,ACHC,12060,0,18195
20120315,ACHN,115558,0,369177
20120315,ACI,2142021,0,4976453
20120315,ACIW,34051,0,99337
20120315,ACLS,31903,0,234365
20120315,ACM,17714,0,57234
20120315,ACN,272120,0,543782
20120315,ACNB,100,0,100
20120315,ACO,1526,0,8415
20120315,ACOM,27211,0,117020
20120315,ACOR,69084,0,171933
20120315,ACP,9648,0,16945
20120315,ACPW,18786,0,100804
20120315,ACRX,1170,0,1170
20120315,ACTG,21441,0,38142
20120315,ACTS,2200,0,7090
20120315,ACTV,13200,0,80814
20120315,ACU,300,0,900
20120315,ACUR,4055,0,15946
20120315,ACW,46844,0,73159
20120315,ACWI,871560,0,912575
20120315,ACWV,900,0,900
20120315,ACWX,12892,0,21474
20120315,ACXM,13974,0,26509
20120315,ACY,200,0,300
20120315,ADAT,41580,0,70880
20120315,ADBE,241789,247,673356
20120315,ADC,6131,0,26551
20120315,ADEP,1000,0,3356
20120315,ADES,15100,0,44380
20120315,ADGF,5474,0,7670
20120315,ADI,178609,100,370856
20120315,ADM,244630,0,668299
20120315,ADP,156718,0,436534
20120315,ADRA,500,0,1730
20120315,ADRE,2040,0,11237
20120315,ADRU,622,0,1115
20120315,ADS,157967,0,199476
20120315,ADSK,292072,100,711831
20120315,ADTN,648959,0,1230629
20120315,ADUS,400,0,400
20120315,ADVS,5965,0,19843
20120315,ADX,12496,0,50014
20120315,ADY,100,0,9907
20120315,AE,1400,0,6049
20120315,AEA,72302,0,178322
20120315,AEB,5340,0,12710
20120315,AEC,51830,0,96689
20120315,AED,7030,0,25933
20120315,AEE,66007,17570,185341
20120315,AEF,46887,0,102511
20120315,AEG,101924,0,233518
20120315,AEGN,13551,0,21948
20120315,AEGR,12854,0,30952
20120315,AEH,42136,0,85101
20120315,AEHR,100,100,2033
20120315,AEIS,46672,0,117613
20120315,AEK,6334,0,60823
20120315,AEL,28607,0,95528
20120315,AEM,126492,600,335621
20120315,AEO,436119,0,1056948
20120315,AEP,999905,0,2282388
20120315,AEPI,200,0,2744
20120315,AEPpA,1743,0,13129
20120315,AER,66166,0,604315
20120315,AERL,18079,4000,80592
20120315,AES,640040,0,1561448
20120315,AESpC,1246,0,2836
20120315,AET,115548,0,456246
20120315,AETI,400,0,1500
20120315,AEV,56069,0,68017
20120315,AEY,2000,0,2300
20120315,AEZS,123120,800,520746
20120315,AF,136777,0,175307
20120315,AFAM,10087,0,25054
20120315,AFB,3578,0,49738
20120315,AFC,2700,0,12360
20120315,AFCE,11602,0,28963
20120315,AFF,11741,0,55187
20120315,AFFM,1424,0,4300
20120315,AFFX,43355,0,80905
20120315,AFFY,303538,0,1015318
20120315,AFG,12850,3150,31056
20120315,AFK,1572,0,2490
20120315,AFL,451028,100,804672
20120315,AFOP,2798,0,5823
20120315,AFQ,316,0,3170
20120315,AFSI,21447,0,41565
20120315,AFT,14656,0,29175
20120315,AG,113602,705,213627
20120315,AGC,9907,0,50725
20120315,AGCO,48276,0,207419
20120315,AGD,7940,0,44636
20120315,AGEM,5814,0,6914
20120315,AGEN,34008,0,173816
20120315,AGG,136542,0,564404
20120315,AGII,700,0,5324
20120315,AGLS,3400,0,3400
20120315,AGM,10693,0,18142
20120315,AGN,126377,0,275932
20120315,AGNC,768292,0,2275357
20120315,AGO,143063,0,532280
20120315,AGOpB,1398,0,4451
20120315,AGOpE,440,0,6483
20120315,AGOpF,600,0,3364
20120315,AGP,32494,0,50261
20120315,AGQ,319682,0,714569
20120315,AGRG,100,0,100
20120315,AGRO,31771,0,106229
20120315,AGU,29028,4300,98154
20120315,AGYS,15186,0,22522
20120315,AGZ,2016,0,7363
20120315,AH,31650,0,104497
20120315,AHC,5460,0,6348
20120315,AHGP,6960,0,31184
20120315,AHL,18358,0,37755
20120315,AHLpA,240,0,2705
20120315,AHS,15620,0,28625
20120315,AHT,28524,0,95671
20120315,AHTpA,1200,0,3100
20120315,AHTpD,5410,0,7110
20120315,AHTpE,800,0,15019
20120315,AI,17691,0,32604
20120315,AIA,1034,0,2055
20120315,AIG,1269326,0,3252885
20120315,AIG.WS,10235,0,21664
20120315,AIMC,8400,0,67630
20120315,AIN,2700,0,19735
20120315,AINV,156931,0,654169
20120315,AIQ,152169,0,380906
20120315,AIR,7200,0,9661
20120315,AIRM,8583,0,43370
20120315,AIRT,100,0,2995
20120315,AIS,104636,0,621748
20120315,AIT,2535,0,18420
20120315,AIV,141350,0,346781
20120315,AIVpT,154,0,15348
20120315,AIVpU,1322,0,32400
20120315,AIVpZ,550,0,4700
20120315,AIXG,156629,0,288740
20120315,AIZ,554786,0,913503
20120315,AJB,240,0,700
20120315,AJG,64488,0,169731
20120315,AKAM,221343,0,570081
20120315,AKO.B,22744,0,23144
20120315,AKP,500,0,15728
20120315,AKR,48600,0,255900
20120315,AKRX,98292,0,167416
20120315,AKS,1471074,3400,3834766
20120315,AL,72613,0,112859
20120315,ALB,46363,0,184237
20120315,ALC,1100,0,3648
20120315,ALCO,1650,0,7267
20120315,ALD,2200,0,23434
20120315,ALE,9609,0,22227
20120315,ALEX,25048,3676,48033
20120315,ALG,408,0,2633
20120315,ALGN,11187,0,30898
20120315,ALGT,6100,0,17704
20120315,ALIM,7000,400,70470
20120315,ALJ,21467,0,128548
20120315,ALK,40311,0,143534
20120315,ALKS,39809,0,168126
20120315,ALL,353022,0,828828
20120315,ALLB,200,0,200
