,Symbol,ShortVolume,TotalVolume,Market
20100201,A,279918,914026,Q
20100201,AA,5182009,15160535,Q
20100201,AACC,4601,7736,Q
20100201,AAI,459216,1012414,Q
20100201,AAME,3200,8200,Q
20100201,AAN,48308,190178,Q
20100201,AAON,23157,54710,Q
20100201,AAP,107515,195939,Q
20100201,AAPL,5646604,12177915,Q
20100201,AAR,3275,14339,Q
20100201,AATI,21745,46624,Q
20100201,AAU,42703,158890,Q
20100201,AAV,9609,144417,Q
20100201,AAWW,14638,75442,Q
20100201,AAXJ,16434,58583,Q
20100201,AB,54370,193265,Q
20100201,ABA,8244,10739,Q
20100201,ABAT,93754,202799,Q
20100201,ABAX,21096,57563,Q
20100201,ABB,271240,823633,Q
20100201,ABBC,2051,11680,Q
20100201,ABC,307174,780030,Q
20100201,ABCB,700,3157,Q
20100201,ABCD,2000,3100,Q
20100201,ABCO,11904,24944,Q
20100201,ABCW,28945,83094,Q
20100201,ABD,215337,256634,Q
20100201,ABFS,146035,442703,Q
20100201,ABG,35967,75730,Q
20100201,ABII,3775,13943,Q
20100201,ABIO,1200,7959,Q
20100201,ABK,924661,2948460,Q
20100201,ABKpZ,1950,3650,Q
20100201,ABM,7877,14074,Q
20100201,ABMD,23401,47317,Q
20100201,ABR,15600,38437,Q
20100201,ABT,621889,1841058,Q
20100201,ABTL,14600,26950,Q
20100201,ABV,12365,58844,Q
20100201,ABV.C,800,9538,Q
20100201,ABVT,5312,14965,Q
20100201,ABWpA,2586,4834,Q
20100201,ABX,923725,2107532,Q
20100201,ACAD,175370,416886,Q
20100201,ACAP,1900,4106,Q
20100201,ACAS,1140301,5799604,Q
20100201,ACAT,700,4661,Q
20100201,ACC,52987,85413,Q
20100201,ACCL,3075,32121,Q
20100201,ACE,97294,582962,Q
20100201,ACET,29045,97460,Q
20100201,ACF,59225,161935,Q
20100201,ACFC,200,400,Q
20100201,ACFN,5309,23985,Q
20100201,ACG,49164,333791,Q
20100201,ACGL,39908,188800,Q
20100201,ACGY,14511,37606,Q
20100201,ACH,40681,158621,Q
20100201,ACHN,136375,319023,Q
20100201,ACI,1395382,2405796,Q
20100201,ACIW,7661,17409,Q
20100201,ACL,154405,301639,Q
20100201,ACLI,8230,32785,Q
20100201,ACLS,85066,208057,Q
20100201,ACM,31469,97952,Q
20100201,ACMR,14518,33673,Q
20100201,ACN,191921,821416,Q
20100201,ACO,8800,19209,Q
20100201,ACOM,7300,16716,Q
20100201,ACOR,164937,332165,Q
20100201,ACPW,29250,48307,Q
20100201,ACS,43595,360429,Q
20100201,ACTG,15342,28365,Q
20100201,ACTI,3200,15825,Q
20100201,ACTL,3405,9997,Q
20100201,ACTS,100,11600,Q
20100201,ACTU,64865,172897,Q
20100201,ACU,300,1100,Q
20100201,ACV,81629,375798,Q
20100201,ACWI,2878,45002,Q
20100201,ACWX,6605,7296,Q
20100201,ACXM,140098,247114,Q
20100201,ACY,1079,3218,Q
20100201,ADAM,6700,9700,Q
20100201,ADAT,9779,41213,Q
20100201,ADBE,698376,2009836,Q
20100201,ADC,4759,12688,Q
20100201,ADCT,111415,411664,Q
20100201,ADEP,100,1501,Q
20100201,ADES,1800,8261,Q
20100201,ADGE,1000,2000,Q
20100201,ADI,372060,758785,Q
20100201,ADK,3500,13380,Q
20100201,ADLR,12078,54999,Q
20100201,ADM,240753,1182732,Q
20100201,ADMpA,8828,13151,Q
20100201,ADP,196986,732174,Q
20100201,ADPI,1100,2200,Q
20100201,ADPT,42007,115608,Q
20100201,ADRA,600,4675,Q
20100201,ADRE,11578,115601,Q
20100201,ADS,99107,185346,Q
20100201,ADSK,195817,655204,Q
20100201,ADTN,92829,192501,Q
20100201,ADVS,19524,44490,Q
20100201,ADX,7704,39226,Q
20100201,ADY,27786,76170,Q
20100201,ADZ,140,280,Q
20100201,AE,1062,2162,Q
20100201,AEA,22019,76346,Q
20100201,AEB,7839,10111,Q
20100201,AEC,16677,41490,Q
20100201,AED,2389,8522,Q
20100201,AEE,203240,412694,Q
20100201,AEF,12343,31173,Q
20100201,AEG,57471,165129,Q
20100201,AEH,13247,221224,Q
20100201,AEHR,3427,6350,Q
20100201,AEIS,47863,105429,Q
20100201,AEL,28556,74744,Q
20100201,AEM,208567,484042,Q
20100201,AEN,17261,48965,Q
20100201,AEO,302988,768868,Q
20100201,AEP,309385,1332967,Q
20100201,AEPI,2100,9800,Q
20100201,AEPpA,920,3247,Q
20100201,AER,44921,241207,Q
20100201,AERG,30176,49286,Q
20100201,AES,479446,1034601,Q
20100201,AESpC,4466,8441,Q
20100201,AET,909870,1820013,Q
20100201,AETI,200,800,Q
20100201,AEV,6946,17369,Q
20100201,AEZ,87682,243425,Q
20100201,AEZS,36210,80217,Q
20100201,AF,172109,358651,Q
20100201,AFAM,6829,53144,Q
20100201,AFB,9679,27842,Q
20100201,AFC,1550,8465,Q
20100201,AFCE,10500,22641,Q
20100201,AFE,1150,1150,Q
20100201,AFF,13173,54498,Q
20100201,AFFX,174549,336476,Q
20100201,AFFY,9628,31560,Q
20100201,AFG,16792,69247,Q
20100201,AFK,3410,6598,Q
20100201,AFL,251996,959474,Q
20100201,AFOP,10400,72204,Q
20100201,AFP,100,200,Q
20100201,AFSI,17861,99666,Q
20100201,AGAM,8400,35705,Q
20100201,AGB,742,1042,Q
20100201,AGC,6035,36737,Q
20100201,AGCO,69868,104558,Q
20100201,AGD,25621,78059,Q
20100201,AGEN,174229,328375,Q
20100201,AGG,119937,298467,Q
20100201,AGII,21305,41321,Q
20100201,AGL,18473,115381,Q
20100201,AGM,11800,42177,Q
20100201,AGM.A,100,200,Q
20100201,AGN,110629,609691,Q
20100201,AGNC,69403,209726,Q
20100201,AGO,155878,514158,Q
20100201,AGP,31580,278237,Q
20100201,AGQ,130590,221189,Q
20100201,AGT,74476,592261,Q
20100201,AGU,258929,717397,Q
20100201,AGX,354,1596,Q
20100201,AGYS,13672,30725,Q
20100201,AGZ,21217,25682,Q
20100201,AHC,11640,24804,Q
20100201,AHCI,33352,72952,Q
20100201,AHD,6699,45310,Q
20100201,AHGP,7624,13712,Q
20100201,AHII,3112,6284,Q
20100201,AHL,21749,79052,Q
20100201,AHLpA,1530,5442,Q
20100201,AHS,8400,45373,Q
20100201,AHT,18574,88547,Q
20100201,AHTpD,100,1750,Q
20100201,AI,400,4020,Q
20100201,AIA,2301,6235,Q
20100201,AIB,366305,893066,Q
20100201,AIG,493579,2006103,Q
20100201,AIGpA,22060,1774226,Q
20100201,AIM,2243,4283,Q
20100201,AIMC,3715,16316,Q
20100201,AIN,16254,27174,Q
20100201,AINV,144803,251115,Q
20100201,AIPC,11540,48234,Q
20100201,AIQ,16150,32639,Q
20100201,AIR,24084,35762,Q
20100201,AIRM,11000,23311,Q
20100201,AIRT,19063,50206,Q
20100201,AIRV,53949,92039,Q
20100201,AIS,4500,51250,Q
20100201,AIT,9797,38141,Q
20100201,AIV,107861,165814,Q
20100201,AIVpU,100,1099,Q
20100201,AIVpV,2150,2250,Q
20100201,AIXG,22825,46790,Q
20100201,AIZ,96784,419681,Q
20100201,AJG,71380,107243,Q
20100201,AKAM,576365,1187651,Q
20100201,AKF,1532,6232,Q
20100201,AKL,1080,1080,Q
20100201,AKNS,39988,132235,Q
20100201,AKO.A,4270,5170,Q
20100201,AKO.B,8041,9352,Q
20100201,AKP,3000,6532,Q
20100201,AKR,28703,39938,Q
20100201,AKRX,66050,135990,Q
20100201,AKS,1209449,2602053,Q
20100201,AKT,8900,13274,Q
20100201,ALAN,56400,108414,Q
