,Symbol,ShortVolume,TotalVolume,Market
20100209,A,175748,656843,Q
20100209,AA,5996028,16007403,Q
20100209,AACC,2590,6469,Q
20100209,AAI,714242,1780234,Q
20100209,AAN,39675,77316,Q
20100209,AAN.A,530,730,Q
20100209,AAON,9900,18507,Q
20100209,AAP,95880,179822,Q
20100209,AAPL,3497974,7585811,Q
20100209,AAR,3500,16443,Q
20100209,AATI,50896,156748,Q
20100209,AAU,3900,28940,Q
20100209,AAV,38113,236380,Q
20100209,AAWW,36261,74446,Q
20100209,AAXJ,13564,58350,Q
20100209,AB,39020,189713,Q
20100209,ABA,521,1416,Q
20100209,ABAT,90509,238900,Q
20100209,ABAX,10659,28607,Q
20100209,ABB,127982,643215,Q
20100209,ABBC,1100,3200,Q
20100209,ABC,122777,328405,Q
20100209,ABCB,4407,6184,Q
20100209,ABCD,500,12600,Q
20100209,ABCO,30150,52950,Q
20100209,ABCW,23126,35737,Q
20100209,ABD,56971,95707,Q
20100209,ABFS,33137,84829,Q
20100209,ABG,15994,129082,Q
20100209,ABII,3247,86832,Q
20100209,ABIO,335,10597,Q
20100209,ABK,650906,3680546,Q
20100209,ABKpZ,700,2100,Q
20100209,ABM,2635,793113,Q
20100209,ABMD,96451,137436,Q
20100209,ABR,9100,19465,Q
20100209,ABT,847960,3247743,Q
20100209,ABTL,10700,40000,Q
20100209,ABV,38415,82542,Q
20100209,ABV.C,200,2400,Q
20100209,ABVA,900,1000,Q
20100209,ABVT,1700,26885,Q
20100209,ABWpA,7090,11675,Q
20100209,ABX,930485,2719766,Q
20100209,ABY,200,200,Q
20100209,ACAD,50853,246505,Q
20100209,ACAP,1689,6589,Q
20100209,ACAS,398442,1000970,Q
20100209,ACAT,6100,9250,Q
20100209,ACC,30307,102534,Q
20100209,ACCL,7685,27024,Q
20100209,ACE,129155,432925,Q
20100209,ACET,59184,97292,Q
20100209,ACF,293579,393877,Q
20100209,ACFC,100,1100,Q
20100209,ACFN,13567,20389,Q
20100209,ACG,52506,377582,Q
20100209,ACGL,25770,63496,Q
20100209,ACGY,6542,42140,Q
20100209,ACH,260288,439736,Q
20100209,ACHN,32003,201853,Q
20100209,ACI,652848,1524305,Q
20100209,ACIW,5900,16048,Q
20100209,ACL,33405,142769,Q
20100209,ACLI,94340,178584,Q
20100209,ACLS,152885,554908,Q
20100209,ACM,147188,447154,Q
20100209,ACMR,6215,13105,Q
20100209,ACN,201598,931260,Q
20100209,ACO,15845,26078,Q
20100209,ACOM,5650,13622,Q
20100209,ACOR,201785,459794,Q
20100209,ACPW,99908,214590,Q
20100209,ACTG,3100,24977,Q
20100209,ACTI,50713,194203,Q
20100209,ACTL,3930,17050,Q
20100209,ACTS,2400,32989,Q
20100209,ACTU,18091,40705,Q
20100209,ACU,767,1617,Q
20100209,ACUR,100,4026,Q
20100209,ACV,46305,109716,Q
20100209,ACWI,33549,42684,Q
20100209,ACWX,10598,14302,Q
20100209,ACXM,53210,300584,Q
20100209,ADAT,5400,31900,Q
20100209,ADBE,515739,2100029,Q
20100209,ADC,4325,6917,Q
20100209,ADCT,1870108,4134808,Q
