,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20120411,A,200144,0,674677
20120411,AA,10175121,600,23514960
20120411,AACC,400,0,2700
20120411,AAN,28582,0,55285
20120411,AAON,12230,0,17115
20120411,AAP,135328,0,202985
20120411,AAPL,4491312,1040,8624969
20120411,AAT,5325,0,9690
20120411,AAU,6921,800,29963
20120411,AAV,27049,0,142865
20120411,AAWW,19090,0,79862
20120411,AAXJ,19265,0,60289
20120411,AB,18221,0,49800
20120411,ABAX,7074,0,12826
20120411,ABB,856468,2900,1960213
20120411,ABC,285026,0,578695
20120411,ABCB,4509,0,5509
20120411,ABCD,950,0,5948
20120411,ABCO,5626,0,24524
20120411,ABCS,6337,0,8411
20120411,ABD,112170,0,151326
20120411,ABFS,21332,0,128232
20120411,ABG,24838,0,30605
20120411,ABH,31601,0,155371
20120411,ABIO,1500,0,12919
20120411,ABM,6303,0,12227
20120411,ABMD,8713,0,25298
20120411,ABR,6900,0,15327
20120411,ABT,723195,373,1679655
20120411,ABTL,1750,0,7950
20120411,ABV,204448,0,392601
20120411,ABVT,79733,44300,161832
20120411,ABWpB,697,0,2447
20120411,ABX,501515,38735,1095125
20120411,ACAD,36632,0,248542
20120411,ACAS,190034,200,430772
20120411,ACAT,37009,0,79900
20120411,ACC,19252,0,31718
20120411,ACCL,6175,0,21675
20120411,ACE,61217,200,218776
20120411,ACET,15909,0,48853
20120411,ACFN,14356,0,40196
20120411,ACG,45501,0,247289
20120411,ACGL,46292,0,229215
20120411,ACH,86482,0,131895
20120411,ACHC,8160,0,20060
20120411,ACHN,59518,200,127281
20120411,ACI,3191888,0,4967605
20120411,ACIW,10580,0,17051
20120411,ACLS,103223,0,274653
20120411,ACM,37221,0,77225
20120411,ACN,332318,100,712022
20120411,ACNB,560,0,760
20120411,ACO,9518,0,15456
20120411,ACOM,42750,0,127681
20120411,ACOR,25026,0,93880
20120411,ACP,8194,0,27654
20120411,ACPW,48220,0,67647
20120411,ACTG,15342,0,107013
20120411,ACTV,10400,0,22963
20120411,ACU,300,0,1400
20120411,ACUR,11066,0,32232
20120411,ACW,41215,0,89568
20120411,ACWI,86414,0,480959
20120411,ACWX,29510,0,38462
20120411,ACXM,24300,0,34424
20120411,ACY,400,0,1400
20120411,ADAT,3330,0,19033
20120411,ADBE,366383,0,912294
20120411,ADC,6269,0,22078
20120411,ADEP,6750,0,34914
20120411,ADES,6404,0,22431
20120411,ADGF,800,0,4345
20120411,ADI,110676,0,474039
20120411,ADK,616,0,18716
20120411,ADM,292760,475,609781
20120411,ADP,287145,0,638263
20120411,ADRA,250,0,1229
20120411,ADRD,1395,0,5325
20120411,ADRE,1327,0,15423
20120411,ADRU,2405,0,2735
20120411,ADS,22706,0,79382
20120411,ADSK,223759,0,1060148
20120411,ADTN,518639,0,812780
20120411,ADUS,300,0,3334
20120411,ADVS,8796,0,15536
20120411,ADX,15515,0,56800
20120411,ADY,48475,0,109079
20120411,AE,7397,0,17842
20120411,AEA,116626,0,348620
20120411,AEB,2590,0,5388
20120411,AEC,9470,0,18111
20120411,AED,4728,0,16919
20120411,AEE,81667,0,185172
20120411,AEF,4871,0,20055
20120411,AEG,28085,0,114140
20120411,AEGN,12645,0,20231
20120411,AEGR,3200,0,8068
20120411,AEH,9116,0,36316
20120411,AEHR,12943,6386,24058
20120411,AEIS,15887,0,38445
20120411,AEK,4733,0,13873
20120411,AEL,19512,0,49357
20120411,AEM,194198,19600,292238
20120411,AEO,283459,0,582916
20120411,AEP,377665,0,1245212
20120411,AEPI,400,0,500
20120411,AEPpA,570,0,10511
20120411,AER,19555,0,52348
20120411,AERL,3677,0,13900
20120411,AES,483790,0,1005200
20120411,AESpC,4590,0,7115
20120411,AET,116462,0,375976
20120411,AETI,1200,0,3800
20120411,AEV,4720,0,11142
20120411,AEY,2000,0,2975
20120411,AEZS,53500,37100,838208
20120411,AF,38900,0,75490
20120411,AFAM,12187,0,20716
20120411,AFB,7237,0,16681
20120411,AFC,100,0,1433
20120411,AFCE,1207,0,2107
20120411,AFF,18594,0,56846
20120411,AFFM,2000,0,2000
20120411,AFFX,33885,0,87903
20120411,AFFY,165252,0,429645
20120411,AFG,7766,0,22128
20120411,AFK,600,0,2250
20120411,AFL,527910,0,1181082
20120411,AFOP,200,0,2200
20120411,AFQ,4413,0,5713
20120411,AFSI,28500,0,39374
20120411,AFT,17517,0,48649
20120411,AG,42415,340,120518
20120411,AGA,2950,0,5923
20120411,AGC,6966,0,26980
20120411,AGCO,67894,0,164317
20120411,AGD,11925,0,57500
20120411,AGEM,377,0,377
20120411,AGEN,50855,0,91726
20120411,AGG,117190,0,445369
20120411,AGII,1500,0,3917
20120411,AGM,3300,0,9800
20120411,AGN,80768,0,222752
20120411,AGNC,926474,0,1523881
20120411,AGNCP,15120,0,64199
20120411,AGO,141262,0,266177
20120411,AGOpB,300,0,2300
20120411,AGOpE,527,0,1202
20120411,AGOpF,4466,0,7816
20120411,AGP,156318,0,302740
20120411,AGQ,180736,0,405567
20120411,AGRO,4905,0,10391
20120411,AGU,120976,38100,212665
20120411,AGX,2000,0,2800
20120411,AGYS,4233,0,10383
20120411,AGZ,2831,0,8318
20120411,AH,30600,0,59509
20120411,AHC,12034,0,18684
20120411,AHGP,9280,0,85612
20120411,AHL,22534,0,41106
20120411,AHLpA,1408,0,2858
20120411,AHS,10899,0,35478
20120411,AHT,52803,0,356253
20120411,AHTpA,300,0,300
20120411,AHTpD,2100,0,2950
20120411,AHTpE,685,0,1485
20120411,AI,13480,0,26128
20120411,AIA,1200,0,3799
20120411,AIG,922051,600,3081662
20120411,AIG.WS,20632,0,41966
20120411,AIM,300,0,1600
20120411,AIMC,6900,0,9500
20120411,AIN,1600,0,8000
20120411,AINV,281449,0,416854
20120411,AIQ,5350,0,16960
20120411,AIR,19825,0,28909
20120411,AIRM,8800,0,11470
20120411,AIRT,700,0,800
20120411,AIS,171439,0,286901
20120411,AIT,12325,0,26634
20120411,AIV,43237,0,71224
20120411,AIVpU,300,0,300
20120411,AIVpV,775,0,21475
20120411,AIVpY,500,0,700
20120411,AIVpZ,400,0,1300
20120411,AIXG,5869,0,12413
20120411,AIZ,60160,0,191198
20120411,AJG,39701,0,187586
20120411,AKAM,310691,0,498920
20120411,AKO.A,300,0,725
20120411,AKO.B,100,0,552
20120411,AKP,2368,0,11268
20120411,AKR,10600,0,150179
20120411,AKRX,244303,0,516067
20120411,AKS,983648,0,2138426
20120411,AL,22023,0,49856
20120411,ALB,35666,0,83355
20120411,ALC,1200,0,2681
20120411,ALCO,1300,0,3620
20120411,ALD,15661,0,34571
20120411,ALE,10724,0,20933
20120411,ALEX,30369,0,56795
20120411,ALG,2400,0,5007
20120411,ALGN,28193,0,95128
20120411,ALGT,9800,0,23174
20120411,ALIM,8446,0,27657
20120411,ALJ,5800,0,18494
20120411,ALK,23684,0,51687
20120411,ALKS,92449,0,130779
