,Symbol,ShortVolume,TotalVolume,Market
20100224,A,334714,659391,Q
20100224,AA,5734068,12873936,Q
20100224,AACC,7676,39718,Q
20100224,AAI,402828,807744,Q
20100224,AAN,37823,144968,Q
20100224,AAON,2350,8417,Q
20100224,AAP,82378,307177,Q
20100224,AAPL,3638314,6863621,Q
20100224,AAR,130,2961,Q
20100224,AATI,184925,344921,Q
20100224,AAU,4100,38010,Q
20100224,AAV,17038,117336,Q
20100224,AAWW,84101,237465,Q
20100224,AAXJ,6165,129926,Q
20100224,AB,61780,131421,Q
20100224,ABA,5400,16581,Q
20100224,ABAT,112474,309017,Q
20100224,ABAX,1935,13016,Q
20100224,ABB,189159,509466,Q
20100224,ABC,157106,647295,Q
20100224,ABCB,4407,13039,Q
20100224,ABCO,1486,31770,Q
20100224,ABCW,10994,21664,Q
20100224,ABD,16651,60443,Q
20100224,ABFS,57677,163453,Q
20100224,ABG,16750,137766,Q
20100224,ABI,100,200,Q
20100224,ABII,2400,21227,Q
20100224,ABK,1208274,4586336,Q
20100224,ABKpZ,500,500,Q
20100224,ABM,5819,10965,Q
20100224,ABMD,80130,99606,Q
20100224,ABR,26926,45511,Q
20100224,ABT,752636,1514215,Q
20100224,ABTL,16088,32000,Q
20100224,ABV,8555,17693,Q
20100224,ABVT,4281,7827,Q
20100224,ABWpA,3532,5627,Q
20100224,ABX,1095285,2378709,Q
20100224,ACAD,24416,71421,Q
20100224,ACAP,3707,15107,Q
20100224,ACAS,2164187,5004173,Q
20100224,ACAT,4210,19495,Q
20100224,ACC,21551,85106,Q
20100224,ACCL,770,23372,Q
20100224,ACE,126276,467875,Q
20100224,ACET,18815,49610,Q
20100224,ACF,108262,198024,Q
20100224,ACFC,1997,3525,Q
20100224,ACFN,17900,42350,Q
20100224,ACG,65527,374242,Q
20100224,ACGL,34730,110621,Q
20100224,ACGY,8199,29168,Q
20100224,ACH,136176,267161,Q
20100224,ACHN,17587,115549,Q
20100224,ACI,837703,1817782,Q
20100224,ACIW,5400,18816,Q
20100224,ACL,13350,66440,Q
20100224,ACLI,8729,21159,Q
20100224,ACLS,78599,188164,Q
20100224,ACM,23569,123738,Q
20100224,ACN,205329,910728,Q
20100224,ACO,2800,11225,Q
20100224,ACOM,9622,19668,Q
20100224,ACOR,36200,116923,Q
20100224,ACPW,6729,21953,Q
20100224,ACTG,5101,37142,Q
20100224,ACTI,5542,19054,Q
20100224,ACTL,1400,10028,Q
20100224,ACTS,13400,55631,Q
20100224,ACTU,40537,158412,Q
20100224,ACUR,1400,5600,Q
20100224,ACV,13609,286100,Q
20100224,ACWI,147672,151796,Q
20100224,ACWX,16662,46175,Q
20100224,ACXM,36383,94820,Q
20100224,ACY,1025,3330,Q
20100224,ADAM,1600,8805,Q
20100224,ADAT,26385,36935,Q
20100224,ADBE,1185775,3090045,Q
20100224,ADC,3800,8830,Q
20100224,ADCT,110652,635639,Q
20100224,ADG,2200,10310,Q
20100224,ADGF,470,2270,Q
20100224,ADI,303339,668702,Q
20100224,ADK,8992,22439,Q
20100224,ADK.WS,100,6220,Q
20100224,ADLR,17484,40544,Q
20100224,ADM,416367,1357551,Q
20100224,ADMpA,157766,275917,Q
20100224,ADP,464346,850192,Q
20100224,ADPI,5644,15180,Q
20100224,ADPT,54789,204052,Q
20100224,ADRA,763,3196,Q
20100224,ADRE,14871,23821,Q
20100224,ADS,145395,221861,Q
20100224,ADSK,2154881,4376256,Q
20100224,ADTN,119726,251060,Q
20100224,ADUS,18251,24697,Q
20100224,ADVS,24585,39308,Q
20100224,ADX,4200,35840,Q
20100224,ADY,8425,25608,Q
20100224,AE,200,600,Q
20100224,AEA,194584,383796,Q
20100224,AEB,29402,51687,Q
20100224,AEC,11177,31547,Q
20100224,AECpB,1500,1500,Q
20100224,AED,8279,23032,Q
20100224,AEE,136892,309560,Q
20100224,AEF,7646,26723,Q
20100224,AEG,34005,124802,Q
20100224,AEH,22932,41527,Q
20100224,AEHR,5700,10042,Q
20100224,AEIS,22625,90638,Q
20100224,AEL,54213,110731,Q
20100224,AEM,272782,592027,Q
20100224,AEN,29445,251569,Q
20100224,AEO,191574,415589,Q
20100224,AEP,613464,1209829,Q
20100224,AEPI,600,3046,Q
20100224,AEPpA,7063,15750,Q
20100224,AER,152926,226246,Q
20100224,AERG,900,23626,Q
20100224,AES,364651,1602951,Q
20100224,AESpC,738,2870,Q
20100224,AET,403941,985332,Q
20100224,AETI,100,200,Q
20100224,AEV,4990,26281,Q
20100224,AEY,1200,3700,Q
20100224,AEZ,42380,81270,Q
20100224,AEZS,9002,19692,Q
20100224,AF,85595,304908,Q
20100224,AFAM,21334,65444,Q
20100224,AFB,11900,33444,Q
20100224,AFC,2451,7700,Q
20100224,AFCE,800,8500,Q
20100224,AFE,1768,9016,Q
20100224,AFF,34094,87014,Q
20100224,AFFM,500,600,Q
20100224,AFFX,166213,371897,Q
