,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20111021,A,305123,0,665586
20111021,AA,2865727,0,9887435
20111021,AACC,2200,0,6158
20111021,AAN,22577,3800,40457
20111021,AAON,2668,0,7087
20111021,AAP,79466,0,123916
20111021,AAPL,2575242,200,6020861
20111021,AAR,4079,0,36223
20111021,AAT,10610,0,269263
20111021,AATI,4641,0,84140
20111021,AAU,8200,0,67266
20111021,AAV,25203,0,59172
20111021,AAWW,8978,0,43642
20111021,AAXJ,79567,0,117131
20111021,AB,15725,0,82216
20111021,ABAT,76172,0,251872
20111021,ABAX,7443,0,15636
20111021,ABB,99901,0,254995
20111021,ABC,83629,0,223870
20111021,ABCB,1114,0,27514
20111021,ABCD,800,0,900
20111021,ABCO,9750,0,42975
20111021,ABD,36928,0,147948
20111021,ABFS,14990,300,84640
20111021,ABG,14165,0,42345
20111021,ABH,45900,0,268476
20111021,ABI,1098,0,1298
20111021,ABIO,4150,0,11800
20111021,ABM,13294,0,33853
20111021,ABMD,6383,0,21294
20111021,ABR,3833,0,10670
20111021,ABT,1739372,100,3969686
20111021,ABTL,2000,0,13300
20111021,ABV,251123,0,573276
20111021,ABVT,3850,0,14050
20111021,ABWpA,1800,0,4080
20111021,ABWpB,1000,0,6280
20111021,ABX,566189,11460,1692253
20111021,ACAD,26569,0,74591
20111021,ACAS,345247,0,840374
20111021,ACAT,4800,0,16269
20111021,ACC,31284,0,88138
20111021,ACCL,6617,0,268014
20111021,ACE,329244,12500,800030
20111021,ACET,2629,0,10576
20111021,ACFN,6200,0,10750
20111021,ACG,93129,0,228445
20111021,ACGL,79189,0,175578
20111021,ACH,12684,0,56416
20111021,ACHN,40492,0,116164
20111021,ACI,443521,0,1024381
20111021,ACIW,22886,0,39799
20111021,ACLS,42301,0,132682
20111021,ACM,145024,0,178355
20111021,ACMR,16300,0,77709
20111021,ACN,154364,0,613699
20111021,ACO,6425,0,10149
20111021,ACOM,136291,0,275862
20111021,ACOR,27425,0,56244
20111021,ACP,3550,0,15899
20111021,ACPW,53847,0,330837
20111021,ACTG,104085,0,398770
20111021,ACTS,15500,0,31749
20111021,ACTV,11001,0,48069
20111021,ACU,660,0,2760
20111021,ACUR,9763,3430,94510
20111021,ACW,23893,0,45509
20111021,ACWI,56863,0,102410
20111021,ACWX,11466,0,22545
20111021,ACXM,13690,0,48033
20111021,ACY,453,0,3125
20111021,ADAT,7400,0,33450
20111021,ADBE,933377,0,1621911
20111021,ADC,6348,0,17997
20111021,ADEP,2500,0,3665
20111021,ADES,4391,0,9041
20111021,ADGF,100,0,771
20111021,ADI,274070,0,801205
20111021,ADK,7795,0,8195
20111021,ADLR,52322,0,112400
20111021,ADM,526052,0,904980
20111021,ADP,122517,0,321170
20111021,ADPI,700,0,3320
20111021,ADRA,100,0,214
20111021,ADRD,500,0,2100
20111021,ADRE,3361,0,17766
20111021,ADRU,1200,0,1800
20111021,ADS,201894,16000,552217
20111021,ADSK,285567,0,722588
20111021,ADTN,120873,0,189467
20111021,ADUS,990,0,4500
20111021,ADVS,4590,0,8771
20111021,ADX,14338,0,65244
20111021,ADY,11500,0,85427
20111021,AE,1874,0,3474
20111021,AEA,44603,0,103857
20111021,AEB,202,0,6150
20111021,AEC,6578,0,51278
20111021,AED,2200,0,10857
20111021,AEE,183605,0,480085
20111021,AEF,3750,0,17041
20111021,AEG,97303,0,196078
20111021,AEGR,500,0,1400
20111021,AEH,8837,0,16171
20111021,AEIS,62969,0,115860
20111021,AEL,24553,0,203033
20111021,AEM,146607,2625,921928
20111021,AEO,393532,0,732123
20111021,AEP,273034,0,913768
20111021,AEPI,1600,0,4100
20111021,AEPpA,7025,0,13664
20111021,AER,17577,0,166758
20111021,AERG,28450,0,51738
20111021,AERL,4400,0,29532
20111021,AES,418278,0,939715
20111021,AESpC,2290,0,3430
20111021,AET,308320,0,503445
20111021,AEV,6535,0,21318
20111021,AEY,305,0,505
20111021,AEZS,160008,5400,548933
20111021,AF,387100,0,488313
20111021,AFAM,9428,0,24335
20111021,AFB,2274,0,5618
20111021,AFC,1278,0,8824
20111021,AFCE,1620,0,4574
20111021,AFE,100,0,950
20111021,AFF,11761,0,14236
20111021,AFFM,522,0,922
20111021,AFFX,130715,0,607628
20111021,AFFY,87075,0,256827
20111021,AFG,112737,0,176432
20111021,AFL,206843,397,402556
20111021,AFOP,600,0,1800
20111021,AFQ,875,0,5374
20111021,AFSI,6818,0,24022
20111021,AFT,17500,0,38269
20111021,AG,57828,4800,197838
20111021,AGC,7261,0,39694
20111021,AGCO,90988,0,148959
20111021,AGD,2856,0,38154
20111021,AGEN,2647,0,63595
20111021,AGG,170497,0,263291
20111021,AGII,3530,0,17765
20111021,AGL,42601,0,60599
20111021,AGM,4450,0,21649
20111021,AGM.A,500,0,500
20111021,AGN,311684,0,659261
20111021,AGNC,412787,0,929004
20111021,AGO,262064,0,591159
20111021,AGOpB,1144,0,3744
20111021,AGOpE,1741,0,2791
20111021,AGOpF,1700,0,5360
20111021,AGP,98108,0,123172
20111021,AGQ,220831,1150,533838
20111021,AGRO,8565,0,18732
20111021,AGU,155155,26700,422443
20111021,AGX,1450,0,6825
20111021,AGYS,3890,0,5328
20111021,AGZ,2596,0,5881
20111021,AH,77997,0,121219
20111021,AHC,1905,0,11405
20111021,AHGP,2945,0,14917
20111021,AHL,26163,0,87336
20111021,AHLpA,350,0,2697
20111021,AHPI,390,0,2340
20111021,AHS,8880,0,15769
20111021,AHT,52928,0,103788
20111021,AHTpD,1050,0,2050
20111021,AHTpE,520,0,2820
20111021,AI,8100,0,23378
20111021,AIA,1332,0,7511
20111021,AIG,689025,0,1424277
20111021,AIG.WS,11645,0,108841
20111021,AIMC,13893,0,81675
20111021,AIN,2800,0,17446
20111021,AINV,254200,0,628812
20111021,AIQ,4750,0,19361
20111021,AIR,23340,0,86766
20111021,AIRM,3474,0,8124
20111021,AIRT,100,0,600
20111021,AIS,73713,0,132541
20111021,AIT,10633,0,68405
20111021,AIV,84165,0,200177
20111021,AIVpT,200,0,1900
20111021,AIVpV,200,0,200
20111021,AIVpZ,500,0,1904
20111021,AIXG,77368,0,108568
20111021,AIZ,56106,0,105239
20111021,AJG,134704,1100,646474
20111021,AKAM,665791,100,1141769
20111021,AKO.B,600,0,5200
20111021,AKP,300,0,1700
20111021,AKR,3700,0,11800
20111021,AKRX,167358,0,330097
20111021,AKS,1250190,0,2543704
20111021,AL,54885,0,100191
20111021,ALB,104981,0,563889
20111021,ALC,2209,0,5431
20111021,ALCO,1000,0,2400
20111021,ALD,68033,0,132016
20111021,ALE,4750,0,14002
20111021,ALEX,6841,0,28959
20111021,ALG,200,0,1100
20111021,ALGN,22579,0,132749
20111021,ALGT,7100,0,19100
20111021,ALIM,7743,0,21110
20111021,ALJ,21329,0,44736
20111021,ALK,82570,0,166182
20111021,ALKS,42499,0,142542
20111021,ALL,633702,0,1433289
20111021,ALLT,9278,0,30187
20111021,ALLYpA,10214,0,721512
20111021,ALLYpB,11650,0,881080
20111021,ALM,612,0,4451
20111021,ALNC,461,300,4344
20111021,ALNY,46976,0,81716
20111021,ALOG,1200,0,37716
20111021,ALPpO,1762,0,2112
20111021,ALR,158524,0,452706
20111021,ALRN,500,0,1000
20111021,ALSK,161015,0,274538
20111021,ALT,239,0,2785
20111021,ALTE,39361,0,47038
20111021,ALTH,107032,17300,402598
20111021,ALTI,10835,0,16683
20111021,ALTR,1795081,100,2849428
20111021,ALU,1755139,0,3929241
20111021,ALV,109101,0,155735
20111021,ALVR,10500,0,72495
20111021,ALX,500,0,1119
20111021,ALXA,58993,0,140169
20111021,ALXN,166037,0,385714
20111021,AM,13800,0,62497
20111021,AMAC,100,0,400
20111021,AMAG,48764,0,114726
20111021,AMAP,2424,0,5224
20111021,AMAT,1567034,200,3269080
20111021,AMBO,1900,0,8652
20111021,AMCC,64150,0,86852
20111021,AMCF,7200,700,12530
20111021,AMCN,2000,0,6400
20111021,AMCX,11690,0,35350
20111021,AMD,1307059,100,4858503
20111021,AME,19798,0,35519
20111021,AMED,39008,0,83900
20111021,AMG,23318,0,43226
20111021,AMGN,416050,100,1052235
20111021,AMID,1600,0,5200
20111021,AMJ,200616,108759,239462
20111021,AMKR,348587,0,1389648
20111021,AMLN,531649,0,1559413
20111021,AMLP,367862,135767,468178
20111021,AMNB,625,0,3108
20111021,AMOT,780,0,780
20111021,AMP,157433,0,371028
20111021,AMPE,12487,0,21742
20111021,AMPL,2000,0,10173
20111021,AMPpA,1167,0,1321
20111021,AMR,3412205,138002,6275691
20111021,AMRC,25043,0,43733
20111021,AMRI,9277,0,26005
20111021,AMRN,235502,0,711838
20111021,AMRS,26350,0,29345
20111021,AMSC,175102,0,503301
20111021,AMSF,1600,0,19330
20111021,AMSG,7750,0,21461
20111021,AMSWA,1910,0,5756
20111021,AMT,352658,0,618598
20111021,AMTD,313113,0,423024
20111021,AMTG,2000,0,10650
20111021,AMWD,1100,0,1100
20111021,AMX,296807,0,548093
20111021,AMZN,468246,200,1278743
20111021,AN,49880,0,118774
20111021,ANAC,100,0,600
20111021,ANAD,74117,0,145056
20111021,ANAT,1000,0,3118
20111021,ANCX,1141,0,1241
20111021,AND,800,0,1200
20111021,ANDE,17762,0,29730
20111021,ANDS,181100,0,1824145
20111021,ANEN,5041,0,12538
20111021,ANF,194919,0,318136
20111021,ANGO,12006,0,15605
20111021,ANH,141680,0,513112
20111021,ANN,92188,0,147563
20111021,ANR,931083,0,1934513
20111021,ANSS,7983,0,47577
20111021,ANTH,5400,0,23691
20111021,ANV,30109,0,66670
20111021,ANW,91333,0,179594
20111021,ANX,55476,0,126093
20111021,AOB,5230,0,44067
20111021,AOD,194740,0,520815
20111021,AOI,12887,0,146412
20111021,AOK,9033,0,11414
20111021,AOL,116622,0,269094
20111021,AOM,4945,0,11363
20111021,AON,663177,0,914042
20111021,AONE,276095,0,796589
20111021,AOR,580,0,2709
20111021,AOS,131983,0,297326
20111021,AOSL,4651,0,20911
20111021,AP,500,0,6911
20111021,APA,296480,100,680278
20111021,APApD,1650,0,175150
20111021,APC,180260,0,595646
20111021,APD,418458,0,968425
20111021,APEI,18300,0,134029
20111021,APF,2800,0,6615
20111021,APFC,1100,0,1700
20111021,APH,221358,0,377496
20111021,API,700,0,12960
20111021,APKT,1446087,188053,5314324
20111021,APL,22461,0,56197
20111021,APO,29670,0,52146
20111021,APOG,2300,0,4890
20111021,APOL,270981,0,428566
20111021,APP,36429,0,265354
20111021,APPY,1900,800,8400
20111021,APRI,53469,0,89689
20111021,APT,200,0,2400
20111021,APTS,5400,0,12040
20111021,APU,6931,0,20798
20111021,APWC,800,0,1050
20111021,ARAY,118634,0,232181
20111021,ARB,4200,0,7439
20111021,ARBA,23197,0,86769
20111021,ARC,13200,0,51910
20111021,ARCC,114642,0,284686
20111021,ARCI,15758,0,37052
20111021,ARCL,400,0,1100
20111021,ARCO,1202222,0,2288864
20111021,ARE,23009,0,36381
20111021,AREX,44409,0,70317
20111021,AREpC,290,0,290
20111021,ARG,32918,0,109456
20111021,ARGN,7653,0,29633
20111021,ARHpA,738,0,738
20111021,ARHpB,2651,0,3551
20111021,ARI,15510,0,50968
20111021,ARIA,249500,0,642593
20111021,ARII,11331,0,16944
20111021,ARK,15033,0,69933
20111021,ARKR,300,0,606
20111021,ARL,200,0,200
20111021,ARLP,5100,0,13210
20111021,ARMH,205634,0,632012
20111021,ARNA,129296,0,268233
20111021,ARO,156017,0,434653
20111021,AROW,2675,0,6544
20111021,ARQL,7233,0,37797
20111021,ARR,220928,0,528046
20111021,ARRS,80937,0,162645
20111021,ARRY,45563,0,80008
20111021,ARSD,2425,0,7895
20111021,ART,7210,0,16405
20111021,ARTC,14716,0,38584
20111021,ARTNA,1974,0,3798
20111021,ARTW,2400,0,5980
20111021,ARUN,346734,0,675779
20111021,ARW,62141,0,250777
20111021,ARWR,15160,0,32995
20111021,ARX,12900,0,60436
20111021,ARY,1148,0,1563
20111021,ASA,1200,0,14852
20111021,ASBB,1850,0,4550
20111021,ASBC,297420,0,664687
20111021,ASCA,13645,0,26145
20111021,ASCMA,300,0,16665
20111021,ASEA,751,0,2531
20111021,ASEI,2000,0,2620
20111021,ASG,3400,0,29022
20111021,ASGN,7176,0,44955
20111021,ASH,27635,0,73357
20111021,ASI,655,0,1070
20111021,ASIA,29654,0,73465
20111021,ASM,3300,0,4960
20111021,ASMI,8800,0,12630
20111021,ASML,397986,0,932761
20111021,ASNA,39828,0,67466
20111021,ASP,3532,0,5850
20111021,ASPS,1300,0,14877
20111021,ASR,1614,0,2264
20111021,ASTC,3322,0,5622
20111021,ASTE,1300,0,8695
20111021,ASTM,52434,0,107685
20111021,ASTX,21259,0,32489
20111021,ASX,82738,0,206008
20111021,ASYS,11857,0,25326
20111021,AT,83982,400,154757
20111021,ATA,600,0,600
20111021,ATAX,8548,0,24786
20111021,ATC,718,0,818
20111021,ATEA,400,0,400
20111021,ATEC,8937,0,23347
20111021,ATHN,259058,0,594498
20111021,ATHX,16508,0,40166
20111021,ATI,204242,0,495034
20111021,ATK,2294,0,7599
20111021,ATLO,450,0,1099
20111021,ATLS,147928,0,213272
