,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20111202,A,105457,0,768552
20111202,AA,2723235,0,7832912
20111202,AACC,4803,0,9100
20111202,AADR,5700,0,6118
20111202,AAME,2300,0,5332
20111202,AAN,18030,0,32941
20111202,AAON,4991,0,9645
20111202,AAP,54225,0,102132
20111202,AAPL,1447253,550,3676907
20111202,AAR,39053,0,103586
20111202,AAT,23002,0,56148
20111202,AATI,16073,0,347636
20111202,AAU,28674,0,69068
20111202,AAV,29086,100,87555
20111202,AAWW,5875,0,47127
20111202,AAXJ,31699,0,44308
20111202,AB,21950,0,163935
20111202,ABAX,18994,0,30931
20111202,ABB,346972,0,848406
20111202,ABC,307939,0,512819
20111202,ABCB,1413,0,2948
20111202,ABCD,6100,0,6500
20111202,ABCO,5091,0,9691
20111202,ABCS,400,0,1200
20111202,ABD,29722,0,74539
20111202,ABFS,12867,0,24399
20111202,ABG,17977,0,163101
20111202,ABH,50111,0,259839
20111202,ABI,300,0,3400
20111202,ABIO,10394,0,45813
20111202,ABL,200,0,200
20111202,ABM,18106,0,205672
20111202,ABMD,40669,0,102749
20111202,ABR,3400,0,11105
20111202,ABT,431650,200,1495743
20111202,ABTL,4200,0,8600
20111202,ABV,251334,0,977520
20111202,ABVT,14650,0,27936
20111202,ABWpB,6700,0,7000
20111202,ABX,693141,10271,1465344
20111202,ACAD,4904,0,69906
20111202,ACAS,297442,0,762696
20111202,ACAT,1950,0,7020
20111202,ACC,35022,0,75823
20111202,ACCL,2364,0,15464
20111202,ACE,235432,0,369426
20111202,ACET,5566,0,22718
20111202,ACFC,1843,0,14678
20111202,ACFN,3339,0,4639
20111202,ACG,157703,0,343917
20111202,ACGL,62818,0,150525
20111202,ACH,33621,0,80523
20111202,ACHN,86832,0,250202
20111202,ACI,557458,0,1173444
20111202,ACIW,7204,0,36768
20111202,ACLS,101949,0,304886
20111202,ACM,19632,0,84255
20111202,ACN,173039,0,417246
20111202,ACO,26660,0,35141
20111202,ACOM,47383,0,176723
20111202,ACOR,18538,0,62129
20111202,ACP,9915,0,12115
20111202,ACPW,95700,0,216230
20111202,ACTG,43639,0,154147
20111202,ACTS,1000,0,14500
20111202,ACTV,27017,0,145623
20111202,ACU,700,0,700
20111202,ACUR,5782,0,21259
20111202,ACW,39972,0,144829
20111202,ACWI,65142,0,123504
20111202,ACWX,72927,0,111539
20111202,ACXM,19547,0,38845
20111202,ACY,100,0,100
20111202,ADAT,7400,0,28603
20111202,ADBE,224700,0,602354
20111202,ADC,100,0,3905
20111202,ADEP,3000,0,4100
20111202,ADES,6050,0,17361
20111202,ADGE,3000,0,14062
20111202,ADI,221943,0,419920
20111202,ADK,8773,0,43830
20111202,ADLR,79200,100,175073
20111202,ADM,258800,0,653550
20111202,ADP,180125,0,298449
20111202,ADPI,11265,0,25759
20111202,ADRD,2316,0,3865
20111202,ADRE,900,0,9981
20111202,ADS,152390,0,264186
20111202,ADSK,233932,0,398499
20111202,ADTN,27279,0,45032
20111202,ADUS,100,0,500
20111202,ADVS,7174,2300,14600
20111202,ADX,13601,0,64725
20111202,ADY,4450,0,18661
20111202,AE,600,0,1410
20111202,AEA,230904,0,343055
20111202,AEB,810,0,18631
20111202,AEC,12631,0,31851
20111202,AED,4651,0,10443
20111202,AEE,557956,0,1295250
20111202,AEF,5814,0,13370
20111202,AEG,54957,0,188367
20111202,AEGN,16585,0,41068
20111202,AEGR,9900,0,49200
20111202,AEH,3987,0,14325
20111202,AEHR,100,100,600
20111202,AEIS,16300,0,46821
20111202,AEL,75268,0,189760
20111202,AEM,218733,600,403318
20111202,AEN,277402,0,619371
20111202,AEO,631961,0,1023696
20111202,AEP,286449,0,583951
20111202,AEPI,500,0,700
20111202,AEPpA,5000,0,12034
20111202,AER,86681,0,126178
20111202,AERG,40202,0,186445
20111202,AERL,6480,0,26046
20111202,AES,570599,0,1632492
20111202,AESpC,675,0,1875
20111202,AET,233183,600,574694
20111202,AETI,2250,0,5666
20111202,AEV,13409,0,19982
20111202,AEY,1850,0,4206
20111202,AEZS,257033,0,844167
20111202,AF,554233,0,681129
20111202,AFAM,9030,0,10792
20111202,AFB,800,0,10751
20111202,AFC,1100,0,2498
20111202,AFCB,502,0,502
20111202,AFCE,2036,0,11909
20111202,AFF,5940,0,10580
20111202,AFFX,88748,0,243116
20111202,AFFY,215899,0,623034
20111202,AFG,18538,0,91850
20111202,AFK,200,0,5312
20111202,AFL,393805,100,795204
20111202,AFOP,584,0,2634
20111202,AFQ,1220,0,4350
20111202,AFSI,11929,0,35726
