,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20111014,A,172031,0,2270208
20111014,AA,4222087,366900,13846594
20111014,AACC,12475,0,15995
20111014,AAN,18206,0,37879
20111014,AAON,2192,0,14070
20111014,AAP,42451,0,72371
20111014,AAPL,2652831,1000,5055203
20111014,AAR,4112,0,20494
20111014,AAT,4791,0,7491
20111014,AATI,7313,0,17356
20111014,AAU,17050,0,57071
20111014,AAV,23332,700,89743
20111014,AAVX,200,0,611
20111014,AAWW,2620,0,19920
20111014,AAXJ,19659,0,41419
20111014,AAp,100,0,100
20111014,AB,18675,0,67023
20111014,ABAT,75225,0,278256
20111014,ABAX,6088,0,13453
20111014,ABB,230788,0,678369
20111014,ABC,203031,0,441128
20111014,ABCB,600,0,2867
20111014,ABCD,1000,0,2984
20111014,ABCO,1520,0,2617
20111014,ABCS,2600,0,3850
20111014,ABD,2929,0,6413
20111014,ABFS,8900,0,96069
20111014,ABG,7213,0,11356
20111014,ABH,10900,0,27328
20111014,ABIO,200,0,1000
20111014,ABM,5809,0,11070
20111014,ABMD,17550,0,72045
20111014,ABR,1850,0,27799
20111014,ABT,402291,0,969924
20111014,ABTL,700,0,4900
20111014,ABV,94624,0,430008
20111014,ABV.C,100,0,1398
20111014,ABVT,4000,0,8146
20111014,ABWpA,536,0,960
20111014,ABWpB,2800,0,4100
20111014,ABX,537617,8338,941758
20111014,ACAD,9970,0,83712
20111014,ACAS,462878,0,1022097
20111014,ACAT,950,0,7816
20111014,ACC,111430,0,278989
20111014,ACCL,9137,0,22637
20111014,ACE,58173,0,152987
20111014,ACET,1735,0,17614
20111014,ACFN,5800,0,10900
20111014,ACG,100012,0,260416
20111014,ACGL,44181,0,293910
20111014,ACH,19114,0,76974
20111014,ACHN,103375,0,182150
20111014,ACI,597080,100,1148534
20111014,ACIW,52322,0,102150
20111014,ACLS,61164,0,129432
20111014,ACM,64234,0,95165
20111014,ACMR,10073,0,54911
20111014,ACN,282704,0,557230
20111014,ACO,2700,0,5901
20111014,ACOM,52109,0,195860
20111014,ACOR,20086,0,34885
20111014,ACP,2930,0,9714
20111014,ACPW,30750,0,93907
20111014,ACRX,2000,0,2200
20111014,ACTG,6727,0,32217
20111014,ACTV,1400,0,15364
20111014,ACUR,13252,0,49803
20111014,ACW,39330,0,93196
20111014,ACWI,61565,0,100892
20111014,ACWX,10352,0,63110
20111014,ACXM,25135,0,71953
20111014,ADAT,600,0,21799
20111014,ADBE,2821251,0,5695060
20111014,ADC,905,0,7293
20111014,ADES,1600,0,5968
20111014,ADGE,1800,0,5724
20111014,ADI,131178,0,339297
20111014,ADK,500,0,2072
20111014,ADLR,45468,0,113883
20111014,ADM,414949,0,651005
20111014,ADP,102311,0,270076
20111014,ADPI,1100,0,11613
20111014,ADRA,600,0,3270
20111014,ADRE,3506,0,16020
20111014,ADRU,518,0,877
20111014,ADS,158280,0,308345
20111014,ADSK,414060,0,587152
20111014,ADTN,164688,0,357027
20111014,ADUS,6430,0,6725
20111014,ADVS,8508,0,21451
20111014,ADX,9129,0,45418
20111014,ADY,1100,0,8150
20111014,AE,817,0,2017
20111014,AEA,17433,0,77665
20111014,AEB,1302,0,11433
20111014,AEC,31740,0,61317
20111014,AED,800,0,11079
20111014,AEE,234257,0,353346
20111014,AEF,6691,0,12133
20111014,AEG,113856,0,198930
20111014,AEGR,2100,0,5690
20111014,AEH,4605,0,5505
20111014,AEIS,12000,0,58545
20111014,AEL,96773,0,140243
20111014,AEM,104505,23000,248886
20111014,AEN,12015,0,26595
20111014,AEO,260330,100,478521
20111014,AEP,310799,0,573841
20111014,AEPI,3800,0,5000
20111014,AEPpA,6266,0,10139
20111014,AER,17868,0,165471
20111014,AERG,99526,12600,254593
20111014,AERL,4380,0,18400
20111014,AES,309101,0,1192897
20111014,AESpC,1281,0,3266
20111014,AET,265859,0,834009
20111014,AEV,7991,0,21925
20111014,AEZS,311950,81585,1760930
20111014,AF,183608,0,505706
20111014,AFAM,2300,0,13099
20111014,AFB,4475,0,18589
20111014,AFCE,949,0,5676
20111014,AFE,600,0,1425
20111014,AFF,10800,0,28931
20111014,AFFM,200,0,200
20111014,AFFX,102210,0,200035
20111014,AFFY,22343,0,44235
20111014,AFG,37071,0,103490
20111014,AFK,1300,0,3589
20111014,AFL,247804,100,575500
20111014,AFQ,500,0,2267
20111014,AFSI,6307,0,11949
20111014,AFT,12058,0,29506
20111014,AG,91490,1100,279875
20111014,AGA,1448,0,5024
20111014,AGC,6375,0,27178
20111014,AGCO,195499,0,378391
20111014,AGD,20223,0,32674
20111014,AGEN,367,0,12918
20111014,AGF,2320,0,3495
20111014,AGG,105334,0,336070
20111014,AGII,1800,0,3382
20111014,AGL,89944,0,114439
20111014,AGM,1100,0,11692
20111014,AGN,192495,0,333160
20111014,AGNC,269587,0,767364
20111014,AGO,80760,0,143799
20111014,AGOpE,4077,0,4642
20111014,AGOpF,953,0,1480
20111014,AGP,40052,0,57711
20111014,AGQ,270740,400,655439
20111014,AGRO,33105,0,65870
20111014,AGU,114918,5700,170563
20111014,AGYS,2837,0,7822
20111014,AGZ,4324,0,6236
20111014,AH,8336,0,30098
20111014,AHC,3300,0,27200
20111014,AHGP,1950,0,6142
20111014,AHL,29027,0,73805
20111014,AHLpA,100,0,100
20111014,AHS,45850,0,111933
20111014,AHT,66432,0,135298
20111014,AHTpA,1620,0,1720
20111014,AHTpD,1617,0,1617
20111014,AHTpE,2100,0,3000
20111014,AI,5564,0,13865
20111014,AIA,275,0,3737
20111014,AIG,495544,200,883987
20111014,AIG.WS,500,0,21506
20111014,AIMC,3327,0,9653
20111014,AIN,3500,0,9965
20111014,AINV,177129,0,474637
20111014,AIQ,9000,0,41197
20111014,AIR,11373,0,34577
20111014,AIRM,17913,0,140663
20111014,AIRT,300,0,300
20111014,AIS,96227,0,205772
20111014,AIT,2200,0,15605
20111014,AIV,119325,300,187297
20111014,AIVpY,500,0,500
20111014,AIXG,10104,0,15576
20111014,AIZ,34259,0,51852
20111014,AJG,24372,0,58980
20111014,AKAM,596393,0,1969274
20111014,AKO.B,1400,0,4600
20111014,AKP,2350,0,6797
20111014,AKR,62283,0,336509
20111014,AKRX,81098,0,266682
20111014,AKS,849145,0,1902983
20111014,AL,17100,0,200400
20111014,ALB,73386,0,111819
20111014,ALC,100,0,840
20111014,ALCO,1200,0,2116
20111014,ALD,17138,0,53100
20111014,ALE,3400,0,30991
20111014,ALEX,2069,0,21724
20111014,ALG,300,0,2834
20111014,ALGN,20983,0,57252
20111014,ALGT,8469,0,24592
20111014,ALIM,9570,0,12565
20111014,ALJ,26323,0,94892
20111014,ALK,32320,0,76534
20111014,ALKS,391409,0,562104
20111014,ALL,181678,0,431959
20111014,ALLT,31496,0,55046
20111014,ALLYpA,5920,0,79987
20111014,ALLYpB,7150,0,10450
20111014,ALM,1329,0,4247
20111014,ALNC,400,0,400
20111014,ALNY,28272,0,78271
20111014,ALOG,14718,0,40418
20111014,ALPpN,190,0,1476
20111014,ALPpO,115,0,915
20111014,ALR,48978,0,301523
20111014,ALRN,300,0,800
20111014,ALSK,78304,0,202003
20111014,ALT,2901,0,7973
20111014,ALTE,10746,0,17176
20111014,ALTH,44779,0,170333
20111014,ALTI,36145,0,62181
20111014,ALTR,1368662,500,1850624
20111014,ALU,2305893,0,13197349
20111014,ALUM,1000,0,2100
20111014,ALV,13668,0,20072
20111014,ALVR,200,0,18188
20111014,ALXA,28678,0,94692
20111014,ALXN,80321,0,228188
20111014,AM,2600,0,20136
20111014,AMAG,42886,0,77286
20111014,AMAP,700,0,6484
20111014,AMAT,1730896,800,3115624
20111014,AMBO,447,0,20247
20111014,AMBT,600,0,600
20111014,AMCC,33121,0,65918
20111014,AMCF,7433,0,31416
20111014,AMCN,6599,0,10360
20111014,AMCX,28985,0,110846
20111014,AMD,1646009,0,4697604
20111014,AME,94104,0,162966
20111014,AMED,36412,0,62384
20111014,AMG,27682,0,61876
20111014,AMGN,157592,100,533721
20111014,AMIC,100,0,300
20111014,AMID,600,0,2160
20111014,AMJ,201110,109171,305416
20111014,AMKR,159467,0,502280
20111014,AMLN,90767,0,262309
20111014,AMLP,268533,77685,376141
20111014,AMNB,200,0,200
20111014,AMP,94129,0,172547
20111014,AMPE,20800,0,50981
20111014,AMPL,1525,0,6558
20111014,AMPpA,1241,0,1341
20111014,AMR,2859680,0,5854670
20111014,AMRC,41104,0,68337
20111014,AMRI,12627,0,41398
20111014,AMRN,255140,1900,428976
20111014,AMRS,15783,0,48738
20111014,AMS,2600,0,4700
20111014,AMSC,120676,0,312532
20111014,AMSF,16500,0,23600
20111014,AMSG,800,0,10560
20111014,AMSWA,6373,0,12930
20111014,AMT,157567,0,456541
20111014,AMTC,260,0,260
20111014,AMTD,1213443,0,2268060
20111014,AMTG,5200,0,45335
20111014,AMWD,200,0,1120
20111014,AMX,215713,0,526825
20111014,AMZN,893903,0,1867691
20111014,AN,9238,0,41190
20111014,ANAC,2353,0,9353
20111014,ANAD,28371,0,70272
20111014,ANAT,100,0,500
20111014,ANCI,500,0,500
20111014,ANCX,300,0,800
20111014,AND,400,0,2300
20111014,ANDE,11990,0,41575
20111014,ANDS,15490,0,99905
20111014,ANEN,3600,0,55720
20111014,ANF,146339,0,302442
20111014,ANGO,9628,0,16418
20111014,ANH,55507,0,345831
20111014,ANIK,3100,0,3900
20111014,ANLY,1000,0,2300
20111014,ANN,230810,0,332958
20111014,ANO,2600,0,13000
20111014,ANR,784612,13700,2000168
20111014,ANSS,10661,0,31419
20111014,ANTH,1000,0,33268
20111014,ANV,42849,1800,81159
20111014,ANW,47235,0,105496
20111014,ANX,30853,0,95531
20111014,AOA,4683,0,6887
20111014,AOB,29050,0,98378
20111014,AOD,109199,0,346242
20111014,AOI,12100,0,41746
20111014,AOK,3748,0,10603
20111014,AOL,158303,0,383453
20111014,AOM,28409,0,48637
20111014,AON,155258,100,372389
20111014,AONE,242735,0,1226994
20111014,AOR,11136,0,13813
20111014,AOS,6804,0,21637
20111014,AOSL,1400,0,4319
20111014,AP,857,0,4067
20111014,APA,381405,100,642326
20111014,APAC,13300,0,18650
20111014,APAGF,6882,0,7894
20111014,APApD,1810,0,32550
20111014,APB,200,0,800
20111014,APC,222679,0,674379
20111014,APD,41103,0,159512
20111014,APEI,2655,0,6679
20111014,APF,2426,0,5575
20111014,APFC,900,0,4000
20111014,APH,34704,0,152461
20111014,API,5200,0,14821
20111014,APKT,241545,0,457168
20111014,APL,29208,0,102995
20111014,APO,23961,0,84825
20111014,APOG,3080,0,6825
20111014,APOL,87184,0,164539
20111014,APP,46300,0,121805
20111014,APPY,900,0,1600
20111014,APRI,32650,0,50582
20111014,APSA,2449,0,2549
20111014,APT,7800,0,12870
20111014,APU,13631,0,23158
20111014,ARAY,31300,0,248240
20111014,ARB,1490,0,4463
20111014,ARBA,36400,0,72297
20111014,ARC,8600,2000,18493
20111014,ARCC,88242,0,190167
20111014,ARCI,1000,0,1000
20111014,ARCL,200,0,2335
20111014,ARCO,50236,0,121835
20111014,ARCP,100,0,100
20111014,ARE,21159,0,34389
20111014,AREX,21443,0,47599
20111014,AREpC,200,0,200
20111014,ARG,29700,0,55944
20111014,ARGN,4100,0,15195
20111014,ARHpA,921,0,1101
20111014,ARHpB,106,0,106
20111014,ARI,14575,0,26405
20111014,ARIA,202562,0,596598
20111014,ARII,4000,0,6650
20111014,ARJ,15654,0,114299
20111014,ARK,22216,0,52264
20111014,ARKR,100,0,203
20111014,ARLP,7085,0,15880
20111014,ARMH,134738,0,554316
20111014,ARNA,113883,0,260485
20111014,ARO,160743,0,335518
20111014,AROW,600,0,1279
20111014,ARQL,115869,0,169491
20111014,ARR,151873,0,546742
20111014,ARRS,107815,0,210615
20111014,ARRY,39905,0,89043
20111014,ARSD,400,0,1900
20111014,ART,79565,0,132496
20111014,ARTC,3900,0,11876
20111014,ARTNA,4713,0,6179
20111014,ARTW,1400,0,8375
20111014,ARTX,100,100,300
20111014,ARUN,664292,0,1364493
20111014,ARW,124030,0,249750
20111014,ARWR,26792,0,44467
20111014,ARX,4100,0,45775
20111014,ARY,1710,0,2845
20111014,ASA,2675,0,19659
20111014,ASBB,700,0,27285
20111014,ASBC,142313,0,219376
20111014,ASBI,1150,0,1150
20111014,ASCA,178322,547,199515
20111014,ASCMA,125,0,5351
20111014,ASEA,100,0,200
20111014,ASEI,395,0,3129
20111014,ASG,1062,0,12584
20111014,ASGN,12780,0,56874
20111014,ASH,108463,0,130674
20111014,ASI,200,0,1500
20111014,ASIA,209501,0,264121
20111014,ASMI,1100,0,2798
20111014,ASML,696428,0,1627210
20111014,ASNA,40884,0,73457
20111014,ASP,2180,0,6387
20111014,ASPS,1462,0,4647
20111014,ASR,500,0,1000
20111014,ASRV,980,0,1280
20111014,ASTC,2000,0,19086
20111014,ASTE,2719,0,6312
20111014,ASTI,3400,0,21293
20111014,ASTM,19620,0,46212
20111014,ASTX,14392,0,37253
20111014,ASX,129285,0,273508
20111014,ASYS,8530,0,14920
20111014,AT,365756,0,822507
20111014,ATAI,650,0,1150
20111014,ATAX,9352,0,24204
20111014,ATE,545,0,1426
20111014,ATEA,1000,0,1900
20111014,ATEC,1300,0,22144
20111014,ATHN,57194,0,321893
20111014,ATHX,4200,0,23300
20111014,ATI,64682,0,171273
20111014,ATK,1700,0,6353
20111014,ATLO,100,0,380
20111014,ATLS,35281,0,85418
20111014,ATMI,4875,0,8775
20111014,ATML,664874,100,2258365
20111014,ATNY,2200,0,4300
20111014,ATO,13303,0,48979
20111014,ATPG,456519,0,1109108
20111014,ATR,5031,0,15718
20111014,ATRC,9900,0,13313
20111014,ATRI,100,0,225
20111014,ATRM,200,0,200
20111014,ATRN,3100,0,16635
20111014,ATRO,1819,0,8407
20111014,ATSG,8400,0,30551
20111014,ATT,25520,0,60736
20111014,ATU,11134,0,105375
20111014,ATV,520,0,520
20111014,ATVI,791099,0,1246621
20111014,ATW,19805,0,50641
20111014,ATX,2442,0,11257
20111014,AU,75517,200,152030
20111014,AUDC,19760,0,39963
20111014,AUMN,6600,0,13738
20111014,AUO,53172,0,158764
20111014,AUQ,104757,1000,346274
20111014,AUSE,900,0,1644
20111014,AUTH,64956,9500,158388
20111014,AUXL,111637,0,133227
20111014,AUY,749894,1400,1773653
20111014,AUpA,2100,0,7004
20111014,AV,100,0,11310
20111014,AVA,6485,0,32717
20111014,AVAV,1000,0,5114
20111014,AVB,37969,0,80602
20111014,AVD,17446,0,40025
20111014,AVEO,13127,0,32584
20111014,AVF,13585,0,48959
20111014,AVGO,435913,0,1037709
20111014,AVID,1683,0,8326
20111014,AVII,340056,64239,2489689
20111014,AVK,17364,0,27535
20111014,AVL,162445,9250,409124
20111014,AVNR,49373,0,157873
20111014,AVNW,15820,0,47855
20111014,AVP,333097,0,669284
20111014,AVT,183074,0,338958
20111014,AVTR,4000,0,16700
20111014,AVX,6014,0,40928
20111014,AVY,32816,0,193775
20111014,AWAY,25640,0,48465
20111014,AWC,9768,0,32426
20111014,AWF,23933,0,74219
20111014,AWH,12219,0,112586
20111014,AWI,24000,0,60164
20111014,AWK,131457,0,495108
20111014,AWP,67144,0,215313
20111014,AWR,3156,0,7137
20111014,AWRE,100,0,100
20111014,AXAS,98182,0,361973
20111014,AXE,46625,0,57309
20111014,AXK,16913,4400,33605
20111014,AXL,154933,0,432732
20111014,AXP,1036728,300,1995902
20111014,AXR,400,0,500
20111014,AXS,22786,0,54470
20111014,AXSpA,317,0,1617
20111014,AXTI,78132,0,244457
20111014,AXU,24512,0,54646
20111014,AYI,23017,196,35799
20111014,AYN,2300,0,4743
20111014,AYR,39040,0,94345
20111014,AZC,3770,0,19170
20111014,AZK,43822,0,118685
20111014,AZN,110442,0,192892
20111014,AZO,14385,0,73346
20111014,AZPN,9205,0,31482
20111014,AZZ,2100,0,5348
20111014,B,16775,0,31259
20111014,BA,264447,100,666393
20111014,BAA,8880,0,36143
20111014,BAB,48318,0,83748
20111014,BABS,4542,0,43703
20111014,BABY,21167,0,55270
20111014,BABZ,650,0,650
20111014,BAC,24344194,2900,70155092
20111014,BAC.WS.A,300,0,31159
20111014,BAC.WS.B,13750,0,16550
20111014,BACpB,4750,0,17994
20111014,BACpC,6950,0,10554
20111014,BACpD,3710,0,5671
20111014,BACpE,1423,0,4023
20111014,BACpH,29005,0,81951
20111014,BACpI,3065,0,4265
20111014,BACpJ,4659,0,20066
20111014,BACpL,1590,0,5892
20111014,BACpU,5394,0,8694
20111014,BACpV,1550,0,8595
20111014,BACpW,2694,0,11054
20111014,BACpX,830,0,8616
20111014,BACpZ,2930,0,9975
20111014,BAGL,300,0,1600
20111014,BAH,89664,0,106913
20111014,BAK,21006,0,48785
20111014,BAL,2719,0,6980
20111014,BALT,25956,0,87157
20111014,BAM,177833,100,537689
20111014,BAMM,5725,0,17129
20111014,BANC,400,0,1302
20111014,BANF,4162,0,4762
20111014,BANR,7040,0,20084
20111014,BAP,13335,0,39817
20111014,BAS,110352,100,243364
20111014,BAX,95522,0,408177
20111014,BBBY,341630,0,851965
20111014,BBD,354810,0,568650
20111014,BBEP,41320,0,322463
20111014,BBF,255,0,5290
20111014,BBG,70723,0,141231
20111014,BBGI,200,0,1300
20111014,BBH,2100,0,4400
20111014,BBK,230,0,3497
20111014,BBL,29205,0,94996
20111014,BBN,36227,0,112040
20111014,BBND,30250,0,135659
20111014,BBNK,700,0,1600
20111014,BBOX,800,0,2700
20111014,BBRG,2100,0,10608
20111014,BBSI,1400,0,6300
20111014,BBT,376418,6900,620087
20111014,BBTpA,3289,0,5254
20111014,BBTpB,3040,0,6165
20111014,BBTpC,4750,0,7136
20111014,BBVA,12772,0,101706
20111014,BBW,6178,0,11844
20111014,BBX,14055,0,69380
20111014,BBY,382886,0,716068
20111014,BC,29586,0,381480
20111014,BCA,740,0,1773
20111014,BCDS,230,230,5930
20111014,BCE,61296,1400,111033
20111014,BCF,20059,0,78322
20111014,BCH,10440,0,12994
20111014,BCO,3285,0,10500
20111014,BCON,29529,0,132318
20111014,BCPC,5500,0,16731
20111014,BCR,25160,0,143277
20111014,BCRX,9166,0,25933
20111014,BCS,557613,0,1640548
20111014,BCSI,14198,0,42394
20111014,BCSp,6428,0,11828
20111014,BCSpA,4006,0,13884
20111014,BCSpC,4227,0,17434
20111014,BCSpD,31048,0,190849
20111014,BCV,4128,0,4461
20111014,BCX,25492,0,81693
20111014,BDC,2475,0,7600
20111014,BDCL,5050,0,12347
20111014,BDCO,200,0,1600
20111014,BDE,950,0,4090
20111014,BDF,2616,0,16883
20111014,BDGE,600,0,1150
20111014,BDJ,18291,0,79476
20111014,BDN,408127,0,1079765
20111014,BDNpC,700,0,700
20111014,BDNpD,250,0,250
20111014,BDSI,25801,0,123986
20111014,BDT,2600,0,25615
20111014,BDV,31020,0,67682
20111014,BDX,44835,0,208982
20111014,BEAM,40727,0,253113
20111014,BEAT,1000,0,11100
20111014,BEAV,42835,0,103374
20111014,BEBE,10748,0,48144
20111014,BECN,29228,0,126146
20111014,BEE,101140,0,402361
20111014,BEEpC,100,0,36100
20111014,BELFA,200,0,400
