,Symbol,ShortVolume,TotalVolume,Market
20100120,A,733572,1120776,Q
20100120,AA,6566761,13283705,Q
20100120,AACC,5652,11768,Q
20100120,AAI,368286,1215291,Q
20100120,AAME,800,1600,Q
20100120,AAN,16642,102373,Q
20100120,AAN.A,300,900,Q
20100120,AAON,2124,6640,Q
20100120,AAP,245458,493133,Q
20100120,AAPL,4053945,8366606,Q
20100120,AAR,1361,7850,Q
20100120,AATI,24280,60560,Q
20100120,AAU,82169,276203,Q
20100120,AAV,44459,329951,Q
20100120,AAWW,33431,203534,Q
20100120,AAXJ,37759,50229,Q
20100120,AB,55118,128099,Q
20100120,ABA,2506,3785,Q
20100120,ABAT,116973,285623,Q
20100120,ABAX,10931,46351,Q
20100120,ABB,408508,1097619,Q
20100120,ABBC,2030,5082,Q
20100120,ABC,115682,580029,Q
20100120,ABCB,13114,31383,Q
20100120,ABCD,400,3300,Q
20100120,ABCO,14602,22848,Q
20100120,ABCW,141425,320385,Q
20100120,ABD,17069,79533,Q
20100120,ABFS,40441,144693,Q
20100120,ABG,17279,70693,Q
20100120,ABII,3795,13724,Q
20100120,ABIO,3265,20809,Q
20100120,ABK,642588,3165598,Q
20100120,ABKpZ,600,600,Q
20100120,ABM,8216,19347,Q
20100120,ABMD,32100,69642,Q
20100120,ABR,18000,33309,Q
20100120,ABT,806054,1840462,Q
20100120,ABTL,30505,47262,Q
20100120,ABV,44986,108387,Q
20100120,ABV.C,1700,9617,Q
20100120,ABVT,3386,10035,Q
20100120,ABWpA,4242,8327,Q
20100120,ABX,1660041,4214125,Q
20100120,ACAD,23661,138938,Q
20100120,ACAP,800,9199,Q
20100120,ACAS,2383034,5371606,Q
20100120,ACAT,3300,9395,Q
20100120,ACC,33598,92380,Q
20100120,ACCL,18649,37997,Q
20100120,ACE,167291,416120,Q
20100120,ACET,82682,177036,Q
20100120,ACF,146444,337846,Q
20100120,ACFC,100,1500,Q
20100120,ACFN,6349,31115,Q
20100120,ACG,101933,470393,Q
20100120,ACGL,59054,88071,Q
20100120,ACGY,5082,29370,Q
20100120,ACH,93495,246904,Q
20100120,ACHN,60423,219787,Q
20100120,ACI,724625,1415134,Q
20100120,ACIW,11030,29880,Q
20100120,ACL,121455,408880,Q
20100120,ACLI,1020,3792,Q
20100120,ACLS,633352,1652021,Q
20100120,ACM,86765,140825,Q
20100120,ACMR,4280,11348,Q
20100120,ACN,273791,1076178,Q
20100120,ACO,6254,32433,Q
20100120,ACOM,5139,17496,Q
20100120,ACOR,35771,104999,Q
20100120,ACPW,2740,16931,Q
20100120,ACS,57413,148054,Q
20100120,ACTG,11760,31033,Q
20100120,ACTI,11050,20640,Q
20100120,ACTL,8688,13042,Q
20100120,ACTS,13763,48501,Q
20100120,ACTU,61360,195061,Q
20100120,ACV,50355,137605,Q
20100120,ACWI,7514,36480,Q
20100120,ACWX,17257,22645,Q
20100120,ACXM,37681,104491,Q
20100120,ACY,1326,3026,Q
20100120,ADAM,2900,4450,Q
20100120,ADAT,25100,68629,Q
20100120,ADBE,652288,1385052,Q
20100120,ADC,4500,7109,Q
20100120,ADCT,930977,1289164,Q
20100120,ADEP,1012,4289,Q
20100120,ADES,6500,11816,Q
20100120,ADG,53504,239142,Q
20100120,ADI,293722,984045,Q
20100120,ADK,3776,8366,Q
20100120,ADK.WS,200,2200,Q
20100120,ADLR,34334,64851,Q
20100120,ADM,499866,1748545,Q
20100120,ADMpA,16675,20093,Q
20100120,ADP,300741,858171,Q
20100120,ADPI,3141,3141,Q
20100120,ADPT,47279,142992,Q
20100120,ADRA,1950,4558,Q
20100120,ADRD,5067,7873,Q
20100120,ADRE,34027,78501,Q
20100120,ADRU,669,769,Q
20100120,ADS,29458,93585,Q
20100120,ADSK,377838,828471,Q
20100120,ADTN,912035,1213514,Q
20100120,ADUS,2590,5475,Q
20100120,ADVS,3515,20133,Q
20100120,ADX,10452,51410,Q
20100120,ADY,43337,191219,Q
20100120,AE,2715,4590,Q
20100120,AEA,36026,85484,Q
20100120,AEB,14392,18765,Q
20100120,AEC,18582,117309,Q
20100120,AED,5150,19620,Q
20100120,AEE,111280,300478,Q
20100120,AEF,3266,35382,Q
20100120,AEG,88823,187306,Q
20100120,AEH,3855,33035,Q
20100120,AEHR,21095,46608,Q
20100120,AEIS,65265,120026,Q
20100120,AEL,19416,62754,Q
20100120,AEM,389132,726046,Q
20100120,AEN,43165,233445,Q
20100120,AEO,185003,505865,Q
20100120,AEP,870406,1340880,Q
20100120,AEPI,4139,18196,Q
20100120,AEPpA,3350,11329,Q
20100120,AER,21854,68830,Q
20100120,AERG,12225,80120,Q
20100120,AES,598358,1351328,Q
20100120,AESpC,5561,10194,Q
20100120,AET,882404,2683470,Q
20100120,AETI,100,1378,Q
20100120,AEV,8411,49393,Q
20100120,AEY,7600,10024,Q
20100120,AEZ,182280,408765,Q
20100120,AEZS,46272,78189,Q
20100120,AF,155904,278465,Q
