,Symbol,ShortVolume,TotalVolume,Market
20100202,A,319523,1109709,Q
20100202,AA,9176716,18304774,Q
20100202,AAC,1820,11555,Q
20100202,AACC,2700,7940,Q
20100202,AAI,994686,1618723,Q
20100202,AAN,70817,413854,Q
20100202,AAON,6768,17756,Q
20100202,AAP,86683,159929,Q
20100202,AAPL,3945783,9332660,Q
20100202,AAR,100,3189,Q
20100202,AATI,23000,50275,Q
20100202,AAU,45430,135145,Q
20100202,AAV,23827,203492,Q
20100202,AAWW,29239,65527,Q
20100202,AAXJ,233393,256281,Q
20100202,AB,74945,136936,Q
20100202,ABA,14150,19203,Q
20100202,ABAT,58640,176782,Q
20100202,ABAX,17660,46077,Q
20100202,ABB,267745,449406,Q
20100202,ABBC,6318,13394,Q
20100202,ABC,538618,1508588,Q
20100202,ABCB,13000,14837,Q
20100202,ABCD,1290,4190,Q
20100202,ABCO,11234,16192,Q
20100202,ABCW,35320,149348,Q
20100202,ABD,178310,234429,Q
20100202,ABFS,74752,179542,Q
20100202,ABG,39171,82561,Q
20100202,ABII,3692,52009,Q
20100202,ABK,731245,2573054,Q
20100202,ABKpZ,100,700,Q
20100202,ABM,5105,25655,Q
20100202,ABMD,38587,78993,Q
20100202,ABR,8079,62319,Q
20100202,ABT,818805,2022478,Q
20100202,ABTL,18972,38972,Q
20100202,ABV,14828,38198,Q
20100202,ABV.C,3800,10600,Q
20100202,ABVT,13853,39050,Q
20100202,ABWpA,3208,4548,Q
20100202,ABX,1163610,2514534,Q
20100202,ACAD,119136,399039,Q
20100202,ACAP,4965,12265,Q
20100202,ACAS,800085,3522530,Q
20100202,ACAT,5950,11783,Q
20100202,ACC,22134,36569,Q
20100202,ACCL,27600,63800,Q
20100202,ACE,261462,611616,Q
20100202,ACET,14193,42654,Q
20100202,ACF,162446,268379,Q
20100202,ACFC,131,962,Q
20100202,ACFN,1200,11251,Q
20100202,ACG,59309,303055,Q
20100202,ACGL,47607,370795,Q
20100202,ACGY,16865,48032,Q
20100202,ACH,94151,193205,Q
20100202,ACHN,734024,1710652,Q
20100202,ACI,1343492,2973427,Q
20100202,ACIW,10404,19243,Q
20100202,ACL,155936,370041,Q
20100202,ACLI,13456,40334,Q
20100202,ACLS,292435,913977,Q
20100202,ACM,30494,125390,Q
20100202,ACMR,40200,49100,Q
20100202,ACN,372149,1110129,Q
20100202,ACO,16316,26745,Q
20100202,ACOM,704,8169,Q
20100202,ACOR,271365,756020,Q
20100202,ACPW,12732,23653,Q
20100202,ACS,137663,464845,Q
20100202,ACTG,11999,20624,Q
20100202,ACTI,3875,13631,Q
20100202,ACTL,7448,21193,Q
20100202,ACTS,4100,25869,Q
20100202,ACTU,71085,208781,Q
20100202,ACU,420,1120,Q
20100202,ACUR,200,3100,Q
20100202,ACV,70166,326462,Q
20100202,ACWI,146322,201110,Q
20100202,ACWX,11391,13492,Q
