,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20111108,A,315322,0,704779
20111108,AA,2490157,500,8648035
20111108,AACC,12655,0,14955
20111108,AADR,345,0,345
20111108,AAN,28186,1000,63993
20111108,AAON,13700,0,16950
20111108,AAP,165889,0,242617
20111108,AAPL,1290624,200,4152644
20111108,AAR,1300,0,11089
20111108,AAT,6415,0,24648
20111108,AATI,31760,0,118600
20111108,AAU,68070,0,132241
20111108,AAV,11087,500,43759
20111108,AAWW,48028,0,57197
20111108,AAXJ,31376,0,56709
20111108,AB,18225,0,153709
20111108,ABAT,295136,0,796507
20111108,ABAX,1240,0,14675
20111108,ABB,132105,0,347028
20111108,ABC,69108,0,147908
20111108,ABCB,1960,0,3721
20111108,ABCD,8412,0,13703
20111108,ABCO,2419,0,17515
20111108,ABD,17200,0,28920
20111108,ABFS,17279,0,47942
20111108,ABG,28000,0,60336
20111108,ABH,43851,0,57097
20111108,ABI,200,0,300
20111108,ABIO,2580,0,11048
20111108,ABM,11050,0,27629
20111108,ABMD,38085,0,376431
20111108,ABR,7500,0,30800
20111108,ABT,633521,100,1570052
20111108,ABTL,200,0,730
20111108,ABV,98967,0,288827
20111108,ABVA,760,0,1488
20111108,ABVT,15400,0,32641
20111108,ABWpA,760,0,5025
20111108,ABWpB,1200,0,3150
20111108,ABX,743373,8900,1891988
20111108,ACAD,30383,0,79950
20111108,ACAS,293264,0,940509
20111108,ACAT,13799,0,40631
20111108,ACC,21595,0,53074
20111108,ACCL,11383,0,37225
20111108,ACE,101527,0,243405
20111108,ACET,4812,0,9012
20111108,ACFN,4530,0,12510
20111108,ACG,103694,0,269777
20111108,ACGL,41109,0,124689
20111108,ACH,40270,0,85242
20111108,ACHC,5000,0,12793
20111108,ACHN,80275,250,239266
20111108,ACI,625596,0,1240720
20111108,ACIW,25293,0,35923
20111108,ACLS,30936,0,129480
20111108,ACM,25621,0,105578
20111108,ACMR,100,0,12700
20111108,ACN,97567,0,340927
20111108,ACNB,1100,0,1100
20111108,ACO,3400,0,6666
20111108,ACOM,115610,0,287045
20111108,ACOR,44805,0,65220
20111108,ACP,2300,0,12852
20111108,ACPW,43544,0,117599
20111108,ACTG,22028,0,83353
20111108,ACTS,14200,0,32813
20111108,ACTV,3259,0,10011
20111108,ACUR,6454,0,30480
20111108,ACW,85857,0,197311
20111108,ACWI,47766,0,89007
20111108,ACWX,24584,0,74366
20111108,ACXM,34411,0,80864
20111108,ACY,6463,0,10562
20111108,ADAT,29839,0,51859
20111108,ADBE,575410,0,1585971
20111108,ADC,5562,0,16348
20111108,ADEP,3400,0,840421
20111108,ADES,17320,0,45770
20111108,ADGF,100,0,1241
20111108,ADI,184770,0,340094
20111108,ADK,1800,0,3502
20111108,ADLR,40528,0,171255
20111108,ADM,596831,315,928880
20111108,ADP,176855,0,393360
20111108,ADPI,15678,0,542924
20111108,ADRD,17275,0,17779
20111108,ADRE,700,0,7591
20111108,ADS,40770,0,65603
20111108,ADSK,201293,0,433286
20111108,ADTN,30526,0,77703
20111108,ADVS,4731,0,6868
20111108,ADX,18386,0,67329
20111108,ADY,5700,0,17440
20111108,AE,330,0,3260
20111108,AEA,21781,0,90118
20111108,AEB,3850,0,12200
20111108,AEC,27367,0,41460
