,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20111220,A,292760,0,590198
20111220,AA,3396971,0,11925520
20111220,AACC,58300,0,249379
20111220,AADR,100,0,500
20111220,AAME,960,0,1827
20111220,AAN,10511,0,158115
20111220,AAON,8269,0,12459
20111220,AAP,130309,0,181165
20111220,AAPL,1094186,0,3262313
20111220,AAR,18117,0,61857
20111220,AAT,28060,0,754666
20111220,AATI,12090,0,138355
20111220,AAU,4200,200,47100
20111220,AAV,24200,0,122073
20111220,AAWW,15890,0,133622
20111220,AAXJ,16333,0,65913
20111220,AB,27622,0,140782
20111220,ABAX,10924,0,42014
20111220,ABB,274413,0,572796
20111220,ABC,178850,0,530227
20111220,ABCB,2100,0,6734
20111220,ABCD,3643,0,9024
20111220,ABCO,17100,0,88519
20111220,ABD,12300,0,65953
20111220,ABFS,29067,0,106295
20111220,ABG,3454,0,20810
20111220,ABH,31900,0,63080
20111220,ABIO,2037,0,14489
20111220,ABM,6653,0,24609
20111220,ABMD,7000,0,54266
20111220,ABR,4000,0,11820
20111220,ABT,505645,16056,1688642
20111220,ABTL,29400,0,46500
20111220,ABV,139564,0,474245
20111220,ABV.C,1100,0,2337
20111220,ABVA,3500,0,5701
20111220,ABVT,7185,0,27318
20111220,ABWpA,772,0,3368
20111220,ABWpB,2577,0,3277
20111220,ABX,740176,300,2184270
20111220,ACAD,235757,0,422772
20111220,ACAS,686099,0,1414515
20111220,ACAT,8582,0,17968
20111220,ACC,24096,0,102550
20111220,ACCL,3639,0,17443
20111220,ACE,128736,0,480992
20111220,ACET,7307,0,103331
20111220,ACFC,1170,0,3172
20111220,ACFN,5830,0,8540
20111220,ACG,145857,0,359686
20111220,ACGL,60576,0,186184
20111220,ACH,20717,0,53303
20111220,ACHC,9000,0,43725
20111220,ACHN,66035,0,228380
20111220,ACI,450962,0,1382587
20111220,ACIW,22633,0,28210
20111220,ACLS,88435,0,208510
20111220,ACM,58251,0,157810
20111220,ACN,195199,0,1599178
20111220,ACNB,700,0,900
20111220,ACO,9388,0,20983
20111220,ACOM,54559,0,148264
20111220,ACOR,14200,0,85645
20111220,ACP,7400,0,21931
20111220,ACPW,109402,0,368990
20111220,ACTG,70482,0,145976
20111220,ACTS,100,0,6269
20111220,ACTV,17512,1322,38934
20111220,ACW,28100,0,63403
20111220,ACWI,95303,0,214185
20111220,ACWX,265905,0,316407
20111220,ACXM,14604,0,32928
20111220,ADAT,12713,0,40672
20111220,ADBE,281447,0,821521
20111220,ADC,1600,0,8547
20111220,ADEP,1426,0,3426
20111220,ADES,20564,0,40267
20111220,ADGF,1800,0,2300
20111220,ADI,470266,0,658471
20111220,ADK,610,0,810
20111220,ADM,405911,0,982885
20111220,ADP,223112,0,449222
20111220,ADPI,4575,0,17475
20111220,ADRA,200,0,2525
20111220,ADRD,4758,0,15817
20111220,ADRE,3659,0,16945
20111220,ADRU,100,0,100
20111220,ADS,28435,0,52885
20111220,ADSK,109962,0,355487
20111220,ADTN,387566,0,704012
20111220,ADUS,200,0,7368
20111220,ADVS,2801,0,8052
20111220,ADX,28536,0,81121
20111220,ADY,7505,0,33933
20111220,AEA,37384,0,95773
20111220,AEB,1604,0,14136
20111220,AEC,19625,0,252180
20111220,AED,9680,0,26607
20111220,AEE,90325,0,334255
20111220,AEF,13536,0,62267
20111220,AEG,98568,0,393037
20111220,AEGN,16667,0,34751
20111220,AEGR,800,0,19700
20111220,AEH,10791,0,45771
20111220,AEIS,22354,0,78208
20111220,AEL,60629,0,103882
20111220,AEM,107732,400,497531
20111220,AEN,1459,150,61638
20111220,AEO,179955,0,577832
20111220,AEP,171214,0,517820
20111220,AEPI,1300,0,1600
20111220,AEPpA,4376,0,11051
20111220,AER,8525,0,44601
20111220,AERG,102200,0,405769
20111220,AERL,3200,0,23847
20111220,AES,754157,104226,2823085
20111220,AESpC,500,0,14140
20111220,AET,432576,0,1211226
20111220,AETI,2821,0,8142
20111220,AEV,10343,0,23100
20111220,AEY,900,0,6124
20111220,AEZS,98155,0,415649
20111220,AF,49200,0,98801
20111220,AFAM,14989,0,37120
20111220,AFB,5935,0,22857
20111220,AFC,1055,0,5287
20111220,AFCE,4300,100,16339
20111220,AFE,430,0,630
20111220,AFF,8000,0,23651
20111220,AFFM,800,0,1900
20111220,AFFX,71997,0,106891
20111220,AFFY,145059,0,474410
20111220,AFG,41444,2017,78308
20111220,AFK,100,0,4200
20111220,AFL,298874,0,771072
20111220,AFQ,1650,0,2563
20111220,AFSI,46854,0,62286
20111220,AFT,19487,0,79549
20111220,AG,74597,600,291113
20111220,AGA,300,0,5650
20111220,AGC,24292,0,74119
20111220,AGCO,94024,0,228036
20111220,AGD,47298,0,106000
20111220,AGEN,7075,0,27452
20111220,AGF,600,0,2100
20111220,AGG,1431309,0,1911213
20111220,AGII,2500,0,9431
20111220,AGLS,1100,0,1100
20111220,AGM,600,0,10008
20111220,AGN,205999,0,383298
20111220,AGNC,1476943,0,3552045
20111220,AGO,214172,0,518760
20111220,AGOpB,3065,0,6565
20111220,AGOpE,500,0,6429
20111220,AGOpF,700,0,1218
20111220,AGP,44533,0,121497
20111220,AGQ,143057,0,586479
20111220,AGRO,37690,0,67630
20111220,AGU,54334,200,150344
20111220,AGX,18200,0,35851
20111220,AGYS,1700,0,16693
20111220,AGZ,6642,0,39585
20111220,AH,44031,0,104175
20111220,AHC,1100,0,4000
20111220,AHGP,500,0,7050
20111220,AHL,54226,0,78225
20111220,AHLpA,860,0,2179
20111220,AHPI,1400,0,2560
20111220,AHS,4180,0,46297
20111220,AHT,33086,0,176984
20111220,AHTpA,1523,0,1523
20111220,AHTpD,7801,0,14144
20111220,AHTpE,4292,0,7522
20111220,AI,6727,0,16915
20111220,AIA,2522,0,7263
20111220,AIG,930252,0,1505909
20111220,AIG.WS,11111,5111,58692
20111220,AIMC,16164,0,70890
20111220,AIN,38987,0,50488
20111220,AINV,336027,0,1234432
20111220,AIQ,4664,0,40115
20111220,AIR,24285,0,46045
20111220,AIRM,10718,0,77903
20111220,AIRT,183,0,183
20111220,AIS,351520,0,935470
20111220,AIT,11501,0,28594
20111220,AIV,98093,0,419178
20111220,AIVpV,2400,0,5415
20111220,AIVpY,100,0,100
20111220,AIVpZ,500,0,600
20111220,AIXG,4119,0,26497
20111220,AIZ,83792,0,150744
20111220,AJG,68140,0,160586
20111220,AKAM,280217,0,651668
20111220,AKN,2000,0,2199
20111220,AKO.A,200,0,200
20111220,AKO.B,21090,0,21290
20111220,AKP,906,0,4906
20111220,AKR,11783,0,39463
20111220,AKRX,166790,0,326139
20111220,AKS,993387,0,2405191
20111220,AL,60595,0,219162
20111220,ALB,31273,8248,177002
20111220,ALC,5580,0,12186
20111220,ALD,100,0,7495
20111220,ALE,3500,0,62939
20111220,ALEX,11277,0,25160
20111220,ALG,2700,0,6700
20111220,ALGN,39506,0,185023
20111220,ALGT,3500,0,42340
20111220,ALIM,34248,400,108363
20111220,ALJ,22773,0,70563
20111220,ALK,29949,0,83047
20111220,ALKS,126722,0,353321
20111220,ALL,633039,0,927898
20111220,ALLT,58484,0,113120
20111220,ALLYpA,1500,0,99170
20111220,ALLYpB,8215,0,12515
20111220,ALM,3466,0,7766
20111220,ALN,2000,2000,7230
20111220,ALNC,2600,0,6360
20111220,ALNY,35150,0,56544
20111220,ALOG,600,0,1840
20111220,ALOT,1235,235,1933
20111220,ALPpN,665,0,1504
20111220,ALPpO,1032,0,1332
20111220,ALR,29609,0,82262
20111220,ALSK,127363,0,479546
20111220,ALT,400,0,13713
20111220,ALTE,32907,0,92919
20111220,ALTH,47450,0,313312
20111220,ALTI,9111,0,34716
20111220,ALTR,546505,0,1201030
20111220,ALU,2663316,0,8956853
20111220,ALV,144904,0,203193
20111220,ALVR,21660,0,123999
20111220,ALX,300,0,2200
20111220,ALXA,55910,0,287324
20111220,ALXN,52629,0,220628
20111220,AM,23851,0,117800
20111220,AMAC,21225,0,22725
20111220,AMAG,6864,0,13711
20111220,AMAP,5150,0,13112
20111220,AMAT,1650061,0,6562663
20111220,AMBT,300,0,1700
20111220,AMCC,71336,0,461039
20111220,AMCF,5030,0,13660
20111220,AMCN,3450,0,8250
20111220,AMCX,78023,0,147138
20111220,AMD,1632041,0,3996620
20111220,AME,22013,0,89924
20111220,AMED,78924,0,196487
20111220,AMG,36440,0,88777
20111220,AMGN,340532,0,1345186
20111220,AMID,6400,0,12490
20111220,AMJ,229695,42399,275568
20111220,AMKR,72449,0,343039
20111220,AMLN,394898,0,1230271
20111220,AMLP,690214,79230,814743
20111220,AMNB,900,0,1983
20111220,AMOT,725,0,1815
20111220,AMOV,200,0,1612
20111220,AMP,300937,0,482464
20111220,AMPE,7500,0,37261
20111220,AMPL,1175,0,1775
20111220,AMR,2153042,0,9355879
20111220,AMRC,14431,0,37229
20111220,AMRI,60056,0,79000
20111220,AMRN,178731,0,490191
20111220,AMRS,16091,0,32222
20111220,AMSC,124392,0,316752
20111220,AMSF,8322,0,16601
20111220,AMSG,1700,0,9965
20111220,AMSWA,28320,3900,45463
20111220,AMT,359926,0,867337
20111220,AMTD,248739,0,540992
20111220,AMTG,12357,0,49385
20111220,AMWD,2719,0,4768
20111220,AMX,187980,0,1069110
20111220,AMZN,500502,0,1354009
20111220,AN,73175,0,135280
20111220,ANAC,4900,0,123303
20111220,ANAD,69732,0,298228
20111220,ANAT,200,0,1424
20111220,ANCI,7900,0,18800
20111220,ANDE,16506,0,43549
20111220,ANEN,1500,0,6931
20111220,ANF,210631,0,437830
20111220,ANGI,3267,0,22123
20111220,ANGN,1000,0,3411
20111220,ANGO,2000,0,39114
20111220,ANH,230938,0,510960
20111220,ANIK,31290,0,78118
20111220,ANLY,4246,0,11606
20111220,ANN,90639,0,285584
20111220,ANO,13905,0,33105
20111220,ANR,1226745,0,2727721
20111220,ANSS,62363,0,124514
20111220,ANTH,1950,0,16150
20111220,ANTP,2500,0,9947
20111220,ANV,162623,0,236700
20111220,ANW,17860,0,54106
20111220,ANX,69841,0,264200
20111220,AOA,5037,0,16997
20111220,AOB,12055,0,79590
20111220,AOD,412572,0,1069115
20111220,AOI,15000,0,61731
20111220,AOK,14065,0,22735
20111220,AOL,254588,0,431367
20111220,AOM,3949,0,11935
20111220,AON,249691,0,474940
20111220,AONE,326858,0,2054481
20111220,AOR,1903,0,4968
20111220,AOS,48824,0,226926
20111220,AOSL,2518,0,8878
20111220,AP,2400,0,10583
20111220,APA,192448,0,581170
20111220,APAGF,806,0,2399
20111220,APApD,1940,0,4258
20111220,APB,3600,0,5494
20111220,APC,233112,0,531096
20111220,APD,79247,0,167329
20111220,APEI,12449,0,66485
20111220,APF,2967,0,12562
20111220,APFC,1300,0,2803
20111220,APH,199921,0,536527
20111220,API,500,0,59182
20111220,APKT,253988,0,477816
20111220,APL,44554,0,130697
20111220,APO,12181,0,84437
20111220,APOG,2100,0,17575
20111220,APOL,163767,0,391098
20111220,APP,74590,0,213817
20111220,APPY,15099,400,27899
20111220,APRI,9769,0,44770
20111220,APSA,724,0,924
20111220,APT,6851,0,30477
20111220,APTS,1300,0,8900
20111220,APU,9263,0,27294
20111220,AQQ,100,0,1650
20111220,ARAY,50731,0,184020
20111220,ARB,3100,0,26044
20111220,ARBA,36447,0,380334
20111220,ARC,4900,0,17568
20111220,ARCC,226565,36700,570423
20111220,ARCI,3259,0,8143
20111220,ARCL,1500,0,13919
20111220,ARCO,209660,0,1063960
20111220,ARCP,2661,0,2961
20111220,ARE,12808,0,43850
20111220,AREX,9933,0,47772
20111220,AREpC,8000,0,28484
20111220,ARG,29155,0,73690
20111220,ARGN,234296,0,592855
20111220,ARHpA,500,0,700
20111220,ARHpB,1523,0,2191
20111220,ARI,10328,0,32064
20111220,ARIA,285755,0,726370
20111220,ARII,15034,0,34696
20111220,ARK,45683,0,126148
20111220,ARKR,300,0,300
20111220,ARL,4321,4321,10271
20111220,ARLP,10421,0,23291
20111220,ARMH,265577,0,880443
20111220,ARNA,220486,0,843897
20111220,ARO,240148,0,666681
20111220,AROW,3793,0,7898
20111220,ARQL,15783,0,30282
20111220,ARR,820708,0,1303646
20111220,ARRS,91287,0,269318
20111220,ARRY,21575,0,125497
20111220,ARSD,4661,0,34366
20111220,ART,15588,0,50107
20111220,ARTC,6650,0,38863
20111220,ARTNA,3514,0,8313
20111220,ARTX,1100,0,7767
20111220,ARUN,138026,0,1038278
20111220,ARW,20710,0,65638
20111220,ARWR,2385,0,16468
20111220,ARX,203953,0,210203
20111220,ARY,5200,0,11164
20111220,ASA,8210,0,20878
20111220,ASBC,77465,0,362741
20111220,ASBI,220,0,440
20111220,ASCA,26600,0,57848
20111220,ASCMA,850,0,1900
20111220,ASEA,8290,0,12766
20111220,ASEI,3600,0,8349
20111220,ASFI,36153,0,55176
20111220,ASG,5931,0,17420
20111220,ASGN,7005,0,34175
20111220,ASH,45581,0,163569
20111220,ASI,1100,0,4482
20111220,ASIA,16700,0,100444
20111220,ASM,5300,0,12850
20111220,ASMI,1350,0,2293
20111220,ASML,201921,0,440518
20111220,ASNA,102374,0,241666
20111220,ASP,6500,0,34722
20111220,ASPS,7100,0,14497
20111220,ASR,760,0,17060
20111220,ASRV,600,0,6174
20111220,ASRVP,200,0,200
20111220,ASTE,2600,0,8000
20111220,ASTM,13163,0,81815
20111220,ASTX,70355,0,244376
20111220,ASUR,3882,0,8886
20111220,ASX,287808,0,574531
20111220,ASYS,7345,0,29223
20111220,AT,44498,0,127021
20111220,ATAI,1000,900,3025
20111220,ATAX,5070,0,21565
20111220,ATE,866,0,5997
20111220,ATEA,390,0,590
20111220,ATEC,28700,1300,136673
20111220,ATHN,45063,0,91411
20111220,ATHX,10930,0,24165
20111220,ATI,166720,0,329344
20111220,ATK,4612,0,16916
20111220,ATLS,55108,0,86944
20111220,ATMI,4100,0,10173
20111220,ATML,696471,107618,1602347
20111220,ATNI,1100,0,6998
20111220,ATNY,525,0,625
20111220,ATO,23509,0,75136
20111220,ATPG,149101,0,579742
20111220,ATR,16802,0,23357
20111220,ATRC,1600,0,1900
20111220,ATRO,10166,0,12906
20111220,ATSG,6900,0,49026
20111220,ATT,10376,0,63161
20111220,ATU,91292,0,207002
20111220,ATV,100,0,530
20111220,ATVI,749253,0,2156428
20111220,ATW,14963,100,80105
20111220,ATX,400,0,2288
20111220,AU,67968,0,184275
20111220,AUD,778,0,2458
20111220,AUDC,25730,0,61319
20111220,AUMN,43429,0,83136
20111220,AUO,325822,0,677994
20111220,AUQ,369859,900,768993
20111220,AUSE,5290,0,15149
20111220,AUTH,8300,0,31650
20111220,AUXL,25472,0,124864
20111220,AUY,574443,0,1484164
20111220,AV,2337,0,226070
20111220,AVA,56767,0,102328
20111220,AVAV,8031,0,22935
20111220,AVB,85083,0,171891
20111220,AVCA,1300,0,1500
20111220,AVD,7800,0,72972
20111220,AVEO,14281,0,64257
20111220,AVF,10873,0,27209
20111220,AVGO,203188,0,638261
20111220,AVID,54846,0,83694
20111220,AVII,208416,0,393755
20111220,AVK,24929,0,61990
20111220,AVL,147710,0,381962
20111220,AVNR,100186,0,402514
20111220,AVNW,25528,0,69497
20111220,AVP,391516,0,1129316
20111220,AVT,74467,0,129490
20111220,AVTR,2800,0,6532
20111220,AVV,49784,0,78542
20111220,AVX,3600,0,18776
20111220,AVY,39426,0,111240
20111220,AWAY,66650,8300,159924
20111220,AWC,71543,0,130377
20111220,AWF,107418,0,210688
20111220,AWH,341701,0,353135
20111220,AWI,26466,0,31758
20111220,AWK,71634,0,206257
20111220,AWP,28138,0,279593
20111220,AWR,7720,0,22699
20111220,AWX,1100,0,1775
20111220,AXAS,158704,0,363304
20111220,AXE,12700,0,24782
20111220,AXJL,125,0,1788
20111220,AXK,18375,300,56454
20111220,AXL,104671,0,254338
20111220,AXP,535070,0,1144927
20111220,AXR,200,0,600
20111220,AXS,78565,0,137678
20111220,AXSpA,1083,0,2411
20111220,AXTI,20498,0,103675
20111220,AXU,10900,4100,90688
20111220,AYI,7806,0,82929
20111220,AYN,1600,0,6910
20111220,AYR,31291,0,79794
20111220,AYT,200,0,600
20111220,AZC,9450,0,53221
20111220,AZK,49217,0,125934
20111220,AZN,109210,0,304620
20111220,AZO,20752,0,127259
20111220,AZPN,39844,0,56699
20111220,AZZ,8943,0,14860
20111220,B,8911,0,19476
20111220,BA,520043,0,1415304
20111220,BAA,30802,0,83977
20111220,BAB,65863,0,86845
20111220,BABS,16705,0,25803
20111220,BABY,27274,0,56297
20111220,BABZ,4100,0,7844
20111220,BAC,31958582,0,96809618
20111220,BAC.WS.A,14000,0,73450
20111220,BAC.WS.B,49100,6400,702720
20111220,BACpB,10470,0,39590
20111220,BACpC,12037,0,39406
20111220,BACpD,3628,0,11676
20111220,BACpH,30784,0,170159
20111220,BACpI,1924,0,11924
20111220,BACpJ,13851,0,47685
20111220,BACpL,1402,0,3460
20111220,BACpU,4857,0,15218
20111220,BACpV,5400,0,36125
20111220,BACpW,2300,0,21452
20111220,BACpX,5787,0,18387
20111220,BACpY,5220,0,23024
20111220,BACpZ,9579,0,21898
20111220,BAF,3200,0,19523
20111220,BAGL,11900,0,31594
20111220,BAH,19126,0,161968
20111220,BAK,19500,0,39260
20111220,BALT,4600,0,17752
20111220,BAM,32003,0,99302
20111220,BAMM,300,0,8923
20111220,BANF,1236,0,4636
20111220,BANR,1266,0,32172
20111220,BAP,6950,0,16756
20111220,BARI,900,100,3198
20111220,BARN,2500,0,3500
20111220,BAS,97966,0,214585
20111220,BASI,2050,0,13604
20111220,BAX,131968,0,525397
20111220,BBBY,118362,0,568773
20111220,BBCN,19837,0,90454
20111220,BBD,552275,0,1312893
20111220,BBEP,130430,0,325856
20111220,BBG,28137,0,114106
20111220,BBGI,422,0,422
20111220,BBH,1800,0,3900
20111220,BBK,4575,0,10604
20111220,BBL,44210,0,90736
20111220,BBN,75812,0,198174
20111220,BBNK,391,0,971
20111220,BBOX,3600,0,6810
20111220,BBRG,14044,0,91847
20111220,BBSI,4659,0,17989
20111220,BBT,468799,0,991011
20111220,BBTpA,5092,0,8717
20111220,BBTpB,16719,0,23502
20111220,BBTpC,12500,0,15400
20111220,BBVA,71742,0,336733
20111220,BBW,28362,0,44145
20111220,BBX,200,0,8070
20111220,BBXT,2100,0,4552
20111220,BBY,1040035,0,2514758
20111220,BC,53073,0,127224
20111220,BCA,900,0,1423
20111220,BCAR,2800,0,9350
20111220,BCBP,2000,0,2600
20111220,BCDS,1580,0,4380
20111220,BCE,78970,300,113324
20111220,BCEI,22200,0,263649
20111220,BCF,34451,0,165991
20111220,BCH,300,0,1660
20111220,BCO,9047,0,39497
20111220,BCPC,2525,0,11114
20111220,BCR,73086,0,185630
20111220,BCRX,17363,0,104473
20111220,BCS,577358,0,1787270
20111220,BCSI,47024,0,208169
20111220,BCSp,21350,0,40256
