,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20111104,A,169618,0,418893
20111104,AA,2655013,700,6363317
20111104,AACC,1800,0,10144
20111104,AAN,16946,2222,29398
20111104,AAON,5542,0,12456
20111104,AAP,32438,400,93585
20111104,AAPL,924591,640,2452233
20111104,AAR,4785,0,15645
20111104,AAT,2570,0,7245
20111104,AATI,3400,200,78306
20111104,AAU,11300,0,41953
20111104,AAV,11945,200,32007
20111104,AAWW,15474,3200,26200
20111104,AAXJ,54953,0,75267
20111104,AB,12224,0,96944
20111104,ABAT,23877,0,193237
20111104,ABAX,4256,0,16111
20111104,ABB,261330,0,423790
20111104,ABC,118013,200,686332
20111104,ABCB,2300,0,6613
20111104,ABCD,1600,0,2528
20111104,ABCO,11095,0,26351
20111104,ABCS,1040,0,3540
20111104,ABCW,5676,0,19756
20111104,ABD,5900,0,16627
20111104,ABFS,18586,0,64500
20111104,ABG,14777,0,40518
20111104,ABH,37697,0,65742
20111104,ABIO,399,0,2699
20111104,ABM,6498,0,31956
20111104,ABMD,120048,0,344422
20111104,ABR,15128,0,31233
20111104,ABT,537465,800,1122201
20111104,ABTL,500,0,1028
20111104,ABV,82106,0,282470
20111104,ABV.C,100,0,5945
20111104,ABVA,1384,0,3124
20111104,ABVT,30678,0,43509
20111104,ABWpA,1245,0,5620
20111104,ABWpB,1950,0,1950
20111104,ABX,352018,16400,735274
20111104,ACAD,13760,0,38950
20111104,ACAS,220712,0,433532
20111104,ACAT,9536,0,17825
20111104,ACC,17669,200,58534
20111104,ACCL,21677,0,30133
20111104,ACE,105826,2200,272084
20111104,ACET,16115,0,155406
20111104,ACFC,800,0,5893
20111104,ACFN,1875,0,11026
20111104,ACG,113215,0,209860
20111104,ACGL,35317,0,183261
20111104,ACH,26579,0,51123
20111104,ACHC,1000,0,7621
20111104,ACHN,42090,7900,112288
20111104,ACI,578341,37780,1502002
20111104,ACIW,7635,0,15135
20111104,ACLS,86430,0,310284
20111104,ACM,48475,0,88092
20111104,ACN,77904,100,412569
20111104,ACO,3336,136,6531
20111104,ACOM,60939,200,180571
20111104,ACOR,312411,0,474237
20111104,ACP,3699,0,8899
20111104,ACPW,34587,0,143029
20111104,ACTG,8689,0,34043
20111104,ACTS,1000,0,5409
20111104,ACTV,4655,0,36894
20111104,ACU,200,0,700
20111104,ACUR,3560,0,26657
20111104,ACW,34019,0,82722
20111104,ACWI,46302,0,203688
20111104,ACWX,20296,0,131923
20111104,ACXM,19453,0,55376
20111104,ACY,1242,0,3242
20111104,ADAT,4440,0,22433
20111104,ADBE,427497,18523,748627
20111104,ADC,2216,0,5366
20111104,ADEP,100,0,1200
20111104,ADES,6680,0,16180
20111104,ADGF,5110,0,10745
20111104,ADI,445980,0,605886
20111104,ADK,3681,0,5621
20111104,ADLR,6950,0,44681
20111104,ADM,425714,0,666997
20111104,ADP,113754,0,463506
20111104,ADPI,1100,0,26485
20111104,ADRD,500,0,2081
20111104,ADRE,962,0,9632
20111104,ADRU,300,0,300
20111104,ADS,65216,0,168520
20111104,ADSK,137441,0,246647
20111104,ADTN,61133,0,89065
20111104,ADUS,1211,0,3711
20111104,ADVS,9400,0,19288
20111104,ADX,10647,0,27590
20111104,ADY,2000,0,5698
20111104,AE,594,494,7580
20111104,AEA,74371,14100,139455
20111104,AEB,1287,0,15566
20111104,AEC,49981,0,77668
20111104,AED,5489,0,12449
20111104,AEE,213658,0,567206
20111104,AEF,3592,0,8930
20111104,AEG,77420,0,162188
20111104,AEGN,25257,0,32485
20111104,AEGR,4000,0,16377
20111104,AEH,7146,0,15140
20111104,AEIS,36694,200,82756
20111104,AEL,48650,0,176813
20111104,AEM,151758,400,326458
20111104,AEN,1100,0,15362
20111104,AEO,487939,800,906528
20111104,AEP,393234,0,715824
20111104,AEPI,500,0,1115
20111104,AEPpA,2975,0,6878
20111104,AER,12505,0,55446
20111104,AERG,8000,0,68300
20111104,AERL,27686,0,51468
20111104,AES,934008,0,2023634
20111104,AESpC,2330,0,3864
20111104,AET,204290,200,449180
20111104,AEV,3760,0,11499
20111104,AEZS,162677,0,610760
20111104,AF,173324,0,237706
20111104,AFAM,20034,0,39739
20111104,AFB,1200,0,9745
20111104,AFC,1950,0,4250
20111104,AFCE,2606,0,3906
20111104,AFF,2806,0,10847
20111104,AFFM,2542,0,4007
20111104,AFFX,88906,100,149302
20111104,AFFY,43796,0,104223
20111104,AFG,6227,0,39531
20111104,AFL,148559,0,251975
20111104,AFOP,9268,0,43812
20111104,AFQ,890,0,1140
20111104,AFSI,36846,0,61676
20111104,AFT,5356,0,11477
20111104,AG,77609,6000,260075
