,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20111017,A,478451,0,1234720
20111017,AA,8756330,1100,21117747
20111017,AACC,11100,0,25880
20111017,AAN,21632,6599,36578
20111017,AAON,2800,0,11540
20111017,AAP,69401,0,204477
20111017,AAPL,3769023,0,8045742
20111017,AAR,1800,500,23801
20111017,AAT,5617,0,9930
20111017,AATI,10356,0,23656
20111017,AAU,2400,0,43539
20111017,AAV,35200,1500,100819
20111017,AAWW,8337,0,43825
20111017,AAXJ,6712,0,120977
20111017,AB,23325,0,104476
20111017,ABAT,14423,0,270005
20111017,ABAX,6629,0,9552
20111017,ABB,269153,0,472831
20111017,ABC,107239,0,159107
20111017,ABCB,1448,0,5159
20111017,ABCD,898,0,1198
20111017,ABCO,8385,0,37341
20111017,ABCS,600,0,600
20111017,ABCW,1500,0,3500
20111017,ABD,17231,0,29713
20111017,ABFS,12334,0,32169
20111017,ABG,11900,100,18541
20111017,ABH,57671,0,104323
20111017,ABM,16455,0,26972
20111017,ABMD,12950,0,16460
20111017,ABR,2088,0,22098
20111017,ABT,1028427,200,1640415
20111017,ABTL,5500,0,8050
20111017,ABV,117730,0,281146
20111017,ABVA,200,0,450
20111017,ABVT,5247,0,8464
20111017,ABWpA,4677,0,7658
20111017,ABWpB,600,0,2115
20111017,ABX,250161,7396,507510
20111017,ACAD,1303,200,38321
20111017,ACAS,468584,0,899432
20111017,ACAT,2500,0,6317
20111017,ACC,21423,0,79740
20111017,ACCL,7356,0,13210
20111017,ACE,79293,0,118082
20111017,ACET,8300,0,12565
20111017,ACFN,7400,0,13520
20111017,ACG,58106,0,142772
20111017,ACGL,26083,0,47622
20111017,ACH,17707,0,63546
20111017,ACHN,262538,0,539852
20111017,ACI,699424,0,1340656
20111017,ACIW,16785,0,78814
20111017,ACLS,62312,0,139921
20111017,ACM,26429,0,64113
20111017,ACMR,300,0,14030
20111017,ACN,227892,0,510638
20111017,ACO,27850,0,41236
20111017,ACOM,33122,0,60739
20111017,ACOR,20200,0,44027
20111017,ACP,500,0,9855
20111017,ACPW,16755,0,63955
20111017,ACTG,13072,0,39076
20111017,ACTS,6000,0,7625
20111017,ACTV,4099,0,16438
20111017,ACU,200,0,1255
20111017,ACUR,19276,0,64547
20111017,ACW,30345,0,49530
20111017,ACWI,34668,0,77083
20111017,ACWX,62551,0,230028
20111017,ACXM,28843,0,62201
20111017,ACY,408,0,1758
20111017,ADAT,6132,0,75324
20111017,ADBE,762685,0,1310603
20111017,ADC,1926,0,2826
20111017,ADEP,100,0,500
20111017,ADES,3610,0,8635
20111017,ADGE,1500,400,6400
20111017,ADGF,100,0,500
20111017,ADI,275342,0,695632
20111017,ADK,1400,0,3100
20111017,ADLR,27139,0,119623
20111017,ADM,375396,0,600823
20111017,ADP,191957,0,378947
20111017,ADPI,1100,0,11932
20111017,ADRE,6100,0,20892
20111017,ADS,38644,0,108922
20111017,ADSK,240553,0,617545
20111017,ADTN,140329,0,221902
20111017,ADUS,1700,0,18509
20111017,ADVS,6126,0,21843
20111017,ADX,13306,0,39356
20111017,ADY,3700,0,13120
20111017,AE,2290,0,2390
20111017,AEA,31508,0,69004
20111017,AEB,2186,0,6163
20111017,AEC,7114,0,18549
20111017,AED,1138,0,8930
20111017,AEE,131178,0,236156
20111017,AEF,4912,0,8249
20111017,AEG,152359,0,229462
20111017,AEGR,1600,0,5300
20111017,AEH,2478,0,14080
20111017,AEIS,16497,0,50187
20111017,AEL,39506,800,62973
20111017,AEM,109303,13176,253166
20111017,AEN,1000,0,5871
20111017,AEO,386178,400,531379
20111017,AEP,166227,0,377785
20111017,AEPI,2007,0,2607
20111017,AEPpA,5450,0,6950
20111017,AER,40931,0,99148
20111017,AERG,38220,2700,108197
20111017,AERL,12693,0,73568
20111017,AES,398326,0,1054980
20111017,AESpC,2022,0,4474
20111017,AET,516573,0,800491
20111017,AETI,100,0,2300
20111017,AEV,9019,0,12924
20111017,AEY,600,0,3000
20111017,AEZS,169596,55194,908049
20111017,AF,143685,0,170339
20111017,AFAM,5376,0,22911
20111017,AFB,6520,0,18108
20111017,AFCE,4156,0,7856
20111017,AFF,7128,0,12241
20111017,AFFM,1592,0,1692
20111017,AFFX,194595,14851,275447
20111017,AFFY,26517,0,52922
20111017,AFG,61205,0,99392
20111017,AFK,1850,0,7960
20111017,AFL,235910,0,564349
20111017,AFOP,400,0,6306
20111017,AFSI,21946,0,29587
20111017,AFT,6900,0,14394
20111017,AG,58452,3279,276288
20111017,AGA,140,0,1710
20111017,AGC,11962,0,51829
20111017,AGCO,87406,0,347834
20111017,AGD,13061,0,38571
20111017,AGEN,500,0,13915
20111017,AGF,900,0,1200
20111017,AGG,165622,0,288395
20111017,AGII,5310,0,8772
20111017,AGL,20643,0,48000
20111017,AGM,4300,0,17539
20111017,AGN,166151,100,356065
20111017,AGNC,410198,100,1479723
20111017,AGO,205035,0,371106
20111017,AGOpE,847,0,4116
20111017,AGOpF,200,0,200
20111017,AGP,57257,0,78556
20111017,AGQ,117891,0,549284
20111017,AGRO,8049,0,14769
20111017,AGU,132445,200,200394
20111017,AGX,590,0,791
20111017,AGYS,3572,0,5631
20111017,AGZ,3614,0,4543
20111017,AH,21765,0,54738
20111017,AHC,2800,0,7165
20111017,AHCI,2926,0,10426
20111017,AHGP,6212,0,16014
20111017,AHL,22282,0,48668
20111017,AHLpA,100,0,100
20111017,AHPI,400,0,1100
20111017,AHS,8370,0,18250
20111017,AHT,65689,0,179892
20111017,AHTpA,907,0,907
20111017,AHTpD,1930,0,2930
20111017,AHTpE,1759,0,2059
20111017,AI,3407,0,9743
20111017,AIG,467022,0,874641
20111017,AIG.WS,8424,0,19489
20111017,AIMC,14805,200,22778
20111017,AIN,4538,100,10500
20111017,AINV,209860,0,422676
20111017,AIP,100,0,100
20111017,AIQ,6301,0,18083
20111017,AIR,20611,0,63321
20111017,AIRM,10779,0,14579
20111017,AIS,102351,0,228211
20111017,AIT,11304,0,22787
20111017,AIV,102384,0,174148
20111017,AIVpV,200,0,200
20111017,AIVpY,200,0,200
20111017,AIVpZ,300,0,1100
20111017,AIXG,17058,0,62714
20111017,AIZ,39248,0,61544
20111017,AJG,52643,0,73564
20111017,AKAM,556078,0,1232112
20111017,AKP,300,0,4286
20111017,AKR,3500,0,51346
20111017,AKRX,78220,0,179245
20111017,AKS,1082172,0,2004040
20111017,AL,12961,0,91784
20111017,ALB,89168,0,199062
20111017,ALC,1200,0,2021
20111017,ALCO,1136,0,2436
20111017,ALD,3298,0,22913
20111017,ALE,5137,0,12093
20111017,ALEX,5413,0,12516
20111017,ALG,1100,0,6600
20111017,ALGN,28288,0,234923
20111017,ALGT,17147,0,38089
20111017,ALIM,2020,0,2820
20111017,ALJ,21285,0,76944
20111017,ALK,31968,0,55184
20111017,ALKS,145879,0,264304
20111017,ALL,246852,0,391865
20111017,ALLB,100,0,100
20111017,ALLT,24626,0,50276
20111017,ALLYpA,52500,0,595000
20111017,ALLYpB,9680,0,18965
20111017,ALM,1967,0,3575
20111017,ALN,10824,0,16324
20111017,ALNC,400,0,1100
20111017,ALNY,12951,0,26808
20111017,ALOG,6692,0,23809
20111017,ALPpN,810,0,1999
20111017,ALPpO,395,0,495
20111017,ALR,67124,0,174406
20111017,ALRN,100,0,700
20111017,ALSK,34989,0,128250
20111017,ALT,1466,0,5178
20111017,ALTE,32876,0,37896
20111017,ALTH,66739,0,167273
20111017,ALTI,11997,0,25262
20111017,ALTR,691047,100,1146580
20111017,ALU,1578210,0,3870034
20111017,ALV,17778,0,29990
20111017,ALVR,4700,0,19601
20111017,ALXA,18033,0,78392
20111017,ALXN,35091,0,128365
20111017,AM,11687,0,71891
20111017,AMAC,600,0,15739
20111017,AMAG,12980,0,39350
20111017,AMAP,8992,0,14292
20111017,AMAT,2034802,500,3906486
20111017,AMBO,16050,0,36484
20111017,AMCC,38234,0,63227
20111017,AMCF,17050,0,45311
20111017,AMCN,902,0,201492
20111017,AMCX,17336,0,38016
20111017,AMD,2338119,0,7003312
20111017,AME,13869,0,27575
20111017,AMED,24714,0,40760
20111017,AMG,25399,0,35773
20111017,AMGN,143394,100,449102
20111017,AMIC,400,0,700
20111017,AMID,1700,0,3200
20111017,AMJ,747161,96200,883130
20111017,AMKR,75940,0,164924
20111017,AMLN,124477,0,216674
20111017,AMLP,360079,100232,439086
20111017,AMOT,200,0,200
20111017,AMP,160374,200,296506
20111017,AMPE,10781,0,20248
20111017,AMPL,6200,0,8500
20111017,AMPpA,459,0,759
20111017,AMR,1915472,119251,4818311
20111017,AMRB,400,0,620
20111017,AMRC,34594,0,55801
20111017,AMRI,16763,0,371781
20111017,AMRN,205728,0,612745
20111017,AMRS,18346,0,1010492
20111017,AMS,1050,0,1050
20111017,AMSC,123178,0,279190
20111017,AMSF,3160,0,6260
20111017,AMSG,7050,0,14974
20111017,AMSWA,5467,0,10145
20111017,AMT,114053,0,316575
20111017,AMTD,353298,0,572141
20111017,AMTG,4500,0,31357
20111017,AMWD,300,0,1100
20111017,AMX,389170,0,703106
20111017,AMZN,581764,0,1346011
20111017,AN,15700,0,52391
20111017,ANAC,1000,0,2010
20111017,ANAD,80805,5900,193291
20111017,ANAT,100,0,800
20111017,ANCX,300,0,1351
20111017,ANDE,5723,0,26012
20111017,ANDS,9008143,0,16361776
20111017,ANEN,1600,0,6123
