,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20111103,A,235191,0,805910
20111103,AA,3471268,725,6868183
20111103,AACC,800,0,5145
20111103,AAN,10718,0,70162
20111103,AAON,11100,0,15673
20111103,AAP,41841,0,60521
20111103,AAPL,1655360,400,3990815
20111103,AAR,2297,0,12019
20111103,AAT,2497,0,16792
20111103,AATI,237356,14356,871335
20111103,AAU,9550,0,46710
20111103,AAV,21390,1000,63643
20111103,AAWW,79342,7778,237868
20111103,AAXJ,45668,0,97686
20111103,AB,22692,0,94395
20111103,ABAT,55581,0,227872
20111103,ABAX,2923,0,8802
20111103,ABB,131750,0,401283
20111103,ABC,280900,0,806508
20111103,ABCB,2287,0,45869
20111103,ABCD,100,0,500
20111103,ABCO,27658,0,140241
20111103,ABCS,125,0,125
20111103,ABD,15080,0,55379
20111103,ABFS,18677,0,96015
20111103,ABG,17500,500,70056
20111103,ABH,30203,0,63353
20111103,ABI,100,0,5999
20111103,ABIO,2948,0,11748
20111103,ABM,3849,0,10092
20111103,ABMD,87403,0,162125
20111103,ABR,12700,0,28531
20111103,ABT,786735,0,1556536
20111103,ABTL,400,0,8300
20111103,ABV,72513,0,350960
20111103,ABV.C,100,0,700
20111103,ABVT,32812,0,82190
20111103,ABWpB,6230,0,6830
20111103,ABX,587585,4493,1234543
20111103,ACAD,5537,0,26052
20111103,ACAS,331059,0,829823
20111103,ACAT,7769,0,15869
20111103,ACC,60375,0,81111
20111103,ACCL,13415,0,16952
20111103,ACE,161138,0,263186
20111103,ACET,7650,0,21396
20111103,ACFN,4200,0,34601
20111103,ACG,148915,0,282833
20111103,ACGL,32534,0,232288
20111103,ACH,45574,0,81355
20111103,ACHC,1800,0,7243
20111103,ACHN,28056,0,49137
20111103,ACI,861138,0,1668187
20111103,ACIW,6624,0,97749
20111103,ACLS,20274,0,70172
20111103,ACM,30131,0,89253
20111103,ACMR,2841,0,12629
20111103,ACN,142741,0,637520
20111103,ACO,4941,0,8584
20111103,ACOM,40496,0,263596
20111103,ACOR,91250,0,134309
20111103,ACP,4000,0,7806
20111103,ACPW,81161,0,241402
20111103,ACTG,8521,0,43902
20111103,ACTS,2400,0,25885
20111103,ACTV,33838,0,54551
20111103,ACUR,6550,0,32150
20111103,ACW,37377,0,101459
20111103,ACWI,40546,0,52473
20111103,ACWX,18696,0,26885
20111103,ACXM,23031,200,100453
20111103,ACY,3325,0,6425
20111103,ADAT,53256,0,59956
