,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20120302,A,166048,0,377987
20120302,AA,3082604,200,6169234
20120302,AACC,5372,0,12329
20120302,AAME,600,0,800
20120302,AAN,77236,0,188541
20120302,AAON,6600,0,8344
20120302,AAP,94060,100,399736
20120302,AAPL,2006256,320,4586586
20120302,AAT,7495,0,37163
20120302,AAU,21996,1700,68719
20120302,AAV,7959,500,87172
20120302,AAVX,100,0,100
20120302,AAWW,15501,0,33247
20120302,AAXJ,24988,0,264536
20120302,AAp,150,0,150
20120302,AB,17385,0,74630
20120302,ABAX,12438,0,15732
20120302,ABB,297852,0,513077
20120302,ABC,91771,0,689705
20120302,ABCB,5368,0,11061
20120302,ABCD,100,0,1800
20120302,ABCO,25855,0,33398
20120302,ABCS,500,0,500
20120302,ABD,46811,0,143058
20120302,ABFS,13095,0,34700
20120302,ABG,129638,2400,325486
20120302,ABH,23250,0,43500
20120302,ABIO,3023,0,41723
20120302,ABM,27776,0,64915
20120302,ABMD,29455,0,230582
20120302,ABR,10599,0,41925
20120302,ABT,778568,0,1395365
20120302,ABTL,55000,0,168705
20120302,ABV,131556,0,327388
20120302,ABV.C,800,0,1100
20120302,ABVT,22495,0,43551
20120302,ABWpA,1050,0,26961
20120302,ABX,580817,1300,1103329
20120302,ACAD,14300,0,136624
20120302,ACAS,147912,0,805452
20120302,ACAT,42553,0,97417
20120302,ACC,76843,100,145706
20120302,ACCL,5028,0,10000
20120302,ACCU,200,0,200
20120302,ACE,64489,0,292962
20120302,ACET,3198,0,35753
20120302,ACFC,600,0,700
20120302,ACFN,40133,0,68003
20120302,ACG,96690,0,425676
20120302,ACGL,61311,0,117788
20120302,ACH,6115,0,17882
20120302,ACHC,600,0,9240
20120302,ACHN,120041,0,183345
20120302,ACI,1280650,0,3266208
20120302,ACIW,41469,0,135026
20120302,ACLS,148065,0,530207
20120302,ACM,33793,0,133047
20120302,ACN,136089,0,562903
20120302,ACO,17523,0,34722
20120302,ACOM,37913,0,151543
20120302,ACOR,57039,0,91773
20120302,ACP,4388,0,8766
20120302,ACPW,153946,0,255038
20120302,ACPr,3699,0,61444
20120302,ACRX,600,0,2800
20120302,ACTG,53263,0,129279
20120302,ACTS,2100,0,25700
20120302,ACTV,42590,0,315968
20120302,ACUR,40650,0,84165
20120302,ACW,101637,0,192262
20120302,ACWI,42078,0,176060
20120302,ACWV,1600,0,1600
20120302,ACWX,85579,0,116680
20120302,ACXM,24943,0,52428
20120302,ACY,740,0,740
20120302,ADAT,6850,0,35300
20120302,ADBE,602808,0,1473262
20120302,ADC,2573,0,19523
20120302,ADEP,3028,0,5813
20120302,ADES,21272,0,28172
20120302,ADGE,100,0,100
20120302,ADGF,1500,0,4000
20120302,ADI,257565,100,461866
20120302,ADK,900,0,6400
20120302,ADM,508200,0,931971
20120302,ADP,193704,0,377114
20120302,ADRD,100,0,1495
20120302,ADRE,775,0,6957
20120302,ADS,22159,0,95449
20120302,ADSK,207912,0,575789
20120302,ADTN,89915,0,227948
20120302,ADUS,3400,0,15704
20120302,ADVS,6001,0,12945
20120302,ADX,7900,0,34628
20120302,ADY,5500,0,37751
20120302,ADZ,1851,0,2051
20120302,AE,840,0,4377
20120302,AEA,169073,0,366287
20120302,AEB,2654,0,10020
20120302,AEC,30761,0,157947
20120302,AED,5516,0,11689
20120302,AEE,223873,0,314311
20120302,AEF,11876,0,23243
20120302,AEG,72501,0,138001
