,Symbol,ShortVolume,TotalVolume,Market
20100113,A,304713,764544,Q
20100113,AA,10070478,25099911,Q
20100113,AACC,1343,3877,Q
20100113,AAI,1006946,2789088,Q
20100113,AAN,95100,145779,Q
20100113,AAON,4424,9818,Q
20100113,AAP,97474,140387,Q
20100113,AAPL,3335794,8699729,Q
20100113,AAR,2187,7205,Q
20100113,AATI,64281,259907,Q
20100113,AAU,43656,74693,Q
20100113,AAV,82759,212459,Q
20100113,AAWW,56170,155192,Q
20100113,AAXJ,63107,71224,Q
20100113,AB,99465,222667,Q
20100113,ABA,725,2453,Q
20100113,ABAT,157624,469646,Q
20100113,ABAX,17666,54272,Q
20100113,ABB,281810,535444,Q
20100113,ABBC,10398,15998,Q
20100113,ABC,390809,783166,Q
20100113,ABCB,588,1194,Q
20100113,ABCD,2000,6973,Q
20100113,ABCO,5088,35643,Q
20100113,ABCW,419689,832364,Q
20100113,ABD,11668,52885,Q
20100113,ABFS,80884,159461,Q
20100113,ABG,39692,113327,Q
20100113,ABII,1900,7800,Q
20100113,ABIO,3525,9947,Q
20100113,ABK,1362465,3670558,Q
20100113,ABM,3340,10627,Q
20100113,ABMD,9511,40647,Q
20100113,ABR,52984,119632,Q
20100113,ABT,399245,1110339,Q
20100113,ABTL,3525,7055,Q
20100113,ABV,32766,56275,Q
20100113,ABVT,4357,44242,Q
20100113,ABWpA,3973,19718,Q
20100113,ABX,893912,2355502,Q
20100113,ACAD,46926,224926,Q
20100113,ACAP,5078,8562,Q
20100113,ACAS,2849196,6697671,Q
20100113,ACAT,2000,21349,Q
20100113,ACC,11352,37153,Q
20100113,ACCL,2000,8514,Q
20100113,ACE,159371,842563,Q
20100113,ACET,55974,103606,Q
20100113,ACF,62917,126714,Q
20100113,ACFN,10370,68513,Q
20100113,ACG,66458,529848,Q
20100113,ACGL,64951,103667,Q
20100113,ACGY,15198,120390,Q
20100113,ACH,44821,201814,Q
20100113,ACHN,51214,204225,Q
20100113,ACI,857905,1569084,Q
20100113,ACIW,5387,15010,Q
20100113,ACL,179334,454955,Q
20100113,ACLI,128513,134738,Q
20100113,ACLS,209704,589316,Q
20100113,ACM,28195,101890,Q
20100113,ACMR,1800,7077,Q
20100113,ACN,428227,1540073,Q
20100113,ACO,5626,19623,Q
20100113,ACOM,3050,10863,Q
20100113,ACOR,34556,128024,Q
20100113,ACPW,2900,43425,Q
20100113,ACS,226154,325553,Q
20100113,ACTG,4333,26479,Q
20100113,ACTI,4930,15545,Q
20100113,ACTL,5123,11276,Q
20100113,ACTS,5700,42888,Q
20100113,ACTU,6459,46660,Q
20100113,ACUR,700,1760,Q
20100113,ACV,32373,75367,Q
20100113,ACWI,8522,147410,Q
20100113,ACWX,29710,31771,Q
20100113,ACXM,51752,101445,Q
20100113,ACY,2250,2836,Q
20100113,ADAM,4284,4784,Q
20100113,ADAT,34300,62940,Q
20100113,ADBE,228835,715990,Q
20100113,ADC,865,3726,Q
20100113,ADCT,471914,780967,Q
20100113,ADEP,5535,10725,Q
20100113,ADES,4957,18767,Q
20100113,ADG,1725,5571,Q
20100113,ADGE,300,2000,Q
20100113,ADI,196391,1187080,Q
20100113,ADK,500,4550,Q
20100113,ADLR,51529,136094,Q
20100113,ADM,238008,777100,Q
20100113,ADMpA,5688,6788,Q
20100113,ADP,225117,502689,Q
20100113,ADPI,3800,11763,Q
20100113,ADPT,72875,351274,Q
20100113,ADRD,2237,3781,Q
20100113,ADRE,28922,42408,Q
20100113,ADS,91154,166760,Q
20100113,ADSK,306526,564512,Q
20100113,ADTN,228044,457505,Q
20100113,ADUS,5350,11061,Q
20100113,ADVS,4122,18744,Q
20100113,ADX,3070,34023,Q
20100113,ADY,22586,60065,Q
20100113,AE,150,850,Q
20100113,AEA,14947,68813,Q
20100113,AEB,13670,20628,Q
20100113,AEC,42656,115224,Q
20100113,AED,1660,13416,Q
20100113,AEE,109574,344043,Q
20100113,AEF,2508,42869,Q
20100113,AEG,34795,133585,Q
20100113,AEH,5276,25889,Q
20100113,AEHR,5100,10800,Q
20100113,AEIS,58882,377629,Q
20100113,AEL,11706,71929,Q
20100113,AEM,356170,572078,Q
20100113,AEN,355563,965237,Q
20100113,AEO,189591,1058550,Q
20100113,AEP,281944,611941,Q
20100113,AEPI,2679,14207,Q
20100113,AEPpA,3461,10986,Q
20100113,AER,26518,66510,Q
20100113,AERG,33459,68972,Q
20100113,AES,348367,1102828,Q
20100113,AESpC,2149,5067,Q
20100113,AET,293982,2746791,Q
20100113,AETI,200,3200,Q
20100113,AEV,5416,31161,Q
20100113,AEY,9382,14882,Q
20100113,AEZ,156992,549009,Q
20100113,AEZS,128968,316413,Q
20100113,AF,117323,312310,Q
20100113,AFAM,4600,17329,Q
20100113,AFB,3400,20737,Q
20100113,AFC,8760,21455,Q
20100113,AFCB,6474,13354,Q
20100113,AFCE,2300,17914,Q
20100113,AFE,4013,6659,Q
20100113,AFF,29080,41251,Q
20100113,AFFM,2200,2500,Q
20100113,AFFX,663563,2316775,Q
20100113,AFFY,8325,27095,Q
20100113,AFG,12888,222044,Q
20100113,AFK,5815,7595,Q
20100113,AFL,281748,525487,Q
20100113,AFOP,3800,9455,Q
20100113,AFP,200,200,Q
20100113,AFSI,27269,43924,Q
20100113,AGAM,8218,19426,Q
20100113,AGB,120,3520,Q
20100113,AGC,13823,46030,Q
20100113,AGCO,186156,541763,Q
20100113,AGD,16402,71713,Q
20100113,AGEN,2425484,5375003,Q
20100113,AGG,36968,296301,Q
20100113,AGII,5342,25349,Q
20100113,AGL,60698,88508,Q
20100113,AGM,9370,38928,Q
20100113,AGN,53456,751590,Q
20100113,AGNC,37479,98575,Q
20100113,AGO,425543,1202921,Q
20100113,AGP,28830,75197,Q
20100113,AGQ,35602,120463,Q
20100113,AGT,156017,632681,Q
20100113,AGU,172717,469521,Q
20100113,AGYS,3072,27195,Q
20100113,AGZ,2858,7221,Q
20100113,AHC,5289,26715,Q
20100113,AHCI,3430,16015,Q
20100113,AHD,22813,106987,Q
20100113,AHGP,2700,12110,Q
20100113,AHII,2300,7415,Q
20100113,AHL,42268,144433,Q
20100113,AHLpA,800,1900,Q
20100113,AHS,5034,21646,Q
20100113,AHT,27518,237770,Q
20100113,AHTpA,300,1100,Q
20100113,AHTpD,400,10900,Q
20100113,AI,1600,7204,Q
20100113,AIA,4910,19448,Q
20100113,AIB,809581,2206827,Q
20100113,AIG,692113,2780749,Q
20100113,AIGpA,26703,120366,Q
20100113,AIM,1102,2564,Q
20100113,AIMC,3750,28551,Q
20100113,AIN,5465,33351,Q
20100113,AINV,158765,497091,Q
20100113,AIPC,43504,71726,Q
20100113,AIQ,19207,46490,Q
20100113,AIR,19096,37642,Q
20100113,AIRM,10909,18413,Q
20100113,AIRT,11990,16340,Q
20100113,AIRV,12708,44396,Q
20100113,AIS,106357,228574,Q
20100113,AIT,10453,14653,Q
20100113,AIV,117377,183231,Q
20100113,AIVpT,100,1300,Q
20100113,AIVpU,530,1370,Q
20100113,AIXG,27457,182687,Q
20100113,AIZ,24470,88024,Q
20100113,AJG,22208,59549,Q
20100113,AKAM,226218,765213,Q
20100113,AKF,1450,12057,Q
20100113,AKNS,60216,150106,Q
20100113,AKO.A,300,2369,Q
20100113,AKO.B,33200,53800,Q
20100113,AKP,1000,6434,Q
20100113,AKR,29275,57875,Q
20100113,AKRX,17440,72214,Q
20100113,AKS,969793,2062022,Q
20100113,AKT,16458,34391,Q
20100113,ALAN,3800,21582,Q
20100113,ALB,9891,78295,Q
20100113,ALC,6980,14329,Q
20100113,ALCO,215,1947,Q
20100113,ALD,91468,325860,Q
20100113,ALDA,7300,10197,Q
20100113,ALE,9962,15735,Q
20100113,ALEX,22591,46719,Q
20100113,ALF,5560,8592,Q
20100113,ALG,5503,14616,Q
20100113,ALGN,53343,104006,Q
20100113,ALGT,29634,342806,Q
20100113,ALJ,18058,78481,Q
20100113,ALK,32039,65134,Q
20100113,ALKS,254895,508161,Q
20100113,ALL,218791,859424,Q
20100113,ALLI,3500,17455,Q
20100113,ALLT,800,6408,Q
20100113,ALM,2774,4224,Q
20100113,ALN,51635,180132,Q
20100113,ALNY,17685,35727,Q
20100113,ALOG,5000,27492,Q
20100113,ALOT,400,1050,Q
20100113,ALOY,100,700,Q
20100113,ALPpN,1030,7880,Q
20100113,ALPpP,1334,1834,Q
20100113,ALQ,800,1958,Q
20100113,ALSK,72624,148835,Q
20100113,ALT,10600,10800,Q
20100113,ALTH,341720,961003,Q
20100113,ALTI,90275,222120,Q
20100113,ALTR,551561,1462737,Q
20100113,ALU,1315074,2662343,Q
20100113,ALV,94605,173880,Q
20100113,ALVR,11786,59993,Q
20100113,ALX,674,974,Q
20100113,ALXA,10238,21175,Q
20100113,ALXN,12700,112393,Q
20100113,ALY,40127,101115,Q
20100113,ALZ,9375,18585,Q
20100113,AM,54799,156854,Q
20100113,AMAC,1200,2400,Q
20100113,AMAG,67039,211478,Q
20100113,AMAT,2788371,6777269,Q
20100113,AMB,57109,145566,Q
20100113,AMCC,144854,873666,Q
20100113,AMCE,1500,4700,Q
20100113,AMCN,900,9656,Q
20100113,AMCS,8467,43098,Q
20100113,AMD,6092220,13537351,Q
20100113,AME,29924,68041,Q
20100113,AMED,59636,125703,Q
20100113,AMFI,243781,791105,Q
20100113,AMG,42163,122435,Q
20100113,AMGN,411229,1362876,Q
20100113,AMIE,14508,39453,Q
20100113,AMIN,1819,2808,Q
20100113,AMJ,71809,157268,Q
20100113,AMKR,209420,576832,Q
20100113,AMLN,833120,1468090,Q
20100113,AMMD,184760,1169725,Q
20100113,AMN,2905,6680,Q
20100113,AMNB,611,1788,Q
20100113,AMOT,1000,2000,Q
20100113,AMP,79432,1196197,Q
20100113,AMPH,300,14045,Q
20100113,AMPpA,1380,8709,Q
20100113,AMR,1964601,5735306,Q
20100113,AMRB,870,5970,Q
20100113,AMRI,6386,12625,Q
20100113,AMRN,6901,11251,Q
20100113,AMS,7000,7000,Q
20100113,AMSC,60641,147908,Q
20100113,AMSF,10919,22555,Q
20100113,AMSG,13784,29495,Q
