,Symbol,ShortVolume,TotalVolume,Market
20100317,A,137844,629585,Q
20100317,AA,13328172,33332213,Q
20100317,AACC,1682,3182,Q
20100317,AAI,739706,1556316,Q
20100317,AAME,300,300,Q
20100317,AAN,96816,245738,Q
20100317,AAN.A,200,500,Q
20100317,AAON,7556,22786,Q
20100317,AAP,139757,631366,Q
20100317,AAPL,2972196,6188045,Q
20100317,AAR,1655,5978,Q
20100317,AATI,45892,670536,Q
20100317,AAU,21100,41850,Q
20100317,AAV,96606,279137,Q
20100317,AAWW,25048,58606,Q
20100317,AAXJ,29941,38435,Q
20100317,AAp,300,400,Q
20100317,AB,33118,140075,Q
20100317,ABA,5357,8996,Q
20100317,ABAT,174770,493126,Q
20100317,ABAX,37441,70732,Q
20100317,ABB,109962,407412,Q
20100317,ABBC,7979,12820,Q
20100317,ABC,244875,862646,Q
20100317,ABCB,3484,8581,Q
20100317,ABCD,3400,6600,Q
20100317,ABCO,636,6122,Q
20100317,ABCW,47892,101873,Q
20100317,ABD,4751,49829,Q
20100317,ABFS,63702,105453,Q
20100317,ABG,15243,35943,Q
20100317,ABII,78514,154208,Q
20100317,ABIO,100,17949,Q
20100317,ABK,775444,3860399,Q
20100317,ABKpZ,860,1100,Q
20100317,ABL,1152,1452,Q
20100317,ABM,28962,53695,Q
20100317,ABMD,31195,53643,Q
20100317,ABR,5000,53425,Q
20100317,ABT,815673,2879745,Q
20100317,ABTL,16850,35228,Q
20100317,ABV,23664,87314,Q
20100317,ABVT,37825,164530,Q
20100317,ABWpA,7777,7977,Q
20100317,ABX,1030571,2280793,Q
20100317,ACAD,74026,452201,Q
20100317,ACAP,3682,4510,Q
20100317,ACAS,552227,1448037,Q
20100317,ACAT,615,4415,Q
20100317,ACC,30222,152858,Q
20100317,ACCL,3871,11687,Q
20100317,ACE,104620,486040,Q
20100317,ACET,29771,50390,Q
20100317,ACF,73686,266106,Q
20100317,ACFC,1785,3685,Q
20100317,ACFN,18200,56550,Q
20100317,ACG,60103,346598,Q
20100317,ACGL,29941,119588,Q
20100317,ACGY,31625,60647,Q
20100317,ACH,77605,199214,Q
20100317,ACHN,40922,125682,Q
20100317,ACI,1304810,2547145,Q
20100317,ACIW,12415,26504,Q
20100317,ACL,29707,62132,Q
20100317,ACLI,5452,14065,Q
20100317,ACLS,123931,403075,Q
20100317,ACM,95661,187676,Q
20100317,ACMR,13752,32553,Q
20100317,ACN,276032,1425551,Q
20100317,ACO,3300,8672,Q
20100317,ACOM,7155,35666,Q
20100317,ACOR,38072,92446,Q
20100317,ACPW,17330,50156,Q
20100317,ACTG,1000,34333,Q
20100317,ACTI,14369,21269,Q
20100317,ACTL,1524,24332,Q
20100317,ACTS,3144,14976,Q
20100317,ACTU,23630,48117,Q
20100317,ACU,900,1650,Q
20100317,ACUR,6796,18186,Q
20100317,ACV,31523,128162,Q
20100317,ACWI,16883,37638,Q
20100317,ACWX,16925,22176,Q
20100317,ACXM,19972,145785,Q
20100317,ACY,100,1607,Q
20100317,ADAM,15008,24494,Q
20100317,ADAT,14100,69349,Q
20100317,ADBE,811999,3023828,Q
20100317,ADC,22360,55427,Q
20100317,ADCT,355386,1063833,Q
20100317,ADEP,1100,3475,Q
20100317,ADES,3929,13329,Q
20100317,ADG,2000,3600,Q
20100317,ADGE,2200,4500,Q
20100317,ADI,366008,800233,Q
20100317,ADK,2795,6138,Q
20100317,ADK.WS,1100,1100,Q
20100317,ADLR,132446,537799,Q
20100317,ADM,416654,1418597,Q
20100317,ADMpA,6430,58337,Q
20100317,ADP,374135,715082,Q
20100317,ADPI,799,3372,Q
20100317,ADPT,68978,137100,Q
20100317,ADRA,2100,3750,Q
20100317,ADRE,18164,45940,Q
20100317,ADRU,2020,4055,Q
20100317,ADS,261829,510404,Q
20100317,ADSK,265944,808194,Q
20100317,ADTN,204412,447091,Q
20100317,ADUS,11520,14972,Q
20100317,ADVS,7175,29973,Q
20100317,ADX,14734,87067,Q
20100317,ADY,31922,162624,Q
20100317,ADZ,100,100,Q
20100317,AE,1100,1300,Q
20100317,AEA,19477,98513,Q
20100317,AEB,12331,24226,Q
20100317,AEC,13532,54495,Q
20100317,AECpB,512,806,Q
20100317,AED,5361,19461,Q
20100317,AEE,54421,219556,Q
20100317,AEF,7899,60020,Q
20100317,AEG,53028,542326,Q
20100317,AEH,9557,40326,Q
20100317,AEHR,1900,3485,Q
20100317,AEIS,25458,77738,Q
20100317,AEL,34867,130152,Q
20100317,AEM,274749,547416,Q
20100317,AEN,103706,183573,Q
20100317,AEO,411035,1021253,Q
20100317,AEP,246608,547919,Q
20100317,AEPI,1150,6112,Q
20100317,AEPpA,800,8345,Q
20100317,AER,163700,247414,Q
20100317,AERG,40678,111161,Q
20100317,AES,1059729,2452012,Q
20100317,AESpC,3350,7015,Q
20100317,AET,287495,1115977,Q
20100317,AETI,1700,3850,Q
20100317,AEV,8707,25598,Q
20100317,AEY,8599,11960,Q
20100317,AEZ,191305,588824,Q
20100317,AEZS,43602,94216,Q
20100317,AF,148633,440642,Q
20100317,AFAM,3102,45973,Q
20100317,AFB,19123,33931,Q
20100317,AFC,9075,12811,Q
20100317,AFCE,4965,11385,Q
20100317,AFE,800,5260,Q
20100317,AFF,57230,204914,Q
20100317,AFFM,5200,7736,Q
20100317,AFFX,288734,733366,Q
20100317,AFFY,4166,33212,Q
20100317,AFG,37014,87881,Q
20100317,AFK,2545,4532,Q
20100317,AFL,405782,727198,Q
20100317,AFOP,21680,93078,Q
20100317,AFP,100,100,Q
20100317,AFSI,10950,34402,Q
20100317,AGA,447,994,Q
20100317,AGAM,18681,26144,Q
20100317,AGB,1000,1000,Q
20100317,AGC,16401,92591,Q
20100317,AGCO,122537,199800,Q
20100317,AGD,47139,131972,Q
20100317,AGEN,128484,321803,Q
20100317,AGG,108709,298520,Q
20100317,AGII,38246,89803,Q
20100317,AGL,11717,39915,Q
20100317,AGM,112154,448885,Q
20100317,AGM.A,300,500,Q
20100317,AGN,101482,323537,Q
20100317,AGNC,242763,630458,Q
20100317,AGO,235959,763530,Q
20100317,AGP,254209,389121,Q
20100317,AGQ,53220,113700,Q
20100317,AGT,101876,367232,Q
20100317,AGU,160732,353099,Q
20100317,AGX,100,1300,Q
20100317,AGYS,5851,31891,Q
20100317,AGZ,1987,9623,Q
20100317,AHC,14367,57145,Q
20100317,AHCI,3418,14615,Q
20100317,AHD,16160,93092,Q
20100317,AHGP,9210,15079,Q
20100317,AHII,2300,52350,Q
20100317,AHL,38551,258401,Q
20100317,AHLp,247,347,Q
20100317,AHLpA,2250,2550,Q
20100317,AHPI,1291,1391,Q
20100317,AHS,6100,51996,Q
20100317,AHT,65576,259078,Q
20100317,AHTpA,260,960,Q
20100317,AHTpD,300,7145,Q
20100317,AI,775,4977,Q
20100317,AIA,5298,8814,Q
20100317,AIB,1382760,3488768,Q
20100317,AIG,2381896,8801655,Q
20100317,AIGpA,65419,103077,Q
20100317,AIM,2400,8585,Q
20100317,AIMC,9000,42630,Q
20100317,AIN,13200,33103,Q
20100317,AINV,223169,830712,Q
20100317,AIP,200,300,Q
20100317,AIPC,41025,154387,Q
20100317,AIQ,18600,72171,Q
20100317,AIR,203831,413954,Q
20100317,AIRM,3035,17337,Q
20100317,AIRT,1323,3427,Q
20100317,AIRV,3970,23071,Q
20100317,AIS,33700,100024,Q
20100317,AIT,4700,75101,Q
20100317,AIV,108071,305017,Q
20100317,AIVpG,1400,4400,Q
20100317,AIVpT,400,1000,Q
20100317,AIVpU,1600,2700,Q
20100317,AIVpV,100,2300,Q
20100317,AIVpY,700,800,Q
20100317,AIXG,123291,265169,Q
20100317,AIZ,44724,148464,Q
20100317,AJG,45711,83217,Q
20100317,AKAM,543593,1121902,Q
20100317,AKF,5070,21255,Q
20100317,AKNS,200726,449929,Q
20100317,AKO.A,800,3485,Q
20100317,AKO.B,4800,6700,Q
20100317,AKP,1100,26951,Q
20100317,AKR,40703,94161,Q
20100317,AKRX,41012,96628,Q
20100317,AKS,1001220,2625909,Q
20100317,AKT,3300,46084,Q
20100317,ALAN,8335,56411,Q
20100317,ALB,26927,107611,Q
20100317,ALC,2743,3480,Q
20100317,ALCO,100,894,Q
20100317,ALD,102849,268193,Q
20100317,ALE,3431,15841,Q
20100317,ALEX,7514,15299,Q
20100317,ALF,1796,3296,Q
20100317,ALG,11033,39485,Q
20100317,ALGN,67506,246846,Q
20100317,ALGT,18082,50411,Q
20100317,ALJ,8710,47299,Q
20100317,ALK,84342,161168,Q
20100317,ALKS,315386,758439,Q
20100317,ALL,462630,1336110,Q
20100317,ALLT,1815,42384,Q
20100317,ALM,6665,11465,Q
20100317,ALN,32541,71381,Q
20100317,ALNC,200,200,Q
20100317,ALNY,19285,41124,Q
20100317,ALOG,2182,8196,Q
20100317,ALOT,3000,4199,Q
20100317,ALOY,2920,6890,Q
20100317,ALPpN,1354,1798,Q
20100317,ALQ,6850,16629,Q
20100317,ALSK,94846,207095,Q
20100317,ALT,1644,1984,Q
20100317,ALTH,385635,537515,Q
20100317,ALTI,54786,114641,Q
20100317,ALTR,752410,1257580,Q
20100317,ALU,2335109,5811587,Q
20100317,ALV,93285,226270,Q
20100317,ALVR,32472,136988,Q
20100317,ALVpZ,181,181,Q
20100317,ALX,100,100,Q
20100317,ALXA,11869,267070,Q
20100317,ALXN,28701,81299,Q
20100317,ALY,32497,90780,Q
20100317,ALZ,11490,22343,Q
20100317,AM,27237,62277,Q
20100317,AMAC,2700,6850,Q
20100317,AMAG,49264,79066,Q
20100317,AMAT,3917697,11058506,Q
20100317,AMB,93381,181488,Q
20100317,AMBpL,100,9580,Q
20100317,AMBpP,100,500,Q
20100317,AMCC,75045,276619,Q
20100317,AMCF,20702,78575,Q
20100317,AMCN,3245,13766,Q
20100317,AMCS,168350,279811,Q
20100317,AMD,3940526,9669483,Q
20100317,AME,26364,164236,Q
20100317,AMED,69346,138091,Q
20100317,AMFI,42048,92002,Q
20100317,AMG,39387,169011,Q
20100317,AMGN,745841,1537123,Q
20100317,AMIC,100,205,Q
20100317,AMIN,76486,85512,Q
20100317,AMJ,124955,208531,Q
20100317,AMKR,298609,856965,Q
20100317,AMLN,1068838,2734259,Q
20100317,AMMD,25126,141823,Q
20100317,AMN,29849,42750,Q
20100317,AMNB,1190,1290,Q
20100317,AMOT,100,7000,Q
20100317,AMOV,4300,4913,Q
20100317,AMP,155409,341599,Q
20100317,AMPH,400,2900,Q
20100317,AMPpA,2322,3890,Q
20100317,AMR,2222046,4856587,Q
20100317,AMRB,800,2000,Q
20100317,AMRI,1232,19779,Q
20100317,AMRN,59098,157821,Q
20100317,AMSC,228243,1043714,Q
20100317,AMSF,2900,34730,Q
20100317,AMSG,18945,31659,Q
20100317,AMSWA,450,7431,Q
20100317,AMT,324492,1019119,Q
