,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20120120,A,259824,0,1002188
20120120,AA,5751362,39143,8878951
20120120,AACC,6150,0,18169
20120120,AADR,200,0,400
20120120,AAME,100,0,250
20120120,AAN,156452,200,505752
20120120,AAON,361,0,4791
20120120,AAP,105084,1100,345904
20120120,AAPL,1476017,0,4041008
20120120,AAT,4812,0,10938
20120120,AAU,14450,1900,51025
20120120,AAV,102165,1500,198567
20120120,AAWW,7765,0,54790
20120120,AAXJ,23147,0,43031
20120120,AB,84584,0,150494
20120120,ABAX,2825,0,9263
20120120,ABB,182703,0,614458
20120120,ABC,382857,0,701872
20120120,ABCB,2403,0,3303
20120120,ABCD,440,0,1022
20120120,ABCO,1767,0,5667
20120120,ABCS,5395,0,5795
20120120,ABD,187798,0,413893
20120120,ABFS,53167,0,80250
20120120,ABG,17500,0,69200
20120120,ABH,100000,0,144822
20120120,ABI,100,100,500
20120120,ABIO,35790,0,61179
20120120,ABM,4320,0,11018
20120120,ABMD,2776,0,16225
20120120,ABR,4400,1000,11450
20120120,ABT,643228,0,1988766
20120120,ABTL,3000,0,15051
20120120,ABV,136110,0,377057
20120120,ABV.C,1400,0,2700
20120120,ABVT,5818,800,13114
20120120,ABWpA,200,0,2630
20120120,ABWpB,8193,0,19983
20120120,ABX,890616,14450,2595340
20120120,ACAD,49542,9500,272869
20120120,ACAS,230016,0,628763
20120120,ACAT,20094,0,45171
20120120,ACC,42427,0,156499
20120120,ACCL,1674,0,9428
20120120,ACE,880513,1200,1330876
20120120,ACET,3064,0,12704
20120120,ACFN,10082,0,37248
20120120,ACG,109076,3900,307280
20120120,ACGL,26622,0,76969
20120120,ACH,21087,600,94226
20120120,ACHC,1200,0,3844
20120120,ACHN,413922,44786,1291755
20120120,ACI,1215885,500,2215628
20120120,ACIW,19942,0,55074
20120120,ACLS,86263,0,274444
20120120,ACM,26548,0,71485
20120120,ACN,619017,2800,1153059
20120120,ACNB,447,0,2100
20120120,ACO,1312,0,4948
20120120,ACOM,66631,0,122585
20120120,ACOR,31673,0,100039
20120120,ACP,11200,0,17647
20120120,ACPW,76190,0,288581
20120120,ACRX,171,0,1871
20120120,ACTG,32185,0,77777
20120120,ACTS,3300,0,12653
20120120,ACTV,16400,0,51300
20120120,ACUR,8402,0,32307
20120120,ACW,13058,400,30135
20120120,ACWI,45012,0,185879
20120120,ACWX,9908,0,159539
20120120,ACXM,10479,0,31595
20120120,ACY,600,0,1000
20120120,ADAT,5300,0,32501
20120120,ADBE,360348,0,984621
20120120,ADC,3800,0,13194
20120120,ADEP,400,0,1200
20120120,ADES,9625,0,12342
20120120,ADGE,2100,0,4400
20120120,ADI,210665,1555,419141
20120120,ADK,3625,0,7114
20120120,ADM,786617,0,1469264
20120120,ADP,189351,0,508706
20120120,ADPI,1232,0,176174
20120120,ADRA,2295,0,3095
20120120,ADRE,129157,0,132246
20120120,ADRU,100,0,1600
20120120,ADS,33906,0,89274
20120120,ADSK,181287,0,563577
20120120,ADTN,190803,0,266131
20120120,ADUS,1100,0,2780
20120120,ADVS,1996,0,18791
20120120,ADX,20117,0,68746
20120120,ADY,73673,0,147575
20120120,ADZ,250,0,250
20120120,AE,200,0,7308
20120120,AEA,76115,0,171879
20120120,AEB,2413,0,3582
20120120,AEC,12228,0,47444
20120120,AED,2150,0,10878
20120120,AEE,87480,0,286907
20120120,AEF,10188,100,31017
20120120,AEG,55798,0,162488
20120120,AEGN,10507,0,28707
20120120,AEGR,1200,0,13339
20120120,AEH,5824,0,15683
20120120,AEHR,2877,0,6701
20120120,AEIS,59609,0,116166
20120120,AEL,47981,0,65136
20120120,AEM,153690,4700,562166
20120120,AEN,274974,3010,508109
20120120,AEO,677393,0,1339754
20120120,AEP,219870,6945,1186694
20120120,AEPI,400,0,2084
20120120,AEPpA,5188,0,11647
20120120,AER,20239,1000,33305
20120120,AERL,4660,0,21195
20120120,AES,481512,0,811998
20120120,AESpC,700,0,3575
20120120,AET,166944,0,476652
