,Symbol,ShortVolume,TotalVolume,Market
20100318,A,200337,794859,Q
20100318,AA,8554171,20120742,Q
20100318,AACC,3269,8561,Q
20100318,AAI,2320191,4477514,Q
20100318,AAN,103668,334103,Q
20100318,AAON,5503,13946,Q
20100318,AAP,74861,1585807,Q
20100318,AAPL,2265309,5335142,Q
20100318,AAR,13265,21565,Q
20100318,AATI,31050,122743,Q
20100318,AAU,15425,57665,Q
20100318,AAV,183714,355874,Q
20100318,AAWW,40995,83554,Q
20100318,AAXJ,27019,39233,Q
20100318,AB,44839,152424,Q
20100318,ABA,2467,5387,Q
20100318,ABAT,135991,398154,Q
20100318,ABAX,18511,37368,Q
20100318,ABB,86857,283086,Q
20100318,ABBC,2285,6273,Q
20100318,ABC,294985,938301,Q
20100318,ABCB,5497,7097,Q
20100318,ABCD,14320,14819,Q
20100318,ABCO,1255,5573,Q
20100318,ABCW,70390,238546,Q
20100318,ABD,6400,31669,Q
20100318,ABFS,59363,90597,Q
20100318,ABG,17132,52972,Q
20100318,ABII,11825,34098,Q
20100318,ABIO,5464,42681,Q
20100318,ABK,244355,1957187,Q
20100318,ABKpZ,1395,2295,Q
20100318,ABL,800,800,Q
20100318,ABM,32001,93271,Q
20100318,ABMD,5733,21982,Q
20100318,ABR,25953,81699,Q
20100318,ABT,806830,6065124,Q
20100318,ABTL,12013,34924,Q
20100318,ABV,7660,59587,Q
20100318,ABVT,13405,60758,Q
20100318,ABWpA,1055,2205,Q
20100318,ABX,976306,1892600,Q
20100318,ACAD,130557,431806,Q
20100318,ACAP,5884,10639,Q
20100318,ACAS,678077,1517952,Q
20100318,ACAT,2752,12875,Q
20100318,ACC,11821,50282,Q
20100318,ACCL,1600,5778,Q
20100318,ACE,71237,310004,Q
20100318,ACET,31062,61175,Q
20100318,ACF,58107,209363,Q
20100318,ACFN,26665,61155,Q
20100318,ACG,36587,240144,Q
20100318,ACGL,9035,76147,Q
20100318,ACGY,139325,275562,Q
20100318,ACH,46465,120005,Q
20100318,ACHN,20508,53853,Q
20100318,ACI,1042415,2593162,Q
20100318,ACIW,5792,15835,Q
20100318,ACL,34780,89701,Q
20100318,ACLI,3600,6905,Q
20100318,ACLS,28760,147895,Q
20100318,ACM,28784,147665,Q
20100318,ACMR,5049,19455,Q
20100318,ACN,123242,734062,Q
20100318,ACO,2300,6310,Q
20100318,ACOM,4300,34667,Q
20100318,ACOR,19020,66298,Q
20100318,ACPW,200,6696,Q
20100318,ACTG,500,6635,Q
20100318,ACTI,100,4193,Q
20100318,ACTL,900,21173,Q
20100318,ACTS,4300,18250,Q
20100318,ACTU,18979,59291,Q
20100318,ACUR,2467,18547,Q
20100318,ACV,10005,23102,Q
20100318,ACWI,14773,85941,Q
20100318,ACWX,7544,15825,Q
20100318,ACXM,30528,155839,Q
20100318,ACY,200,843,Q
20100318,ADAT,18436,55736,Q
20100318,ADBE,312941,1247892,Q
20100318,ADC,7153,17366,Q
20100318,ADCT,69515,290572,Q
20100318,ADEP,3701,7701,Q
20100318,ADES,6720,13610,Q
20100318,ADGE,700,2900,Q
20100318,ADI,319208,536205,Q
20100318,ADK,3904,5104,Q
20100318,ADLR,67869,421475,Q
20100318,ADM,346344,1338205,Q
20100318,ADMpA,16522,26577,Q
20100318,ADP,166857,427756,Q
20100318,ADPI,1372,3064,Q
20100318,ADPT,20614,107576,Q
20100318,ADRA,790,2805,Q
20100318,ADRE,9846,25973,Q
20100318,ADS,102253,285400,Q
20100318,ADSK,269815,605793,Q
20100318,ADTN,290491,520585,Q
20100318,ADUS,13891,29756,Q
20100318,ADVS,3600,15722,Q
20100318,ADX,11750,42559,Q
20100318,ADY,83334,202449,Q
20100318,AE,300,539,Q
20100318,AEA,40625,111131,Q
20100318,AEB,4508,14945,Q
20100318,AEC,8368,23717,Q
20100318,AECpB,760,860,Q
20100318,AED,10233,21252,Q
20100318,AEE,161520,465458,Q
20100318,AEF,7978,23942,Q
20100318,AEG,20434,1226557,Q
20100318,AEH,15342,35299,Q
20100318,AEIS,12582,99929,Q
20100318,AEL,37846,152433,Q
20100318,AEM,263663,484609,Q
20100318,AEN,73050,174425,Q
20100318,AEO,170948,423633,Q
20100318,AEP,287912,981590,Q
20100318,AEPI,4794,14482,Q
20100318,AEPpA,3979,10879,Q
20100318,AER,31007,57297,Q
20100318,AERG,6200,49197,Q
20100318,AES,718778,2096894,Q
20100318,AESpC,10875,12308,Q
20100318,AET,864709,2567668,Q
20100318,AETI,5690,17825,Q
20100318,AEV,16100,38477,Q
20100318,AEY,1000,1200,Q
20100318,AEZ,183854,401465,Q
20100318,AEZS,10900,37975,Q
20100318,AF,185714,493968,Q
20100318,AFAM,10356,40624,Q
20100318,AFB,7317,17772,Q
20100318,AFC,14511,18611,Q
20100318,AFCE,6048,44510,Q
20100318,AFF,44580,150691,Q
20100318,AFFM,2300,3300,Q
20100318,AFFX,88666,291288,Q
20100318,AFFY,2900,9085,Q
20100318,AFG,55536,130314,Q
20100318,AFK,600,2200,Q
20100318,AFL,206492,508395,Q
20100318,AFSI,10486,37694,Q
20100318,AGAM,5030,289529,Q
20100318,AGC,9510,49374,Q
20100318,AGCO,96564,200053,Q
20100318,AGD,33373,122978,Q
20100318,AGEN,46837,116430,Q
20100318,AGG,156439,327574,Q
20100318,AGII,14882,39437,Q
20100318,AGL,12331,37423,Q
20100318,AGM,14799,82009,Q
20100318,AGM.A,100,100,Q
20100318,AGN,107553,255830,Q
20100318,AGNC,127971,399810,Q
20100318,AGO,146591,632092,Q
20100318,AGP,98640,265711,Q
20100318,AGQ,44468,104897,Q
20100318,AGT,25941,202013,Q
20100318,AGU,143079,528691,Q
20100318,AGX,1400,1800,Q
20100318,AGYS,16379,37523,Q
20100318,AGZ,1773,40079,Q
20100318,AHC,7500,49626,Q
20100318,AHCI,4852,22921,Q
20100318,AHD,24200,97972,Q
20100318,AHGP,2049,11241,Q
20100318,AHII,9021,12121,Q
20100318,AHL,27446,138914,Q
20100318,AHPI,200,300,Q
20100318,AHS,21707,56712,Q
20100318,AHT,40739,150296,Q
20100318,AHTpA,200,600,Q
20100318,AHTpD,375,1125,Q
