,Symbol,ShortVolume,TotalVolume,Market
20100325,A,829739,1309238,Q
20100325,AA,6629187,16900495,Q
20100325,AACC,3500,4300,Q
20100325,AAI,443845,1167808,Q
20100325,AAN,35911,253263,Q
20100325,AAON,2070,3070,Q
20100325,AAP,96194,559782,Q
20100325,AAPL,3218135,8313820,Q
20100325,AAR,3290,5240,Q
20100325,AATI,37525,908129,Q
20100325,AAU,237,20274,Q
20100325,AAV,70217,195889,Q
20100325,AAWW,77570,244953,Q
20100325,AAXJ,10145,18619,Q
20100325,AB,82388,186703,Q
20100325,ABA,4055,7110,Q
20100325,ABAT,194254,702000,Q
20100325,ABAX,13847,26662,Q
20100325,ABB,121875,409697,Q
20100325,ABBC,1500,13525,Q
20100325,ABC,249608,705742,Q
20100325,ABCB,1727,4831,Q
20100325,ABCD,4100,4900,Q
20100325,ABCO,1028,6747,Q
20100325,ABCW,9939,40006,Q
20100325,ABD,32151,75896,Q
20100325,ABFS,22354,34346,Q
20100325,ABG,16415,98835,Q
20100325,ABII,4481,22263,Q
20100325,ABK,12229234,38439337,Q
20100325,ABKpZ,2100,1264207,Q
20100325,ABL,800,1600,Q
20100325,ABM,75604,163722,Q
20100325,ABMD,12310,40624,Q
20100325,ABR,56306,167300,Q
20100325,ABT,980710,3352029,Q
20100325,ABTL,2500,12815,Q
20100325,ABV,31537,111302,Q
20100325,ABVT,23078,108375,Q
20100325,ABWpA,4189,9978,Q
20100325,ABX,1734293,3177754,Q
20100325,ACAD,193597,579282,Q
20100325,ACAP,1400,5463,Q
20100325,ACAS,831145,2083469,Q
20100325,ACAT,300,7958,Q
20100325,ACC,54875,292785,Q
20100325,ACCL,900,2200,Q
20100325,ACE,194612,489613,Q
20100325,ACET,18860,68951,Q
20100325,ACF,102266,266799,Q
20100325,ACFC,1000,2500,Q
20100325,ACFN,15301,26401,Q
20100325,ACG,53928,323136,Q
20100325,ACGL,10100,41900,Q
20100325,ACGY,45466,132923,Q
20100325,ACH,73957,186369,Q
20100325,ACHN,74378,190387,Q
20100325,ACI,1244245,2304088,Q
20100325,ACIW,5499,7949,Q
20100325,ACL,26717,216547,Q
20100325,ACLI,5950,12726,Q
20100325,ACLS,81376,278240,Q
20100325,ACM,64399,139979,Q
20100325,ACMR,95599,352891,Q
20100325,ACN,324333,935811,Q
20100325,ACO,8498,18139,Q
20100325,ACOM,34424,65398,Q
20100325,ACOR,60957,168296,Q
20100325,ACPW,10400,30130,Q
20100325,ACTG,7740,30408,Q
20100325,ACTI,5200,56936,Q
20100325,ACTL,4013,10913,Q
20100325,ACTS,6000,24538,Q
20100325,ACTU,16607,46605,Q
20100325,ACU,100,2440,Q
20100325,ACUR,3056,4617,Q
20100325,ACV,58586,266758,Q
20100325,ACWI,115410,366450,Q
20100325,ACWX,15115,23437,Q
20100325,ACXM,45759,97296,Q
20100325,ADAM,3881,7860,Q
20100325,ADAT,44630,68656,Q
20100325,ADBE,543801,1773737,Q
20100325,ADC,12266,23476,Q
20100325,ADCT,284545,672782,Q
