,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20111207,A,237383,0,641568
20111207,AA,2430763,100,6218299
20111207,AACC,100,0,3100
20111207,AAME,330,0,7630
20111207,AAN,9759,0,14178
20111207,AAON,3500,0,25494
20111207,AAP,29257,0,71706
20111207,AAPL,844073,100,2843841
20111207,AAR,22693,0,76357
20111207,AAT,54300,0,312084
20111207,AATI,40500,0,141570
20111207,AAU,7250,0,38813
20111207,AAV,17840,1600,69855
20111207,AAWW,11101,0,67217
20111207,AAXJ,9985,0,190016
20111207,AB,26830,0,118856
20111207,ABAX,11296,0,18910
20111207,ABB,579871,0,934133
20111207,ABC,240223,0,998214
20111207,ABCB,900,0,3003
20111207,ABCD,1500,0,1843
20111207,ABCO,2641,0,4934
20111207,ABCS,500,0,900
20111207,ABD,29091,0,131182
20111207,ABFS,9736,0,38071
20111207,ABG,8000,0,61806
20111207,ABH,4607,0,29220
20111207,ABIO,1200,0,17700
20111207,ABM,57093,0,169032
20111207,ABMD,15726,0,49021
20111207,ABR,1100,0,7584
20111207,ABT,731007,0,1880132
20111207,ABTL,200,0,900
20111207,ABV,265145,0,362275
20111207,ABVA,2500,0,4394
20111207,ABVT,5900,0,10414
20111207,ABWpA,1500,0,2150
20111207,ABWpB,19631,0,51976
20111207,ABX,381587,1000,692875
20111207,ACAD,5500,0,46448
20111207,ACAS,129272,0,582885
20111207,ACAT,2924,0,11276
20111207,ACC,19200,0,40696
20111207,ACCL,1400,0,19287
20111207,ACE,142773,100,404563
20111207,ACET,2550,0,22540
20111207,ACFC,371,0,5251
20111207,ACFN,7900,0,11726
20111207,ACG,138794,0,338038
20111207,ACGL,64545,0,169706
20111207,ACH,18248,0,38579
20111207,ACHN,205762,0,418647
20111207,ACI,430694,100,1671285
20111207,ACIW,8698,0,52778
20111207,ACLS,20850,0,76267
20111207,ACM,24172,0,74315
20111207,ACN,189523,0,633296
20111207,ACNB,1000,0,1200
20111207,ACO,1500,0,7800
20111207,ACOM,37665,0,107811
20111207,ACOR,10455,0,23061
20111207,ACP,8650,0,15415
20111207,ACPW,85796,0,174607
20111207,ACTG,6439,0,41453
20111207,ACTS,200,0,5114
20111207,ACTV,56435,0,84108
20111207,ACUR,23129,0,53916
20111207,ACW,8536,0,32453
20111207,ACWI,78923,0,149818
20111207,ACWX,42220,0,168733
20111207,ACXM,15510,0,35627
20111207,ACY,200,0,2770
20111207,ADAT,2300,700,6925
20111207,ADBE,514414,294,1100451
20111207,ADC,4185,0,10739
20111207,ADEP,100,0,3159
20111207,ADES,11136,0,71365
20111207,ADGE,4798,0,12496
20111207,ADGF,300,0,500
20111207,ADI,191109,0,367740
20111207,ADK,6200,0,7240
20111207,ADLR,79011,20700,130904
20111207,ADM,329678,0,883398
20111207,ADP,242169,0,467991
20111207,ADPI,5996,0,20574
20111207,ADRA,3100,0,4700
20111207,ADRD,4279,0,15363
20111207,ADRE,623,0,12797
20111207,ADS,194732,0,329083
20111207,ADSK,205435,0,375009
20111207,ADTN,43902,0,67782
20111207,ADUS,100,0,800
20111207,ADVS,5714,0,9132
20111207,ADX,2201,0,37165
20111207,ADY,2700,0,7500
20111207,ADZ,790,0,5828
20111207,AE,999,0,2399
20111207,AEA,124795,0,272686
20111207,AEB,832,0,6457
20111207,AEC,68136,0,90263
20111207,AED,6979,0,15054
20111207,AEE,107435,0,291182
20111207,AEF,4900,0,13544
20111207,AEG,76163,0,1618691
20111207,AEGN,32242,0,50766
20111207,AEGR,4200,0,7900
20111207,AEH,8133,0,13986
20111207,AEHR,4000,0,4400
20111207,AEIS,16306,0,70079
20111207,AEL,26055,0,58715
20111207,AEM,58370,0,161250
20111207,AEN,13200,0,64716
20111207,AEO,379553,0,1484717
20111207,AEP,254274,0,401912
20111207,AEPI,5400,0,6800
20111207,AEPpA,6020,0,12370
20111207,AER,20286,0,80296
20111207,AERG,39000,0,304801
20111207,AERL,3126,0,20576
20111207,AES,270577,0,711013
20111207,AESpC,1810,0,5620
20111207,AET,299697,0,995765
20111207,AETI,3371,0,7662
20111207,AEV,4930,0,11730
20111207,AEZS,607427,52700,1217513
20111207,AF,286392,0,350997
20111207,AFAM,9556,0,21996
20111207,AFB,2000,0,21372
20111207,AFC,1300,0,2356
20111207,AFCE,1900,0,8347
20111207,AFE,100,0,525
20111207,AFF,2235,0,14762
20111207,AFFX,45878,0,119586
20111207,AFFY,217575,36123,431748
20111207,AFG,12788,0,31961
20111207,AFK,1400,0,12959
20111207,AFL,166496,0,395044
20111207,AFOP,4100,0,7700
20111207,AFQ,1000,0,9876
20111207,AFSI,9090,0,38433
20111207,AFT,16833,0,48066
20111207,AG,48795,2600,138462
20111207,AGA,1500,0,3000
20111207,AGC,10401,0,52445
20111207,AGCO,106942,0,205978
20111207,AGD,1100,0,39828
20111207,AGEM,600,0,4142
20111207,AGEN,4100,0,12313
20111207,AGF,800,0,900
20111207,AGG,184054,0,329023
20111207,AGII,4300,0,35742
20111207,AGL,48719,0,79633
20111207,AGLS,1100,0,1943
20111207,AGM,3000,0,9350
20111207,AGN,73787,0,167741
20111207,AGNC,404849,0,968269
20111207,AGO,455655,0,813018
20111207,AGOpE,500,0,1810
20111207,AGOpF,100,0,1300
20111207,AGP,41889,100,99922
20111207,AGQ,206084,0,490609
20111207,AGRO,7600,0,18775
20111207,AGU,88637,2100,170212
20111207,AGX,1050,0,3650
20111207,AGYS,5800,0,23226
20111207,AGZ,6320,0,8193
20111207,AH,7630,0,33190
20111207,AHC,9187,0,24024
20111207,AHGP,3815,0,9345
20111207,AHL,45480,0,66141
20111207,AHLpA,1140,0,1290
20111207,AHPI,900,0,1300
20111207,AHS,6813,0,14770
20111207,AHT,279000,0,476917
20111207,AHTpD,1050,0,1930
20111207,AHTpE,2200,0,6100
20111207,AI,7748,0,15440
20111207,AIA,685,0,3795
20111207,AIG,600173,0,994240
20111207,AIG.WS,6450,0,36770
20111207,AIMC,3500,0,36800
20111207,AIN,2800,0,16617
20111207,AINV,160776,0,624249
20111207,AIQ,300,0,7921
20111207,AIR,8387,0,36473
