,Symbol,ShortVolume,TotalVolume,Market
20100421,A,194321,484073,Q
20100421,AA,5886205,15696608,Q
20100421,AACC,1214,1414,Q
20100421,AAI,2385190,4832547,Q
20100421,AAN,32767,114129,Q
20100421,AAON,29529,38742,Q
20100421,AAP,38586,125651,Q
20100421,AAPL,5849807,14377868,Q
20100421,AAR,2100,7885,Q
20100421,AATI,9459,34042,Q
20100421,AAU,8100,25652,Q
20100421,AAV,40478,155834,Q
20100421,AAWW,43861,99364,Q
20100421,AAXJ,12174,19519,Q
20100421,AB,69608,188898,Q
20100421,ABA,5005,7363,Q
20100421,ABAT,111888,307225,Q
20100421,ABAX,3214,10844,Q
20100421,ABB,127187,297035,Q
20100421,ABBC,5900,15190,Q
20100421,ABC,709242,1735867,Q
20100421,ABCB,17828,35261,Q
20100421,ABCD,2912,13325,Q
20100421,ABCO,3275,6075,Q
20100421,ABCW,25477,69277,Q
20100421,ABD,24135,84062,Q
20100421,ABFS,424375,754474,Q
20100421,ABG,30088,151334,Q
20100421,ABII,6870,13847,Q
20100421,ABIO,104993,252626,Q
20100421,ABK,15144631,47162094,Q
20100421,ABKpZ,5154,8654,Q
20100421,ABL,140,1500,Q
20100421,ABM,3735,24595,Q
20100421,ABMD,62021,143207,Q
20100421,ABR,48877,105761,Q
20100421,ABT,1745740,4286455,Q
20100421,ABTL,45756,72004,Q
20100421,ABV,23984,83408,Q
20100421,ABVT,13664,101552,Q
20100421,ABWpA,3000,7225,Q
20100421,ABX,1029512,1970521,Q
20100421,ACAD,68491,268150,Q
20100421,ACAP,1200,14599,Q
20100421,ACAS,2643263,5871137,Q
20100421,ACAT,10339,41551,Q
20100421,ACC,91953,390778,Q
20100421,ACCL,6827,11227,Q
20100421,ACE,61046,684749,Q
20100421,ACET,14065,25162,Q
20100421,ACF,181652,327887,Q
20100421,ACFC,9461,17400,Q
20100421,ACFN,10953,41595,Q
20100421,ACG,66077,295414,Q
20100421,ACGL,21602,104450,Q
20100421,ACGY,15875,30783,Q
20100421,ACH,39528,98587,Q
20100421,ACHN,4800,41416,Q
20100421,ACI,1308865,2053136,Q
20100421,ACIW,5091,31995,Q
20100421,ACL,62253,254679,Q
20100421,ACLI,10088,19415,Q
20100421,ACLS,211127,500794,Q
20100421,ACM,70097,152830,Q
20100421,ACMR,13525,62113,Q
20100421,ACN,680721,1396518,Q
20100421,ACO,1500,4546,Q
20100421,ACOM,10458,29276,Q
20100421,ACOR,70058,160162,Q
20100421,ACPW,4400,1494263,Q
20100421,ACTG,15163,50908,Q
20100421,ACTI,5501,27245,Q
20100421,ACTL,5667,19284,Q
20100421,ACTS,8685,26797,Q
20100421,ACTU,38026,91334,Q
20100421,ACU,100,3867,Q
20100421,ACUR,490793,1023293,Q
20100421,ACV,85142,294169,Q
20100421,ACWI,13155,19270,Q
20100421,ACWX,15627,22026,Q
20100421,ACXM,72722,127196,Q
20100421,ACY,200,894,Q
20100421,ADAM,1332,2562,Q
20100421,ADAT,100,28809,Q
20100421,ADBE,477385,1877441,Q
20100421,ADC,11180,30347,Q
20100421,ADCT,158290,318581,Q
20100421,ADEP,950,1150,Q
20100421,ADES,1874,15345,Q
20100421,ADG,19704,24414,Q
20100421,ADGE,10200,21900,Q
20100421,ADGF,5845,7645,Q
20100421,ADI,462718,1100770,Q
20100421,ADLR,46193,80301,Q
20100421,ADM,681868,1405501,Q
20100421,ADMpA,10498,16140,Q
20100421,ADP,314231,591666,Q
20100421,ADPI,5933,32399,Q
20100421,ADPT,42137,192765,Q
20100421,ADRA,229,1097,Q
20100421,ADRD,2075,3175,Q
20100421,ADRE,6721,32920,Q
20100421,ADS,99298,279192,Q
20100421,ADSK,227511,599198,Q
20100421,ADTN,92470,168050,Q
20100421,ADUS,3500,20531,Q
20100421,ADVS,2492,11709,Q
20100421,ADX,2327,49441,Q
20100421,ADY,6975,28535,Q
20100421,ADZ,100,200,Q
20100421,AE,1354,1704,Q
20100421,AEA,101882,193334,Q
20100421,AEB,3985,12063,Q
20100421,AEC,20255,33269,Q
20100421,AED,400,15631,Q
20100421,AEE,258658,381761,Q
20100421,AEF,7045,34713,Q
20100421,AEG,38422,135102,Q
20100421,AEH,3419,19355,Q
20100421,AEHR,16011,31181,Q
20100421,AEIS,20882,88497,Q
20100421,AEL,24628,92425,Q
20100421,AEM,256948,453700,Q
20100421,AEN,106969,364448,Q
20100421,AEO,239874,803978,Q
20100421,AEP,121188,405947,Q
20100421,AEPI,5949,15514,Q
20100421,AEPpA,2349,5359,Q
20100421,AER,49003,244398,Q
20100421,AERG,703555,1365481,Q
20100421,AES,1084711,2273964,Q
20100421,AESpC,3700,5172,Q
20100421,AET,678930,2523272,Q
20100421,AEV,12644,33244,Q
20100421,AEY,2600,8109,Q
20100421,AEZ,93962,168116,Q
20100421,AEZS,1598071,3056357,Q
20100421,AF,202500,536544,Q
20100421,AFAM,4464,20371,Q
20100421,AFB,10458,18723,Q
20100421,AFC,1950,8889,Q
20100421,AFCB,826,826,Q
20100421,AFCE,500,52812,Q
20100421,AFF,21258,50162,Q
20100421,AFFM,500,1600,Q
20100421,AFFX,161124,279493,Q
20100421,AFFY,44861,279432,Q
20100421,AFG,23817,93440,Q
20100421,AFK,2258,6318,Q
20100421,AFL,162723,503807,Q
20100421,AFOP,40969,98351,Q
20100421,AFSI,7098,47319,Q
20100421,AGAM,49370,69570,Q
20100421,AGC,16488,88873,Q
20100421,AGCO,77832,283978,Q
20100421,AGD,40667,133584,Q
20100421,AGEN,1045786,2606542,Q
20100421,AGF,1800,2060,Q
20100421,AGG,101677,270924,Q
20100421,AGII,8437,41635,Q
20100421,AGL,9174,45250,Q
20100421,AGM,29179,166567,Q
20100421,AGN,121772,598768,Q
20100421,AGNC,67776,133561,Q
20100421,AGO,276116,1084809,Q
20100421,AGOpB,100,6150,Q
20100421,AGOpE,1120,23195,Q
20100421,AGOpF,217,3007,Q
20100421,AGP,88200,200440,Q
20100421,AGQ,60083,117685,Q
20100421,AGT,45165,188511,Q
20100421,AGU,116149,348791,Q
20100421,AGX,1247,5486,Q
20100421,AGYS,11867,22105,Q
20100421,AGZ,1699,7991,Q
20100421,AHC,7620,54459,Q
20100421,AHCI,800,3554,Q
20100421,AHD,41926,87506,Q
20100421,AHGP,10800,35240,Q
20100421,AHII,13275,19794,Q
20100421,AHL,27930,74350,Q
20100421,AHLp,200,658,Q
20100421,AHLpA,2575,2975,Q
20100421,AHPI,400,702,Q
20100421,AHS,6094,38172,Q
20100421,AHT,71889,207166,Q
20100421,AHTpA,1323,2032,Q
20100421,AHY,300,300,Q
20100421,AI,600,5233,Q
20100421,AIA,1867,5036,Q
20100421,AIB,1021167,2505706,Q
20100421,AIG,3577953,11814357,Q
20100421,AIGpA,17063,45277,Q
20100421,AIM,500,866,Q
20100421,AIMC,3800,31602,Q
20100421,AIN,15805,43695,Q
20100421,AINV,455668,2193010,Q
20100421,AIPC,6611,28568,Q
20100421,AIQ,6043,19643,Q
20100421,AIR,12828,53705,Q
20100421,AIRM,9245,16445,Q
20100421,AIRT,1810,13191,Q
