,Symbol,ShortVolume,TotalVolume,Market
20100127,A,174249,514725,Q
20100127,AA,10325185,20915333,Q
20100127,AAC,2100,16403,Q
20100127,AACC,3200,4681,Q
20100127,AAI,1071836,2919371,Q
20100127,AAN,6309,62912,Q
20100127,AAON,45418,67681,Q
20100127,AAP,119960,242688,Q
20100127,AAPL,11619628,25602029,Q
20100127,AAR,407,2395,Q
20100127,AATI,15644,27004,Q
20100127,AAU,3898,99988,Q
20100127,AAV,23218,244527,Q
20100127,AAWW,28219,244277,Q
20100127,AAXJ,22579,167849,Q
20100127,AB,39432,249661,Q
20100127,ABA,4542,7670,Q
20100127,ABAT,158896,245222,Q
20100127,ABAX,8090,21159,Q
20100127,ABB,408251,900219,Q
20100127,ABBC,800,3175,Q
20100127,ABC,409959,1455244,Q
20100127,ABCB,1250,4150,Q
20100127,ABCD,100,750,Q
20100127,ABCO,8747,11803,Q
20100127,ABCW,85005,166292,Q
20100127,ABD,34437,171462,Q
20100127,ABFS,89470,210586,Q
20100127,ABG,13330,73809,Q
20100127,ABII,200,400,Q
20100127,ABIO,1400,15339,Q
20100127,ABK,1122332,4201737,Q
20100127,ABKpZ,15910,23362,Q
20100127,ABL,200,2315,Q
20100127,ABM,12080,25116,Q
20100127,ABMD,5379,31836,Q
20100127,ABR,300,13925,Q
20100127,ABT,1069845,3641578,Q
20100127,ABTL,24100,40500,Q
20100127,ABV,22866,104985,Q
20100127,ABV.C,100,2200,Q
20100127,ABVT,13300,42850,Q
20100127,ABWpA,4085,4785,Q
20100127,ABX,1193483,2405460,Q
20100127,ABY,200,2700,Q
20100127,ACAD,85687,206376,Q
20100127,ACAP,7004,11001,Q
20100127,ACAS,828683,1918612,Q
20100127,ACAT,2200,14145,Q
20100127,ACC,80569,197592,Q
20100127,ACCL,300,20109,Q
20100127,ACE,113072,358047,Q
20100127,ACET,24541,52569,Q
20100127,ACF,112443,203001,Q
20100127,ACFC,300,1449,Q
20100127,ACFN,32359,66558,Q
20100127,ACG,67592,305678,Q
20100127,ACGL,11403,106575,Q
20100127,ACGY,5693,19089,Q
20100127,ACH,163545,453969,Q
20100127,ACHN,67660,172758,Q
20100127,ACI,773562,1708230,Q
20100127,ACIW,5325,8850,Q
20100127,ACL,159436,416147,Q
20100127,ACLI,1699,4807,Q
20100127,ACLS,19499,226391,Q
20100127,ACM,20620,79286,Q
20100127,ACMR,2200,8300,Q
20100127,ACN,830727,1863692,Q
20100127,ACO,4535,19188,Q
20100127,ACOM,3929,20429,Q
20100127,ACOR,168042,583616,Q
20100127,ACPW,1748,15534,Q
20100127,ACS,62706,257113,Q
20100127,ACTG,49378,66213,Q
20100127,ACTI,14330,26723,Q
20100127,ACTL,5082,34250,Q
20100127,ACTS,200,9904,Q
20100127,ACTU,26698,59998,Q
20100127,ACU,100,900,Q
20100127,ACUR,100,800,Q
20100127,ACV,37978,81485,Q
20100127,ACWI,29697,77202,Q
20100127,ACWX,56092,64392,Q
20100127,ACXM,77726,169162,Q
20100127,ACY,200,800,Q
20100127,ADAT,11800,32800,Q
20100127,ADBE,523522,2584666,Q
20100127,ADC,17380,44959,Q
20100127,ADCT,843151,1364017,Q
20100127,ADES,11107,21128,Q
20100127,ADG,19500,62404,Q
20100127,ADGE,2078,2578,Q
20100127,ADI,348113,873357,Q
20100127,ADK,3395,10800,Q
20100127,ADLR,38423,62520,Q
20100127,ADM,471216,1286195,Q
20100127,ADMpA,8728,14905,Q
20100127,ADP,162665,540942,Q
20100127,ADPI,4600,4889,Q
20100127,ADPT,36226,84190,Q
20100127,ADRA,600,3482,Q
20100127,ADRD,1070,4584,Q
20100127,ADRE,14136,123688,Q
20100127,ADS,211724,509670,Q
20100127,ADSK,176190,390782,Q
20100127,ADTN,109440,205078,Q
20100127,ADUS,10150,13550,Q
20100127,ADVS,5523,28967,Q
20100127,ADX,6155,33434,Q
20100127,ADY,13471,80544,Q
20100127,ADZ,100,1138,Q
20100127,AE,200,200,Q
20100127,AEA,32777,89364,Q
20100127,AEB,5277,11006,Q
20100127,AEC,65180,98941,Q
20100127,AED,5116,17006,Q
20100127,AEE,118745,297590,Q
20100127,AEF,6801,97824,Q
20100127,AEG,26083,119107,Q
20100127,AEH,13278,143303,Q
20100127,AEHR,10500,33407,Q
20100127,AEIS,15349,46035,Q
20100127,AEL,26227,42818,Q
20100127,AEM,276798,655985,Q
20100127,AEN,37202,141659,Q
20100127,AEO,124408,616360,Q
20100127,AEP,210665,810726,Q
20100127,AEPI,500,4663,Q
20100127,AEPpA,2050,4250,Q
20100127,AER,55091,128867,Q
20100127,AERG,8769,32619,Q
20100127,AES,553498,2937202,Q
20100127,AESpC,1020,1572,Q
20100127,AET,237169,1083757,Q
20100127,AEV,8274,24198,Q
20100127,AEZ,99102,248700,Q
20100127,AEZS,56510,193081,Q
20100127,AF,108125,169503,Q
20100127,AFAM,4270,23820,Q
20100127,AFB,3350,22946,Q
20100127,AFC,8232,15948,Q
20100127,AFCB,200,3400,Q
20100127,AFCE,4165,10965,Q
20100127,AFE,1280,2887,Q
20100127,AFF,14298,68848,Q
20100127,AFFM,100,700,Q
20100127,AFFX,267474,479712,Q
20100127,AFFY,11442,61043,Q
20100127,AFG,16439,56076,Q
20100127,AFK,790,3400,Q
20100127,AFL,231404,862921,Q
20100127,AFOP,2000,25250,Q
20100127,AFP,200,1300,Q
20100127,AFSI,28301,80702,Q
20100127,AGA,2800,5750,Q
20100127,AGAM,808,22914,Q
20100127,AGC,15906,68310,Q
20100127,AGCO,99349,137166,Q
20100127,AGD,23546,119734,Q
20100127,AGEN,166784,319543,Q
20100127,AGF,268,1250,Q
20100127,AGG,179940,341612,Q
20100127,AGII,18003,180591,Q
20100127,AGL,10921,60514,Q
20100127,AGM,4244,17707,Q
20100127,AGN,60316,326652,Q
20100127,AGNC,97094,156871,Q
20100127,AGO,100145,228522,Q
20100127,AGP,25726,58636,Q
20100127,AGQ,56305,198949,Q
20100127,AGT,121740,507673,Q
20100127,AGU,290082,537409,Q
20100127,AGX,300,800,Q
20100127,AGYS,6611,8640,Q
20100127,AGZ,7811,8935,Q
20100127,AHC,6501,22920,Q
20100127,AHCI,26506,68979,Q
20100127,AHD,36788,211093,Q
20100127,AHGP,36850,67754,Q
20100127,AHII,800,4300,Q
20100127,AHL,34238,156878,Q
20100127,AHLpA,2550,4750,Q
20100127,AHS,6655,11052,Q
20100127,AHT,16089,74244,Q
20100127,AHTpD,1020,4720,Q
20100127,AI,3800,4700,Q
20100127,AIA,215,11678,Q
20100127,AIB,502129,2166405,Q
20100127,AIG,2808003,7841155,Q
20100127,AIGpA,11971,3019537,Q
20100127,AIM,3625,10125,Q
20100127,AIMC,1459,28611,Q
20100127,AIN,7300,43081,Q
20100127,AINV,132163,603254,Q
20100127,AIPC,2012,5291,Q
20100127,AIQ,11209,115522,Q
20100127,AIR,15022,30271,Q
20100127,AIRM,17087,99829,Q
20100127,AIRT,2560,4680,Q
20100127,AIRV,24535,65296,Q
20100127,AIS,3968,19880,Q
20100127,AIT,23163,39216,Q
20100127,AIV,209967,415790,Q
20100127,AIVpG,800,1320,Q
20100127,AIVpT,665,875,Q
20100127,AIVpV,400,400,Q
20100127,AIXG,23808,135154,Q
20100127,AIZ,77952,216708,Q
20100127,AJG,40106,83805,Q
20100127,AKAM,247322,494054,Q
20100127,AKE,685,685,Q
20100127,AKF,2500,8164,Q
20100127,AKL,3698,3698,Q
20100127,AKN,200,700,Q
20100127,AKNS,9474,71075,Q
20100127,AKO.A,1250,6205,Q
20100127,AKO.B,1054,8354,Q
20100127,AKP,2000,5701,Q
20100127,AKR,15277,53058,Q
20100127,AKRX,21286,47174,Q
20100127,AKS,2330647,4546766,Q
20100127,AKT,1500,6800,Q
20100127,ALAN,15976,86776,Q
20100127,ALB,21519,126280,Q
20100127,ALC,400,2690,Q
20100127,ALCO,3372,5571,Q
20100127,ALD,283501,1130318,Q
20100127,ALE,103840,122133,Q
20100127,ALEX,10737,22421,Q
20100127,ALF,300,1325,Q
