,Symbol,ShortVolume,TotalVolume,Market
20100128,A,417959,986365,Q
20100128,AA,12652425,23918883,Q
20100128,AAC,2400,13191,Q
20100128,AACC,1363,6361,Q
20100128,AAI,1219794,2201760,Q
20100128,AAN,25091,71654,Q
20100128,AAON,13354,27920,Q
20100128,AAP,116165,227157,Q
20100128,AAPL,7412582,17497814,Q
20100128,AAR,700,2950,Q
20100128,AATI,17600,56584,Q
20100128,AAU,37138,172501,Q
20100128,AAV,21487,197096,Q
20100128,AAWW,11294,68452,Q
20100128,AAXJ,46061,62730,Q
20100128,AAp,100,400,Q
20100128,AB,54098,238722,Q
20100128,ABA,17445,28602,Q
20100128,ABAT,156317,259725,Q
20100128,ABAX,34261,56171,Q
20100128,ABB,534201,1290207,Q
20100128,ABBC,3351,11709,Q
20100128,ABC,346290,774485,Q
20100128,ABCB,4100,27550,Q
20100128,ABCO,6197,14860,Q
20100128,ABCW,17033,66878,Q
20100128,ABD,23942,369198,Q
20100128,ABFS,216810,617651,Q
20100128,ABG,19477,42219,Q
20100128,ABI,600,1300,Q
20100128,ABII,24709,199931,Q
20100128,ABIO,3490,10343,Q
20100128,ABK,423389,2831329,Q
20100128,ABKpZ,1950,6539,Q
20100128,ABM,12603,36288,Q
20100128,ABMD,108933,180877,Q
20100128,ABR,3325,57293,Q
20100128,ABT,607388,1789092,Q
20100128,ABTL,5300,28702,Q
20100128,ABV,24456,51894,Q
20100128,ABV.C,400,7872,Q
20100128,ABVT,1500,21638,Q
20100128,ABWpA,1550,3175,Q
20100128,ABX,2194973,3690362,Q
20100128,ACAD,77649,292673,Q
20100128,ACAP,3720,9258,Q
20100128,ACAS,631889,1601040,Q
20100128,ACAT,1008,9229,Q
20100128,ACC,33562,152105,Q
20100128,ACCL,17900,21792,Q
20100128,ACE,178585,483134,Q
20100128,ACET,28572,90001,Q
20100128,ACF,300393,577868,Q
20100128,ACFN,17777,58327,Q
20100128,ACG,93976,430181,Q
20100128,ACGL,15792,75283,Q
20100128,ACGY,5187,46302,Q
20100128,ACH,77459,212941,Q
20100128,ACHN,514195,1166197,Q
20100128,ACI,649361,1158721,Q
20100128,ACIW,7374,21667,Q
20100128,ACL,119378,194288,Q
20100128,ACLI,18199,64686,Q
20100128,ACLS,92670,305768,Q
20100128,ACM,45775,170100,Q
20100128,ACMR,9560,27415,Q
20100128,ACN,556708,1659008,Q
20100128,ACO,22288,76784,Q
20100128,ACOM,1600,6479,Q
20100128,ACOR,87258,174807,Q
20100128,ACPW,14275,47271,Q
20100128,ACS,35986,136466,Q
20100128,ACTG,68000,90354,Q
20100128,ACTI,2100,10711,Q
20100128,ACTL,21084,46630,Q
20100128,ACTS,2900,15077,Q
20100128,ACTU,39816,82123,Q
20100128,ACU,1090,7300,Q
20100128,ACV,20526,52238,Q
20100128,ACWI,4691,301480,Q
20100128,ACWX,8246,40206,Q
20100128,ACXM,111643,269838,Q
20100128,ADAM,3100,13904,Q
20100128,ADAT,9200,19242,Q
20100128,ADBE,514369,1506809,Q
20100128,ADC,3643,13501,Q
20100128,ADCT,279154,940660,Q
20100128,ADEP,8375,12375,Q
20100128,ADES,1900,6551,Q
20100128,ADG,500,15068,Q
20100128,ADI,477766,1757034,Q
20100128,ADK.WS,200,1100,Q
20100128,ADLR,600,30141,Q
20100128,ADM,624539,2449551,Q
20100128,ADMpA,4017,10418,Q
20100128,ADP,308991,1027951,Q
20100128,ADPI,1707,5361,Q
20100128,ADPT,67152,207793,Q
20100128,ADRA,215,1280,Q
20100128,ADRD,840,4014,Q
20100128,ADRE,9845,50806,Q
20100128,ADRU,138,1222,Q
20100128,ADS,138372,208282,Q
20100128,ADSK,305014,1035522,Q
20100128,ADTN,180338,337107,Q
20100128,ADUS,2800,19400,Q
20100128,ADVS,5636,23790,Q
20100128,ADX,21123,72593,Q
20100128,ADY,20206,93685,Q
20100128,ADZ,170,170,Q
20100128,AE,800,1350,Q
20100128,AEA,24661,70017,Q
20100128,AEB,6525,16235,Q
20100128,AEC,34218,67245,Q
20100128,AECpB,200,335,Q
20100128,AED,2200,66015,Q
20100128,AEE,197842,405754,Q
20100128,AEF,6679,22353,Q
20100128,AEG,60744,162087,Q
20100128,AEH,16207,28566,Q
20100128,AEHR,2000,16822,Q
20100128,AEIS,22065,162600,Q
20100128,AEL,19890,43756,Q
20100128,AEM,310673,640477,Q
20100128,AEN,28130,151009,Q
20100128,AEO,217770,726390,Q
20100128,AEP,734608,1296663,Q
20100128,AEPI,3268,7484,Q
20100128,AEPpA,5745,10745,Q
20100128,AER,15458,33173,Q
20100128,AERG,15309,45659,Q
20100128,AES,378361,1813308,Q
20100128,AESpC,1180,2889,Q
20100128,AET,520478,1562458,Q
20100128,AETI,19130,19980,Q
20100128,AEV,9340,47631,Q
20100128,AEY,2000,3238,Q
20100128,AEZ,146188,311233,Q
