,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20111114,A,236272,0,464912
20111114,AA,2825567,0,7265818
20111114,AACC,2400,0,3079
20111114,AAME,360,0,760
20111114,AAN,29599,0,48526
20111114,AAON,2720,0,6686
20111114,AAP,44586,0,213044
20111114,AAPL,1068681,400,5346680
20111114,AAR,1400,0,7241
20111114,AAT,5678,0,16609
20111114,AATI,18400,0,90318
20111114,AAU,24758,0,65711
20111114,AAV,17800,0,31432
20111114,AAVX,100,0,100
20111114,AAWW,11429,0,24951
20111114,AAXJ,22388,0,51167
20111114,AB,15260,0,104097
20111114,ABAT,99037,0,273312
20111114,ABAX,1465,0,3327
20111114,ABB,150266,0,421611
20111114,ABC,228588,0,359865
20111114,ABCB,900,0,2423
20111114,ABCD,5500,0,15120
20111114,ABCO,5340,0,17991
20111114,ABCS,205,0,205
20111114,ABCW,312,0,2012
20111114,ABD,8611,0,35196
20111114,ABFS,14618,1100,83113
20111114,ABG,23986,0,37774
20111114,ABH,23169,0,27858
20111114,ABIO,2067,0,10799
20111114,ABM,2200,0,6917
20111114,ABMD,49553,0,88639
20111114,ABT,677881,0,1169022
20111114,ABTL,25565,0,114969
20111114,ABV,786705,0,1076016
20111114,ABVT,4849,0,6299
20111114,ABWpA,442,0,1707
20111114,ABWpB,5040,0,8990
20111114,ABX,376198,3200,697534
20111114,ACAD,1600,0,48034
20111114,ACAS,666479,0,1059215
20111114,ACAT,2303,0,23863
20111114,ACC,32607,0,160312
20111114,ACCL,3500,0,7483
20111114,ACE,85018,0,152903
20111114,ACET,5020,0,9778
20111114,ACFN,2599,0,4799
20111114,ACG,212451,0,378901
20111114,ACGL,235559,0,440539
20111114,ACH,8190,0,29211
20111114,ACHN,58193,0,101804
20111114,ACI,337907,0,1006864
20111114,ACIW,10940,0,43402
20111114,ACLS,45498,0,154835
20111114,ACM,199103,0,357352
20111114,ACMR,3400,0,22550
20111114,ACN,103649,0,432310
20111114,ACNB,110,0,1074
20111114,ACO,3800,0,8739
20111114,ACOM,107958,0,163296
20111114,ACOR,14244,0,19344
20111114,ACP,1500,0,6183
20111114,ACPW,71102,0,138927
20111114,ACRX,10800,0,14935
20111114,ACTG,9760,0,81492
20111114,ACTS,100,0,7247
20111114,ACTV,8300,0,18870
20111114,ACUR,7400,0,17533
20111114,ACW,34754,0,88471
20111114,ACWI,85384,0,104702
20111114,ACWX,9523,0,84894
20111114,ACXM,30848,0,46339
20111114,ACY,4465,0,6765
20111114,ADAT,9930,0,37724
20111114,ADBE,436153,0,1016691
20111114,ADC,800,0,5525
20111114,ADEP,1000,0,3150
20111114,ADES,5100,0,15535
20111114,ADGE,1300,0,2400
20111114,ADGF,400,0,2921
20111114,ADI,141664,0,349150
20111114,ADK,500,0,2178
20111114,ADLR,24590,0,104037
20111114,ADM,421030,0,695416
20111114,ADP,118802,100,204420
20111114,ADPI,23075,0,57904
20111114,ADRD,8100,0,13849
20111114,ADRE,100,0,14320
20111114,ADS,48484,0,67925
20111114,ADSK,211094,1200,469946
20111114,ADTN,64068,0,119936
20111114,ADUS,2000,0,2600
20111114,ADVS,5646,0,8218
20111114,ADX,10179,0,49839
20111114,ADY,200,0,12802
20111114,AE,2194,0,4394
20111114,AEA,22423,0,134103
20111114,AEB,400,0,2679
20111114,AEC,5700,0,16663
20111114,AED,3071,0,10188
20111114,AEE,220026,0,315930
20111114,AEF,4457,0,10198
20111114,AEG,97521,0,303636
20111114,AEGN,12567,0,32880
20111114,AEGR,700,0,1700
20111114,AEH,2771,0,9816
20111114,AEIS,25646,3700,87835
20111114,AEL,47144,25386,72275
20111114,AEM,80244,100,181701
20111114,AEN,3650,0,16431
20111114,AEO,245854,0,553176
20111114,AEP,178209,0,524448
20111114,AEPI,900,0,1900
20111114,AEPpA,5200,0,11291
20111114,AER,18877,0,142200
20111114,AERG,94785,18200,368860
20111114,AERL,14851,0,29847
20111114,AES,425392,0,617398
20111114,AESpC,1100,0,29750
20111114,AET,269233,0,506073
20111114,AETI,1418,0,2303
20111114,AEV,2600,0,8351
20111114,AEZS,632145,12200,1806578
20111114,AF,139131,0,189525
20111114,AFAM,5620,0,17666
20111114,AFB,9002,0,19166
20111114,AFC,2870,0,5955
20111114,AFCE,1700,0,3061
20111114,AFF,7530,0,11175
20111114,AFFX,116321,0,167164
20111114,AFFY,169124,0,485442
20111114,AFG,29965,0,44016
20111114,AFK,150,0,1510
20111114,AFL,203668,0,305999
20111114,AFOP,1535,0,7055
20111114,AFSI,8678,0,22784
20111114,AFT,19760,0,35391
20111114,AG,41720,400,144053
20111114,AGA,400,0,2700
20111114,AGC,4111,0,84503
20111114,AGCO,60004,0,110003
20111114,AGD,7248,0,36115
20111114,AGEM,100,0,500
20111114,AGEN,700,0,17285
20111114,AGF,11340,0,11890
20111114,AGG,155926,0,532476
20111114,AGII,4911,800,11210
20111114,AGL,22853,0,53295
20111114,AGM,4500,0,19678
20111114,AGN,96189,0,166644
20111114,AGNC,454536,0,1000977
20111114,AGO,229905,0,356741
20111114,AGOpB,500,0,3820
20111114,AGOpE,1813,0,4163
20111114,AGOpF,100,0,1817
20111114,AGP,60583,0,125567
20111114,AGQ,89795,0,461402
20111114,AGRO,22000,0,38887
20111114,AGU,69073,6800,105096
20111114,AGX,1200,0,3930
20111114,AGYS,4142,0,31457
20111114,AGZ,6785,0,60206
20111114,AH,44421,0,111199
20111114,AHC,700,0,2300
20111114,AHGP,3600,0,8546
20111114,AHL,13732,0,29950
20111114,AHLpA,500,0,1800
20111114,AHPI,900,0,1283
20111114,AHS,9627,0,24695
20111114,AHT,36865,0,125358
20111114,AHTpD,1200,0,3089
20111114,AHTpE,2068,0,5998
20111114,AI,3535,0,6768
20111114,AIA,443,0,2179
20111114,AIG,455782,100,747950
20111114,AIG.WS,800,0,9707
20111114,AIMC,2827,0,8982
20111114,AIN,12920,0,18328
20111114,AINV,218198,0,456833
20111114,AIQ,2600,0,16595
20111114,AIR,16055,0,45573
20111114,AIRM,11993,0,17129
20111114,AIRT,400,0,400
20111114,AIS,54247,0,134331
20111114,AIT,2569,0,4916
20111114,AIV,121553,0,221876
20111114,AIVpU,300,0,1000
20111114,AIVpZ,2500,0,2940
20111114,AIXG,16172,0,28283
20111114,AIZ,26221,0,70200
20111114,AJG,45179,0,130955
20111114,AKAM,543039,0,1078915
20111114,AKN,1400,0,1400
20111114,AKO.B,19885,0,19985
20111114,AKP,470,0,1863
20111114,AKR,4100,0,112100
20111114,AKRX,175108,0,376356
20111114,AKS,1499628,900,2772019
20111114,AL,36957,0,70588
20111114,ALB,42752,0,142091
20111114,ALC,2380,0,4524
20111114,ALCO,200,0,1731
20111114,ALD,3955,0,7105
20111114,ALE,14300,0,29486
20111114,ALEX,10380,0,33390
20111114,ALG,540,0,3215
20111114,ALGN,72328,0,135132
20111114,ALGT,9370,0,17045
20111114,ALIM,254183,71215,688586
20111114,ALJ,36930,0,101101
20111114,ALK,10479,0,47028
20111114,ALKS,77550,0,120856
20111114,ALL,553543,0,820316
20111114,ALLT,64884,7347,141513
20111114,ALLYpA,203598,0,370042
20111114,ALLYpB,2390,0,1573939
20111114,ALM,1010,0,3520
20111114,ALN,2900,0,8706
20111114,ALNC,246,0,246
20111114,ALNY,68485,0,177803
20111114,ALOG,1200,0,5300
20111114,ALPpN,331,0,3369
20111114,ALPpO,745,0,2465
20111114,ALPpP,851,0,1051
20111114,ALR,50634,0,100947
20111114,ALSK,176124,0,346778
20111114,ALT,1550,0,48006
20111114,ALTE,22400,0,51700
20111114,ALTH,68211,0,149260
20111114,ALTI,1700,0,9200
20111114,ALTR,183323,100,403309
20111114,ALU,1070708,0,2558789
20111114,ALV,22824,0,83551
20111114,ALVR,9000,0,21400
20111114,ALXA,49972,2000,328318
20111114,ALXN,165310,100,798006
20111114,AM,56507,0,75167
20111114,AMAC,600,0,5000
20111114,AMAG,22917,0,43942
20111114,AMAP,1600,0,6400
20111114,AMAT,823712,100,1650310
20111114,AMBO,8700,0,17281
20111114,AMBT,108,0,108
20111114,AMCC,74588,0,138384
20111114,AMCF,3550,0,10660
20111114,AMCN,1300,0,12025
20111114,AMCX,7192,0,58530
20111114,AMD,2036200,0,4250740
20111114,AME,4540,0,58220
20111114,AMED,108213,0,163975
20111114,AMG,33212,0,48558
20111114,AMGN,743647,100,1380700
20111114,AMID,3211,0,8627
20111114,AMJ,383017,174320,443216
20111114,AMKR,76657,100,181909
20111114,AMLN,483837,0,1020976
20111114,AMLP,330934,55329,462157
20111114,AMNB,1450,0,1450
20111114,AMOT,1166,0,5612
20111114,AMP,221970,100,357294
20111114,AMPE,2690,0,4940
20111114,AMPL,1300,0,4000
20111114,AMPpA,1838,0,2639
20111114,AMR,781857,0,1724945
20111114,AMRC,28338,0,40080
20111114,AMRI,54421,0,106753
20111114,AMRN,219438,0,978546
20111114,AMRS,125901,0,165386
20111114,AMS,4595,0,8845
20111114,AMSC,121192,0,248658
20111114,AMSF,100,0,866
20111114,AMSG,1610,0,11203
20111114,AMSWA,3598,0,16498
20111114,AMT,84980,0,209905
20111114,AMTD,614618,0,798525
20111114,AMTG,9411,200,24114
20111114,AMWD,8310,0,12698
20111114,AMX,420264,0,621472
20111114,AMZN,1102457,400,2095722
20111114,AN,75573,0,140037
20111114,ANAC,1700,0,3200
20111114,ANAD,54581,0,125705
20111114,ANAT,922,0,1250
20111114,ANCX,100,0,915
20111114,ANDE,7055,0,27771
20111114,ANDS,158103,0,210454
20111114,ANEN,5000,0,11013
20111114,ANF,199764,0,457867
20111114,ANGO,12950,0,18132
20111114,ANH,199925,0,472563
20111114,ANHpA,390,0,390
20111114,ANIK,13360,0,37866
20111114,ANLY,4203,0,11986
20111114,ANN,193040,0,660997
20111114,ANO,1600,0,15400
20111114,ANR,942911,0,1956013
20111114,ANSS,20370,0,37295
20111114,ANTH,6608,0,12708
20111114,ANV,36636,2300,58083
20111114,ANW,36861,0,75196
20111114,ANX,52755,11400,344424
20111114,AOA,163,0,6767
20111114,AOB,700,0,40971
20111114,AOD,82828,0,298105
20111114,AOI,79331,0,117656
20111114,AOK,5310,0,18729
20111114,AOL,61843,0,103736
20111114,AOM,7760,0,12303
20111114,AON,72039,0,156891
20111114,AONE,481455,2000,1523397
20111114,AOR,6269,0,11037
20111114,AOS,27817,0,84297
20111114,AOSL,6859,0,8459
20111114,AP,3029,0,6629
20111114,APA,236493,500,483471
20111114,APAGF,470,0,670
20111114,APApD,16002,0,20455
20111114,APC,248783,100,633694
20111114,APD,42113,0,88263
20111114,APEI,2750,0,5250
20111114,APF,8190,0,15392
20111114,APFC,208,0,953
20111114,APH,42307,0,115660
20111114,API,8332,0,10532
20111114,APKT,237097,0,475870
20111114,APL,63618,0,106309
20111114,APO,3113,0,18986
20111114,APOG,5383,0,9431
20111114,APOL,64591,0,127147
20111114,APP,9296,0,38547
20111114,APPY,300,0,1500
20111114,APRI,14731,0,33006
20111114,APT,900,0,4022
20111114,APTS,25933,0,42224
20111114,APU,9617,0,21783
20111114,APWC,2050,0,2750
20111114,ARAY,48279,0,94783
20111114,ARB,8800,0,9100
20111114,ARBA,53313,0,62713
20111114,ARC,4400,0,22740
20111114,ARCC,313437,0,418354
20111114,ARCI,10280,0,13184
20111114,ARCL,1400,0,6902
20111114,ARCO,159491,0,509377
20111114,ARCP,3250,0,3350
20111114,ARCW,400,0,1000
20111114,ARE,520278,200,646147
20111114,AREX,32112,0,101148
20111114,ARG,27561,0,87242
20111114,ARGN,21991,0,28852
20111114,ARHpA,300,0,300
20111114,ARI,8450,0,16350
20111114,ARIA,206716,0,433323
20111114,ARII,5653,0,8127
20111114,ARK,8214,0,30548
20111114,ARL,130,0,130
20111114,ARLP,11695,0,22437
20111114,ARMH,523855,0,1143290
20111114,ARNA,204064,600,418173
20111114,ARO,91313,2100,209276
20111114,AROW,400,0,2050
20111114,ARQL,11487,0,23289
20111114,ARR,392253,0,836787
20111114,ARRS,69896,0,103101
20111114,ARRY,32608,0,55972
20111114,ARSD,35280,1937,120686
20111114,ART,21683,0,33558
20111114,ARTC,4650,0,9914
20111114,ARTNA,1813,0,2978
20111114,ARTW,900,0,2500
20111114,ARTX,1000,0,27398
20111114,ARUN,248001,0,1399994
20111114,ARW,70578,0,241131
20111114,ARWR,83675,9700,298039
20111114,ARX,1800,0,27044
20111114,ARY,5843,0,11766
20111114,ASA,3800,0,13014
20111114,ASBC,97049,300,253510
20111114,ASCA,15600,0,46123
20111114,ASCMA,900,0,2686
20111114,ASEA,601,0,4704
20111114,ASEI,1300,0,6600
