,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20120330,A,104423,0,590361
20120330,AA,2048292,0,5497775
20120330,AACC,2200,0,13463
20120330,AAME,2950,0,6950
20120330,AAN,29159,0,43378
20120330,AAON,3536,0,5137
20120330,AAP,58059,0,262538
20120330,AAPL,2898880,338,8588967
20120330,AAT,13091,0,40252
20120330,AAU,12250,500,27827
20120330,AAV,9100,800,56692
20120330,AAVX,300,0,1600
20120330,AAWW,19232,0,36561
20120330,AAXJ,18113,0,51130
20120330,AB,30550,0,57919
20120330,ABAX,3784,0,20740
20120330,ABB,598672,400,2279150
20120330,ABC,238973,0,565536
20120330,ABCB,1849,0,2237
20120330,ABCD,3558,0,5058
20120330,ABCO,9633,0,37366
20120330,ABCS,1325,0,1750
20120330,ABD,29487,0,83201
20120330,ABFS,46594,0,115858
20120330,ABG,28100,0,40728
20120330,ABH,28750,0,45255
20120330,ABIO,15200,0,30000
20120330,ABM,20016,0,33027
20120330,ABMD,20341,0,33874
20120330,ABR,3500,0,15843
20120330,ABT,640607,0,2569249
20120330,ABTL,200,0,4700
20120330,ABV,260725,0,1033321
20120330,ABV.C,100,0,1278
20120330,ABVA,900,0,1000
20120330,ABVT,26833,0,124234
20120330,ABWpA,350,0,3078
20120330,ABX,976008,69476,1573547
20120330,ACAD,195305,0,602989
20120330,ACAS,161826,0,591476
20120330,ACAT,27726,0,42577
20120330,ACC,31404,0,126216
20120330,ACCL,17633,0,29159
20120330,ACE,69795,0,145084
20120330,ACET,46119,0,83324
20120330,ACFC,100,0,1050
20120330,ACFN,64335,0,135574
20120330,ACG,189044,0,578117
20120330,ACGL,66335,0,255758
20120330,ACH,37264,0,212810
20120330,ACHC,1300,0,4050
20120330,ACHN,45417,0,121555
20120330,ACI,1046402,0,2778764
20120330,ACIW,20876,0,36906
20120330,ACLS,41157,0,156449
20120330,ACM,48402,0,180991
20120330,ACN,167903,100,412919
20120330,ACO,5250,100,17075
20120330,ACOM,79506,200,158153
20120330,ACOR,13358,0,30867
20120330,ACP,13558,0,29509
20120330,ACPW,163660,0,245499
20120330,ACTG,53571,0,113414
20120330,ACTV,13272,2500,29554
20120330,ACU,400,0,700
20120330,ACUR,18859,0,49906
20120330,ACW,17865,0,34385
20120330,ACWI,34702,0,117646
20120330,ACWX,19194,0,29872
20120330,ACXM,16091,0,63824
20120330,ACY,1586,0,2172
20120330,ADBE,506079,0,978279
20120330,ADC,2294,0,17169
20120330,ADEP,2400,0,10570
20120330,ADES,2513,0,4510
20120330,ADGE,18777,0,23757
20120330,ADGF,900,0,43980
20120330,ADI,107819,0,371339
20120330,ADK,2600,0,5952
20120330,ADM,365102,0,666684
20120330,ADP,219734,0,767743
20120330,ADRA,593,0,2008
20120330,ADRD,783,0,1326
20120330,ADRE,150,0,8279
20120330,ADS,42114,0,75407
20120330,ADSK,174292,0,463794
20120330,ADTN,102641,0,335539
20120330,ADUS,929,0,2749
20120330,ADVS,8054,0,19004
20120330,ADX,7960,5900,33967
20120330,ADY,25784,0,106059
20120330,AE,8237,1500,77689
20120330,AEA,87968,0,154073
20120330,AEB,7133,0,10649
20120330,AEC,99510,0,136446
20120330,AED,4899,0,22863
20120330,AEE,216037,0,340563
20120330,AEF,1600,0,20953
20120330,AEG,19872,0,114421
20120330,AEGN,7100,200,11970
20120330,AEGR,2411,0,3011
20120330,AEH,17312,0,48438
20120330,AEHR,6533,0,51681
20120330,AEIS,40887,0,67727
20120330,AEK,3570,0,17257
20120330,AEL,34140,0,104120
20120330,AEM,138491,500,217645
20120330,AEO,249648,0,568875
20120330,AEP,401424,100,1039580
20120330,AEPI,2214,0,5997
20120330,AEPpA,28300,0,42513
