,Symbol,ShortVolume,TotalVolume,Market
20100310,A,368364,726788,Q
20100310,AA,4935610,12552479,Q
20100310,AACC,3110,6387,Q
20100310,AAI,677691,1571631,Q
20100310,AAN,35902,144969,Q
20100310,AAN.A,150,450,Q
20100310,AAON,600,6706,Q
20100310,AAP,158966,500442,Q
20100310,AAPL,4154359,8362474,Q
20100310,AAR,6800,11788,Q
20100310,AATI,31159,95550,Q
20100310,AAV,173568,426426,Q
20100310,AAWW,19340,86818,Q
20100310,AAXJ,22055,26655,Q
20100310,AAp,400,400,Q
20100310,AB,119672,288380,Q
20100310,ABA,4799,5099,Q
20100310,ABAT,190697,688863,Q
20100310,ABAX,26556,42292,Q
20100310,ABB,566415,1262409,Q
20100310,ABBC,5175,17412,Q
20100310,ABC,304735,651310,Q
20100310,ABCB,2921,6021,Q
20100310,ABCD,13850,25280,Q
20100310,ABCO,5621,25912,Q
20100310,ABCW,40020,58212,Q
20100310,ABD,35677,76518,Q
20100310,ABFS,140048,656104,Q
20100310,ABG,11823,81812,Q
20100310,ABII,3100,4858,Q
20100310,ABIO,100,3335,Q
20100310,ABK,3291803,10678280,Q
20100310,ABKpZ,200,550,Q
20100310,ABM,43162,54898,Q
20100310,ABMD,27281,52937,Q
20100310,ABR,46537,98979,Q
20100310,ABT,905270,2466441,Q
20100310,ABTL,8900,16800,Q
20100310,ABV,51010,97030,Q
20100310,ABVT,61724,348737,Q
20100310,ABWpA,4070,8445,Q
20100310,ABX,1209436,2969526,Q
20100310,ACAD,125192,400083,Q
20100310,ACAP,1819,4857,Q
20100310,ACAS,1424944,3639711,Q
20100310,ACAT,17905,44223,Q
20100310,ACC,15741,51964,Q
20100310,ACCL,1055,3005,Q
20100310,ACE,212307,1400098,Q
20100310,ACET,43358,83029,Q
20100310,ACF,283498,382862,Q
20100310,ACFN,22439,59364,Q
20100310,ACG,90259,332266,Q
20100310,ACGL,19340,117340,Q
20100310,ACGY,5650,37855,Q
20100310,ACH,35267,75487,Q
20100310,ACHN,81034,208671,Q
20100310,ACI,1134528,1930994,Q
20100310,ACIW,13420,52381,Q
20100310,ACL,43270,232338,Q
20100310,ACLI,35309,48784,Q
20100310,ACLS,19218,240305,Q
20100310,ACM,42560,115544,Q
20100310,ACMR,4278,13858,Q
20100310,ACN,223629,648539,Q
20100310,ACO,5300,26642,Q
20100310,ACOM,7800,73371,Q
20100310,ACOR,65346,225203,Q
20100310,ACPW,5660,27437,Q
20100310,ACTG,39596,71361,Q
20100310,ACTI,3900,19438,Q
20100310,ACTL,5359,21830,Q
20100310,ACTU,4170,46487,Q
20100310,ACU,1250,3279,Q
20100310,ACUR,11955,20855,Q
20100310,ACV,13224,42297,Q
20100310,ACWI,16436,39480,Q
20100310,ACWX,14686,21032,Q
20100310,ACXM,47665,136686,Q
20100310,ACY,100,1547,Q
20100310,ADAT,2200,14164,Q
20100310,ADBE,352543,1661611,Q
20100310,ADC,5555,10946,Q
20100310,ADCT,518718,1727847,Q
20100310,ADEP,1300,1900,Q
20100310,ADES,4950,12025,Q
20100310,ADGE,10500,23930,Q
20100310,ADGF,4000,10840,Q
20100310,ADI,596214,1366931,Q
20100310,ADK,3534,12443,Q
20100310,ADK.WS,1100,2700,Q
20100310,ADLR,68062,136390,Q
20100310,ADM,408699,1169148,Q
20100310,ADMpA,12641,27446,Q
20100310,ADP,530047,1064324,Q
20100310,ADPI,250,1200,Q
20100310,ADPT,49163,154218,Q
20100310,ADRA,517,2144,Q
20100310,ADRD,160,1869,Q
20100310,ADRE,15103,25489,Q
20100310,ADRU,1309,2009,Q
20100310,ADS,373704,565089,Q
