,Symbol,ShortVolume,TotalVolume,Market
20100409,A,136508,780562,Q
20100409,AA,5676764,22353780,Q
20100409,AACC,1700,4400,Q
20100409,AAI,711396,1233303,Q
20100409,AAN,51168,116032,Q
20100409,AAON,7325,11375,Q
20100409,AAP,154485,482427,Q
20100409,AAPL,3094347,5653343,Q
20100409,AAR,8652,13481,Q
20100409,AATI,8480,64433,Q
20100409,AAU,70861,173463,Q
20100409,AAV,48373,199600,Q
20100409,AAWW,109184,189370,Q
20100409,AAXJ,24961,49686,Q
20100409,AB,37155,155668,Q
20100409,ABA,470,1794,Q
20100409,ABAT,65846,137284,Q
20100409,ABAX,18270,31070,Q
20100409,ABB,151240,684531,Q
20100409,ABBC,5163,14249,Q
20100409,ABC,273887,474272,Q
20100409,ABCB,7200,10850,Q
20100409,ABCD,12652,28290,Q
20100409,ABCO,16894,53339,Q
20100409,ABCW,24625,63217,Q
20100409,ABD,14300,42412,Q
20100409,ABFS,61801,149606,Q
20100409,ABG,35009,74285,Q
20100409,ABII,7439,63335,Q
20100409,ABIO,170532,505342,Q
20100409,ABK,33829317,108266356,Q
20100409,ABKpZ,8415,17807,Q
20100409,ABM,5606,32823,Q
20100409,ABMD,42470,85111,Q
20100409,ABR,178396,543707,Q
20100409,ABT,689216,1765814,Q
20100409,ABTL,2565,14515,Q
20100409,ABV,11907,108410,Q
20100409,ABVT,9870,103978,Q
20100409,ABWpA,1090,3124,Q
20100409,ABX,1461293,2776334,Q
20100409,ACAD,44018,158481,Q
20100409,ACAP,1958,3174,Q
20100409,ACAS,522041,1677244,Q
20100409,ACAT,400,29514,Q
20100409,ACC,48952,191197,Q
20100409,ACCL,5682,10891,Q
20100409,ACE,188147,584705,Q
20100409,ACET,22642,41108,Q
20100409,ACF,168336,513852,Q
20100409,ACFC,790,10192,Q
20100409,ACFN,12641,25157,Q
20100409,ACG,147732,450155,Q
20100409,ACGL,14587,34212,Q
20100409,ACGY,26551,50194,Q
20100409,ACH,108686,223812,Q
20100409,ACHN,29276,64396,Q
20100409,ACI,685941,1196570,Q
20100409,ACIW,8215,35246,Q
20100409,ACL,19438,68500,Q
20100409,ACLI,5000,8375,Q
20100409,ACLS,140710,520525,Q
20100409,ACM,21248,177758,Q
20100409,ACMR,61882,108268,Q
20100409,ACN,397801,1468714,Q
20100409,ACO,2900,7563,Q
20100409,ACOM,15586,74014,Q
20100409,ACOR,52064,116675,Q
20100409,ACPW,24032,103982,Q
20100409,ACTG,20598,50566,Q
20100409,ACTI,13072,28371,Q
20100409,ACTL,2900,6035,Q
20100409,ACTS,41000,82865,Q
20100409,ACTU,12400,47713,Q
20100409,ACU,1050,2350,Q
20100409,ACUR,20524,30466,Q
20100409,ACV,39640,192270,Q
20100409,ACWI,28217,34996,Q
20100409,ACWX,19918,25852,Q
20100409,ACXM,35019,154696,Q
20100409,ACY,760,1260,Q
20100409,ADAM,6170,49440,Q
20100409,ADAT,18355,35422,Q
20100409,ADBE,687720,2248533,Q
20100409,ADC,600,2185,Q
20100409,ADCT,182373,372587,Q
20100409,ADEP,1600,5089,Q
20100409,ADES,7125,13045,Q
20100409,ADG,13184,281593,Q
20100409,ADGE,3000,11097,Q
20100409,ADGF,2675,9645,Q
20100409,ADI,211274,585454,Q
20100409,ADK,2100,3658,Q
20100409,ADLR,27409,71746,Q
20100409,ADM,327758,1154303,Q
20100409,ADMpA,15004,20634,Q
20100409,ADP,177024,546307,Q
20100409,ADPI,900,2100,Q
20100409,ADPT,26826,81572,Q
20100409,ADRA,107,781,Q
20100409,ADRD,1259,3273,Q
20100409,ADRE,10003,21694,Q
20100409,ADRU,550,4883,Q
20100409,ADS,38999,356848,Q
20100409,ADSK,218970,793639,Q
20100409,ADTN,66930,223210,Q
20100409,ADUS,1800,5799,Q
20100409,ADVS,6775,17417,Q
20100409,ADX,8866,34827,Q
20100409,ADY,29746,67009,Q
20100409,ADZ,500,650,Q
20100409,AE,1285,3118,Q
20100409,AEA,17632,58695,Q
20100409,AEB,6062,13058,Q
20100409,AEC,6567,11940,Q
20100409,AED,4605,11287,Q
20100409,AEE,98593,260306,Q
20100409,AEF,16813,34157,Q
20100409,AEG,76900,162162,Q
20100409,AEH,1020,34869,Q
20100409,AEHR,2960,16860,Q
20100409,AEIS,22050,78737,Q
20100409,AEL,66742,130483,Q
20100409,AEM,403340,708491,Q
20100409,AEN,382265,747318,Q
20100409,AEO,922084,2482209,Q
20100409,AEP,233013,515331,Q
20100409,AEPI,8500,45797,Q
20100409,AEPpA,2460,4406,Q
20100409,AER,68144,137993,Q
20100409,AERG,369285,1004815,Q
20100409,AES,877410,2481909,Q
20100409,AESpC,2450,3250,Q
20100409,AET,574646,1724809,Q
20100409,AETI,100,1100,Q
20100409,AEV,7189,19217,Q
20100409,AEY,1900,3191,Q
20100409,AEZ,185724,473833,Q
20100409,AEZS,127122,270862,Q
20100409,AF,143751,268622,Q
20100409,AFAM,11105,30682,Q
20100409,AFC,5950,11105,Q
20100409,AFCE,1100,6954,Q
20100409,AFE,200,1060,Q
20100409,AFF,12568,60681,Q
20100409,AFFX,129649,344639,Q
20100409,AFFY,24029,52666,Q
20100409,AFG,17472,60746,Q
