,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20110916,A,390457,0,859984
20110916,AA,4153732,600,7109303
20110916,AACC,900,0,1600
20110916,AAN,23452,0,35631
20110916,AAON,26882,0,33362
20110916,AAP,127879,100,224855
20110916,AAPL,3306883,200,6371093
20110916,AAR,2200,0,3473
20110916,AAT,36349,0,158715
20110916,AATI,116015,0,256468
20110916,AAU,33783,0,114343
20110916,AAV,12100,500,27133
20110916,AAWW,25854,0,32517
20110916,AAXJ,17430,0,330103
20110916,AB,34374,0,122312
20110916,ABAT,179758,0,395863
20110916,ABAX,7551,0,25514
20110916,ABB,199323,0,415445
20110916,ABBC,2231,0,5031
20110916,ABC,232537,0,947636
20110916,ABCB,2032,0,5210
20110916,ABCO,10528,0,14699
20110916,ABCW,200,0,6445
20110916,ABD,13415,0,24920
20110916,ABFS,41844,0,173442
20110916,ABG,33026,0,87894
20110916,ABH,16246,846,23495
20110916,ABIO,7000,6800,34026
20110916,ABM,7400,0,16519
20110916,ABMD,19742,0,25584
20110916,ABR,307,0,5250
20110916,ABT,630164,0,1354989
20110916,ABTL,3620,0,5820
20110916,ABV,89999,0,931663
20110916,ABVA,500,0,740
20110916,ABVT,14544,0,23784
20110916,ABWpA,397,0,1540
20110916,ABX,694636,36267,1291737
20110916,ACAD,30520,0,113317
20110916,ACAS,423884,0,967071
20110916,ACAT,7421,0,24255
20110916,ACC,89805,100,334119
20110916,ACCL,23094,0,56375
20110916,ACE,109573,200,249520
20110916,ACET,16363,0,48028
20110916,ACFN,103840,0,166705
20110916,ACG,110530,0,232282
20110916,ACGL,34253,0,127333
20110916,ACH,2096,0,12840
20110916,ACHN,36560,0,55145
20110916,ACI,408089,0,900133
20110916,ACIW,45189,0,74003
20110916,ACK,100,0,100
20110916,ACLS,93019,0,229390
20110916,ACM,71828,0,194823
20110916,ACMR,1360,0,1760
20110916,ACN,1669616,0,2589446
20110916,ACO,7285,0,17716
20110916,ACOM,108377,0,203493
20110916,ACOR,34993,0,185012
20110916,ACP,2550,0,10852
20110916,ACPW,157715,0,335900
20110916,ACTG,14679,0,49981
20110916,ACTV,8250,3225,20957
20110916,ACU,100,0,400
20110916,ACUR,6000,0,22350
20110916,ACW,32592,0,95315
20110916,ACWI,20058,0,50912
20110916,ACWX,26681,0,46133
20110916,ACXM,59060,0,638038
20110916,ACY,2697,0,10568
20110916,ADAT,200,0,4000
20110916,ADBE,1786209,0,3318779
20110916,ADC,6890,0,13897
20110916,ADEP,2696,0,5396
20110916,ADES,600,0,7375
20110916,ADGE,500,0,5827
20110916,ADI,268253,0,453587
20110916,ADK,7490,0,19435
20110916,ADLR,19950,0,35750
20110916,ADM,723053,300,1187240
20110916,ADP,191814,0,436629
