,Symbol,ShortVolume,TotalVolume,Market
20100617,A,151647,445777,Q
20100617,AA,5608882,10327931,Q
20100617,AACC,5144,9179,Q
20100617,AAI,293576,861707,Q
20100617,AAN,58462,89977,Q
20100617,AAON,400,3845,Q
20100617,AAP,77646,154295,Q
20100617,AAPL,6152765,11735971,Q
20100617,AAR,18900,29100,Q
20100617,AATI,1500,147567,Q
20100617,AAU,38815,84477,Q
20100617,AAV,104380,218699,Q
20100617,AAWW,10905,27465,Q
20100617,AAXJ,34458,61258,Q
20100617,AB,52427,104843,Q
20100617,ABA,3072,4572,Q
20100617,ABAT,36091,96780,Q
20100617,ABAX,5200,13192,Q
20100617,ABB,108880,355224,Q
20100617,ABBC,6831,16525,Q
20100617,ABC,427920,1298258,Q
20100617,ABCB,35996,52394,Q
20100617,ABCD,2238,8144,Q
20100617,ABCO,5131,12410,Q
20100617,ABCW,28075,50766,Q
20100617,ABD,36553,264173,Q
20100617,ABFS,22828,111472,Q
20100617,ABG,27000,96185,Q
20100617,ABI,106,44206,Q
20100617,ABII,5225,24830,Q
20100617,ABIO,12450,98130,Q
20100617,ABK,1308412,3955479,Q
20100617,ABKpZ,100,1100,Q
20100617,ABL,465,1865,Q
20100617,ABM,17604,27674,Q
20100617,ABMD,17300,26890,Q
20100617,ABR,96811,160748,Q
20100617,ABT,609278,1488176,Q
20100617,ABTL,13621,93671,Q
20100617,ABV,32785,72833,Q
20100617,ABVT,7166,29214,Q
20100617,ABWpA,690,2190,Q
20100617,ABX,2126046,3740991,Q
20100617,ACAD,128456,295814,Q
20100617,ACAP,6496,10500,Q
20100617,ACAS,986862,2170314,Q
20100617,ACAT,8148,22790,Q
20100617,ACC,41597,97586,Q
20100617,ACCL,38351,91632,Q
20100617,ACE,119782,287694,Q
20100617,ACET,18350,80351,Q
20100617,ACF,79689,348511,Q
20100617,ACFC,1390,4055,Q
20100617,ACFN,3750,5652,Q
20100617,ACG,50443,281736,Q
20100617,ACGL,54909,84550,Q
20100617,ACGY,7767,48996,Q
20100617,ACH,91192,179697,Q
20100617,ACHN,5275,51029,Q
20100617,ACI,308465,742281,Q
20100617,ACIW,12989,35368,Q
20100617,ACL,77700,243950,Q
20100617,ACLI,24193,39867,Q
20100617,ACLS,125429,353271,Q
20100617,ACM,34564,79767,Q
20100617,ACMR,10100,17640,Q
20100617,ACN,249615,937467,Q
20100617,ACO,2200,4000,Q
20100617,ACOM,14534,75240,Q
20100617,ACOR,49047,86536,Q
20100617,ACPW,9500,15665,Q
20100617,ACTG,19161,76144,Q
20100617,ACTI,4923,14053,Q
20100617,ACTL,2524,19098,Q
20100617,ACTS,1245,8212,Q
20100617,ACTU,728,10428,Q
20100617,ACUR,3467,17917,Q
20100617,ACV,59461,131737,Q
20100617,ACWI,9244,17996,Q
20100617,ACWX,11581,20061,Q
20100617,ACXM,29542,147176,Q
20100617,ACY,1050,2529,Q
20100617,ADAM,7500,23110,Q
20100617,ADAT,8800,21812,Q
20100617,ADBE,799827,1894114,Q
20100617,ADC,7075,14753,Q
20100617,ADCT,325429,528071,Q
20100617,ADEP,6943,8893,Q
20100617,ADES,447,2822,Q
20100617,ADG,119190,264952,Q
20100617,ADGE,6086,20186,Q
20100617,ADGF,1810,2400,Q
20100617,ADI,367531,868904,Q
20100617,ADK,1202,3602,Q
20100617,ADLR,16211,57297,Q
20100617,ADM,2316669,3517457,Q
20100617,ADMpA,26905,165302,Q
20100617,ADP,314960,738909,Q
20100617,ADPI,2100,24470,Q
20100617,ADPT,146307,270975,Q
20100617,ADRA,200,1109,Q
20100617,ADRD,150,1068,Q
20100617,ADRE,8817,22285,Q
20100617,ADRU,1887,5574,Q
20100617,ADS,106681,264353,Q
20100617,ADSK,193915,686853,Q
20100617,ADTN,54864,127855,Q
20100617,ADVS,12502,29542,Q
20100617,ADX,14914,47246,Q
20100617,ADY,8362,19444,Q
20100617,ADZ,300,1300,Q
20100617,AE,200,1400,Q
20100617,AEA,6487,67443,Q
20100617,AEB,2350,4003,Q
20100617,AEC,108096,170796,Q
20100617,AED,11688,25870,Q
20100617,AEE,157344,342369,Q
20100617,AEF,15677,22343,Q
20100617,AEG,62833,135585,Q
20100617,AEH,2019,5589,Q
20100617,AEHR,3948,12548,Q
20100617,AEIS,18602,57175,Q
20100617,AEL,26148,67495,Q
20100617,AEM,323702,544522,Q
20100617,AEN,65496,248757,Q
20100617,AEO,606886,1279601,Q
20100617,AEP,428939,986440,Q
20100617,AEPI,900,4099,Q
20100617,AEPpA,873,3782,Q
20100617,AER,21555,107379,Q
20100617,AERG,24535,51751,Q
20100617,AES,745809,1784570,Q
20100617,AESpC,963,1813,Q
20100617,AET,604183,2284232,Q
20100617,AETI,641,781,Q
20100617,AEV,3409,14394,Q
20100617,AEY,3200,5314,Q
20100617,AEZ,163641,432745,Q
20100617,AEZS,848751,2259158,Q
20100617,AF,38677,237979,Q
20100617,AFAM,4350,11000,Q
20100617,AFB,8278,26516,Q
20100617,AFC,2337,2837,Q
20100617,AFCE,3450,8365,Q
20100617,AFE,2500,3000,Q
20100617,AFF,19908,34658,Q
20100617,AFFX,49984,90991,Q
20100617,AFFY,20405,30012,Q
20100617,AFG,18666,39983,Q
20100617,AFK,10541,15841,Q
20100617,AFL,334445,880385,Q
20100617,AFOP,4250,5275,Q
20100617,AFSI,4410,25744,Q
20100617,AGAM,229294,519111,Q
20100617,AGC,7643,40469,Q
20100617,AGCO,277940,356825,Q
20100617,AGD,38321,105570,Q
20100617,AGEN,61439,178451,Q
20100617,AGG,138492,563412,Q
20100617,AGII,3799,14502,Q
20100617,AGL,26404,52204,Q
20100617,AGM,65815,125121,Q
20100617,AGN,85242,581794,Q
20100617,AGNC,259026,593006,Q
20100617,AGO,122378,229939,Q
20100617,AGOpB,3520,4720,Q
20100617,AGOpE,1750,3825,Q
20100617,AGOpF,650,1695,Q
20100617,AGP,89303,263414,Q
20100617,AGQ,19917,107832,Q
20100617,AGT,98800,177364,Q
20100617,AGU,113142,221153,Q
20100617,AGX,100,300,Q
20100617,AGYS,11110,44243,Q
20100617,AGZ,8624,13348,Q
20100617,AH,12400,63629,Q
20100617,AHC,5700,33434,Q
20100617,AHCI,1033,4033,Q
20100617,AHD,31122,51603,Q
20100617,AHGP,3900,16285,Q
20100617,AHL,51960,211507,Q
20100617,AHLp,900,2000,Q
20100617,AHLpA,100,200,Q
20100617,AHS,41120,73307,Q
20100617,AHT,82106,339360,Q
20100617,AHTpA,3219,3469,Q
20100617,AHTpD,100,100,Q
20100617,AHY,200,400,Q
20100617,AI,3561,9358,Q
20100617,AIA,6136,9586,Q
20100617,AIB,809517,1817995,Q
20100617,AIG,529113,1634500,Q
20100617,AIGpA,9444,15528,Q
20100617,AIM,1570,10968,Q
20100617,AIMC,15243,102963,Q
20100617,AIN,9900,26660,Q
20100617,AINV,142264,439854,Q
20100617,AIPC,7970,29846,Q
20100617,AIQ,12529,36357,Q
20100617,AIR,15407,55445,Q
