,Symbol,ShortVolume,TotalVolume,Market
20100616,A,175540,522008,Q
20100616,AA,2897400,6460202,Q
20100616,AAI,1177628,2621074,Q
20100616,AAN,54796,108916,Q
20100616,AAON,2148,9012,Q
20100616,AAP,47042,125965,Q
20100616,AAPL,6125590,12138385,Q
20100616,AAR,1950,4346,Q
20100616,AATI,15542,224633,Q
20100616,AAU,2550,15872,Q
20100616,AAV,83458,330510,Q
20100616,AAWW,17586,72013,Q
20100616,AAXJ,9957,14417,Q
20100616,AB,48622,114117,Q
20100616,ABA,2588,7566,Q
20100616,ABAT,24934,95333,Q
20100616,ABAX,16293,31585,Q
20100616,ABB,152207,607682,Q
20100616,ABBC,4880,25813,Q
20100616,ABC,477369,1580326,Q
20100616,ABCB,3800,27425,Q
20100616,ABCD,1338,5432,Q
20100616,ABCO,12070,23915,Q
20100616,ABCW,13500,33479,Q
20100616,ABD,64213,241604,Q
20100616,ABFS,78108,184988,Q
20100616,ABG,16613,43642,Q
20100616,ABII,10712,35382,Q
20100616,ABIO,9814,36360,Q
20100616,ABK,1792959,10191158,Q
20100616,ABM,25687,59497,Q
20100616,ABMD,14803,44485,Q
20100616,ABR,28889,81430,Q
20100616,ABT,1079176,2104999,Q
20100616,ABTL,23406,56483,Q
20100616,ABV,26733,45030,Q
20100616,ABVA,800,800,Q
20100616,ABVT,7839,25651,Q
20100616,ABWpA,289,2462,Q
20100616,ABX,647131,1722908,Q
20100616,ACAD,400594,905846,Q
20100616,ACAP,2254,4331,Q
20100616,ACAS,1686309,3205783,Q
20100616,ACAT,7628,52363,Q
20100616,ACC,43663,70034,Q
20100616,ACCL,34236,74041,Q
20100616,ACE,134065,362750,Q
20100616,ACET,7491,27359,Q
20100616,ACF,222540,705591,Q
20100616,ACFN,1996,11008,Q
20100616,ACG,97544,390458,Q
20100616,ACGL,49788,86359,Q
20100616,ACGY,21259,88278,Q
20100616,ACH,51539,124186,Q
20100616,ACHN,12748,36611,Q
20100616,ACI,497470,909636,Q
20100616,ACIW,3100,10313,Q
20100616,ACL,51010,212040,Q
20100616,ACLI,16800,21743,Q
20100616,ACLS,63599,341207,Q
20100616,ACM,56788,127187,Q
20100616,ACMR,60236,107259,Q
20100616,ACN,302371,761818,Q
