,Symbol,ShortVolume,TotalVolume,Market
20100511,A,178176,797888,Q
20100511,AA,6702816,13854768,Q
20100511,AACC,2204,3591,Q
20100511,AAI,601479,1514177,Q
20100511,AAME,1326,2726,Q
20100511,AAN,25096,101553,Q
20100511,AAON,4300,12534,Q
20100511,AAP,45450,134083,Q
20100511,AAPL,4942995,13276018,Q
20100511,AAR,4845,8843,Q
20100511,AATI,7590,21340,Q
20100511,AAU,80635,187979,Q
20100511,AAV,76188,177380,Q
20100511,AAWW,63550,139839,Q
20100511,AAXJ,494895,573879,Q
20100511,AB,65336,196504,Q
20100511,ABA,5047,7097,Q
20100511,ABAT,351521,615324,Q
20100511,ABAX,7800,32567,Q
20100511,ABB,281474,1651470,Q
20100511,ABBC,10800,27287,Q
20100511,ABC,218855,951383,Q
20100511,ABCB,3996,14556,Q
20100511,ABCD,19200,53208,Q
20100511,ABCO,18341,34460,Q
20100511,ABCW,24426,64512,Q
20100511,ABD,23383,102484,Q
20100511,ABFS,26805,60747,Q
20100511,ABG,63875,82928,Q
20100511,ABII,3582,13249,Q
20100511,ABIO,33400,180770,Q
20100511,ABK,2284046,9159954,Q
20100511,ABL,146,2246,Q
20100511,ABM,4174,13918,Q
20100511,ABMD,59460,96608,Q
20100511,ABR,30451,78524,Q
20100511,ABT,898660,1947652,Q
20100511,ABTL,84300,248795,Q
20100511,ABV,29275,63501,Q
20100511,ABVT,11597,86632,Q
20100511,ABWpA,150,1500,Q
20100511,ABX,2752407,5286093,Q
20100511,ACAD,29139,254784,Q
20100511,ACAP,1700,3901,Q
20100511,ACAS,1542176,3690940,Q
20100511,ACAT,33900,53670,Q
20100511,ACC,48079,398613,Q
20100511,ACCL,13679,39674,Q
20100511,ACE,127858,425542,Q
20100511,ACET,21629,49005,Q
20100511,ACF,155946,333196,Q
20100511,ACFC,400,936,Q
20100511,ACFN,8105,19207,Q
20100511,ACG,82441,325366,Q
20100511,ACGL,45553,88592,Q
20100511,ACGY,31651,104695,Q
20100511,ACH,98080,189063,Q
20100511,ACHN,5650,20590,Q
20100511,ACI,440856,1076777,Q
20100511,ACIW,9286,88917,Q
20100511,ACL,30042,122140,Q
20100511,ACLI,5325,11050,Q
20100511,ACLS,228447,481706,Q
20100511,ACM,77635,243907,Q
20100511,ACMR,3111,73569,Q
20100511,ACN,800676,1882285,Q
20100511,ACO,4227,10178,Q
20100511,ACOM,19662,31515,Q
20100511,ACOR,67846,116948,Q
20100511,ACPW,26363,95427,Q
20100511,ACTG,62512,186152,Q
20100511,ACTI,3752,17799,Q
20100511,ACTL,1811,15470,Q
20100511,ACTU,65099,365698,Q
20100511,ACU,7020,10320,Q
20100511,ACUR,4956,32915,Q
20100511,ACV,158861,232124,Q
20100511,ACWI,23903,36976,Q
20100511,ACWX,16833,29712,Q
20100511,ACXM,97702,515397,Q
20100511,ACY,600,851,Q
20100511,ADAM,6785,12349,Q
20100511,ADAT,6861,17081,Q
20100511,ADBE,970932,1727396,Q
20100511,ADC,7332,13110,Q
20100511,ADCT,274814,691414,Q
20100511,ADEP,4500,8760,Q
20100511,ADES,10848,15648,Q
20100511,ADG,3134,3534,Q
20100511,ADGE,4883,13183,Q
20100511,ADI,670674,1086386,Q
20100511,ADK,600,1900,Q
20100511,ADLR,57660,106234,Q
20100511,ADM,610630,1445192,Q
20100511,ADMpA,112595,127537,Q
20100511,ADP,285625,632517,Q
20100511,ADPI,1500,15304,Q
20100511,ADPT,57038,168175,Q
20100511,ADRA,12000,15675,Q
20100511,ADRD,7770,15771,Q
20100511,ADRE,20962,52053,Q
20100511,ADRU,1022,1462,Q
20100511,ADS,123613,346579,Q
20100511,ADSK,268292,1039265,Q
20100511,ADTN,66183,113093,Q
20100511,ADUS,3265,6740,Q
20100511,ADVS,6900,19911,Q
20100511,ADX,37076,88266,Q
20100511,ADY,39223,100466,Q
20100511,AEA,48360,156457,Q
20100511,AEB,2800,13610,Q
20100511,AEC,112557,179929,Q
20100511,AED,9000,53322,Q
20100511,AEE,104573,312609,Q
20100511,AEF,10739,30208,Q
20100511,AEG,48408,236362,Q
20100511,AEH,8241,30865,Q
20100511,AEHR,7614,15863,Q
20100511,AEIS,176398,438017,Q
20100511,AEL,10269,34043,Q
20100511,AEM,679907,1597385,Q
20100511,AEN,28484,166806,Q
20100511,AEO,487924,1879902,Q
20100511,AEP,682092,1291015,Q
20100511,AEPI,3561,12365,Q
20100511,AEPpA,3447,6744,Q
20100511,AER,115958,408258,Q
20100511,AERG,689173,1525716,Q
20100511,AES,1104722,2417335,Q
20100511,AESpC,1813,2713,Q
20100511,AET,383565,1057059,Q
20100511,AEV,12700,27101,Q
20100511,AEY,70676,138210,Q
20100511,AEZ,452254,1073222,Q
20100511,AEZS,2417056,6243417,Q
20100511,AF,50472,81990,Q
20100511,AFAM,7454,21755,Q
20100511,AFB,9135,19075,Q
20100511,AFC,8125,15050,Q
20100511,AFCB,1640,2140,Q
20100511,AFCE,8241,19400,Q
20100511,AFE,2010,2010,Q
20100511,AFF,15334,45817,Q
20100511,AFFM,5600,7300,Q
20100511,AFFX,277076,516305,Q
20100511,AFFY,182048,226862,Q
20100511,AFG,60712,119822,Q
20100511,AFK,7166,8132,Q
20100511,AFL,334671,1059896,Q
20100511,AFOP,9050,28919,Q
20100511,AFSI,13639,72001,Q
20100511,AGAM,96423,369955,Q
20100511,AGC,7400,61447,Q
20100511,AGCO,53295,475418,Q
20100511,AGD,37898,132245,Q
20100511,AGEN,5030461,11667032,Q
20100511,AGG,119635,232432,Q
20100511,AGII,6760,31345,Q
20100511,AGL,20782,79310,Q
20100511,AGM,101954,404842,Q
20100511,AGN,149338,363458,Q
20100511,AGNC,112403,172320,Q
20100511,AGO,1062355,3059655,Q
