,Symbol,ShortVolume,TotalVolume,Market
20100422,A,240960,841451,Q
20100422,AA,2841436,8729542,Q
20100422,AACC,1812,4612,Q
20100422,AAI,1452292,2360583,Q
20100422,AAN,49198,182175,Q
20100422,AAN.A,200,835,Q
20100422,AAON,12730,21078,Q
20100422,AAP,49672,185501,Q
20100422,AAPL,5841234,12695856,Q
20100422,AAR,2000,3691,Q
20100422,AATI,20589,37615,Q
20100422,AAU,8725,45226,Q
20100422,AAV,17331,109246,Q
20100422,AAWW,14418,56332,Q
20100422,AAXJ,23637,504049,Q
20100422,AB,36145,101115,Q
20100422,ABA,100,2375,Q
20100422,ABAT,142654,352147,Q
20100422,ABAX,18177,106312,Q
20100422,ABB,1444969,6054408,Q
20100422,ABBC,4202,9982,Q
20100422,ABC,1086501,2478573,Q
20100422,ABCB,27731,82623,Q
20100422,ABCD,21419,60600,Q
20100422,ABCO,6644,13494,Q
20100422,ABCW,127527,311814,Q
20100422,ABD,21926,48480,Q
20100422,ABFS,191976,271515,Q
20100422,ABG,20393,147373,Q
20100422,ABII,2144,5620,Q
20100422,ABIO,66614,217155,Q
20100422,ABK,8193046,22798209,Q
20100422,ABKpZ,1750,2791,Q
20100422,ABM,2728,17723,Q
20100422,ABMD,12343,32518,Q
20100422,ABR,216296,462331,Q
20100422,ABT,1049648,2736889,Q
20100422,ABTL,36296,74102,Q
20100422,ABV,33720,92874,Q
20100422,ABVA,3200,3300,Q
20100422,ABVT,6010,32080,Q
20100422,ABWpA,6490,10106,Q
20100422,ABX,1178940,2673589,Q
20100422,ACAD,43051,184907,Q
20100422,ACAP,1522,6165,Q
20100422,ACAS,2169784,5071033,Q
20100422,ACAT,15106,22731,Q
20100422,ACC,18585,207170,Q
20100422,ACCL,10986,18896,Q
20100422,ACE,103997,556522,Q
20100422,ACET,15775,23581,Q
20100422,ACF,207265,411187,Q
20100422,ACFC,3040,5640,Q
20100422,ACFN,1900,18850,Q
20100422,ACG,42959,263729,Q
20100422,ACGL,13647,80026,Q
20100422,ACGY,27526,53424,Q
20100422,ACH,62098,171942,Q
20100422,ACHN,9925,45397,Q
20100422,ACI,1162692,1865465,Q
20100422,ACIW,31264,166789,Q
20100422,ACL,73900,236872,Q
20100422,ACLI,1549,8786,Q
20100422,ACLS,90591,445918,Q
20100422,ACM,182133,399759,Q
20100422,ACMR,57204,222524,Q
20100422,ACN,354901,764403,Q
20100422,ACO,49550,105265,Q
20100422,ACOM,8600,40266,Q
20100422,ACOR,44959,120437,Q
20100422,ACPW,55054,169627,Q
20100422,ACTG,17402,51002,Q
20100422,ACTI,9614,57290,Q
20100422,ACTL,3047,11087,Q
20100422,ACTS,11175,24575,Q
20100422,ACTU,32739,86961,Q
20100422,ACV,104101,251210,Q
20100422,ACWI,42234,49813,Q
20100422,ACWX,8133,12527,Q
20100422,ACXM,64360,151414,Q
20100422,ACY,100,1100,Q
20100422,ADAM,1100,3485,Q
20100422,ADAT,5700,16140,Q
20100422,ADBE,1319369,3837552,Q
20100422,ADC,12085,30019,Q
20100422,ADCT,201689,479304,Q
20100422,ADEP,3200,5750,Q
20100422,ADES,4321,9717,Q
20100422,ADG,22583,85234,Q
20100422,ADGE,9700,32565,Q
20100422,ADGF,558,2034,Q
20100422,ADI,224653,651666,Q
20100422,ADK,400,1400,Q
20100422,ADK.WS,3000,4000,Q
20100422,ADLR,24938,65133,Q
20100422,ADM,534364,1453193,Q
20100422,ADMpA,7718,12456,Q
20100422,ADP,276617,600655,Q
20100422,ADPI,655,5935,Q
20100422,ADPT,47730,120830,Q
20100422,ADRA,300,2944,Q
20100422,ADRD,1085,2967,Q
20100422,ADRE,5999,21123,Q
20100422,ADS,514624,956651,Q
20100422,ADSK,629842,1117329,Q
20100422,ADTN,535519,1225809,Q
20100422,ADUS,2000,8900,Q
20100422,ADVS,3401,24687,Q
20100422,ADX,18509,53313,Q
20100422,ADY,15855,53103,Q
20100422,AEA,90177,195973,Q
20100422,AEB,5361,17094,Q
20100422,AEC,3194,23231,Q
20100422,AED,1451,9670,Q
20100422,AEE,570319,824092,Q
20100422,AEF,7589,24204,Q
20100422,AEG,122774,302684,Q
20100422,AEH,7641,36896,Q
20100422,AEHR,2200,6050,Q
20100422,AEIS,89545,207552,Q
20100422,AEL,29280,65549,Q
20100422,AEM,130656,309151,Q
20100422,AEN,122104,281300,Q
20100422,AEO,631291,1326599,Q
20100422,AEP,213204,576198,Q
20100422,AEPI,1388,6788,Q
20100422,AEPpA,3750,7544,Q
20100422,AER,42690,157697,Q
20100422,AERG,173402,786820,Q
20100422,AES,1436290,2426107,Q
20100422,AESpC,6700,8388,Q
20100422,AET,368355,1046428,Q
20100422,AETI,160,160,Q
20100422,AEV,10856,33882,Q
20100422,AEY,674,18367,Q
20100422,AEZ,89670,282643,Q
20100422,AEZS,831743,1774843,Q
20100422,AF,375771,558989,Q
20100422,AFAM,5046,21185,Q
20100422,AFB,4174,16243,Q
20100422,AFC,5010,10739,Q
20100422,AFCE,1396,6596,Q
20100422,AFF,42984,75730,Q
20100422,AFFX,796712,1928656,Q
20100422,AFFY,16579,30878,Q
20100422,AFG,45519,101238,Q
20100422,AFK,1910,7300,Q
20100422,AFL,116182,593338,Q
20100422,AFOP,101611,209794,Q
20100422,AFSI,4625,11376,Q
20100422,AGAM,16912,99607,Q
20100422,AGC,41885,107412,Q
20100422,AGCO,71697,338701,Q
20100422,AGD,36029,102479,Q
20100422,AGEN,399848,1131707,Q
20100422,AGG,98258,292578,Q
20100422,AGII,2791,16302,Q
20100422,AGL,4300,27054,Q
20100422,AGM,133142,274374,Q
20100422,AGM.A,800,2600,Q
20100422,AGN,140669,589055,Q
20100422,AGNC,74383,128406,Q
20100422,AGO,203528,503982,Q
20100422,AGOpB,1000,8338,Q
20100422,AGOpE,4900,13483,Q
20100422,AGOpF,625,1325,Q
20100422,AGP,64068,176054,Q
20100422,AGQ,48534,117988,Q
20100422,AGT,16150,212887,Q
20100422,AGU,80442,316117,Q
20100422,AGX,3339,5874,Q
20100422,AGYS,10243,21166,Q
20100422,AGZ,2336,11262,Q
20100422,AHC,15665,43285,Q
20100422,AHCI,3982,11982,Q
20100422,AHD,35275,76190,Q
20100422,AHGP,3169,7865,Q
20100422,AHII,21399,34604,Q
20100422,AHL,16039,42255,Q
20100422,AHLp,100,100,Q
20100422,AHLpA,3040,3340,Q
20100422,AHS,15470,103217,Q
20100422,AHT,61653,143778,Q
20100422,AHTpA,878,978,Q
20100422,AHTpD,1300,3400,Q
20100422,AHY,100,100,Q
20100422,AI,989,15433,Q
20100422,AIA,1107,3129,Q
20100422,AIB,764432,2974482,Q
20100422,AIG,3666253,10221480,Q
20100422,AIGpA,16615,65845,Q
20100422,AIM,100,100,Q
20100422,AIMC,8899,23667,Q
20100422,AIN,9365,19728,Q
20100422,AINV,151340,576897,Q
20100422,AIPC,15821,33746,Q
20100422,AIQ,5726,15678,Q
20100422,AIR,16943,76965,Q
20100422,AIRM,6404,13139,Q
20100422,AIRT,1904,6179,Q
20100422,AIS,85753,194793,Q
20100422,AIT,74078,358072,Q
20100422,AIV,128165,401657,Q
20100422,AIVpV,200,400,Q
20100422,AIVpY,1700,1800,Q
20100422,AIXG,56986,124593,Q
20100422,AIZ,23027,120002,Q
20100422,AJG,85082,148964,Q
20100422,AKAM,712744,1280669,Q
20100422,AKF,3292,18015,Q
20100422,AKNS,11590,67529,Q
20100422,AKO.A,100,1822,Q
20100422,AKO.B,388,788,Q
20100422,AKP,500,745,Q
20100422,AKR,17406,35889,Q
20100422,AKRX,89139,269392,Q
20100422,AKS,3386458,5901615,Q
20100422,AKT,3380,13753,Q
20100422,ALAN,10450,121666,Q
20100422,ALB,50559,585779,Q
20100422,ALCO,273,446,Q
20100422,ALE,13979,29761,Q
20100422,ALEX,11771,31689,Q
20100422,ALF,2381,2975,Q
20100422,ALG,15661,30724,Q
20100422,ALGN,1146547,2163571,Q
20100422,ALGT,40619,191685,Q
20100422,ALIM,340603,589314,Q
20100422,ALJ,31250,75081,Q
20100422,ALK,59447,176541,Q
20100422,ALKS,95630,181377,Q
20100422,ALL,502689,1076530,Q
20100422,ALLB,300,2400,Q
20100422,ALLT,3900,12474,Q
20100422,ALM,3100,4639,Q
20100422,ALN,10575,17255,Q
20100422,ALNC,1413,2013,Q
20100422,ALNY,17602,44735,Q
20100422,ALOG,6706,36682,Q
20100422,ALOY,1250,5825,Q
20100422,ALPpN,850,1190,Q
20100422,ALPpP,1150,3061,Q
20100422,ALQ,290,2355,Q
20100422,ALSK,235639,376751,Q
20100422,ALT,4786,5893,Q
20100422,ALTH,148932,378885,Q
20100422,ALTI,132813,223767,Q
