,Symbol,ShortVolume,TotalVolume,Market
20100413,A,150922,518513,Q
20100413,AA,13457469,33251998,Q
20100413,AACC,1000,2200,Q
20100413,AAI,847323,1830297,Q
20100413,AAME,1400,1400,Q
20100413,AAN,22217,50776,Q
20100413,AAON,4929,35464,Q
20100413,AAP,80272,280065,Q
20100413,AAPL,2394222,4506388,Q
20100413,AAR,6420,11420,Q
20100413,AATI,17958,246678,Q
20100413,AAU,18300,147635,Q
20100413,AAV,17573,184616,Q
20100413,AAWW,72191,131572,Q
20100413,AAXJ,29068,38905,Q
20100413,AB,131067,309925,Q
20100413,ABA,2020,4764,Q
20100413,ABAT,288810,506722,Q
20100413,ABAX,89086,105868,Q
20100413,ABB,59016,211548,Q
20100413,ABBC,3800,17625,Q
20100413,ABC,500951,835997,Q
20100413,ABCB,1861,4450,Q
20100413,ABCD,22245,30092,Q
20100413,ABCO,8135,13760,Q
20100413,ABCW,82282,214662,Q
20100413,ABD,11442,55086,Q
20100413,ABFS,58808,243042,Q
20100413,ABG,11134,33367,Q
20100413,ABII,16811,215772,Q
20100413,ABIO,168541,630172,Q
20100413,ABK,116356710,348593013,Q
20100413,ABKpZ,14825,28193,Q
20100413,ABL,100,1500,Q
20100413,ABM,4868,124106,Q
20100413,ABMD,10458,46191,Q
20100413,ABR,68944,290583,Q
20100413,ABT,802126,2570007,Q
20100413,ABTL,6791,16942,Q
20100413,ABV,39787,87818,Q
20100413,ABVT,97503,159573,Q
20100413,ABWpA,2350,3300,Q
20100413,ABX,1030737,2572800,Q
20100413,ACAD,326585,1553756,Q
20100413,ACAP,2900,7600,Q
20100413,ACAS,401637,1169650,Q
20100413,ACAT,31379,50650,Q
20100413,ACC,47360,72199,Q
20100413,ACCL,600,12978,Q
20100413,ACE,68740,533160,Q
20100413,ACET,10677,50350,Q
20100413,ACF,44495,157134,Q
20100413,ACFC,900,10449,Q
20100413,ACFN,6135,19705,Q
20100413,ACG,84803,300203,Q
20100413,ACGL,6723,29669,Q
20100413,ACGY,13814,44143,Q
20100413,ACH,44739,139614,Q
20100413,ACHN,62550,183330,Q
20100413,ACI,756709,1296554,Q
20100413,ACIW,3754,206012,Q
20100413,ACL,18325,226517,Q
20100413,ACLI,3551,16640,Q
20100413,ACLS,159669,616227,Q
20100413,ACM,262681,332147,Q
20100413,ACMR,33003,85296,Q
20100413,ACN,414934,1256322,Q
20100413,ACO,2000,6753,Q
20100413,ACOM,16745,27504,Q
20100413,ACOR,45118,121270,Q
20100413,ACPW,28158,74262,Q
20100413,ACTG,8902,47780,Q
20100413,ACTI,3723,16724,Q
20100413,ACTL,2415,6988,Q
20100413,ACTS,65500,140483,Q
20100413,ACTU,7093,33416,Q
20100413,ACU,977,4372,Q
20100413,ACUR,32872,43474,Q
20100413,ACV,25120,148356,Q
20100413,ACWI,31108,44086,Q
20100413,ACWX,112814,208052,Q
20100413,ACXM,28062,77762,Q
20100413,ACY,400,1404,Q
20100413,ADAM,548,6371,Q
20100413,ADAT,16579,50618,Q
20100413,ADBE,976546,2086832,Q
20100413,ADC,12559,92073,Q
20100413,ADCT,486461,927247,Q
20100413,ADEP,200,5942,Q
20100413,ADES,7100,11502,Q
20100413,ADG,25870,43570,Q
20100413,ADGE,2693,6500,Q
20100413,ADGF,300,1700,Q
20100413,ADI,172519,580242,Q
20100413,ADK,5370,7922,Q
20100413,ADLR,43865,100940,Q
20100413,ADM,530645,1120300,Q
20100413,ADMpA,2300,38203,Q
20100413,ADP,127377,814244,Q
20100413,ADPI,300,2988,Q
20100413,ADPT,22262,87143,Q
20100413,ADRA,5400,8023,Q
20100413,ADRD,1981,3781,Q
20100413,ADRE,21490,48227,Q
20100413,ADRU,300,300,Q
20100413,ADS,44386,84121,Q
20100413,ADSK,898423,1407214,Q
20100413,ADTN,183500,705489,Q
20100413,ADUS,450,116767,Q
20100413,ADVS,1502,6254,Q
20100413,ADX,500,27124,Q
20100413,ADY,24293,99477,Q
20100413,AE,100,100,Q
20100413,AEA,106656,297418,Q
20100413,AEB,12115,90762,Q
20100413,AEC,16763,59501,Q
20100413,AED,3480,17801,Q
20100413,AEE,65983,448956,Q
20100413,AEF,12125,23866,Q
20100413,AEG,238689,316178,Q
20100413,AEH,3770,21448,Q
20100413,AEHR,10100,22565,Q
20100413,AEIS,43657,117678,Q
20100413,AEL,235008,263138,Q
20100413,AEM,223438,503540,Q
20100413,AEN,162899,612241,Q
20100413,AEO,733174,1654480,Q
20100413,AEP,348943,727735,Q
20100413,AEPI,5152,28792,Q
20100413,AEPpA,3125,3525,Q
20100413,AER,24988,101839,Q
20100413,AERG,49413,183907,Q
20100413,AES,760552,2311388,Q
20100413,AESpC,2734,3730,Q
20100413,AET,640033,2026226,Q
20100413,AETI,500,1400,Q
20100413,AEV,3400,15042,Q
20100413,AEY,3039,9689,Q
20100413,AEZ,69699,280690,Q
20100413,AEZS,2078887,4177342,Q
20100413,AF,57838,117385,Q
20100413,AFAM,26694,53098,Q
20100413,AFC,5493,9583,Q
20100413,AFCB,100,1750,Q
20100413,AFCE,7500,23349,Q
20100413,AFE,1025,17825,Q
20100413,AFF,5376,67089,Q
20100413,AFFM,100,200,Q
20100413,AFFX,94419,497133,Q
20100413,AFFY,31487,93008,Q
20100413,AFG,18755,41833,Q
20100413,AFK,29550,33334,Q
20100413,AFL,271709,697166,Q
20100413,AFO,200,200,Q
20100413,AFOP,7766,75776,Q
20100413,AFSI,3327,38764,Q
20100413,AGA,100,100,Q
20100413,AGAM,40135,88937,Q
20100413,AGC,8860,73507,Q
20100413,AGCO,121727,241797,Q
20100413,AGD,34870,135983,Q
20100413,AGEN,6145303,15660418,Q
20100413,AGF,2700,7661,Q
20100413,AGG,110551,389489,Q
20100413,AGII,8500,22297,Q
20100413,AGL,8189,56368,Q
20100413,AGM,35612,118277,Q
20100413,AGM.A,300,700,Q
20100413,AGN,155527,445924,Q
20100413,AGNC,96144,237944,Q
20100413,AGO,1343166,2150495,Q
20100413,AGOpB,2249,2449,Q
20100413,AGOpE,800,2665,Q
20100413,AGOpF,2300,2400,Q
20100413,AGP,239908,322139,Q
20100413,AGQ,37928,112193,Q
20100413,AGT,2100,90912,Q
