,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20111123,A,209412,0,766514
20111123,AA,6579495,0,13501746
20111123,AACC,1840,0,4840
20111123,AAME,100,0,100
20111123,AAN,11827,0,21751
20111123,AAON,10505,0,17949
20111123,AAP,62440,0,87812
20111123,AAPL,1573280,1400,4493907
20111123,AAR,2350,0,16607
20111123,AAT,2879,0,20849
20111123,AATI,17487,0,28569
20111123,AAU,3485,0,33085
20111123,AAV,46200,500,129689
20111123,AAWW,6181,0,9086
20111123,AAXJ,8380,0,85969
20111123,AB,48694,0,152938
20111123,ABAX,3797,0,5944
20111123,ABB,397191,400,639086
20111123,ABC,106078,0,197420
20111123,ABCB,2982,0,5382
20111123,ABCD,6869,0,11378
20111123,ABCO,6176,0,44416
20111123,ABD,27063,0,58162
20111123,ABFS,21958,0,37539
20111123,ABG,14115,0,22803
20111123,ABH,72822,100,184567
20111123,ABI,100,0,100
20111123,ABIO,350,0,39950
20111123,ABM,31619,0,54107
20111123,ABMD,8649,0,21011
20111123,ABT,718621,0,1364052
20111123,ABTL,9105,0,40293
20111123,ABV,149395,0,389771
20111123,ABVT,14286,0,31249
20111123,ABWpB,8750,0,9550
20111123,ABX,871756,10581,1444165
20111123,ACAD,8974,0,56839
20111123,ACAS,217268,0,789200
20111123,ACAT,14958,0,30950
20111123,ACC,75363,0,111140
20111123,ACCL,5210,0,12510
20111123,ACE,102110,100,422845
20111123,ACET,18321,0,35939
20111123,ACFC,100,0,1137
20111123,ACFN,17200,0,58200
20111123,ACG,223685,0,452747
20111123,ACGL,74316,0,180150
20111123,ACH,24488,0,46841
20111123,ACHN,60620,0,113449
20111123,ACI,1090724,200,2272265
20111123,ACIW,13660,0,31265
20111123,ACLS,114902,0,231232
20111123,ACM,67172,0,154539
20111123,ACN,198945,200,430425
20111123,ACO,14880,100,22761
20111123,ACOM,60102,0,108364
20111123,ACOR,19188,700,204038
20111123,ACP,2858,0,11308
20111123,ACPW,39087,0,195683
20111123,ACRX,518,0,743
20111123,ACTG,26658,100,84302
20111123,ACTS,800,0,13900
20111123,ACTV,30429,0,164023
20111123,ACUR,4871,0,27335
20111123,ACW,39293,0,77415
20111123,ACWI,73194,0,119247
20111123,ACWX,12661,0,185261
20111123,ACXM,21840,0,27912
20111123,ACY,900,0,1530
20111123,ADAT,10000,0,56668
20111123,ADBE,467782,0,1234134
20111123,ADC,4600,0,7142
20111123,ADEP,2673,0,3173
20111123,ADES,10677,0,30272
20111123,ADGF,3826,0,6456
20111123,ADI,411073,0,642434
20111123,ADK,2600,0,15121
20111123,ADLR,700,0,25900
20111123,ADM,467359,0,755129
20111123,ADP,155209,400,373769
20111123,ADPI,12854,0,98156
20111123,ADRA,400,0,400
20111123,ADRD,28080,0,31143
20111123,ADRE,650,0,12542
20111123,ADS,80932,0,162397
20111123,ADSK,330223,100,616018
20111123,ADTN,26331,0,110779
20111123,ADUS,400,0,5785
20111123,ADVS,11161,0,16140
20111123,ADX,45057,0,96047
20111123,ADY,100,0,3770
20111123,ADZ,4430,0,6370
20111123,AE,1000,0,3802
20111123,AEA,48958,0,81457
20111123,AEB,2332,0,16343
20111123,AEC,10151,0,31157
20111123,AED,4374,0,31411
20111123,AEE,184672,7800,246470
20111123,AEF,9360,0,31268
20111123,AEG,193776,0,298851
20111123,AEGN,25155,0,130730
20111123,AEGR,3700,0,9678
20111123,AEH,3268,0,17184
20111123,AEIS,109189,0,151772
20111123,AEL,37353,0,72525
20111123,AEM,54735,100,224220
20111123,AEN,230446,0,515082
20111123,AEO,390634,0,756061
20111123,AEP,289433,0,894665
20111123,AEPI,1048,0,1848
20111123,AEPpA,3583,0,13483
20111123,AER,15669,0,80289
20111123,AERG,89472,1200,131162
20111123,AERL,8320,0,40178
20111123,AES,1052078,0,2005185
20111123,AESpC,100,0,3170
20111123,AET,279496,200,462399
20111123,AETI,1200,0,3525
20111123,AEV,8082,0,23263
20111123,AEZS,312726,6900,562736
20111123,AF,71056,0,117948
20111123,AFAM,14510,0,28089
20111123,AFB,9663,0,22103
20111123,AFC,2531,0,5201
20111123,AFCE,2719,0,4188
20111123,AFF,9749,0,17024
20111123,AFFX,93359,0,140459
20111123,AFFY,137573,0,226916
20111123,AFG,52881,0,108667
20111123,AFK,503,0,4576
20111123,AFL,345877,100,585748
20111123,AFOP,750,0,7590
20111123,AFQ,3312,0,7604
20111123,AFSI,13980,0,52331
20111123,AFT,7500,0,41786
20111123,AG,129361,8000,267242
20111123,AGA,8550,0,11320
20111123,AGC,10419,0,46618
20111123,AGCO,176487,0,308002
20111123,AGD,6136,0,50266
20111123,AGEM,1600,0,9891
20111123,AGEN,1131,0,6663
20111123,AGF,100,0,11988
20111123,AGG,222582,0,395736
20111123,AGII,2348,0,2748
20111123,AGL,31327,0,60558
20111123,AGM,3000,0,11595
20111123,AGN,256910,0,392102
20111123,AGNC,548358,0,1247978
20111123,AGO,215819,0,592142
20111123,AGOpE,1034,0,2634
20111123,AGP,21700,0,108452
20111123,AGQ,456808,0,854623
20111123,AGRG,200,0,300
20111123,AGRO,16010,0,134283
20111123,AGU,82889,12000,162935
20111123,AGX,2400,0,4516
20111123,AGYS,2900,0,17000
20111123,AGZ,4531,0,10053
20111123,AH,40862,0,139954
20111123,AHC,6452,0,9492
20111123,AHGP,2812,0,5133
20111123,AHL,47677,0,73392
20111123,AHS,7845,0,32815
20111123,AHT,136812,0,460898
20111123,AHTpA,1377,0,1377
20111123,AHTpD,1500,0,2300
20111123,AHTpE,5200,0,6515
20111123,AI,6390,0,17216
20111123,AIG,380395,200,646077
20111123,AIG.WS,38605,0,69145
20111123,AIM,2655,0,7755
20111123,AIMC,21961,0,45292
20111123,AIN,8400,0,12458
20111123,AINV,492338,0,1051848
20111123,AIQ,3698,0,8698
20111123,AIR,15523,0,28807
20111123,AIRM,4896,0,14612
20111123,AIRT,1350,0,9500
20111123,AIS,152773,0,446319
20111123,AIT,7017,0,11147
20111123,AIV,271004,0,402942
20111123,AIVpT,200,0,1625
20111123,AIVpU,636,0,936
20111123,AIVpZ,1300,0,1600
20111123,AIXG,17222,0,53682
20111123,AIZ,58774,0,182592
20111123,AJG,70442,0,108233
20111123,AKAM,231434,0,472772
20111123,AKO.B,1000,0,1100
20111123,AKP,3216,0,5018
20111123,AKR,5490,0,9083
20111123,AKRX,252027,0,372854
20111123,AKS,1401453,4045,3598351
20111123,AL,48715,0,107522
20111123,ALB,23722,0,100230
20111123,ALC,1500,0,6160
20111123,ALCO,2822,0,4542
20111123,ALD,3862,0,15955
20111123,ALE,43444,0,64330
20111123,ALEX,17347,100,29023
20111123,ALG,1918,0,7577
20111123,ALGN,41172,0,65727
20111123,ALGT,5871,0,8301
20111123,ALIM,13244,0,77710
20111123,ALJ,24030,2840,69148
20111123,ALK,14443,0,32154
20111123,ALKS,81308,0,260590
20111123,ALL,470096,0,1038936
20111123,ALLB,139,0,2679
20111123,ALLT,52419,0,187150
20111123,ALLYpA,7100,0,6010144
20111123,ALLYpB,2796,0,17595
20111123,ALM,3090,0,6390
20111123,ALN,2900,0,7500
20111123,ALNC,365,0,365
20111123,ALNY,37366,0,116283
20111123,ALOG,7268,0,10188
