,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20110928,A,216183,100,679894
20110928,AA,4952889,5900,11576101
20110928,AACC,900,0,3520
20110928,AAN,25473,0,42771
20110928,AAON,4233,0,6703
20110928,AAP,23175,0,122009
20110928,AAPL,1956696,0,4307315
20110928,AAR,3048,0,4998
20110928,AAT,27051,0,68851
20110928,AATI,56601,0,85241
20110928,AAU,16802,100,102458
20110928,AAV,24607,0,49487
20110928,AAWW,11679,0,28001
20110928,AAXJ,107640,0,252874
20110928,AB,14937,0,52848
20110928,ABAT,57389,0,182575
20110928,ABAX,3020,0,8594
20110928,ABB,445902,0,1770960
20110928,ABBC,4912,0,5212
20110928,ABC,116424,0,217428
20110928,ABCB,2105,0,5141
20110928,ABCD,2319,0,5272
20110928,ABCO,11786,0,28200
20110928,ABCS,400,0,600
20110928,ABCW,1100,0,11490
20110928,ABD,27782,0,41976
20110928,ABFS,26669,0,31269
20110928,ABG,37459,0,79774
20110928,ABH,31803,0,51305
20110928,ABL,400,0,600
20110928,ABM,12426,0,16220
20110928,ABMD,13520,0,16153
20110928,ABR,3300,0,117125
20110928,ABT,525358,200,1170619
20110928,ABTL,21600,0,31195
20110928,ABV,361616,0,622167
20110928,ABVT,34793,1500,51293
20110928,ABX,885281,15744,1511013
20110928,ACAD,14400,0,41052
20110928,ACAS,707826,0,2382387
20110928,ACAT,13496,0,28210
20110928,ACC,79149,0,88808
20110928,ACCL,30322,0,41319
20110928,ACE,201496,100,619298
20110928,ACET,6784,0,14916
20110928,ACFN,7700,0,35836
20110928,ACG,219462,0,460728
20110928,ACGL,37658,0,64874
20110928,ACH,21800,0,79580
20110928,ACHN,83042,0,131380
20110928,ACI,979077,100,1918029
20110928,ACIW,30245,0,43371
20110928,ACLS,57319,0,175001
20110928,ACM,67094,0,188229
20110928,ACMR,1500,0,10505
20110928,ACN,858426,0,1840381
20110928,ACO,21488,0,25493
20110928,ACOM,101772,0,158601
20110928,ACOR,14732,0,343643
20110928,ACP,6110,0,19054
20110928,ACPW,29230,0,78132
20110928,ACRX,200,0,200
20110928,ACTG,29368,0,79922
20110928,ACTS,2629,0,16123
20110928,ACTV,4200,0,6300
20110928,ACUR,15800,0,33827
20110928,ACW,207772,26800,536084
20110928,ACWI,61704,0,210732
20110928,ACWX,32448,0,72418
20110928,ACXM,54603,0,108936
20110928,ACY,600,0,2550
20110928,ADBE,443565,0,826276
20110928,ADC,3489,0,30359
20110928,ADEP,400,0,500
20110928,ADES,10499,0,26624
20110928,ADGE,2900,0,7480
20110928,ADGF,900,0,2400
20110928,ADI,131327,400,339588
20110928,ADK,1872,0,7872
20110928,ADLR,3600,0,40341
20110928,ADM,433690,0,954023
20110928,ADP,265480,0,538750
20110928,ADPI,2500,0,8371
20110928,ADRD,400,0,7500
20110928,ADRE,395,0,6701
20110928,ADS,178753,0,189840
20110928,ADSK,328552,0,725044
20110928,ADTN,78700,0,140960
20110928,ADUS,100,0,2040
20110928,ADVS,15902,0,26537
20110928,ADX,9105,0,26352
20110928,ADY,3697,0,14948
20110928,AEA,38487,0,72422
20110928,AEB,2661,0,10305
20110928,AEC,14331,0,37235
20110928,AED,1300,0,7018
20110928,AEE,146399,0,335688
20110928,AEF,1300,0,13281
20110928,AEG,123054,0,275304
20110928,AEGR,4900,0,13145
20110928,AEH,8972,0,15303
20110928,AEIS,46422,0,85246
20110928,AEL,130949,0,157500
20110928,AEM,72193,3500,279927
20110928,AEN,15948,0,26963
20110928,AEO,387752,0,691146
20110928,AEP,293782,0,494104
20110928,AEPI,900,0,1780
20110928,AEPpA,3270,0,4200
20110928,AER,199298,0,235600
20110928,AERG,29286,25886,266839
20110928,AERL,8985,0,35402
20110928,AES,569887,0,1034129
20110928,AESpC,1517,0,2127
20110928,AET,236132,0,886539
20110928,AETI,300,0,1700
20110928,AEV,1343,0,5882
20110928,AEY,3180,0,5580
20110928,AEZS,330108,2900,603263
20110928,AF,70326,0,111670
20110928,AFAM,1890,0,7138
20110928,AFB,700,0,30562
20110928,AFC,845,0,2725
20110928,AFCE,7191,0,12702
20110928,AFE,1092,0,1592
20110928,AFF,14976,0,23382
20110928,AFFM,300,100,2500
20110928,AFFX,214346,0,487725
20110928,AFFY,26210,0,153058
20110928,AFG,24788,11850,46422
20110928,AFK,131,0,2986
20110928,AFL,818397,200,1225407
20110928,AFOP,6000,0,13313
20110928,AFQ,850,0,6957
20110928,AFSI,36587,0,54575
20110928,AFT,27625,0,66867
20110928,AG,190717,3405,563898
20110928,AGA,1901,0,10971
20110928,AGC,8173,0,23600
20110928,AGCO,247977,200,413466
20110928,AGD,20583,0,43949
20110928,AGEN,15150,0,57583
20110928,AGG,226489,0,344068
20110928,AGII,3204,0,10851
20110928,AGL,52453,0,69759
20110928,AGM,1546,0,4466
20110928,AGN,227011,0,354442
20110928,AGNC,673701,0,1382258
20110928,AGO,345248,0,656605
20110928,AGOL,994,0,1224
20110928,AGOpB,1280,0,2594
20110928,AGOpE,1838,0,4413
20110928,AGP,154250,0,294472
20110928,AGQ,473109,29377,1213449
20110928,AGRO,6483,0,34718
20110928,AGU,71778,4600,241591
20110928,AGX,865,0,1925
20110928,AGYS,6090,0,17990
20110928,AGZ,891,0,1969
20110928,AH,136084,5800,214461
20110928,AHC,1150,0,5311
20110928,AHCI,900,0,2644
20110928,AHGP,1200,0,28031
20110928,AHL,17409,0,65420
20110928,AHLpA,1655,0,1840
20110928,AHPI,100,0,435
20110928,AHS,20774,0,65775
20110928,AHT,161559,0,385047
20110928,AHTpE,100,0,4200
20110928,AI,3775,0,11950
20110928,AIA,585,0,14667
20110928,AIG,580618,0,1104315
20110928,AIG.WS,3205,0,25541
20110928,AIMC,17308,0,49160
20110928,AIN,5044,0,15884
20110928,AINV,210823,0,429505
20110928,AIQ,41593,500,153792
20110928,AIR,42595,0,94954
20110928,AIRM,11706,0,15006
20110928,AIS,89631,0,223157
20110928,AIT,18859,0,26199
20110928,AIV,108183,0,219853
20110928,AIVpT,250,0,250
20110928,AIVpU,200,0,1400
20110928,AIVpV,2355,0,2355
20110928,AIVpY,200,0,1300
20110928,AIVpZ,1500,0,1500
20110928,AIXG,15306,0,36142
20110928,AIZ,39645,0,61390
20110928,AJG,38187,0,76100
20110928,AKAM,484255,0,893968
20110928,AKE,700,0,700
20110928,AKO.A,100,0,100
20110928,AKP,2000,0,5171
20110928,AKR,13000,0,19004
