,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20111010,A,546340,0,870649
20111010,AA,3413233,0,9899837
20111010,AACC,1100,0,2821
20111010,AAN,13700,0,25064
20111010,AAON,19150,0,32432
20111010,AAP,38813,0,65912
20111010,AAPL,2145830,0,5051264
20111010,AAR,7164,361,18612
20111010,AAT,1848,0,7273
20111010,AATI,11910,0,36634
20111010,AAU,15589,0,50264
20111010,AAV,61226,0,79874
20111010,AAWW,3047,0,63753
20111010,AAXJ,20870,0,52348
20111010,AB,10751,0,132749
20111010,ABAT,160196,0,494479
20111010,ABAX,6518,0,29112
20111010,ABB,306355,0,595671
20111010,ABC,229190,0,390305
20111010,ABCB,1000,0,3381
20111010,ABCD,3466,0,3666
20111010,ABCO,10610,2600,17710
20111010,ABCS,1200,0,1900
20111010,ABD,12221,0,36392
20111010,ABFS,16300,0,53661
20111010,ABG,20392,0,34276
20111010,ABH,16900,0,118752
20111010,ABI,100,0,100
20111010,ABL,100,0,400
20111010,ABM,14030,0,28852
20111010,ABMD,14310,0,20121
20111010,ABR,1300,0,24338
20111010,ABT,458807,0,1501267
20111010,ABTL,600,0,1300
20111010,ABV,100186,0,765055
20111010,ABV.C,100,0,200
20111010,ABVA,100,0,400
20111010,ABVT,23078,0,46281
20111010,ABWpA,2800,0,6633
20111010,ABWpB,1725,0,4425
20111010,ABX,699836,1718,1122275
20111010,ACAD,16805,0,37805
20111010,ACAS,356591,0,1068832
20111010,ACAT,2100,0,6615
20111010,ACC,53526,0,238186
20111010,ACCL,6300,0,8543
20111010,ACE,87120,0,236774
20111010,ACET,2910,0,20497
20111010,ACFN,1200,0,8160
20111010,ACG,82523,0,198984
20111010,ACGL,67612,0,109602
20111010,ACH,43702,0,93364
20111010,ACHN,48100,0,90297
20111010,ACI,561595,300,1186608
20111010,ACIW,18802,0,24135
20111010,ACLS,20983,0,84372
20111010,ACM,42962,0,79774
20111010,ACMR,19522,0,51908
20111010,ACN,482235,0,865917
20111010,ACO,5077,0,30146
20111010,ACOM,50331,0,85237
20111010,ACOR,22582,0,30328
20111010,ACP,10650,0,14891
20111010,ACPW,11621,0,88416
20111010,ACTG,16480,0,36444
20111010,ACTS,2500,0,13820
20111010,ACTV,1200,0,4909
20111010,ACU,100,0,2190
20111010,ACUR,3726,0,9126
20111010,ACW,88068,0,181040
20111010,ACWI,55539,0,82882
20111010,ACWX,2953,0,27845
20111010,ACXM,24474,0,60873
20111010,ADAT,3100,3100,19615
20111010,ADBE,395048,0,778785
20111010,ADC,4370,0,20364
20111010,ADEP,100,0,100
20111010,ADES,5971,0,9103
20111010,ADGE,1000,0,1100
20111010,ADI,187595,0,357488
20111010,ADK,1500,0,7400
20111010,ADLR,24359,0,68779
20111010,ADM,335080,0,731764
20111010,ADP,225718,0,421948
20111010,ADPI,300,0,4200
20111010,ADRE,2155,0,6267
20111010,ADS,48790,0,81046
20111010,ADSK,183192,0,437485
20111010,ADTN,55139,0,205571
20111010,ADUS,1600,0,4450
20111010,ADVS,2460,0,12376
20111010,ADX,7329,0,42729
20111010,ADY,1400,0,6215
20111010,AE,100,0,200
20111010,AEA,27351,0,71613
20111010,AEB,6065,0,10975
20111010,AEC,5380,0,33916
20111010,AED,6929,0,21263
20111010,AEE,118882,0,240026
20111010,AEF,8464,0,41639
20111010,AEG,55111,0,200126
20111010,AEGR,300,0,3000
20111010,AEH,15744,0,23822
20111010,AEHR,2900,0,33743
20111010,AEIS,34970,0,87389
20111010,AEL,35551,0,57892
20111010,AEM,65226,500,223955
20111010,AEN,19300,0,88450
20111010,AEO,95901,200,380615
20111010,AEP,257407,100,492368
20111010,AEPI,200,0,1850
20111010,AEPpA,1100,0,4527
20111010,AER,34053,0,149767
20111010,AERG,7200,0,137800
20111010,AERL,4800,0,17480
20111010,AES,499944,300,925491
20111010,AESpC,1250,0,2324
20111010,AET,444647,0,795934
20111010,AETI,300,0,300
20111010,AEV,9718,0,14911
20111010,AEY,3365,0,4760
20111010,AEZS,244900,0,732641
20111010,AF,120057,0,172831
20111010,AFAM,5556,0,10388
20111010,AFB,7224,0,20547
20111010,AFC,600,0,4650
20111010,AFCB,300,0,1150
20111010,AFCE,1100,0,3959
20111010,AFE,1550,0,2250
20111010,AFF,12157,0,22048
20111010,AFFX,124063,0,217288
20111010,AFFY,31378,0,55481
20111010,AFG,21602,0,33955
20111010,AFK,13792,0,17456
20111010,AFL,282898,0,534173
20111010,AFQ,600,0,770
20111010,AFSI,17920,0,29082
20111010,AFT,6857,0,52293
20111010,AG,95080,0,270136
20111010,AGA,1690,0,11473
20111010,AGC,12166,0,51781
20111010,AGCO,147147,0,220819
20111010,AGD,1700,0,30474
20111010,AGEND,2100,0,9346
20111010,AGF,200,0,200
20111010,AGG,161753,0,349644
20111010,AGII,500,0,2400
20111010,AGL,7516,0,47202
20111010,AGM,1400,0,4820
20111010,AGN,48870,0,140102
20111010,AGNC,307837,0,1100904
20111010,AGO,104961,0,222335
20111010,AGOpB,1935,0,2035
20111010,AGOpE,4973,0,6611
20111010,AGOpF,1870,0,4120
20111010,AGP,86595,0,217131
20111010,AGQ,185338,0,605699
20111010,AGRO,23310,0,73449
20111010,AGU,133510,0,202016
20111010,AGX,1000,0,1900
20111010,AGYS,4077,0,8447
20111010,AGZ,3914,0,8468
20111010,AH,13410,0,62939
20111010,AHC,8050,0,10496
20111010,AHCI,8433,0,23486
20111010,AHGP,3396,0,8843
20111010,AHL,20710,0,32630
20111010,AHS,5077,0,20527
20111010,AHT,50736,0,117516
