,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20111019,A,231816,0,415704
20111019,AA,5352758,11100,11537478
20111019,AAN,22598,4150,35645
20111019,AAON,4609,0,10824
20111019,AAP,103092,0,165473
20111019,AAPL,5643438,400,11863805
20111019,AAR,7850,1300,61736
20111019,AAT,23248,0,41074
20111019,AATI,17505,0,40351
20111019,AAU,20000,0,123908
20111019,AAV,53420,1600,97669
20111019,AAWW,7789,0,21369
20111019,AAXJ,2815147,0,2896175
20111019,AB,20809,0,70726
20111019,ABAT,54684,0,232248
20111019,ABAX,27127,0,38054
20111019,ABB,106962,0,420400
20111019,ABC,229117,0,361321
20111019,ABCB,2000,0,8075
20111019,ABCD,3767,0,8873
20111019,ABCO,3282,0,17578
20111019,ABD,14045,0,21570
20111019,ABFS,14109,0,33431
20111019,ABG,5977,0,20177
20111019,ABH,44084,0,60394
20111019,ABIO,100,0,1500
20111019,ABM,3544,0,8166
20111019,ABMD,8535,0,72389
20111019,ABR,2800,0,5200
20111019,ABT,4027659,200,11237489
20111019,ABV,253401,0,396275
20111019,ABV.C,100,0,1084
20111019,ABVT,2923,0,3298
20111019,ABWpA,3237,0,7821
20111019,ABWpB,3806,0,5306
20111019,ABX,1080115,9319,1912008
20111019,ACAD,9300,0,35530
20111019,ACAS,743179,0,1181699
20111019,ACAT,7272,0,21341
20111019,ACC,28260,0,66473
20111019,ACCL,14163,0,17566
20111019,ACE,258080,0,496042
20111019,ACET,9868,0,16181
20111019,ACFN,11905,0,20451
20111019,ACG,82326,0,277239
20111019,ACGL,102111,0,220521
20111019,ACH,32737,0,71372
20111019,ACHN,164107,0,237724
20111019,ACI,574460,400,1484905
20111019,ACIW,18139,0,56918
20111019,ACLS,50192,0,108240
20111019,ACM,64881,0,200227
20111019,ACMR,2200,0,16219
20111019,ACN,141282,100,447247
20111019,ACNB,800,0,800
20111019,ACO,5492,0,7406
20111019,ACOM,71273,0,133565
20111019,ACOR,28409,0,49825
20111019,ACP,1677,0,9127
20111019,ACPW,43454,9088,239458
20111019,ACTG,20098,900,117323
20111019,ACTS,2500,0,14521
20111019,ACTV,10730,0,29030
20111019,ACUR,35764,0,86111
20111019,ACW,37989,0,89744
20111019,ACWI,181537,0,419773
20111019,ACWX,10917,0,20061
20111019,ACXM,43029,0,95603
20111019,ACY,960,0,3021
20111019,ADAT,10600,0,29915
20111019,ADBE,440587,0,868024
20111019,ADC,775,0,2525
20111019,ADES,2560,0,5660
20111019,ADGF,400,0,600
20111019,ADI,252339,100,531901
20111019,ADK,5700,0,8352
20111019,ADLR,25492,0,51942
20111019,ADM,372026,0,656675
20111019,ADP,214020,300,389325
20111019,ADPI,2000,0,5621
20111019,ADRD,2021,0,3059
20111019,ADRE,1614,0,7004
20111019,ADS,171957,0,224856
20111019,ADSK,397721,0,606075
20111019,ADTN,105310,0,170313
20111019,ADUS,16708,0,28741
20111019,ADVS,3205,0,21280
20111019,ADX,5353,0,22833
20111019,ADY,1350,0,2668
20111019,AE,300,0,800
20111019,AEA,35791,0,51215
20111019,AEB,2573,0,19875
20111019,AEC,29303,0,49899
20111019,AED,165,0,12540
20111019,AEE,75370,0,225451
20111019,AEF,5418,0,9765
20111019,AEG,68638,0,161820
20111019,AEGR,3100,0,5921
20111019,AEH,2697,0,16759
20111019,AEIS,41572,0,65625
20111019,AEL,146057,22000,217380
20111019,AEM,695774,66831,2870129
20111019,AEN,9705,0,26770
20111019,AEO,231284,100,371284
20111019,AEP,499986,300,1089478
20111019,AEPI,1000,0,1773
20111019,AEPpA,4517,0,9373
20111019,AER,16033,0,145695
20111019,AERG,247050,33900,492701
20111019,AERL,16097,0,53212
20111019,AES,755393,100,1277978
20111019,AESpC,1730,0,3435
20111019,AET,280718,0,728039
20111019,AEV,2747,0,4897
20111019,AEY,240,0,20700
20111019,AEZS,159387,1200,561295
20111019,AF,171765,0,310995
20111019,AFAM,7343,0,20581
20111019,AFB,4555,0,24951
20111019,AFC,950,0,2970
20111019,AFCB,500,0,500
20111019,AFCE,7626,0,11819
20111019,AFE,370,0,570
20111019,AFF,6590,0,16227
20111019,AFFX,118727,0,194067
